Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z
43,0.35,1644.42529,452.965,1462.73669
44,0.358,1634.80737,451.55963,1463.56262
45,0.367,1629.01355,450.97418,1464.50635
46,0.375,1621.3064,449.00476,1464.94434
47,0.383,1614.29126,448.68683,1464.75098
48,0.392,1605.86035,448.3114,1465.98792
49,0.4,1599.08984,446.83188,1466.64063
50,0.408,1592.21191,446.38016,1467.87378
51,0.417,1585.18823,445.29669,1467.95215
52,0.425,1577.03748,444.85413,1469.90283
53,0.433,1570.06531,444.89441,1470.72351
54,0.442,1562.87402,442.87579,1471.15637
55,0.45,1555.78796,443.15863,1472.11279
56,0.458,1547.31555,442.20407,1473.16809
57,0.467,1539.98035,441.64142,1474.03223
58,0.475,1532.95776,441.79147,1474.78784
59,0.483,1526.25732,440.12875,1475.91138
60,0.492,1519.57971,439.79849,1476.46497
61,0.5,1511.37927,438.6593,1477.10645
62,0.508,1504.30969,438.77271,1476.85938
63,0.517,1497.98352,438.64584,1477.64429
64,0.525,1491.33484,437.36182,1478.33044
65,0.533,1485.02625,437.03177,1478.71533
66,0.542,1477.91467,437.41541,1478.94128
67,0.55,1470.45154,436.7717,1478.57043
68,0.558,1462.49451,435.27362,1478.9552
69,0.567,1455.80298,434.89719,1479.22156
70,0.575,1449.50195,435.69644,1479.19373
71,0.583,1442.93311,435.21677,1477.66138
72,0.592,1435.3811,434.75153,1478.55981
73,0.6,1428.56812,433.62473,1478.76819
74,0.608,1421.51501,434.52365,1478.17798
75,0.617,1414.15015,434.39478,1477.15552
76,0.625,1407.50781,433.77472,1477.17908
77,0.633,1399.71167,433.53946,1476.39197
78,0.642,1393.13977,433.44611,1475.62207
79,0.65,1386.10596,432.54218,1475.05261
80,0.658,1377.59143,433.04285,1473.84509
81,0.667,1369.48499,432.33661,1473.49658
82,0.675,1364.20947,432.2709,1473.48633
83,0.683,1356.12573,433.67871,1472.06262
84,0.692,1349.50928,433.46228,1470.71106
85,0.7,1343.14709,433.46863,1469.40967
86,0.708,1335.46033,433.88806,1469.23572
87,0.717,1327.09253,434.26508,1468.10803
88,0.725,1320.24487,434.39255,1466.70801
89,0.733,1313.10925,434.64182,1465.34216
90,0.742,1305.51282,434.97137,1464.12366
91,0.75,1298.33484,435.16653,1463.46045
92,0.758,1291.14856,436.20419,1462.06653
93,0.767,1283.57227,436.39325,1460.42651
94,0.775,1276.78088,436.82489,1459.14514
95,0.783,1268.40881,436.77972,1458.78918
96,0.792,1260.87341,437.92059,1456.70007
97,0.8,1253.66809,438.58145,1456.45386
98,0.808,1244.78149,439.75308,1454.86841
99,0.817,1236.58521,440.35129,1453.62683
100,0.825,1231.43469,440.96353,1452.86255
101,0.833,1222.83838,441.64069,1452.11841
102,0.842,1214.67981,443.85037,1451.60669
103,0.85,1206.32483,445.21024,1450.64221
104,0.858,1198.84607,444.96936,1449.6825
105,0.867,1191.64673,447.25162,1449.12598
106,0.875,1182.61353,448.50378,1449.36487
107,0.883,1174.56958,449.19061,1448.65515
108,0.892,1164.99731,451.38016,1449.58374
109,0.9,1156.75134,452.29697,1450.34106
110,0.908,1148.61206,453.94144,1450.71069
111,0.917,1139.43787,454.88998,1451.26538
112,0.925,1131.99731,457.1026,1452.73279
113,0.933,1123.0719,457.10437,1453.00061
114,0.942,1115.84058,459.17978,1454.05054
115,0.95,1107.70959,460.8938,1455.51563
116,0.958,1098.85669,460.96805,1456.33643
117,0.967,1092.05151,463.08173,1458.17249
118,0.975,1082.67603,463.99661,1459.41858
119,0.983,1075.35681,465.42377,1460.51099
120,0.992,1067.31665,467.13449,1461.67114
121,1,1058.60669,468.43805,1461.61609
122,1.008,1050.07385,469.83426,1463.75
123,1.017,1043.12573,470.33942,1463.87317
124,1.025,1034.75952,471.41129,1466.12854
125,1.033,1028.05261,472.58792,1466.42456
126,1.042,1019.7464,472.83365,1466.60767
127,1.05,1011.60486,474.62747,1468.13464
128,1.058,1004.76422,473.96732,1468.36658
129,1.067,996.29749,474.89282,1469.15247
130,1.075,990.03314,475.31134,1469.94116
131,1.083,982.59546,474.85489,1471.80652
132,1.092,974.31317,475.26633,1472.46399
133,1.1,967.87689,475.04089,1472.26611
134,1.108,960.2019,474.46829,1473.45239
135,1.117,952.64453,475.96478,1474.56042
136,1.125,946.1947,475.07727,1475.32166
137,1.133,937.94708,475.09973,1475.78406
138,1.142,931.54138,474.41611,1475.77625
139,1.15,923.54834,476.14114,1477.75281
140,1.158,917.73175,475.70691,1478.24695
141,1.167,909.7901,474.92804,1478.29797
142,1.175,904.7373,475.73111,1477.35083
143,1.183,896.32996,476.21591,1478.40479
144,1.192,890.66516,476.13779,1478.28369
145,1.2,883.00964,475.11746,1478.17126
146,1.208,876.76605,474.4122,1478.9624
147,1.217,869.08844,474.61459,1478.29736
148,1.225,862.0741,474.14532,1478.82544
149,1.233,855.99414,473.98523,1477.27417
150,1.242,848.84686,473.30444,1477.86621
151,1.25,843.00043,472.06366,1476.86584
152,1.258,835.5484,472.11905,1476.29944
153,1.267,828.32941,471.12238,1476.44751
154,1.275,821.47253,470.67346,1476.06836
155,1.283,815.61841,469.11731,1475.85034
156,1.292,808.27588,469.27747,1475.22717
157,1.3,801.05261,469.24948,1474.12695
158,1.308,794.47626,467.45615,1473.65491
159,1.317,787.20862,466.09982,1473.3667
160,1.325,781.1452,465.51883,1471.05029
161,1.333,773.51624,464.72333,1470.9281
162,1.342,765.56903,463.74658,1470.60254
163,1.35,759.89307,461.69717,1469.88147
164,1.358,752.08038,461.44974,1469.81189
165,1.367,746.2384,458.84717,1467.79504
166,1.375,738.47852,456.91595,1467.23901
167,1.383,730.66693,456.20816,1466.36877
168,1.392,724.58405,456.34503,1465.84216
169,1.4,716.71191,453.95889,1464.58423
170,1.408,709.18854,451.83157,1463.34705
171,1.417,703.65778,450.84448,1462.50781
172,1.425,696.04028,447.68915,1461.90442
173,1.433,687.60028,445.93195,1461.51831
174,1.442,682.29236,443.73465,1460.49194
175,1.45,673.35162,440.61334,1459.64124
176,1.458,666.33655,438.52161,1459.56836
177,1.467,659.12756,436.80276,1459.98291
178,1.475,651.81696,435.07129,1460.20276
179,1.483,644.32019,433.0369,1460.30945
180,1.492,636.50787,430.78192,1460.24133
181,1.5,627.45154,428.01013,1461.74792
182,1.508,619.60449,425.26956,1462.42224
183,1.517,613.35138,423.09073,1463.04578
184,1.525,605.56238,421.22849,1464.52441
185,1.533,598.30847,419.20621,1466.39783
186,1.542,591.32288,417.10535,1466.98621
187,1.55,584.97546,414.32022,1467.34229
188,1.558,575.99207,413.69287,1468.57007
189,1.567,568.5741,410.3028,1469.08435
190,1.575,562.29584,409.55548,1469.49792
191,1.583,553.711,408.77222,1471.87646
192,1.592,545.04858,407.71735,1471.87378
193,1.6,539.90662,405.87289,1472.38562
194,1.608,531.78918,403.17801,1474.11743
195,1.617,524.29242,402.51416,1474.65344
196,1.625,516.68469,401.70181,1474.15491
197,1.633,509.30917,401.6178,1474.06409
198,1.642,500.84082,398.64163,1476.08801
199,1.65,495.39774,397.58945,1476.92078
200,1.658,487.81238,396.08023,1476.10437
201,1.667,480.17242,395.77869,1476.58203
202,1.675,473.50555,396.0567,1477.81067
203,1.683,465.72107,395.24588,1478.20129
204,1.692,457.98468,393.03256,1478.69727
205,1.7,452.10962,392.16846,1480.30371
206,1.708,443.26999,393.13525,1480.53577
207,1.717,436.31073,392.23587,1481.87732
208,1.725,429.7937,392.80377,1481.90686
209,1.733,422.51517,392.4545,1481.31665
210,1.742,416.10193,391.78543,1482.54785
211,1.75,409.36395,390.84268,1482.15027
212,1.758,402.43182,390.11432,1482.63745
213,1.767,395.36264,391.26151,1482.47705
214,1.775,388.22214,388.93292,1483.32715
215,1.783,381.87155,388.5209,1484.20239
216,1.792,373.45578,390.32578,1483.20178
217,1.8,367.07391,388.76108,1483.66333
218,1.808,360.86237,388.1449,1482.91675
219,1.817,353.88635,389.97107,1482.58569
220,1.825,346.17163,388.14014,1481.60327
221,1.833,339.31247,388.25034,1481.01501
222,1.842,332.61328,389.42233,1480.06409
223,1.85,323.97775,389.16504,1480.82861
224,1.858,317.93991,389.58453,1480.09424
225,1.867,309.92886,389.3653,1478.85413
226,1.875,302.2912,391.68762,1477.32422
227,1.883,296.59781,390.73795,1476.73047
228,1.892,288.43134,390.72995,1476.72314
229,1.9,280.95871,392.90872,1475.23584
230,1.908,275.07953,392.34052,1474.30542
231,1.917,266.97461,392.94342,1472.83972
232,1.925,259.84061,393.71347,1471.93896
233,1.933,252.19446,393.42242,1470.60925
234,1.942,244.25011,395.75632,1469.53906
235,1.95,236.98714,394.16434,1467.34253
236,1.958,229.7449,397.76404,1467.22119
237,1.967,221.72168,397.60873,1466.41321
238,1.975,213.24318,399.3327,1465.63245
239,1.983,207.15398,399.46606,1463.25647
240,1.992,199.85056,402.76205,1462.92957
241,2,191.84297,404.77811,1461.59485
242,2.008,183.54134,404.20029,1460.36816
243,2.017,177.44989,405.76196,1459.45178
244,2.025,169.1424,406.9993,1458.20642
245,2.033,161.45245,411.3335,1456.46252
246,2.042,152.72258,412.9556,1454.79834
247,2.05,147.35732,411.70639,1453.20007
248,2.058,138.64946,415.4675,1453.52319
249,2.067,130.31744,416.57755,1452.50891
250,2.075,122.21115,420.0354,1451.50854
251,2.083,115.22442,422.58151,1452.07935
252,2.092,107.78483,422.2811,1451.32837
253,2.1,99.01884,425.0405,1451.97864
254,2.108,91.17106,428.60458,1452.65503
255,2.117,83.69669,428.40582,1452.83325
256,2.125,75.81026,430.673,1453.45605
257,2.133,69.46729,433.84964,1452.82031
258,2.142,61.49838,437.02469,1454.56506
259,2.15,52.34348,438.32062,1455.66785
260,2.158,44.25581,439.46021,1457.04724
261,2.167,37.47386,440.83731,1457.91516
262,2.175,30.08678,443.88391,1459.10364
263,2.183,21.57919,445.31827,1460.03809
264,2.192,14.50535,448.85327,1461.39172
265,2.2,5.39491,449.40262,1462.12488
266,2.208,-1.05432,450.06259,1462.28271
267,2.217,-8.46367,453.1199,1462.61926
268,2.225,-16.40706,453.40677,1463.36169
269,2.233,-24.84221,456.74893,1464.45886
270,2.242,-30.96351,454.823,1465.11536
271,2.25,-39.16907,458.43719,1467.81897
272,2.258,-47.21846,459.8779,1467.36157
273,2.267,-54.00755,459.25436,1468.04395
274,2.275,-61.13019,462.37778,1468.56482
275,2.283,-69.79867,462.71576,1468.27612
276,2.292,-75.51775,464.08124,1469.72095
277,2.3,-84.01821,465.17935,1470.45496
278,2.308,-89.9439,466.05765,1470.93689
279,2.317,-97.27175,467.69788,1471.66248
280,2.325,-105.65453,468.10538,1471.17053
281,2.333,-113.07312,468.87442,1471.19287
282,2.342,-120.21215,468.76187,1472.21313
283,2.35,-127.8346,470.76163,1472.28601
284,2.358,-133.66286,472.33749,1473.02722
285,2.367,-141.97281,471.65186,1473.39636
286,2.375,-148.82594,471.47113,1473.40015
287,2.383,-155.52859,473.87415,1473.57532
288,2.392,-163.84988,471.33655,1472.59338
289,2.4,-170.24368,473.29877,1471.95752
290,2.408,-178.72006,473.71445,1472.1842
291,2.417,-185.21548,472.16156,1470.98975
292,2.425,-192.66386,476.87845,1471.3042
293,2.433,-198.68277,475.09613,1471.47217
294,2.442,-205.99831,478.12735,1470.56409
295,2.45,-213.40074,475.94043,1468.82642
296,2.458,-222.29556,475.56033,1469.76746
297,2.467,-229.09134,475.66391,1469.99121
298,2.475,-235.85829,475.66974,1467.46411
299,2.483,-245.80916,475.89264,1466.87854
300,2.492,-250.86949,476.23361,1466.84973
301,2.5,-259.12091,476.24615,1464.34265
302,2.508,-266.18893,475.17398,1463.77026
303,2.517,-273.24078,475.9097,1463.67151
304,2.525,-279.81107,475.14819,1461.64441
305,2.533,-289.80167,474.56671,1461.66675
306,2.542,-295.0184,473.54657,1459.38306
307,2.55,-300.45926,473.48669,1458.99036
308,2.558,-310.43173,472.83856,1458.65137
309,2.567,-315.43994,472.30606,1456.64148
310,2.575,-323.5629,473.51627,1457.39893
311,2.583,-330.79211,470.52377,1457.08398
312,2.592,-337.711,465.51846,1454.42786
313,2.6,-346.21649,468.46167,1455.00513
314,2.608,-351.65787,467.6123,1454.34167
315,2.617,-359.68768,463.91937,1452.37744
316,2.625,-368.34824,464.00452,1452.93701
317,2.633,-374.48297,462.95453,1452.67139
318,2.642,-382.61685,463.80145,1451.57251
319,2.65,-389.84894,460.75714,1450.84766
320,2.658,-396.71649,458.68024,1451.6897
321,2.667,-405.20233,459.1033,1452.82288
322,2.675,-412.60696,456.5733,1453.38794
323,2.683,-420.33856,455.88409,1453.62341
324,2.692,-428.60968,453.43735,1452.4646
325,2.7,-435.85406,451.0947,1452.23401
326,2.708,-441.07578,452.51114,1452.69397
327,2.717,-450.32651,452.18924,1454.21558
328,2.725,-457.06259,449.59418,1454.91052
329,2.733,-464.29749,450.03064,1455.94116
330,2.742,-471.99835,450.9231,1457.70398
331,2.75,-478.92667,448.26999,1458.25146
332,2.758,-488.5864,445.57184,1457.61121
333,2.767,-494.68579,447.78439,1459.4552
334,2.775,-502.79639,445.5871,1458.85217
335,2.783,-511.30457,443.74265,1458.38232
336,2.792,-519.03497,441.7196,1459.42737
337,2.8,-525.24988,444.45935,1460.7323
338,2.808,-533.4278,442.96555,1461.5553
339,2.817,-541.00928,443.97299,1462.67432
340,2.825,-548.88727,443.7139,1463.21411
341,2.833,-556.60388,441.59775,1464.43591
342,2.842,-564.41943,439.55273,1464.78174
343,2.85,-571.33856,443.04834,1467.10852
344,2.858,-578.37067,440.51376,1467.39978
345,2.867,-586.90234,439.8367,1466.64221
346,2.875,-593.20831,439.93915,1466.64465
347,2.883,-600.96436,437.58698,1466.78687
348,2.892,-607.70599,440.84171,1468.49219
349,2.9,-615.00989,438.45645,1469.10339
350,2.908,-622.12756,435.81778,1469.87244
351,2.917,-629.15204,439.42963,1470.93933
352,2.925,-637.25653,437.79059,1471.72107
353,2.933,-643.37323,438.78793,1471.10193
354,2.942,-652.29486,436.96008,1470.05139
355,2.95,-659.23376,434.26782,1470.4292
356,2.958,-665.49707,437.29123,1471.51306
357,2.967,-672.69855,434.85181,1471.80017
358,2.975,-679.91229,439.09222,1473.45642
359,2.983,-687.01477,436.48169,1471.65894
360,2.992,-693.79767,437.1153,1470.5675
361,3,-702.51563,437.75891,1470.24512
362,3.008,-708.66351,437.44809,1470.16064
363,3.017,-714.77893,436.76096,1470.51917
364,3.025,-723.22961,439.9689,1470.38831
365,3.033,-731.76276,438.45483,1468.60571
366,3.042,-738.38147,437.935,1469.59277
367,3.05,-744.08154,438.37445,1467.92163
368,3.058,-751.86292,438.54291,1466.03516
369,3.067,-759.85651,439.88452,1466.10303
370,3.075,-766.61572,440.33389,1466.29602
371,3.083,-773.91681,441.53204,1464.39832
372,3.092,-783.16608,440.83673,1463.02185
373,3.1,-788.98181,441.47559,1462.47681
374,3.108,-796.41052,440.9035,1461.32581
375,3.117,-803.43646,441.95386,1460.59827
376,3.125,-811.83099,444.28262,1459.02075
377,3.133,-818.01434,443.38297,1459.24182
378,3.142,-826.38983,445.14804,1457.58203
379,3.15,-834.58423,446.0806,1455.58167
380,3.158,-840.73529,447.85233,1455.74707
381,3.167,-849.58716,447.61899,1455.20032
382,3.175,-857.38458,450.61905,1452.1228
383,3.183,-863.8808,449.90485,1452.71643
384,3.192,-871.94733,452.35864,1452.59192
385,3.2,-879.90265,454.71375,1450.58838
386,3.208,-887.4184,453.97348,1448.69299
387,3.217,-894.78979,457.10394,1448.77527
388,3.225,-899.39374,455.57565,1445.52087
389,3.233,-908.47015,457.23102,1443.71631
390,3.242,-917.11707,458.33353,1444.26794
391,3.25,-927.17267,462.70493,1445.92627
392,3.258,-933.77026,463.23666,1444.53137
393,3.267,-942.45251,465.99176,1445.08386
394,3.275,-950.56653,466.21808,1444.41394
395,3.283,-957.45233,467.61435,1445.42603
396,3.292,-966.28741,470.74991,1445.33301
397,3.3,-974.58643,472.00204,1446.58801
398,3.308,-981.60913,474.35202,1446.54199
399,3.317,-988.79498,474.29941,1447.56836
400,3.325,-997.94812,477.95459,1448.94971
401,3.333,-1004.06799,477.72739,1449.5824
402,3.342,-1012.8493,480.57358,1451.18591
403,3.35,-1021.72595,482.06247,1453.14575
