Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
89,0.733,1212.79382,650.02789,867.44373
90,0.742,1206.10693,651.66376,866.60828
91,0.75,1198.35193,651.39618,865.20154
92,0.758,1192.95789,652.09033,864.07849
93,0.767,1186.13159,651.91003,862.72827
94,0.775,1177.81189,651.61218,861.05743
95,0.783,1171.48352,651.71967,859.05048
96,0.792,1162.34851,651.46704,857.34106
97,0.8,1156.20862,651.89734,855.26904
98,0.808,1145.65747,651.84106,855.99854
99,0.817,1139.84082,651.73352,852.81714
100,0.825,1129.51685,653.19604,853.02136
101,0.833,1119.21509,654.68469,853.23846
102,0.842,1111.18677,651.62793,849.43451
103,0.85,1100.59973,652.61078,849.97559
104,0.858,1092.49084,652.4245,848.1203
105,0.867,1079.31982,652.23505,848.44208
106,0.875,1070.15234,654.91113,848.02429
107,0.883,1057.98047,654.82214,847.53088
108,0.892,1048.82373,655.94257,849.32922
109,0.9,1035.91931,656.21216,849.42657
110,0.908,1023.29559,656.6156,851.05121
111,0.917,1013.04614,659.6106,852.8927
112,0.925,998.25171,659.84558,856.42334
113,0.933,983.70544,660.99445,857.70758
114,0.942,972.77148,663.74438,862.60388
115,0.95,956.96814,664.229,865.21338
116,0.958,944.06671,667.33344,869.91528
117,0.967,930.13898,669.50476,875.50146
118,0.975,915.96509,670.82446,881.24805
119,0.983,902.34125,675.96838,887.92261
120,0.992,888.17883,676.42572,894.66595
121,1,874.42108,681.78943,901.51825
122,1.008,858.91901,683.9248,910.44617
123,1.017,845.73444,688.11359,918.90308
124,1.025,832.75348,692.35126,927.56641
125,1.033,817.87378,696.72101,936.09589
126,1.042,806.4989,701.98962,945.81616
127,1.05,791.95679,705.52454,955.02618
128,1.058,779.73016,708.65405,962.61859
129,1.067,768.23279,713.67236,972.01166
130,1.075,755.06116,716.8454,980.72491
131,1.083,743.19666,719.55371,988.06824
132,1.092,730.99646,724.78033,998.45074
133,1.1,720.62891,724.72845,1005.65082
134,1.108,709.12,728.87958,1014.92194
135,1.117,696.60535,730.43152,1023.5921
136,1.125,685.323,730.82843,1032.48743
137,1.133,674.41949,732.83929,1040.96558
138,1.142,662.38159,732.04596,1049.46375
139,1.15,651.26129,731.34149,1058.41309
140,1.158,641.28308,729.37372,1066.54956
141,1.167,629.91949,728.16241,1073.99341
142,1.175,618.80475,727.0932,1082.00769
143,1.183,609.43774,724.90308,1089.71582
144,1.192,599.26563,722.34937,1096.77051
145,1.2,589.05481,719.10278,1102.3042
146,1.208,579.41498,719.03656,1108.90332
147,1.217,569.22748,714.82086,1115.06445
148,1.225,559.20886,715.92969,1122.11389
149,1.233,549.71759,716.13367,1128.85425
150,1.242,541.03552,717.75812,1136.94043
151,1.25,532.8587,717.51965,1142.00171
152,1.258,521.75555,719.80542,1146.72717
153,1.267,512.42676,722.69073,1152.776
154,1.275,504.82971,722.74261,1156.82886
155,1.283,494.90997,723.29126,1161.99585
156,1.292,486.23199,726.74994,1166.96912
157,1.3,476.28091,725.94977,1172.82324
158,1.308,467.93985,730.59967,1177.09741
159,1.317,459.25531,729.98792,1179.13538
160,1.325,450.87189,730.02399,1182.86304
161,1.333,441.69708,732.67603,1185.27991
162,1.342,434.13068,732.86249,1187.42688
163,1.35,425.53027,731.66125,1188.74121
164,1.358,416.29633,732.02856,1189.44531
165,1.367,407.38846,732.86212,1190.21252
166,1.375,400.06039,733.23285,1190.32874
167,1.383,390.94891,732.68146,1191.71008
168,1.392,382.59937,730.34113,1191.18018
169,1.4,374.45126,729.03613,1190.46387
170,1.408,366.71021,729.55493,1188.99158
171,1.417,357.83496,726.93097,1187.35742
172,1.425,349.70514,724.6825,1186.47168
173,1.433,341.22552,721.95508,1183.98352
174,1.442,333.90021,721.38318,1180.9458
175,1.45,325.46631,717.16315,1178.52527
176,1.458,317.23425,715.9035,1175.57422
177,1.467,309.8588,710.89612,1172.5896
178,1.475,302.46506,705.99188,1167.79993
179,1.483,295.16507,703.41522,1163.06128
180,1.492,287.50616,701.53864,1158.16028
181,1.5,279.77887,698.04828,1154.23853
182,1.508,273.34848,696.21478,1147.92175
183,1.517,266.00824,690.23511,1142.75854
184,1.525,259.0448,689.05481,1137.64893
185,1.533,251.89787,685.08282,1130.45532
186,1.542,244.9494,682.04944,1125.63916
187,1.55,240.48154,677.76709,1119.70557
188,1.558,235.17395,678.38898,1113.61841
189,1.567,229.75842,675.24396,1107.32935
190,1.575,224.29352,671.5694,1099.90601
191,1.583,219.13763,667.98529,1093.01184
192,1.592,214.21744,663.78375,1087.08484
193,1.6,209.19835,661.07532,1080.89941
194,1.608,205.68567,658.71912,1073.91638
195,1.617,200.91858,654.01251,1067.41187
196,1.625,197.48466,652.01056,1061.00293
197,1.633,192.94998,648.60583,1054.19727
198,1.642,191.26901,645.60284,1047.89575
199,1.65,186.6936,642.75116,1041.6095
200,1.658,183.85559,639.16803,1034.9071
201,1.667,181.82841,636.43396,1028.45081
202,1.675,177.74915,634.41541,1022.78491
203,1.683,175.67258,631.88635,1015.99377
204,1.692,173.79462,629.84595,1010.63245
205,1.7,169.7386,627.99548,1004.6626
206,1.708,167.82555,626.40216,998.99438
207,1.717,165.8783,622.96503,992.03082
208,1.725,163.18422,621.09186,988.21979
209,1.733,160.67955,619.90656,982.90448
210,1.742,158.4978,617.74731,977.24921
211,1.75,157.95137,615.61993,972.83337
212,1.758,154.12302,614.55688,968.2478
213,1.767,152.74585,612.82782,962.97382
214,1.775,150.81371,610.72632,958.56622
215,1.783,149.42841,609.15741,955.21716
216,1.792,144.8017,606.63361,950.74664
217,1.8,144.82771,605.42578,946.49548
218,1.808,141.31934,603.23511,943.52966
219,1.817,140.14429,603.45074,940.57562
220,1.825,136.30077,600.87799,937.69537
221,1.833,135.8844,598.30219,933.37701
222,1.842,130.76196,597.12042,930.82111
223,1.85,129.82565,596.75079,927.77997
224,1.858,125.48579,595.37732,925.89905
225,1.867,122.11481,594.40649,923.8114
226,1.875,117.70663,594.15967,920.96667
227,1.883,115.05153,592.8783,919.4516
228,1.892,110.97138,592.11536,916.59497
229,1.9,107.42789,590.50873,913.61798
230,1.908,103.00616,589.2923,913.05139
231,1.917,97.44809,589.34381,910.91223
232,1.925,93.16434,589.92737,908.18347
233,1.933,89.43193,588.21466,906.18628
234,1.942,83.71791,587.06378,904.75348
235,1.95,78.81013,587.4588,901.89941
236,1.958,72.75711,587.41272,899.90186
237,1.967,67.09976,588.23621,899.5282
238,1.975,61.27069,587.74774,898.01819
239,1.983,54.81815,586.62433,895.54907
240,1.992,49.3978,586.0285,893.47168
241,2,42.86331,586.39325,891.84314
242,2.008,36.23282,584.96527,890.55627
243,2.017,27.32801,586.90948,888.53113
244,2.025,21.56357,587.07959,886.90076
245,2.033,14.52523,587.35602,885.1098
246,2.042,7.35442,587.41199,884.85321
247,2.05,-1.40452,588.34698,882.4505
248,2.058,-7.52707,587.62695,881.40997
249,2.067,-14.94007,587.87958,880.41534
250,2.075,-23.53621,590.3075,879.22559
251,2.083,-31.59352,588.95483,878.75354
252,2.092,-38.91562,589.86511,876.87891
253,2.1,-46.07916,592.41815,874.14514
254,2.108,-55.49061,592.51996,874.24847
255,2.117,-63.18957,592.92499,873.25891
256,2.125,-71.39223,594.95862,872.95972
257,2.133,-79.33475,595.43182,871.94507
258,2.142,-86.80761,596.62158,872.26733
259,2.15,-95.42323,597.07471,873.08801
260,2.158,-102.69555,597.2569,873.42328
261,2.167,-111.37695,599.04425,873.99622
262,2.175,-118.66479,599.9176,873.42383
263,2.183,-125.49538,599.26239,874.02435
264,2.192,-134.32864,600.34399,874.50836
265,2.2,-142.77278,602.58911,875.56232
266,2.208,-148.84331,600.68604,875.88971
267,2.217,-157.14322,602.25427,876.10028
268,2.225,-163.92896,603.1839,877.32709
269,2.233,-172.46486,604.66302,876.9314
270,2.242,-177.89508,603.69861,877.03912
271,2.25,-186.45799,603.97076,878.32153
272,2.258,-193.43359,604.98004,878.75415
273,2.267,-203.50136,607.21503,880.35419
274,2.275,-210.65204,606.08905,880.59973
275,2.283,-219.47993,607.54059,881.39313
276,2.292,-225.83852,609.65204,881.15747
277,2.3,-234.17448,610.03058,881.73602
278,2.308,-242.07919,609.422,883.00806
279,2.317,-251.2366,610.2016,883.33191
280,2.325,-257.34894,611.59009,883.76239
281,2.333,-263.94174,611.05298,883.45941
282,2.342,-273.19626,610.99524,884.09155
283,2.35,-279.88879,611.62427,885.27045
284,2.358,-286.98846,611.32611,885.33496
285,2.367,-293.25314,612.00494,884.46588
286,2.375,-302.67657,611.77264,885.19623
287,2.383,-308.51462,611.80536,883.79333
288,2.392,-315.1658,610.74731,884.53632
289,2.4,-324.72284,611.87323,884.54559
290,2.408,-331.06482,613.00549,884.17322
291,2.417,-338.93076,613.0755,884.49152
292,2.425,-346.23917,612.23267,884.73297
293,2.433,-354.17072,611.55591,884.41827
294,2.442,-363.02298,612.48608,885.1123
295,2.45,-370.05823,611.93903,884.76398
296,2.458,-377.12592,611.26105,884.07385
297,2.467,-386.00925,611.64142,883.19238
298,2.475,-392.68628,611.46863,883.07874
299,2.483,-401.30667,611.34991,881.72412
300,2.492,-408.62674,611.28601,881.43774
301,2.5,-416.3064,611.48334,881.04065
302,2.508,-424.3219,612.91003,880.88544
303,2.517,-431.57782,611.48926,879.46771
304,2.525,-440.42551,612.20911,879.14014
305,2.533,-447.19699,610.95313,878.80188
306,2.542,-457.18915,611.50165,878.30884
307,2.55,-463.16534,610.51807,877.30969
308,2.558,-473.35355,612.27771,876.95135
309,2.567,-479.61526,611.12262,876.22162
310,2.575,-489.16495,611.76074,876.19995
311,2.583,-495.81381,611.49774,875.05188
312,2.592,-505.79898,612.74695,874.76807
313,2.6,-512.44806,611.96637,875.29041
314,2.608,-522.31494,611.94659,873.81604
315,2.617,-528.63501,612.12054,873.99347
316,2.625,-537.54541,612.15747,873.61395
317,2.633,-545.40973,612.75439,874.21716
318,2.642,-553.84424,612.7229,875.00684
319,2.65,-561.27661,612.11542,875.43518
320,2.658,-570.25897,612.87988,874.56378
321,2.667,-577.07587,613.04944,875.53223
322,2.675,-586.47119,613.70331,875.54315
323,2.683,-593.62268,614.16656,875.10608
324,2.692,-601.68207,613.71729,876.23773
325,2.7,-609.49335,613.78162,877.79694
326,2.708,-615.9278,613.00037,878.68195
327,2.717,-624.46399,614.71075,878.45422
328,2.725,-631.97382,613.88177,879.85791
329,2.733,-641.30042,615.46564,881.56
330,2.742,-647.37915,614.21484,881.21771
331,2.75,-654.52216,614.04468,882.43121
332,2.758,-663.03119,615.92029,884.69519
333,2.767,-669.71393,615.25348,885.17633
334,2.775,-678.435,614.79083,886.22028
335,2.783,-685.1853,614.87769,887.74847
336,2.792,-691.61493,614.89185,888.49158
337,2.8,-699.86731,614.54907,889.54108
338,2.808,-706.96991,614.09021,891.38177
339,2.817,-712.60327,614.15411,891.84332
340,2.825,-719.86481,613.83093,892.94031
341,2.833,-728.15558,613.52332,895.01587
342,2.842,-734.65991,613.63208,895.72925
343,2.85,-741.77039,613.40314,896.51099
344,2.858,-748.68854,612.69977,898.56158
345,2.867,-756.02844,612.98859,899.01031
346,2.875,-762.1167,612.36414,899.52795
347,2.883,-768.54114,612.37018,901.98083
348,2.892,-775.86249,612.16211,902.25299
349,2.9,-783.38849,611.80524,902.50494
350,2.908,-789.98572,611.50354,902.92932
351,2.917,-797.21521,611.44812,905.17896
352,2.925,-803.99048,611.62946,904.81836
353,2.933,-810.2713,611.09216,904.96832
354,2.942,-816.8075,610.90497,905.05066
355,2.95,-822.55005,610.07288,904.76672
356,2.958,-830.47919,610.01831,904.83533
357,2.967,-837.53546,609.99231,904.69427
358,2.975,-844.27106,611.47986,905.54376
359,2.983,-850.0155,611.45282,905.62061
360,2.992,-857.39166,611.04346,905.4184
361,3,-863.83057,611.07483,905.44653
362,3.008,-869.61938,610.50031,904.935
363,3.017,-877.24048,611.57758,905.2558
364,3.025,-884.1394,611.06958,903.93127
365,3.033,-890.62097,610.96167,904.1322
366,3.042,-897.26013,610.78986,903.37842
367,3.05,-904.13812,611.10748,903.61987
368,3.058,-911.17432,611.36102,902.90863
369,3.067,-917.31805,610.94678,901.67664
370,3.075,-924.42181,610.81567,901.3869
371,3.083,-931.1416,610.38245,899.90472
372,3.092,-937.48242,610.09833,898.79089
373,3.1,-943.36609,610.48584,897.50336
374,3.108,-951.76367,611.39941,897.09149
375,3.117,-959.07019,610.74933,896.25085
376,3.125,-965.19684,611.68671,895.89935
377,3.133,-973.18799,612.47638,895.26331
378,3.142,-980.04333,611.75171,894.17407
379,3.15,-987.67511,611.06763,892.79999
380,3.158,-994.84607,611.22388,891.12653
381,3.167,-1003.17114,611.63721,891.17084
382,3.175,-1012.36664,613.41168,889.59003
383,3.183,-1018.35138,613.36493,888.92126
384,3.192,-1035.92322,611.65796,894.11273
385,3.2,-1036.78198,612.22974,889.68286
386,3.208,-1040.72668,613.10767,885.5014
387,3.217,-1049.646,614.42609,883.52698
388,3.225,-1057.51794,615.86206,883.36578
389,3.233,-1066.31055,615.35242,883.04688
390,3.242,-1072.21558,614.82593,881.91406
391,3.25,-1082.14221,616.8786,881.16931
392,3.258,-1089.96582,617.62238,880.54999
393,3.267,-1098.75562,617.96008,880.32025
394,3.275,-1107.27649,618.4259,880.16138
395,3.283,-1114.44373,618.02228,879.77893
396,3.292,-1121.3667,618.45569,878.57831
397,3.3,-1131.1759,619.22473,878.47473
398,3.308,-1137.74951,619.56854,878.83435
399,3.317,-1145.26953,619.36554,879.67413
400,3.325,-1155.33862,621.10742,880.18372
401,3.333,-1164.06262,621.41003,880.3512
402,3.342,-1170.922,621.04608,881.30316
403,3.35,-1178.71973,621.58112,882.6134
