Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
81,0.667,1362.90173,706.9118,1116.21631
82,0.675,1356.81885,707.58533,1115.3949
83,0.683,1349.72607,706.38147,1114.5083
84,0.692,1344.84204,707.28571,1113.98718
85,0.7,1339.81006,707.69464,1113.27661
86,0.708,1330.41235,706.44177,1112.62817
87,0.717,1326.21057,706.64191,1111.30432
88,0.725,1319.5752,707.6568,1110.81445
89,0.733,1312.68115,705.77344,1108.49426
90,0.742,1306.75391,706.79767,1106.91699
91,0.75,1299.64551,707.69867,1106.39624
92,0.758,1292.14661,706.47546,1105.36121
93,0.767,1284.38928,707.45172,1103.84985
94,0.775,1277.35986,705.72943,1102.21094
95,0.783,1269.01306,706.96527,1101.23743
96,0.792,1263.09302,708.32263,1099.65173
97,0.8,1254.32129,707.22644,1097.58582
98,0.808,1247.9989,708.82355,1095.54675
99,0.817,1239.75623,707.18091,1094.60962
100,0.825,1230.79053,708.7312,1092.32886
101,0.833,1222.73401,708.37726,1091.92175
102,0.842,1216.30054,708.28308,1090.57593
103,0.85,1207.57446,709.74884,1088.91296
104,0.858,1198.54724,708.35028,1086.59961
105,0.867,1190.69641,709.72565,1085.94006
106,0.875,1182.40454,708.86725,1083.3335
107,0.883,1175.28516,709.53986,1082.63416
108,0.892,1166.57703,708.03815,1081.31189
109,0.9,1157.90454,709.23779,1080.20557
110,0.908,1149.24194,708.28143,1080.31482
111,0.917,1140.91089,709.43573,1079.48755
112,0.925,1134.06396,707.8797,1079.26489
113,0.933,1126.56982,709.00482,1079.17969
114,0.942,1118.77075,706.84027,1078.91589
115,0.95,1110.25439,708.42664,1079.98132
116,0.958,1103.34656,708.42676,1081.33752
117,0.967,1096.63501,708.21527,1081.20715
118,0.975,1088.37036,708.37695,1082.10962
119,0.983,1080.97827,707.86554,1082.04956
120,0.992,1074.02466,709.66846,1083.54822
121,1,1066.65857,708.41473,1083.68738
122,1.008,1059.39954,709.4682,1085.07642
123,1.017,1053.5387,709.24689,1085.78015
124,1.025,1045.70325,709.41943,1085.6698
125,1.033,1038.56128,710.51959,1086.61987
126,1.042,1030.39832,709.80695,1087.28101
127,1.05,1022.67725,711.12122,1087.88318
128,1.058,1015.0625,711.74548,1088.41577
129,1.067,1006.22675,712.92383,1089.00818
130,1.075,997.93158,714.55481,1089.30737
131,1.083,988.98364,714.66425,1090.78796
132,1.092,981.44073,716.50842,1091.06384
133,1.1,970.94202,718.776,1092.88953
134,1.108,961.43243,721.27411,1092.87915
135,1.117,951.17279,723.26044,1094.57202
136,1.125,942.19104,724.89575,1096.59253
137,1.133,932.75195,726.73859,1097.08398
138,1.142,922.02814,729.59326,1098.50403
139,1.15,913.04968,731.9621,1098.5636
140,1.158,902.83356,733.11444,1100.1051
141,1.167,893.94,736.2276,1100.53601
142,1.175,883.49982,739.47455,1102.19336
143,1.183,872.26752,741.27502,1103.91431
144,1.192,862.90668,744.48096,1104.81323
145,1.2,852.02264,746.08044,1106.44421
146,1.208,841.71442,747.5426,1106.43103
147,1.217,831.24957,748.96942,1108.07727
148,1.225,820.56805,750.75769,1109.0033
149,1.233,810.93402,753.20428,1109.58154
150,1.242,800.66467,755.41888,1111.49451
151,1.25,790.48938,757.37561,1112.73767
152,1.258,780.46887,757.78723,1112.2124
153,1.267,770.59167,758.39484,1112.27148
154,1.275,761.0166,759.54913,1115.16016
155,1.283,751.23889,760.05157,1114.02173
156,1.292,741.08374,762.39319,1114.58948
157,1.3,732.16687,761.29803,1114.52075
158,1.308,722.41705,762.59778,1114.60388
159,1.317,712.58093,761.92261,1114.55884
160,1.325,703.28906,762.45911,1114.31604
161,1.333,694.72693,761.94257,1113.26208
162,1.342,685.3421,761.15668,1112.95984
163,1.35,676.01465,760.18573,1112.56067
164,1.358,667.4826,760.09454,1111.71143
165,1.367,658.08392,759.32349,1112.07056
166,1.375,650.83246,757.94897,1111.8866
167,1.383,641.84332,756.41455,1111.05981
168,1.392,633.08435,754.211,1109.79968
169,1.4,625.5755,753.84393,1109.09399
170,1.408,617.0755,751.2146,1109.44116
171,1.417,608.58453,750.45557,1109.39575
172,1.425,601.82233,747.61029,1108.68237
173,1.433,594.21112,744.32672,1107.45032
174,1.442,586.42694,743.23273,1107.54236
175,1.45,579.20026,741.65857,1107.66589
176,1.458,572.5799,739.01813,1106.67944
177,1.467,565.26111,737.21667,1105.70996
178,1.475,559.6167,734.3996,1105.35876
179,1.483,552.89734,730.85449,1105.74402
180,1.492,546.52252,729.2832,1105.62964
181,1.5,540.20056,726.33533,1106.31006
182,1.508,535.31396,724.01447,1107.69861
183,1.517,528.82312,722.51227,1108.07849
184,1.525,523.32166,718.68506,1109.71118
185,1.533,517.19946,716.13483,1110.44116
186,1.542,512.60364,712.60101,1111.00281
187,1.55,507.39105,710.14905,1112.54285
188,1.558,501.19907,708.4668,1113.65039
189,1.567,494.57089,706.04333,1114.87305
190,1.575,489.70529,703.62384,1115.26892
191,1.583,483.96234,700.22064,1116.27686
192,1.592,479.60672,695.77905,1116.91394
193,1.6,473.6795,694.90784,1116.54749
194,1.608,468.42474,694.03296,1117.73938
195,1.617,463.56808,691.755,1117.73779
196,1.625,457.78864,689.73224,1118.42358
197,1.633,452.58679,688.48053,1118.86938
198,1.642,448.44315,686.82098,1118.47437
199,1.65,442.39594,685.28497,1117.71411
200,1.658,436.4841,683.39319,1117.59729
201,1.667,431.32632,682.66754,1117.89087
202,1.675,427.03723,680.88727,1116.94263
203,1.683,420.75449,678.3905,1117.25342
204,1.692,415.30386,676.85925,1117.55127
205,1.7,409.91284,675.14508,1116.90466
206,1.708,404.73151,674.32117,1116.58081
207,1.717,398.9201,672.15979,1116.29028
208,1.725,393.86374,670.74561,1116.63
209,1.733,388.43893,670.0589,1116.63928
210,1.742,383.31369,668.66046,1116.32166
211,1.75,379.02985,667.50232,1115.9408
212,1.758,372.96561,665.8208,1115.40417
213,1.767,368.2995,664.54803,1114.64917
214,1.775,362.85657,663.25714,1115.03162
215,1.783,357.42676,661.78064,1113.75879
216,1.792,352.20667,661.55334,1113.42688
217,1.8,347.21484,660.09241,1113.11206
218,1.808,342.2775,659.64545,1112.58533
219,1.817,337.71573,658.51306,1112.16162
220,1.825,333.02338,658.00952,1111.09583
221,1.833,328.01663,657.41406,1110.59741
222,1.842,322.90018,656.1322,1109.91431
223,1.85,318.6842,655.52722,1109.04773
224,1.858,313.0545,655.13544,1108.58679
225,1.867,307.91696,654.52905,1107.80432
226,1.875,302.88171,654.51691,1106.83252
227,1.883,297.60376,654.23053,1105.36694
228,1.892,292.66516,654.15582,1104.87085
229,1.9,286.54913,654.25952,1103.88074
230,1.908,281.32654,654.64771,1102.66626
231,1.917,275.00562,654.31952,1101.56885
232,1.925,269.33798,654.27698,1100.90991
233,1.933,262.69547,654.19525,1099.04346
234,1.942,257.12622,654.86469,1098.44897
235,1.95,250.69553,653.58691,1096.8689
236,1.958,243.22607,655.34113,1096.104
237,1.967,237.38794,655.13019,1094.65674
238,1.975,230.33875,655.9281,1093.755
239,1.983,223.96147,656.03876,1092.05078
240,1.992,216.37611,657.5741,1090.57666
241,2,209.60312,657.03717,1088.75293
242,2.008,202.96095,658.40662,1087.22327
243,2.017,195.36131,658.64063,1085.90796
244,2.025,189.03177,660.21027,1084.04395
245,2.033,181.7863,660.66162,1082.47864
246,2.042,174.43068,661.78534,1080.59204
247,2.05,166.30984,662.22229,1078.46802
248,2.058,159.19824,663.45734,1077.0293
249,2.067,151.6833,664.32208,1075.63159
250,2.075,143.31453,664.69855,1074.2915
251,2.083,135.69293,666.61676,1073.14355
252,2.092,127.30997,667.18176,1072.18286
253,2.1,119.15802,667.89709,1071.047
254,2.108,111.39907,668.1463,1070.16052
255,2.117,102.66732,668.69507,1070.29639
256,2.125,94.79336,670.32373,1069.9248
257,2.133,86.28976,670.83136,1069.78845
258,2.142,77.90221,670.55042,1069.67407
259,2.15,70.92781,672.44293,1069.63513
260,2.158,62.53062,672.93512,1069.86926
261,2.167,54.26525,673.86035,1070.60681
262,2.175,46.58575,675.48358,1071.78455
263,2.183,38.24597,676.37579,1072.12598
264,2.192,30.42879,677.40747,1072.31226
265,2.2,23.48126,677.85645,1072.24695
266,2.208,15.8839,679.70917,1073.61804
267,2.217,7.20955,681.21442,1073.75854
268,2.225,-0.37,682.31982,1073.81445
269,2.233,-7.60179,684.16583,1074.74231
270,2.242,-16.08497,685.17194,1074.84949
271,2.25,-23.25072,686.62994,1075.33435
272,2.258,-32.01651,688.0589,1076.24597
273,2.267,-39.07571,689.03522,1076.39087
274,2.275,-46.98217,690.12311,1076.38245
275,2.283,-55.48721,691.88507,1077.43396
276,2.292,-63.50651,692.58514,1077.43323
277,2.3,-70.65113,693.24268,1077.92505
278,2.308,-78.38403,696.09576,1078.4259
279,2.317,-87.54122,695.99921,1077.85791
280,2.325,-95.71369,696.7804,1078.97778
281,2.333,-102.99504,698.7049,1079.48804
282,2.342,-111.53253,699.82538,1079.8877
283,2.35,-120.12865,700.46307,1080.49792
284,2.358,-126.78754,701.25629,1080.505
285,2.367,-134.43057,702.69836,1081.21021
286,2.375,-143.26698,703.99323,1081.33459
287,2.383,-150.9362,704.16095,1081.83032
288,2.392,-159.36087,704.49213,1081.06287
289,2.4,-167.21083,706.09314,1081.29199
290,2.408,-174.66032,707.20624,1081.703
291,2.417,-183.43321,708.64178,1081.28796
292,2.425,-192.05521,709.15314,1080.78064
293,2.433,-199.99123,708.78906,1080.75403
294,2.442,-208.08989,710.7774,1079.87476
295,2.45,-216.48724,711.55579,1080.34802
296,2.458,-224.6516,711.17773,1079.297
297,2.467,-232.33432,713.37396,1078.4353
298,2.475,-240.06279,714.2204,1078.57837
299,2.483,-248.86946,713.72589,1078.3197
300,2.492,-257.32056,714.18066,1078.09839
301,2.5,-266.50662,715.42773,1077.05688
302,2.508,-274.21658,715.48431,1076.27808
303,2.517,-282.52362,715.89948,1075.52222
304,2.525,-290.19116,716.28168,1075.27222
305,2.533,-298.2179,716.5448,1075.56787
306,2.542,-306.73221,716.00232,1073.82678
307,2.55,-315.23361,715.68042,1073.69153
308,2.558,-323.01883,714.87701,1073.64087
309,2.567,-331.98532,715.84326,1073.31812
310,2.575,-339.88608,716.38947,1073.78345
311,2.583,-347.30563,716.60822,1072.88757
312,2.592,-356.08127,715.62402,1072.83191
313,2.6,-364.31497,715.56323,1073.00964
314,2.608,-371.57391,714.94373,1072.40771
315,2.617,-380.52969,714.06989,1072.69861
316,2.625,-388.28491,714.73865,1072.01697
317,2.633,-396.13559,713.95227,1073.18994
318,2.642,-404.23993,713.52289,1072.89941
319,2.65,-412.46777,713.4469,1072.89429
320,2.658,-419.95111,712.28168,1073.83081
321,2.667,-427.26407,711.88654,1074.76941
322,2.675,-435.89822,709.95789,1075.53076
323,2.683,-443.48914,709.44226,1076.12476
324,2.692,-450.82214,708.36481,1076.58789
325,2.7,-458.46811,707.78174,1078.41821
326,2.708,-464.82953,706.39221,1079.05847
327,2.717,-473.24377,706.0528,1080.33618
328,2.725,-480.30432,705.45172,1081.56946
329,2.733,-488.29984,704.40045,1083.27271
330,2.742,-495.16129,704.08185,1084.46802
331,2.75,-502.71701,704.77234,1085.66272
332,2.758,-509.7937,703.68512,1087.27368
333,2.767,-516.08398,703.45361,1088.20886
334,2.775,-523.8114,703.24658,1088.83569
335,2.783,-531.06415,702.88013,1090.50684
336,2.792,-537.50787,702.27374,1091.46521
337,2.8,-545.38947,701.86761,1091.97314
338,2.808,-551.9906,701.15167,1093.63281
339,2.817,-557.98578,701.51904,1093.81958
340,2.825,-564.5965,701.76178,1094.58032
341,2.833,-571.98273,701.20642,1095.61707
342,2.842,-579.36676,701.13141,1096.13696
343,2.85,-587.89465,701.16339,1097.6521
344,2.858,-594.3194,700.55243,1098.35083
345,2.867,-601.65094,700.84644,1098.52466
346,2.875,-608.54657,700.61932,1099.78699
347,2.883,-615.94623,701.84863,1100.06006
348,2.892,-623.08844,701.50354,1100.51807
349,2.9,-626.24243,701.13086,1102.54077
350,2.908,-632.98016,700.47217,1103.65027
351,2.917,-640.0506,700.50427,1103.60938
352,2.925,-647.12988,699.94049,1103.92786
353,2.933,-653.61737,699.71619,1104.46362
354,2.942,-659.87317,700.57611,1104.23987
355,2.95,-667.24744,700.08307,1104.61914
356,2.958,-674.03186,701.29407,1104.70569
357,2.967,-680.24182,700.85492,1104.11597
358,2.975,-687.00824,700.19055,1102.97864
359,2.983,-693.61755,700.32745,1103.29431
360,2.992,-699.75812,700.66656,1103.40601
361,3,-705.55011,701.20209,1102.98962
362,3.008,-712.4566,701.45691,1102.66919
363,3.017,-719.4483,701.69098,1102.22705
364,3.025,-726.08289,701.87726,1101.77014
365,3.033,-732.51862,702.60107,1101.51758
366,3.042,-739.00879,702.17432,1100.92432
367,3.05,-745.65607,703.28082,1100.59387
368,3.058,-752.2157,703.36499,1099.33118
369,3.067,-758.70416,704.36841,1098.17163
370,3.075,-766.43005,704.11877,1097.14966
371,3.083,-772.5014,704.6239,1096.20813
372,3.092,-780.56311,704.96851,1095.47375
373,3.1,-787.43274,704.89063,1094.7478
374,3.108,-795.20471,706.01208,1093.35242
375,3.117,-800.78674,706.22162,1092.66846
376,3.125,-809.1748,705.75848,1091.83044
377,3.133,-815.98676,707.03046,1090.25269
378,3.142,-823.57422,707.69604,1089.6521
379,3.15,-830.89362,708.78943,1089.10938
380,3.158,-838.0144,709.35339,1088.05334
381,3.167,-845.6499,709.25122,1085.89966
382,3.175,-852.54395,710.98126,1085.15942
383,3.183,-861.2229,711.42413,1083.84131
384,3.192,-868.26721,713.74475,1081.7074
385,3.2,-875.02386,713.29651,1080.00439
386,3.208,-883.14337,713.8858,1078.41199
387,3.217,-891.5683,715.47345,1077.27661
388,3.225,-898.33069,715.79169,1076.03906
389,3.233,-906.89795,715.57208,1074.80615
390,3.242,-915.36707,717.35754,1074.15881
391,3.25,-921.81677,717.92401,1072.49268
392,3.258,-929.35577,718.80457,1071.62708
393,3.267,-939.51807,718.63922,1071.10828
394,3.275,-945.84772,718.78705,1070.5
395,3.283,-953.69238,719.50775,1069.8866
396,3.292,-962.28461,720.66827,1069.62048
397,3.3,-971.6001,722.32532,1068.86011
398,3.308,-978.25079,721.67377,1068.37366
399,3.317,-988.62103,723.28741,1069.90808
400,3.325,-993.48547,722.86987,1070.23975
401,3.333,-1002.24536,724.91992,1070.69336
402,3.342,-1010.23456,725.24835,1070.87952
403,3.35,-1017.93927,725.04987,1071.87512
