Frame#,Time,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z
36,0.292,1721.75867,468.66702,1555.00244,1513.43262,426.32816,1459.87158
37,0.3,1715.36096,467.79834,1554.46716,1507.48914,422.14102,1462.4729
38,0.308,1707.54822,466.04562,1555.44116,1497.85913,421.80176,1462.91736
39,0.317,1699.48364,465.04099,1556.28247,1490.77649,422.31677,1465.48462
40,0.325,1694.39319,462.10736,1557.28821,1483.44116,419.1601,1465.98975
41,0.333,1687.40771,461.27106,1557.63611,1476.54736,417.38287,1466.56897
42,0.342,1678.3291,460.18375,1559.19067,1467.82642,418.52728,1469.50781
43,0.35,1672.15369,458.42926,1559.92432,1461.45044,415.73035,1469.61316
44,0.358,1664.99341,457.24637,1560.31653,1455.06995,414.2276,1470.90601
45,0.367,1657.90393,457.20511,1560.64722,1446.29871,414.20496,1472.2511
46,0.375,1648.08704,455.48645,1560.34875,1439.26917,412.18698,1472.6698
47,0.383,1641.58289,454.86996,1562.48291,1432.8197,409.4953,1473.96582
48,0.392,1635.40771,453.73361,1562.68823,1424.09741,409.94067,1475.08484
49,0.4,1628.47559,453.76031,1563.10071,1417.83057,407.74466,1475.42212
50,0.408,1620.36047,453.29007,1564.8623,1411.50903,405.3544,1475.61194
51,0.417,1612.37488,449.86215,1565.09424,1403.34973,406.04446,1477.07227
52,0.425,1605.61487,449.93161,1564.9375,1395.98486,403.47232,1477.11206
53,0.433,1599.37671,450.52982,1565.72681,1389.17163,402.10767,1479.37683
54,0.442,1591.67236,448.83325,1566.15295,1381.81567,402.31158,1479.35071
55,0.45,1584.70496,447.31491,1567.32007,1373.90759,402.62531,1480.42175
56,0.458,1577.47302,446.30447,1568.36938,1365.11194,401.5423,1481.68738
57,0.467,1569.37842,446.72052,1569.21289,1358.38928,400.92383,1482.33838
58,0.475,1562.67847,446.47928,1569.88037,1352.18909,399.31448,1481.97571
59,0.483,1555.33032,445.82986,1570.30664,1344.42444,399.42703,1482.58337
60,0.492,1548.00989,445.00208,1570.13831,1338.16016,397.5238,1483.55823
61,0.5,1540.75049,444.53845,1571.65283,1330.37561,398.38925,1483.58179
62,0.508,1532.83765,444.51746,1572.48218,1324.7002,396.82895,1484.67041
63,0.517,1526.49683,444.43719,1572.50891,1316.67578,397.27377,1484.36047
64,0.525,1519.03296,443.46594,1573.97791,1309.37854,399.69098,1485.31177
65,0.533,1512.18787,443.38208,1573.42578,1302.80518,397.15305,1484.12781
66,0.542,1504.08081,442.72064,1574.45227,1296.98022,394.97287,1483.40149
67,0.55,1496.91089,442.23846,1574.12549,1287.88452,393.95679,1483.80566
68,0.558,1489.98254,441.8887,1574.05396,1280.78918,394.73984,1483.09717
69,0.567,1482.80359,441.13074,1573.52795,1273.94067,392.80319,1483.5249
70,0.575,1475.46704,440.38055,1574.07324,1266.62512,392.97485,1482.63867
71,0.583,1468.5658,441.1608,1574.36206,1261.51953,392.46741,1481.70569
72,0.592,1460.75037,440.21286,1575.05713,1252.93481,393.20865,1482.02954
73,0.6,1454.98242,440.20065,1574.4917,1247.06262,391.43967,1480.80774
74,0.608,1447.02332,440.09592,1573.65125,1239.9668,391.40134,1479.24011
75,0.617,1438.63757,439.84079,1572.9165,1232.66052,391.54315,1478.72253
76,0.625,1431.12622,440.3699,1572.76025,1226.11853,390.87982,1478.73804
77,0.633,1424.58557,439.05942,1571.93616,1217.86169,390.83966,1477.49341
78,0.642,1418.22351,439.02182,1571.95898,1210.60193,391.8046,1476.6051
79,0.65,1410.02148,438.97644,1570.75208,1202.94714,391.87366,1475.40576
80,0.658,1403.80835,439.1405,1569.86829,1195.89819,393.57727,1475.21802
81,0.667,1396.22754,437.95291,1569.69666,1189.31934,389.69809,1473.71094
82,0.675,1387.53943,438.94916,1568.53064,1182.39319,392.08353,1473.76599
83,0.683,1381.05432,439.35425,1567.48779,1174.39563,390.85306,1471.04895
84,0.692,1374.14294,440.02194,1566.63599,1168.50757,390.33655,1470.25452
85,0.7,1365.45483,439.63675,1565.80444,1160.48889,390.61688,1469.68872
86,0.708,1358.68359,439.90567,1564.61633,1153.47729,391.74408,1468.36194
87,0.717,1352.30554,440.17929,1564.21167,1145.58374,391.24594,1467.49414
88,0.725,1343.18982,440.30374,1562.78027,1138.2998,391.42203,1466.24231
89,0.733,1336.80762,440.43594,1561.73462,1131.40894,392.13217,1465.21741
90,0.742,1328.55432,441.61414,1560.16992,1122.98584,392.37842,1462.81055
91,0.75,1320.72339,441.88568,1559.57117,1116.58228,394.01932,1462.08252
92,0.758,1314.38245,442.60806,1558.10889,1109.55725,392.68408,1460.58838
93,0.767,1307.18103,443.80301,1556.82288,1102.73193,393.26285,1459.50623
94,0.775,1299.53687,444.72891,1555.7135,1094.49268,392.65414,1458.34924
95,0.783,1292.21997,445.43964,1554.83435,1086.13904,395.12979,1457.19055
96,0.792,1284.19128,445.53726,1553.98499,1078.09912,395.50674,1456.50293
97,0.8,1277.11646,446.61087,1552.99231,1069.99695,396.01733,1456.36377
98,0.808,1268.37122,447.21411,1551.63306,1062.95801,396.79349,1454.80896
99,0.817,1261.45911,448.83096,1550.80042,1055.10437,396.22076,1453.84937
100,0.825,1253.67224,449.32089,1550.24597,1047.86707,398.17157,1453.55603
101,0.833,1245.06689,450.68063,1549.60767,1039.27075,399.33826,1453.19543
102,0.842,1238.35999,452.03412,1548.92419,1031.56384,399.59903,1452.68689
103,0.85,1229.48389,452.94092,1547.91699,1023.90277,402.05316,1452.40186
104,0.858,1222.47729,454.10538,1547.51453,1017.15399,403.43042,1451.10718
105,0.867,1213.62805,456.04831,1547.64148,1007.89661,405.35815,1451.5293
106,0.875,1206.13342,458.11865,1548.16956,1001.22247,405.26016,1451.26611
107,0.883,1197.37646,459.16629,1547.31116,992.08771,408.12253,1451.01611
108,0.892,1189.75732,461.6698,1548.20117,983.75189,410.177,1452.47742
109,0.9,1181.19421,462.81033,1548.08569,975.36517,411.30432,1453.35461
110,0.908,1172.25403,464.94415,1548.78296,966.89325,411.68674,1454.5072
111,0.917,1164.55408,465.62213,1548.8396,957.85065,414.78522,1456.60291
112,0.925,1156.44421,467.37524,1549.53296,949.43011,414.33246,1457.52002
113,0.933,1148.0437,469.42419,1550.79395,940.94727,415.6192,1458.66345
114,0.942,1140.42896,470.68915,1552.58105,933.12537,417.50464,1459.48535
115,0.95,1131.08008,472.34186,1552.90466,923.02008,420.25714,1461.97864
116,0.958,1123.19629,474.72366,1554.89685,915.52582,419.43466,1462.76477
117,0.967,1114.40649,475.87042,1555.08044,907.81244,420.02277,1464.53076
118,0.975,1106.5835,477.32928,1556.06116,898.78735,421.27371,1465.46228
119,0.983,1098.56201,478.42191,1557.60217,890.22137,422.83319,1467.1322
120,0.992,1090.29053,479.5675,1558.64124,883.03162,423.55447,1469.00024
121,1,1081.97339,481.24188,1558.66199,873.67584,423.88828,1470.11218
122,1.008,1073.51196,482.53549,1559.51904,865.73267,423.35931,1469.7959
123,1.017,1066.21411,483.58295,1560.41162,857.3349,425.84534,1471.69592
124,1.025,1057.64709,485.1759,1560.88501,851.29327,425.74927,1472.72034
125,1.033,1050.08069,485.75351,1562.37366,842.00507,426.7887,1473.49426
126,1.042,1042.42957,487.44342,1562.57861,835.18854,428.06454,1474.99902
127,1.05,1033.33911,487.81635,1562.21667,827.76996,427.19058,1475.56702
128,1.058,1026.73486,488.65372,1562.87964,819.72778,427.0148,1476.67969
129,1.067,1018.60718,490.16992,1565.04993,812.25439,426.71423,1476.02661
130,1.075,1010.54932,490.02582,1565.79761,804.07904,427.24078,1476.51941
131,1.083,1002.66071,491.66739,1566.00769,797.18097,427.17642,1479.01465
132,1.092,995.64941,492.58221,1566.87036,790.62842,426.18826,1478.27893
133,1.1,988.82294,492.19424,1567.729,782.05811,429.10577,1478.81958
134,1.108,980.59338,492.88974,1569.07849,775.49133,427.6955,1479.38904
135,1.117,973.24469,492.41504,1569.47876,769.46552,428.21201,1479.54883
136,1.125,966.67273,492.5993,1569.30591,761.43909,427.28937,1479.61621
137,1.133,957.82452,494.20261,1570.80054,754.51495,429.90427,1480.87805
138,1.142,950.69159,494.03851,1571.68994,747.2951,426.92258,1481.33362
139,1.15,942.90607,493.93555,1571.51709,739.68823,427.16876,1480.90686
140,1.158,935.65649,493.62219,1572.10315,733.17096,426.09674,1481.78516
141,1.167,928.61804,493.72031,1573.12195,725.45862,425.79913,1482.55896
142,1.175,922.37671,493.2417,1572.55249,719.11139,424.82831,1482.43433
143,1.183,914.18713,493.7554,1573.74976,711.70154,423.23901,1481.70337
144,1.192,906.13867,494.1846,1574.60754,705.27448,423.25064,1481.599
145,1.2,899.65851,493.85925,1573.74829,698.40491,422.2551,1480.83459
146,1.208,892.66418,494.89496,1573.72412,691.33972,421.80576,1480.8938
147,1.217,885.45624,493.5849,1573.72058,685.16028,422.03476,1479.35754
148,1.225,878.73297,494.21008,1574.25378,678.88708,418.76971,1479.29968
149,1.233,871.29321,494.3125,1573.35547,672.55212,420.3479,1477.78577
150,1.242,864.55664,492.72647,1573.86951,665.38855,418.90802,1477.64709
151,1.25,857.91028,492.67993,1573.29285,659.83502,418.67099,1476.69775
152,1.258,851.37268,492.91061,1573.18079,653.38873,416.92041,1476.52795
153,1.267,843.06519,491.76352,1573.125,645.62439,416.00714,1475.94922
154,1.275,836.4953,490.65509,1572.49487,640.19794,416.72198,1474.42773
155,1.283,829.02271,490.60727,1571.85669,632.68402,415.82797,1474.12292
156,1.292,822.42224,489.31512,1572.02808,625.4079,414.45673,1473.83215
157,1.3,815.48956,488.38882,1570.60181,619.53668,412.77518,1473.85693
158,1.308,808.39624,487.11874,1570.49402,611.77374,412.70206,1473.14111
159,1.317,802.62311,486.3269,1568.474,605.42535,411.21027,1472.29663
160,1.325,795.02332,485.53314,1568.97815,598.42291,410.54379,1471.63025
161,1.333,787.38837,484.33731,1567.73779,591.47205,408.98364,1470.24695
162,1.342,780.09253,482.93607,1566.62329,584.52472,406.08902,1470.39282
163,1.35,774.08215,481.27771,1566.78638,577.93561,406.97281,1469.14209
164,1.358,766.90979,479.12296,1565.90234,570.42175,402.23047,1466.68323
165,1.367,760.18939,478.35846,1565.03552,564.4942,403.27737,1466.24841
166,1.375,752.86835,476.4245,1564.47278,557.07642,402.32111,1465.31873
167,1.383,745.91815,474.92819,1563.60852,549.85815,401.14563,1462.20911
168,1.392,739.52942,472.76297,1562.86658,544.65533,397.34064,1462.26245
169,1.4,732.05804,471.59286,1562.05908,536.8573,396.6098,1462.00769
170,1.408,724.92065,469.9993,1561.33557,530.74854,395.95786,1461.54578
171,1.417,718.06201,467.41702,1560.69031,523.45422,393.77652,1459.28296
172,1.425,710.88214,466.17178,1559.97815,515.93604,392.36948,1458.37524
173,1.433,705.00311,461.75522,1559.38513,509.40793,388.31897,1458.94983
174,1.442,697.22601,460.15631,1558.97571,500.87677,387.63571,1459.40027
175,1.45,690.44897,457.63803,1558.2981,493.97443,385.33563,1458.76697
176,1.458,683.46509,454.91705,1558.39551,488.02304,385.13818,1457.84021
177,1.467,675.76605,453.58539,1558.24243,480.96094,383.20953,1457.83997
178,1.475,669.04907,450.61435,1558.47559,473.02597,381.38196,1458.43091
179,1.483,661.85956,448.63818,1558.86646,464.68643,378.94855,1459.90283
180,1.492,654.72626,446.29901,1558.91797,457.22366,375.64938,1461.32288
181,1.5,647.29053,443.73325,1560.00488,448.492,373.54697,1461.52161
182,1.508,640.02826,441.24158,1560.12659,439.92151,372.32907,1462.50476
183,1.517,632.25146,438.78763,1560.68408,433.73627,370.00357,1464.01392
184,1.525,624.87463,436.11462,1561.86804,424.11075,368.34167,1464.98779
185,1.533,617.67761,434.03699,1562.50806,416.65778,367.26752,1466.34973
186,1.542,610.79987,430.94867,1564.01611,410.0679,366.11545,1469.23999
187,1.55,602.77789,428.88626,1564.28345,402.38626,364.52264,1469.56909
188,1.558,596.04602,427.27228,1565.76587,394.41742,361.90775,1470.14063
189,1.567,588.92651,424.27356,1566.29395,386.97272,360.33685,1471.00317
190,1.575,581.76489,422.01215,1567.74304,380.01157,358.34555,1471.55627
191,1.583,574.50665,419.59058,1568.1366,371.80377,356.26932,1472.59924
192,1.592,567.66858,417.57983,1568.76587,366.54865,356.69699,1473.03748
193,1.6,559.63989,416.62057,1570.20422,357.93741,355.83682,1474.36328
194,1.608,553.01099,414.87268,1569.99988,350.68512,353.72107,1474.79956
195,1.617,546.09973,412.31818,1570.24622,343.50366,351.56979,1474.49524
196,1.625,539.70319,410.93866,1570.86475,334.92267,351.07492,1475.90076
197,1.633,531.06683,409.93143,1571.22437,328.73306,350.35077,1477.4043
198,1.642,523.6264,408.47797,1571.74451,321.45261,350.15839,1477.07349
199,1.65,516.56787,406.97342,1572.45569,313.43781,348.81836,1477.33679
200,1.658,509.60147,406.09216,1572.54419,306.0321,348.24954,1478.42883
201,1.667,502.28827,405.68777,1572.67102,297.47485,348.39584,1480.10913
202,1.675,494.72726,403.78229,1574.17102,290.29959,348.68198,1480.22986
203,1.683,487.5802,403.2338,1574.84851,283.95618,346.93863,1479.97632
204,1.692,479.90009,402.97141,1574.42236,275.76508,345.78598,1481.01843
205,1.7,473.08292,402.18588,1574.9989,269.39438,345.69962,1481.8418
206,1.708,465.59351,401.30475,1576.33691,262.31427,345.33917,1481.62976
207,1.717,458.76614,401.54025,1576.59277,254.60869,344.06516,1481.80591
208,1.725,451.1568,400.6582,1576.18335,247.33624,344.9093,1481.9292
209,1.733,444.42978,400.20706,1577.05994,239.62651,344.89444,1482.26587
210,1.742,436.60797,399.92444,1577.96387,233.06541,343.05841,1481.50342
211,1.75,428.76962,400.24579,1578.35278,225.75616,342.29102,1480.84143
212,1.758,422.23218,400.10831,1578.35046,219.83742,343.03439,1480.23706
213,1.767,414.64771,399.21506,1579.00293,211.6349,343.42065,1480.06384
214,1.775,408.35504,399.24625,1580.00159,205.66338,344.28091,1479.48523
215,1.783,400.67334,399.26453,1580.15393,198.81781,344.97986,1479.21265
216,1.792,393.34036,398.56445,1580.00684,192.62447,345.02808,1478.96375
217,1.8,386.85022,397.47192,1580.14124,184.88528,344.69141,1476.82446
218,1.808,380.03162,398.13434,1579.58142,178.85339,343.65732,1476.3252
219,1.817,372.64172,398.94617,1579.88672,171.21388,343.7868,1475.93396
220,1.825,364.69714,399.08261,1579.54272,164.92903,344.7056,1475.68921
221,1.833,357.39389,399.61737,1579.24304,156.3887,346.08459,1474.73193
222,1.842,351.05054,399.6727,1578.49438,150.83211,347.74802,1474.48877
223,1.85,344.03503,399.75653,1577.56384,142.15871,345.71613,1474.42981
224,1.858,336.91144,399.33224,1576.74902,134.37566,345.8522,1473.13147
225,1.867,329.30887,399.07922,1575.62292,127.17979,346.08813,1473.02478
226,1.875,322.21017,399.91052,1575.01819,120.25867,348.05557,1471.80603
227,1.883,314.79056,402.06097,1573.57593,111.77118,348.9487,1471.19751
228,1.892,307.49509,401.3479,1573.42603,105.79956,350.41803,1469.88794
229,1.9,300.25098,400.95776,1572.04199,98.51175,349.19604,1468.46387
230,1.908,292.78748,402.53378,1571.21533,90.07036,350.28214,1467.85815
231,1.917,285.36469,403.74765,1569.78979,83.82394,351.74387,1467.48987
232,1.925,277.99179,404.23071,1569.0481,75.68262,353.47794,1464.78931
233,1.933,270.40012,405.37878,1567.60059,68.86061,354.32141,1464.17773
234,1.942,263.96054,406.74695,1566.7688,61.49107,355.75754,1464.03235
235,1.95,255.84464,407.91623,1565.39246,54.31219,357.53375,1461.5199
236,1.958,248.52751,409.44562,1564.18689,45.96917,357.474,1460.71753
237,1.967,241.31209,410.58493,1562.91663,38.09877,358.1503,1459.65735
238,1.975,233.60367,411.98026,1561.64685,31.91253,360.87149,1458.78992
239,1.983,225.99809,413.24918,1560.23779,23.74714,362.00854,1456.87842
240,1.992,219.00748,413.92896,1559.41162,15.39725,363.5603,1455.94714
241,2,210.22736,415.65277,1558.08057,9.79618,365.51782,1454.72998
242,2.008,203.47838,417.92102,1557.16504,1.311,367.93393,1453.39331
243,2.017,196.19655,418.9191,1555.91821,-6.09066,369.21399,1450.98083
244,2.025,187.83572,421.57474,1555.1604,-14.1659,371.42386,1450.73413
245,2.033,180.83513,422.66559,1554.27405,-20.92803,373.33313,1448.99744
246,2.042,172.64568,425.23691,1553.18591,-28.82234,375.30151,1447.61096
247,2.05,165.33014,426.47397,1551.63318,-37.54112,376.40808,1446.93652
248,2.058,157.00885,428.94199,1550.82568,-43.76625,379.85617,1445.96936
249,2.067,150.29222,431.41061,1550.9032,-51.45596,381.02689,1445.33594
250,2.075,142.67181,433.61905,1550.54089,-60.10339,384.43253,1444.04419
251,2.083,134.25018,436.2363,1550.42334,-66.20096,386.77853,1444.71753
252,2.092,126.67374,437.88269,1551.19263,-75.46064,388.90033,1444.60437
253,2.1,118.68478,439.76779,1550.79822,-84.72359,391.38043,1444.24194
254,2.108,111.21434,443.04913,1551.45313,-90.79316,393.36847,1445.17407
255,2.117,103.03784,445.06238,1552.19189,-98.11785,396.05945,1445.54688
256,2.125,95.7706,447.48227,1552.71448,-106.13032,398.23596,1446.63293
257,2.133,87.96368,448.37927,1553.71838,-114.491,400.129,1447.75684
258,2.142,79.99788,450.85077,1554.51868,-121.55326,403.10815,1447.76855
259,2.15,71.88113,452.8967,1555.81567,-130.64555,404.05054,1448.07263
260,2.158,64.71615,455.55341,1556.78174,-138.40942,404.74985,1449.90881
261,2.167,56.44415,458.16037,1557.9187,-145.42883,409.02298,1451.63806
262,2.175,48.91301,458.79535,1559.71936,-152.0647,411.44949,1451.37842
263,2.183,40.98312,461.46112,1559.53516,-160.72752,413.92169,1452.33777
264,2.192,33.16246,463.36581,1560.87769,-168.4294,414.99994,1453.84631
265,2.2,25.65792,466.66574,1561.37219,-176.75034,417.20844,1453.47339
266,2.208,17.48888,467.35413,1562.6051,-183.9017,417.33875,1454.29675
267,2.217,11.31317,469.31192,1563.05591,-190.91922,419.96475,1455.32947
268,2.225,3.38931,470.80423,1563.98987,-198.74176,421.76535,1456.1925
269,2.233,-5.13806,472.27777,1564.9873,-208.60915,422.68661,1456.76233
270,2.242,-12.49302,474.13455,1565.44971,-214.91934,423.57242,1457.63428
271,2.25,-20.40531,474.6246,1565.84644,-221.6021,425.86484,1458.52368
272,2.258,-27.16802,478.10394,1566.91321,-230.62852,427.14001,1459.12622
273,2.267,-35.37939,478.05475,1567.81128,-236.26006,426.68484,1460.50427
274,2.275,-42.78312,478.98837,1568.19568,-244.3544,428.68863,1460.32251
275,2.283,-49.78558,480.55487,1568.88647,-251.32758,428.31256,1461.13306
276,2.292,-57.82631,482.08154,1569.56287,-259.15991,428.67563,1460.36316
277,2.3,-65.00131,483.00861,1569.82642,-266.11008,429.75888,1463.05566
278,2.308,-72.75606,483.88977,1570.67615,-272.88751,431.12994,1463.33545
279,2.317,-80.26845,484.81,1571.00562,-281.14316,430.62744,1462.0885
280,2.325,-87.00298,486.17688,1571.11682,-288.87198,432.77753,1463.98682
281,2.333,-94.74506,486.18362,1572.06067,-295.57104,432.008,1464.79858
282,2.342,-102.76376,487.60471,1572.35938,-304.43655,432.17593,1463.70728
283,2.35,-109.60916,488.36877,1572.24988,-310.01926,432.74835,1463.34546
284,2.358,-116.52955,488.2959,1573.13513,-316.45938,432.54727,1465.45337
285,2.367,-123.77495,489.78595,1572.6875,-323.70483,430.96118,1465.25891
286,2.375,-131.56015,489.70667,1573.12964,-331.09021,432.18579,1464.47205
287,2.383,-138.67831,491.40411,1573.17004,-338.24203,432.22787,1465.02747
288,2.392,-145.85242,490.90042,1572.91528,-344.74484,432.71799,1465.06555
289,2.4,-153.62488,491.10968,1572.74854,-353.58795,432.1647,1464.00549
290,2.408,-160.43936,493.01361,1572.22644,-360.56973,431.51941,1464.70911
291,2.417,-166.79956,493.01456,1572.58875,-366.48212,432.35721,1464.3667
292,2.425,-175.0213,492.33258,1571.73804,-373.35098,431.15594,1464.50891
293,2.433,-181.99763,493.2518,1570.69116,-383.14127,430.23434,1463.18286
294,2.442,-189.79227,493.58051,1571.12683,-388.73114,431.55795,1461.90222
295,2.45,-196.47003,492.94049,1570.65051,-395.8201,430.99384,1461.66992
296,2.458,-204.7173,493.81879,1568.94885,-403.54233,430.32602,1462.5708
297,2.467,-210.64224,493.07437,1568.58972,-410.2272,430.29611,1461.74475
298,2.475,-218.86014,493.86667,1568.1073,-419.33313,429.18732,1462.0907
299,2.483,-225.95857,493.74173,1566.98608,-424.02197,430.23761,1461.1123
300,2.492,-233.61217,492.40948,1565.86768,-432.11328,427.93427,1461.07898
301,2.5,-240.07468,493.116,1564.7981,-439.86658,430.38925,1459.5918
302,2.508,-248.37753,491.92661,1563.97449,-446.79285,428.58054,1459.25208
303,2.517,-254.84396,492.20984,1563.23792,-454.02417,427.48907,1458.37268
304,2.525,-262.47949,492.46817,1562.64539,-461.24658,427.71866,1456.63904
305,2.533,-269.03778,490.35471,1560.89026,-467.89215,426.50192,1456.70557
306,2.542,-276.76358,489.90427,1560.71094,-475.19757,425.87488,1456.11169
307,2.55,-284.04288,489.71677,1559.82373,-483.67746,425.07916,1455.68225
308,2.558,-290.64542,488.7059,1558.89673,-489.79657,422.8999,1454.96509
309,2.567,-298.04898,488.09872,1557.9812,-496.96484,421.92355,1454.70508
310,2.575,-305.3898,486.15027,1557.99023,-505.37503,420.63065,1453.62805
311,2.583,-312.58981,486.33325,1556.72827,-512.87299,420.28165,1453.34058
312,2.592,-319.29361,484.93036,1555.41663,-518.90082,420.08414,1453.073
313,2.6,-326.26544,483.63452,1555.08105,-525.90167,418.86539,1452.59656
314,2.608,-333.68646,483.52448,1554.55566,-534.13153,417.84283,1450.8418
315,2.617,-341.24011,481.23401,1554.00818,-540.15753,414.85544,1451.18164
316,2.625,-347.09503,480.62189,1553.18225,-547.00476,414.50278,1451.16455
317,2.633,-354.89444,478.04904,1553.57886,-555.11517,414.72803,1450.42725
318,2.642,-361.71045,477.72647,1553.34058,-561.93182,413.72964,1450.85486
319,2.65,-369.51672,475.67813,1553.14282,-569.05743,412.41772,1451.10938
320,2.658,-376.06097,474.80612,1552.323,-577.51971,411.1449,1452.47559
321,2.667,-384.12701,472.42215,1552.67505,-585.74615,408.64883,1452.65564
322,2.675,-391.22955,470.29062,1552.64514,-594.6355,408.83508,1453.31909
323,2.683,-399.48129,470.2312,1552.29797,-601.18909,406.57559,1454.19287
324,2.692,-406.35376,468.81012,1552.75854,-608.83014,407.50977,1454.02393
325,2.7,-413.03586,467.36359,1552.68127,-616.76697,406.71417,1455.15527
326,2.708,-420.26617,465.13876,1553.51074,-623.42645,405.43436,1456.29944
327,2.717,-427.147,465.80038,1554.37695,-631.58978,403.50537,1456.82642
328,2.725,-434.43875,464.2482,1554.59131,-638.18573,402.866,1457.35181
329,2.733,-441.66876,461.90375,1555.45801,-646.96643,402.64023,1458.11353
330,2.742,-449.26935,461.61697,1556.19482,-653.67609,400.94513,1458.38843
331,2.75,-456.90274,460.67072,1557.26929,-661.53864,399.42886,1460.01794
332,2.758,-463.57468,459.90009,1558.07251,-668.50629,398.96158,1459.92798
333,2.767,-471.40924,459.58777,1557.47876,-676.01709,399.01025,1461.07056
334,2.775,-479.35422,458.9541,1558.7168,-683.95166,398.75525,1462.35767
335,2.783,-486.47244,457.85077,1558.89844,-692.01117,399.11517,1462.0354
336,2.792,-494.53735,456.27493,1560.09058,-698.65167,397.66293,1463.40271
337,2.8,-502.04691,455.78448,1560.2821,-707.64117,396.46503,1464.34814
338,2.808,-508.28232,455.19501,1561.57861,-714.56854,396.64053,1464.90173
339,2.817,-516.2796,454.27686,1561.50623,-723.81183,395.89182,1466.44507
340,2.825,-524.59784,454.13892,1561.31995,-730.16748,395.29089,1466.85986
341,2.833,-531.89178,454.42648,1562.22083,-739.21765,395.91452,1467.60376
342,2.842,-538.95068,452.58572,1562.40771,-746.92883,394.31506,1469.13672
343,2.85,-547.34192,451.95932,1563.28235,-754.20856,393.64102,1468.45813
344,2.858,-554.11292,451.02823,1564.51978,-761.56482,394.52414,1469.08862
345,2.867,-561.65686,450.73279,1564.83118,-768.48462,393.46484,1470.48523
346,2.875,-569.53351,450.08029,1564.92554,-775.94836,393.49133,1469.99316
347,2.883,-576.00269,450.9776,1565.99219,-783.01031,393.5238,1470.25061
348,2.892,-583.58429,450.92853,1566.03992,-790.38861,394.07455,1470.41699
349,2.9,-591.31189,449.79501,1566.88025,-797.87793,394.49008,1470.97961
350,2.908,-598.25702,449.76935,1567.04614,-805.60864,393.69153,1471.51331
351,2.917,-606.41364,448.30521,1567.13599,-812.03601,393.42932,1470.99451
352,2.925,-612.89996,449.59668,1567.30725,-819.24957,393.54474,1471.17163
353,2.933,-621.26971,449.8121,1567.74658,-825.88391,393.19064,1471.01855
354,2.942,-628.57208,449.0889,1567.83435,-833.45905,392.82043,1471.34143
