Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-29.97464,234.42441,692.18561,7.75969,250.73917,605.33081,37.34822,156.46629,624.40155
2,0.008,-29.43673,234.49263,691.41321,6.51415,251.21454,604.72614,38.09798,157.3822,626.63281
3,0.017,-28.58027,234.80788,691.11359,5.44856,250.29381,602.6933,40.57647,158.73497,627.75305
4,0.025,-28.25913,235.43839,690.78882,3.2468,249.66655,600.2149,41.36477,158.53691,626.79486
5,0.033,-27.15861,237.83449,690.10919,2.60678,249.60892,598.82788,43.0336,160.85811,627.61993
6,0.042,-26.02823,238.24318,690.3623,0.81931,249.78362,596.91461,45.23135,161.40123,627.7298
7,0.05,-25.16262,238.5896,689.44159,0.4026,249.81375,595.07074,47.16168,162.53986,628.86237
8,0.058,-24.64173,239.51985,688.31915,-1.8978,247.29475,593.70123,47.63274,164.16949,629.04669
9,0.067,-25.24768,240.33469,687.42651,-3.10295,247.69484,593.73016,48.84219,164.49702,629.67834
10,0.075,-25.0309,240.99394,687.31158,-4.09551,248.92616,594.01483,48.69465,164.87553,629.40698
11,0.083,-25.14119,240.7695,687.4967,-4.09551,248.92616,594.01483,48.46399,165.28468,629.48718
12,0.092,-25.78825,240.86707,688.09717,-4.098,249.54636,594.97266,47.73144,166.08813,629.71466
13,0.1,-26.92632,241.79535,688.77527,-3.0374,251.23839,595.48602,46.85418,165.67157,629.26398
14,0.108,-27.02031,241.69446,689.71655,-1.89146,251.59657,596.09064,44.9769,164.99326,628.47925
15,0.117,-27.70143,242.06732,690.18457,-1.13479,253.12863,597.61847,43.23013,164.50568,628.05072
16,0.125,-27.50107,241.90053,690.86725,-0.61008,252.55219,598.84436,42.18153,163.26471,628.79047
17,0.133,-27.68777,241.7726,691.64148,1.31824,253.08179,599.7821,41.63293,161.99634,628.71088
18,0.142,-28.30222,241.3485,692.60663,2.07534,253.55064,602.70709,40.18597,161.68042,628.79114
19,0.15,-28.30282,240.14224,692.83624,2.57565,253.75134,603.90967,38.52424,161.16383,628.29541
20,0.158,-28.67311,239.67513,693.08044,3.34379,253.76149,604.69476,37.6254,161.08627,628.57245
21,0.167,-29.52526,239.04076,693.00409,3.90138,253.96201,604.74408,35.91375,159.28958,627.92682
22,0.175,-29.40873,238.06018,693.39728,5.41952,253.71524,605.18158,35.6921,158.46626,626.90704
23,0.183,-30.45597,236.63216,693.15271,5.41952,253.71524,605.18158,34.38886,157.40259,626.49683
24,0.192,-30.88916,235.44444,691.74664,6.32037,253.50699,604.63501,35.44837,157.08177,625.80798
25,0.2,-30.8183,234.6474,691.27295,5.53566,251.94456,604.38293,35.37879,154.93089,623.05396
26,0.208,-30.93801,234.66594,689.82599,5.0678,252.62227,603.33411,36.32519,156.24747,622.64917
27,0.217,-30.45144,234.71475,689.8092,3.76279,251.19798,601.0072,38.34441,156.46471,622.35803
28,0.225,-30.39918,234.95053,689.17108,3.16583,250.71089,599.3891,39.18368,157.13823,620.96716
29,0.233,-29.67423,235.33742,687.83942,1.81204,250.10915,596.84412,41.12616,158.4138,620.70422
30,0.242,-27.90852,236.25574,686.66412,1.32032,250.12599,595.336,42.297,159.34094,621.93182
31,0.25,-27.16432,236.57219,686.84637,0.4508,249.58574,593.82001,44.16372,159.72701,622.18506
