Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-5.60126,-341.54803,873.16028,69.45139,-337.90848,816.20819,99.4067,-270.99225,890.52118
2,0.008,-5.60126,-341.54803,873.16028,70.19547,-338.2731,816.71155,99.504,-270.90384,890.62354
3,0.017,-5.58203,-341.60739,873.40027,70.64549,-339.20529,817.20117,100.30828,-271.82028,891.32861
4,0.025,-5.65103,-341.54877,873.47986,70.60593,-339.51883,817.76764,100.95506,-272.94867,891.34369
5,0.033,-5.54475,-341.19357,873.78064,70.57992,-339.73767,818.1272,101.45942,-273.46893,892.16437
6,0.042,-5.57648,-341.45963,873.11792,70.57992,-339.73767,818.1272,101.23363,-274.69772,893.15546
7,0.05,-5.52818,-341.7467,873.05524,70.54198,-339.73047,817.95087,101.0663,-275.24823,893.53967
8,0.058,-5.49821,-341.78888,873.17139,70.52596,-339.89536,817.83557,102.33087,-276.08029,894.12097
9,0.067,-5.3865,-342.09839,873.22491,70.64709,-339.62375,817.42389,102.73396,-277.7894,894.44037
10,0.075,-5.58159,-343.30179,872.85187,70.53999,-339.65704,817.29987,102.31434,-278.27722,895.15674
11,0.083,-5.78595,-344.07602,872.66455,70.61073,-339.50809,816.88928,102.78185,-279.39981,895.552
12,0.092,-5.87817,-345.60501,872.52716,70.61073,-339.50809,816.88928,102.29381,-279.92267,895.80634
13,0.1,-5.92459,-346.46466,872.78003,70.41293,-339.1676,816.01984,102.46999,-280.491,896.09265
14,0.108,-5.58064,-346.68939,872.67529,70.07343,-338.3439,815.52905,103.26554,-281.47894,896.01056
15,0.117,-5.68839,-346.80847,872.94531,70.18797,-338.15338,814.97314,102.75104,-281.11798,896.30676
16,0.125,-5.66862,-346.79004,872.97571,69.85074,-337.33331,814.91327,102.56416,-280.29239,895.77838
17,0.133,-5.65495,-346.77628,873.02051,69.97808,-337.08337,814.87708,102.51122,-280.50293,895.89691
18,0.142,-5.77746,-346.63089,873.4823,69.76917,-337.12003,814.95984,101.42883,-279.49487,895.51257
19,0.15,-5.94342,-346.58972,873.46484,69.45477,-336.99933,814.90869,101.26147,-278.51697,894.75018
20,0.158,-6.3733,-345.83038,873.37433,68.86918,-336.88788,814.94049,100.7019,-276.74609,894.36682
21,0.167,-6.55178,-345.23425,873.37708,68.34512,-336.98325,815.28485,100.36863,-276.0946,894.14081
22,0.175,-6.66669,-344.74524,873.21057,68.02591,-336.96176,815.43451,98.64169,-275.14835,893.0882
