Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-329.56595,7.41048,602.05719,-139.65062,-173.53189,592.99805,-120.48568,184.0347,608.71582
2,0.008,-329.6152,7.66848,601.96375,-139.70319,-173.64723,592.81635,-120.80747,184.18689,608.78894
3,0.017,-329.56595,7.41048,602.05719,-139.58224,-173.51683,592.8609,-121.15971,183.78677,608.56708
4,0.025,-329.81094,6.87163,601.67383,-139.53174,-173.69141,592.90802,-121.52209,183.4586,608.4624
5,0.033,-329.81094,6.87163,601.67383,-139.4108,-173.561,592.95258,-121.73457,183.34125,608.34485
6,0.042,-329.81094,6.87163,601.67383,-139.53664,-173.37207,592.90509,-121.86762,183.43887,608.28949
7,0.05,-329.81094,6.87163,601.67383,-139.58224,-173.51683,592.8609,-122.14084,183.72055,608.06885
8,0.058,-329.81094,6.87163,601.67383,-139.53174,-173.69141,592.90802,-122.67413,183.53688,607.67468
9,0.067,-329.81094,6.87163,601.67383,-139.53174,-173.69141,592.90802,-122.67413,183.53688,607.67468
10,0.075,-329.71545,6.85471,601.83582,-139.53174,-173.69141,592.90802,-122.49901,183.41431,607.44891
11,0.083,-329.61838,7.01864,601.95428,-139.77155,-173.66229,592.95343,-122.49901,183.41431,607.44891
12,0.092,-329.57199,7.15787,602.03613,-139.77155,-173.66229,592.95343,-122.49901,183.41431,607.44891
13,0.1,-329.57199,7.15787,602.03613,-139.84595,-173.62601,592.82269,-122.49901,183.41431,607.44891
14,0.108,-329.61063,7.57811,602.14142,-139.84595,-173.62601,592.82269,-122.0174,183.40501,607.6004
15,0.117,-329.71375,7.71842,602.16949,-139.84709,-173.61263,592.96954,-121.52042,183.20999,608.15674
16,0.125,-329.79791,7.8935,602.23346,-139.84709,-173.61263,592.96954,-121.30793,183.32735,608.27435
17,0.133,-329.79791,7.8935,602.23346,-139.84709,-173.61263,592.96954,-121.13396,183.83891,608.05878
18,0.142,-329.60376,8.35841,602.18372,-139.78374,-173.61008,592.68579,-121.13396,183.83891,608.05878
19,0.15,-329.39224,8.32733,602.23993,-139.78374,-173.61008,592.68579,-121.15971,183.78677,608.56708
20,0.158,-329.25348,8.57858,602.17242,-139.78374,-173.61008,592.68579,-120.80747,184.18689,608.78894
21,0.167,-329.60376,8.35841,602.18372,-139.7849,-173.59673,592.83264,-120.80747,184.18689,608.78894
22,0.175,-329.51959,8.1833,602.11975,-139.78374,-173.61008,592.68579,-120.48568,184.0347,608.71582
23,0.183,-329.71375,7.71842,602.16949,-139.78374,-173.61008,592.68579,-120.66462,183.86723,608.66803
24,0.192,-329.66147,7.42736,601.89514,-139.61719,-173.33493,592.77454,-121.15971,183.78677,608.56708
25,0.2,-329.66147,7.42736,601.89514,-139.61719,-173.33493,592.77454,-121.35933,183.95091,608.25037
