Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,155.48911,-280.14532,864.75012,149.65762,-250.91449,908.69574,140.90923,-229.97313,934.61841,140.05411,-188.62427,964.07489,206.85724,-199.92424,864.61511,220.34082,-151.09367,860.75543,213.88603,-107.2617,852.66803
2,0.008,155.60715,-280.3623,864.98553,150.30037,-251.29863,908.73108,141.01619,-230.28693,934.65546,141.71413,-188.50278,964.16797,207.7323,-201.08553,863.5882,219.43065,-150.08052,860.02942,217.00984,-108.89919,851.69
3,0.017,156.63727,-280.65317,864.95825,150.97682,-251.71661,908.70746,141.62978,-230.59404,934.37811,141.92029,-188.4054,964.30353,207.35953,-201.3268,862.9715,220.26619,-151.24997,859.29486,218.19611,-109.40347,850.42963
4,0.025,156.31848,-283.08511,865.7431,151.47391,-252.08223,908.61926,142.94821,-230.59755,935.23798,141.54921,-189.33475,964.42688,207.27736,-201.50262,862.66772,218.41638,-153.58615,857.72534,218.46014,-109.93396,848.42969
5,0.033,156.21046,-282.11014,866.33051,151.79083,-252.10393,909.29169,142.40811,-230.48715,935.5213,139.77286,-189.31499,963.98065,206.57553,-201.16501,862.50342,221.39568,-153.85646,858.38239,217.60159,-110.49782,847.67932
6,0.042,156.72462,-282.92975,867.07996,151.38847,-252.46777,910.06049,142.15857,-230.70166,936.07611,138.99734,-189.45103,964.05017,205.61635,-200.43781,862.80035,218.18871,-153.29509,858.15955,213.47597,-110.65249,845.2074
7,0.05,156.96562,-283.04193,867.21375,151.38811,-252.97588,910.55219,141.87802,-231.58759,936.70844,137.59523,-189.94664,965.2113,204.05023,-199.57738,863.91272,215.93433,-151.46922,858.27271,210.13011,-107.39144,845.98181
8,0.058,157.82465,-283.53546,867.5191,151.15373,-253.67014,911.35565,141.99168,-231.81995,937.1842,136.31302,-191.39914,966.02557,202.52463,-198.93146,864.30341,212.62605,-148.30309,858.79578,205.35786,-107.54533,846.3197
9,0.067,158.05666,-283.08224,867.56281,151.18474,-253.82263,911.92828,140.34818,-233.07994,937.87207,135.02534,-192.62471,966.79865,201.02632,-197.58107,865.16418,208.53113,-145.77985,858.63806,200.35503,-104.50307,847.31091
10,0.075,157.69666,-283.3519,868.22766,151.31609,-253.86975,912.17249,139.98615,-233.16557,938.48462,133.42027,-193.00694,967.69324,198.55435,-195.91425,865.29358,203.63513,-144.24838,858.66809,193.20569,-103.18253,847.68237
11,0.083,158.35289,-284.45645,868.28497,150.95265,-253.98303,912.50446,139.82849,-233.24434,938.49506,132.00778,-195.42833,968.81165,197.12459,-194.89804,865.45032,200.46158,-144.28966,858.78387,185.68214,-101.6263,848.17273
12,0.092,158.86324,-284.64743,868.58691,150.82133,-254.20438,912.83337,138.58321,-234.03754,938.95892,130.90611,-196.49622,969.81519,194.74324,-192.97386,865.59387,196.62358,-142.54178,858.1983,180.33487,-99.69135,848.62305
13,0.1,158.82866,-283.18677,868.41577,150.84265,-254.41469,912.95764,138.01411,-234.90495,939.1524,130.31271,-196.52762,970.0025,194.89107,-192.89357,865.35699,193.82394,-141.88274,858.5946,174.21861,-100.56071,848.07117
14,0.108,159.21346,-283.09332,868.45929,150.58366,-254.48349,913.18378,137.97302,-235.35643,939.13312,129.63596,-197.45198,970.2608,191.48216,-191.19394,868.26923,187.27173,-138.92812,857.97168,167.76414,-99.57592,848.03931
15,0.117,159.43657,-282.4259,866.89301,150.30249,-254.13306,912.81073,137.54761,-235.26851,939.29205,129.38004,-197.62773,970.13171,191.7925,-190.54434,865.76727,182.85513,-138.76788,857.88971,163.46295,-100.5152,849.31049
16,0.125,159.07739,-282.38092,866.9563,149.25191,-253.70361,912.77728,136.68239,-235.06087,939.2569,129.37306,-197.46205,970.05579,191.27559,-189.80989,865.56793,182.1028,-138.49686,858.11383,159.93546,-99.54601,849.66608
17,0.133,158.96246,-281.5882,867.01141,148.90514,-253.23152,912.7077,136.4879,-234.21964,938.55505,129.34178,-196.99698,970.01025,191.78934,-189.72096,865.04901,182.1028,-138.49686,858.11383,159.72292,-99.28042,849.91626
18,0.142,158.01324,-281.6225,868.08649,148.92085,-253.39384,912.49921,136.42877,-233.50153,938.20294,129.62288,-196.36308,969.72723,192.46312,-189.77675,865.31384,182.72273,-138.55551,858.07013,161.54498,-99.85404,849.69147
19,0.15,156.92502,-280.56256,867.37372,148.24246,-253.07056,911.43805,136.59998,-232.48062,937.70898,130.45634,-194.37057,968.32141,194.04707,-190.22842,865.06335,186.77859,-138.94806,857.87207,165.49991,-98.97802,849.79816
20,0.158,156.63138,-280.59116,866.67902,147.60335,-252.39714,910.987,136.66959,-232.33223,937.5542,130.60558,-192.66705,967.45728,195.57767,-190.74522,864.49408,193.87422,-140.92348,858.31964,171.98399,-99.20377,849.34131
21,0.167,156.40515,-280.50864,866.82843,147.39352,-251.4194,910.71527,135.7097,-231.1969,937.29858,131.23055,-190.56725,966.11737,196.53604,-192.22043,865.21069,197.78188,-140.76474,858.85547,179.86554,-100.24879,848.98578
22,0.175,155.81917,-280.20422,867.41785,147.17001,-250.5369,910.46124,134.77594,-230.88773,937.01569,131.425,-189.8709,965.62872,198.57568,-194.15685,865.41187,203.24654,-142.53221,858.32843,185.60464,-100.24274,848.48468
23,0.183,154.82089,-279.75574,866.16553,146.56125,-250.16422,909.75378,134.90593,-229.93658,936.42072,131.81612,-188.63977,964.84277,200.46068,-194.78471,865.47302,207.38135,-144.13817,858.11743,193.99396,-103.0062,847.91016
24,0.192,155.69261,-279.63788,866.30743,146.28699,-250.00923,909.612,135.1521,-227.74704,935.40857,132.04953,-187.01607,964.14758,201.63541,-195.94243,865.18152,210.34692,-146.34984,859.59247,201.24231,-103.49617,847.34875
25,0.2,153.77165,-279.36954,866.91235,146.42822,-250.30746,909.38251,135.41678,-227.25111,934.45691,132.1675,-185.86684,963.21344,202.47481,-197.69884,864.41315,213.23357,-147.17734,859.39618,208.14183,-105.29819,847.34937
26,0.208,153.14008,-281.26566,866.80359,146.06319,-248.68106,908.75879,135.88867,-226.91756,934.31708,132.10437,-185.52283,962.69025,202.65292,-197.82462,864.20093,215.96776,-151.26938,858.59625,211.93517,-106.1248,847.67249
27,0.217,153.14008,-281.26566,866.80359,146.78531,-248.86784,908.43805,135.83209,-226.91283,934.21967,132.7514,-184.6526,961.9621,203.69766,-199.25125,862.97858,218.19266,-151.61945,858.84631,215.48889,-107.71124,847.86182
28,0.225,153.83501,-281.40259,866.74652,147.37003,-248.76886,908.34106,136.16577,-226.77405,934.01581,133.01178,-185.19061,961.85748,204.37564,-198.70424,863.35693,219.27867,-152.31778,858.89246,217.92828,-109.21856,848.15002
29,0.233,154.52849,-281.11899,866.09943,147.86993,-249.51476,908.18665,137.18869,-226.94717,933.70056,133.08775,-185.84552,961.71008,204.25476,-199.44669,862.46472,218.65067,-152.78908,858.69592,218.03613,-109.37526,847.10449
30,0.242,155.41441,-282.76663,865.28741,148.53833,-249.72499,908.27191,139.03918,-227.94629,933.44366,133.36095,-187.30991,962.16193,203.70322,-199.43567,862.03833,218.01224,-152.37856,858.43201,216.11125,-109.29684,846.36023
31,0.25,156.21295,-281.69543,864.771,148.7765,-250.87918,908.40076,139.4341,-229.14923,933.84088,133.47971,-188.41766,962.51227,202.7469,-198.79315,861.9826,215.4944,-151.29097,858.01978,213.36874,-107.76022,846.08887
32,0.258,156.84767,-282.4921,864.7793,150.22478,-252.28168,908.52063,139.53975,-230.0276,933.93713,133.71759,-189.57735,963.13873,201.86362,-198.69977,861.38849,212.78711,-150.32523,856.86304,209.59554,-106.15314,846.10138
