Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,331.33194,-131.0488,1171.74133,316.92648,-83.09004,1178.33142,328.28229,-43.87652,1203.22205,353.05411,-23.89137,1243.59814,400.24118,-104.58282,1214.02014,454.11206,-61.32195,1205.62305,493.5838,-31.84853,1203.81384
2,0.008,333.21622,-129.95654,1172.51501,320.18207,-81.54601,1178.70654,331.36279,-43.64022,1204.88525,355.20621,-24.42686,1244.19409,402.85483,-103.84155,1214.40894,457.07153,-61.13646,1205.21631,497.70355,-33.18219,1203.65649
3,0.017,335.55933,-130.08281,1172.70667,321.41461,-81.69807,1179.0282,334.18777,-44.39851,1204.98804,358.82666,-23.4024,1245.1272,404.34589,-104.45743,1214.73352,458.28473,-62.05987,1206.43359,500.4646,-34.30809,1204.703
4,0.025,336.60812,-129.67117,1173.5874,323.62009,-81.24249,1179.47217,335.91046,-44.06371,1205.86633,361.47141,-23.92116,1245.10291,407.16946,-104.35497,1214.86023,461.61462,-62.55248,1206.58154,503.00504,-34.37775,1205.84961
5,0.033,339.64288,-130.34935,1174.32471,325.9393,-81.98734,1181.6322,338.77368,-43.36202,1205.9989,364.84784,-23.21823,1245.65649,408.54416,-104.70039,1215.14893,463.45776,-62.9889,1207.30518,504.35934,-34.43452,1206.58252
6,0.042,341.42264,-129.47391,1174.7467,327.90381,-80.95826,1181.79895,341.07004,-43.47166,1206.79358,366.4144,-22.64997,1246.32581,411.89105,-103.71307,1215.15466,466.45859,-63.92418,1206.86194,507.43964,-36.52369,1206.77002
7,0.05,342.40378,-129.10188,1174.82336,330.84082,-81.01112,1182.55164,343.84094,-43.31786,1207.34741,369.11398,-23.26602,1246.7417,414.06546,-104.24722,1215.90015,468.78439,-63.54841,1206.72217,509.57153,-36.44094,1205.03357
8,0.058,344.75687,-129.55685,1175.73682,331.86707,-80.00221,1183.30676,346.93561,-43.25066,1207.85913,371.58463,-23.45585,1247.58606,416.02051,-104.94299,1216.06946,471.11078,-64.58308,1206.37061,513.55896,-37.51011,1205.17114
9,0.067,346.67627,-129.77235,1176.74817,334.50052,-81.56293,1184.1261,348.09546,-42.27698,1209.00903,374.85294,-24.16091,1248.46838,418.44293,-104.5245,1215.1665,474.08627,-64.77706,1206.11011,515.69244,-38.9963,1203.99646
10,0.075,349.66309,-129.3793,1177.0083,336.24835,-80.1412,1184.05103,351.73096,-42.10991,1209.26013,376.53177,-23.43928,1249.29004,420.65268,-104.99653,1216.6239,475.20428,-65.01741,1205.99243,518.04303,-38.17793,1203.61768
