Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,268.01669,-169.9791,76.17913,494.25296,-150.42667,49.66259,436.87558,-123.11877,76.19022
2,0.008,268.32224,-170.45836,77.12434,494.34976,-149.29642,49.77754,436.7175,-123.68607,76.5956
3,0.017,268.32437,-171.34171,77.85696,494.49789,-149.09738,49.77521,436.60712,-123.5723,76.73812
4,0.025,268.97766,-172.25586,78.67709,494.34509,-149.00555,49.81776,436.56177,-123.75035,76.96633
5,0.033,269.21487,-172.7244,78.83081,494.34509,-149.00555,49.81776,436.58563,-123.95091,77.10457
6,0.042,269.73633,-173.33101,79.58334,494.36456,-149.10498,49.78916,436.58563,-123.95091,77.10457
7,0.05,269.75531,-174.1295,79.97566,494.32837,-149.17683,49.72901,437.12683,-124.37089,77.53314
8,0.058,270.28043,-174.65411,80.31676,494.48376,-149.04594,49.74422,437.36853,-124.81546,77.62087
9,0.067,270.19934,-175.50681,81.00676,494.55515,-149.1433,49.70354,437.29453,-125.0909,77.67821
10,0.075,270.60379,-176.36531,81.25717,494.97363,-148.45766,49.72256,437.91721,-125.59041,78.30674
11,0.083,270.87561,-176.70026,81.43537,495.0954,-148.17566,49.74306,438.12244,-126.15865,78.80462
12,0.092,271.27109,-177.5,81.63325,495.07593,-148.07628,49.77166,437.84692,-126.6322,79.04118
13,0.1,271.25323,-179.56645,82.74469,495.03436,-148.37567,49.81486,438.46582,-127.40376,79.8577
14,0.108,271.70279,-180.40118,83.38163,495.21289,-148.46834,49.72255,438.47858,-127.76328,79.91351
15,0.117,272.01395,-181.53151,84.29926,495.60001,-148.358,49.40272,438.60977,-127.87766,79.95144
16,0.125,272.45709,-183.05876,85.59949,495.79938,-148.35864,49.41156,439.07782,-128.24231,80.24691
17,0.133,273.30051,-184.31828,85.91434,495.94409,-148.08109,49.55217,439.0224,-129.00369,80.49147
18,0.142,274.22482,-186.63393,86.35317,495.94409,-148.08109,49.55217,439.38705,-129.49289,81.14394
