Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-12.65345,296.64685,706.25031,7.06633,264.86298,609.37897,76.10338,205.15317,648.42786
2,0.008,-12.65345,296.64685,706.25031,7.14585,263.49701,608.99445,76.10338,205.15317,648.42786
3,0.017,-13.15837,296.94022,705.9231,7.14585,263.49701,608.99445,74.85162,204.22125,648.15601
4,0.025,-13.66746,297.01996,705.57501,7.14585,263.49701,608.99445,74.85237,205.71194,648.42645
5,0.033,-13.54801,297.03903,705.51837,6.73114,263.16882,608.6366,74.87771,204.45816,647.59869
6,0.042,-13.66342,296.84653,705.41742,6.42654,262.96521,608.51123,74.85237,205.71194,648.42645
7,0.05,-13.7938,296.68909,705.25861,6.42654,262.96521,608.51123,74.87771,204.45816,647.59869
8,0.058,-13.96301,296.46362,705.33154,6.7076,262.13382,608.05957,74.79415,204.33572,647.69354
9,0.067,-13.96301,296.46362,705.33154,6.62935,262.2597,608.25806,74.71229,203.76921,647.52942
10,0.075,-13.96301,296.46362,705.33154,6.7076,262.13382,608.05957,74.71229,203.76921,647.52942
11,0.083,-13.96167,296.29034,705.26471,6.53202,262.04852,608.18158,74.71229,203.76921,647.52942
12,0.092,-14.04457,296.28995,705.48853,6.53202,262.04852,608.18158,74.30893,204.56465,648.35834
13,0.1,-14.04457,296.28995,705.48853,6.53202,262.04852,608.18158,74.30893,204.56465,648.35834
14,0.108,-14.04457,296.28995,705.48853,6.53202,262.04852,608.18158,74.30893,204.56465,648.35834
15,0.117,-14.04457,296.28995,705.48853,6.53202,262.04852,608.18158,74.30392,203.40169,647.34167
16,0.125,-14.04457,296.28995,705.48853,6.53202,262.04852,608.18158,74.30392,203.40169,647.34167
17,0.133,-14.20017,296.29843,705.53149,6.53202,262.04852,608.18158,74.30392,203.40169,647.34167
18,0.142,-14.20017,296.29843,705.53149,6.53202,262.04852,608.18158,74.30392,203.40169,647.34167
19,0.15,-14.20017,296.29843,705.53149,6.53202,262.04852,608.18158,74.30392,203.40169,647.34167
20,0.158,-14.20017,296.29843,705.53149,6.53202,262.04852,608.18158,74.30515,203.19846,647.18713
21,0.167,-14.20017,296.29843,705.53149,6.44898,261.91055,608.35168,74.30515,203.19846,647.18713
22,0.175,-14.20017,296.29843,705.53149,6.44898,261.91055,608.35168,74.12783,203.08113,647.26306
23,0.183,-14.20017,296.29843,705.53149,6.44898,261.91055,608.35168,74.12783,203.08113,647.26306
24,0.192,-14.20017,296.29843,705.53149,7.22328,262.21146,607.75043,74.10522,203.46315,647.73401
25,0.2,-14.20017,296.29843,705.53149,7.22328,262.21146,607.75043,73.80081,203.33904,647.67029
26,0.208,-14.22526,296.21094,705.62097,7.22328,262.21146,607.75043,73.80081,203.33904,647.67029
27,0.217,-14.03052,295.48526,705.65051,7.22328,262.21146,607.75043,73.82484,203.22525,647.77771
28,0.225,-14.0297,295.33527,706.11212,7.22328,262.21146,607.75043,73.95023,202.92505,648.20441
29,0.233,-13.77526,295.27524,706.03094,7.46753,262.16068,607.96997,73.84891,202.72853,648.38031
30,0.242,-13.77526,295.27524,706.03094,7.46753,262.16068,607.96997,73.84891,202.72853,648.38031
31,0.25,-13.14858,294.67538,706.06519,7.69442,262.25555,608.12323,73.84891,202.72853,648.38031
32,0.258,-13.14858,294.67538,706.06519,7.69442,262.25555,608.12323,74.10992,202.68993,648.27856
33,0.267,-13.14858,294.67538,706.06519,7.69442,262.25555,608.12323,74.08677,203.63477,649.52911
34,0.275,-13.14858,294.67538,706.06519,7.69442,262.25555,608.12323,74.10992,202.68993,648.27856
35,0.283,-13.14858,294.67538,706.06519,7.75202,262.15228,608.20612,74.10992,202.68993,648.27856
36,0.292,-12.86957,294.51642,706.25513,8.17847,261.98569,608.20447,74.10992,202.68993,648.27856
37,0.3,-12.73879,294.4917,706.23511,8.17847,261.98569,608.20447,74.10992,202.68993,648.27856
38,0.308,-12.73879,294.4917,706.23511,8.17847,261.98569,608.20447,75.03002,205.2085,649.39661
39,0.317,-12.73879,294.4917,706.23511,8.17847,261.98569,608.20447,75.41449,204.72325,649.53864
40,0.325,-12.73879,294.4917,706.23511,8.37688,261.91226,608.4491,75.33203,205.29524,649.38373
41,0.333,-12.56941,294.39761,706.26691,7.56987,261.53079,609.01636,75.58045,205.57677,649.22925
42,0.342,-12.33258,294.25235,706.14252,7.56987,261.53079,609.01636,75.61795,204.92435,649.38092
43,0.35,-12.33258,294.25235,706.14252,7.56987,261.53079,609.01636,75.78116,205.00218,649.29608
44,0.358,-12.24973,294.25281,705.91876,7.56987,261.53079,609.01636,75.881,205.22554,649.08917
45,0.367,-12.22287,294.10968,706.23901,7.95184,261.63022,609.13165,75.80099,205.0659,648.98669
46,0.375,-11.77562,293.96185,706.16486,9.24495,261.93744,608.57721,75.70736,204.98869,648.81403
47,0.383,-11.77562,293.96185,706.16486,9.24495,261.93744,608.57721,76.00934,205.07533,648.80127
48,0.392,-11.77562,293.96185,706.16486,9.24495,261.93744,608.57721,76.03705,204.85876,648.97107
49,0.4,-11.5213,293.90161,706.08374,9.24495,261.93744,608.57721,76.48546,204.5808,648.99506
50,0.408,-11.43846,293.90207,705.85999,9.24495,261.93744,608.57721,76.9508,204.3891,648.91809
51,0.417,-11.43846,293.90207,705.85999,9.24495,261.93744,608.57721,76.9508,204.3891,648.91809
52,0.425,-11.43846,293.90207,705.85999,9.24495,261.93744,608.57721,76.9508,204.3891,648.91809
53,0.433,-11.30805,294.05969,706.01898,9.24495,261.93744,608.57721,76.9508,204.3891,648.91809
54,0.442,-11.19137,293.98135,705.75568,9.5476,261.46463,608.41754,76.9508,204.3891,648.91809
55,0.45,-11.32176,293.82364,705.59668,9.97407,261.29776,608.41589,76.9508,204.3891,648.91809
56,0.458,-11.32176,293.82364,705.59668,9.26629,260.96964,608.9184,77.19296,204.40813,648.65521
57,0.467,-11.32176,293.82364,705.59668,9.26629,260.96964,608.9184,77.13242,203.7493,648.63751
58,0.475,-11.19137,293.98135,705.75568,9.50585,260.89642,609.12335,77.3487,204.26077,648.46368
59,0.483,-11.19137,293.98135,705.75568,9.34921,261.1076,608.74835,77.4356,203.4911,648.52637
