Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,70.72849,-161.69736,558.97107,251.36375,-92.72716,558.57922,276.85022,-163.18144,487.98199,278.69809,-39.37415,459.13782
2,0.008,70.3101,-161.6627,558.93182,250.87973,-93.07286,558.98071,276.18991,-163.21049,488.2507,278.8063,-40.60023,459.3179
3,0.017,69.78473,-162.44115,559.2345,250.81596,-93.76237,559.43561,275.99829,-163.84732,488.50504,279.21716,-41.73614,460.83722
4,0.025,69.36321,-163.27655,559.8446,250.76579,-93.84543,559.4906,275.77069,-164.43434,489.24106,279.47678,-41.84798,461.30692
5,0.033,70.97515,-164.58392,560.24658,250.79721,-94.16755,559.74915,275.81793,-164.71669,489.5517,279.47678,-41.84798,461.30692
6,0.042,71.00115,-165.37785,560.46936,250.45801,-94.84119,560.43115,275.81793,-164.71669,489.5517,279.17441,-42.10402,461.26242
7,0.05,73.64441,-166.26317,559.71582,250.46982,-95.40829,561.03009,275.83789,-164.95328,489.69101,278.86734,-42.13673,461.32779
8,0.058,73.13494,-166.73723,559.22247,250.60501,-95.60223,561.04498,275.25296,-165.80844,490.53058,279.30737,-42.32627,462.13977
9,0.067,72.72506,-167.02928,559.29401,250.84807,-95.96502,561.19177,275.48706,-166.35068,491.06577,279.948,-42.65698,462.48056
10,0.075,72.72506,-167.02928,559.29401,250.76324,-94.47842,561.46741,275.4053,-166.45908,490.78232,280.32053,-42.40467,462.87863
11,0.083,72.4389,-167.23839,559.52545,250.42336,-94.8665,561.64545,275.30161,-166.71288,491.15829,279.72995,-42.76857,462.94058
12,0.092,68.53499,-166.85439,559.6037,250.24744,-97.54594,562.12305,275.23135,-166.71222,491.28537,279.82129,-43.45823,463.36591
13,0.1,72.48221,-167.67509,559.71313,250.20183,-96.00349,562.51038,275.27512,-167.27971,491.86252,280.19016,-44.30564,464.11502
14,0.108,72.98014,-168.12134,560.07092,250.2561,-96.31169,562.65619,275.0614,-167.73097,492.10132,280.34238,-44.4432,464.28775
15,0.117,73.35931,-168.29024,560.11383,250.30116,-96.34784,562.78229,275.33609,-167.8716,492.47314,280.47122,-44.8334,464.66873
16,0.125,73.35931,-168.29024,560.11383,250.3679,-96.74254,562.88214,275.22198,-169.02643,492.61765,280.82193,-45.62129,464.98145
17,0.133,73.09325,-168.41713,561.33209,250.13126,-96.98012,563.44629,275.36298,-170.14555,494.07495,280.81686,-46.42795,465.31345
18,0.142,73.2742,-168.44353,561.75043,250.11043,-97.36343,563.67346,275.36298,-170.14555,494.07495,280.42706,-46.69895,465.08246
19,0.15,68.70885,-166.0668,561.92963,249.89142,-97.37059,564.03015,274.95483,-170.15604,494.41635,280.28741,-47.32866,465.19958
20,0.158,70.10045,-168.25883,562.80981,249.88826,-99.62791,564.6922,274.71051,-170.68031,494.88071,279.44043,-47.63186,465.41553
21,0.167,70.13176,-168.1852,562.88281,249.91318,-99.70773,564.75,274.81378,-171.00774,495.14832,279.50076,-47.96539,465.40018
22,0.175,70.28127,-168.48863,563.23822,249.71629,-99.65668,565.02026,275.20804,-170.92554,495.24344,279.89127,-48.1917,465.65442
23,0.183,70.28127,-168.48863,563.23822,249.61751,-99.57663,565.14337,275.12534,-171.17572,495.62372,279.72574,-48.3171,465.83771
24,0.192,70.28127,-168.48863,563.23822,249.6658,-99.60739,565.3678,275.13791,-171.27791,495.75464,279.70581,-48.41441,466.03793
25,0.2,70.28127,-168.48863,563.23822,249.65158,-99.87518,565.34814,274.89954,-171.36815,495.77051,279.72574,-48.3171,465.83771
26,0.208,70.03088,-168.41556,563.34747,249.77089,-99.93047,565.38245,275.4368,-171.91731,496.43362,279.70581,-48.41441,466.03793
27,0.217,70.03088,-168.41556,563.34747,249.98877,-100.25459,565.15442,274.8454,-171.73817,495.96951,279.70581,-48.41441,466.03793
