Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,353.85693,-137.63071,337.58911,330.88583,-216.34924,92.553,337.72604,-112.47792,107.46031
2,0.008,353.73761,-138.08519,337.95358,331.46231,-216.63716,92.81143,338.87195,-112.30593,108.54968
3,0.017,354.1116,-138.88812,338.79382,331.75635,-217.16628,93.31019,338.97815,-112.65842,109.05207
4,0.025,354.29163,-139.13832,339.02454,332.00766,-217.45279,93.21638,338.78574,-113.13074,109.65076
5,0.033,354.28204,-139.29686,339.51721,331.76428,-218.29263,93.85564,338.03152,-113.68571,109.90679
6,0.042,354.62463,-139.59027,340.34991,332.38568,-218.30363,94.13319,340.28625,-113.86884,110.41683
7,0.05,354.56522,-139.80931,340.42154,331.74069,-219.14999,94.9238,338.76517,-114.24728,110.71533
8,0.058,354.6788,-140.56082,340.64346,332.78622,-219.61227,94.65714,340.66171,-114.69594,111.00606
9,0.067,354.67343,-141.26692,340.80551,333.56482,-220.7081,95.03975,339.2818,-115.05778,111.55605
10,0.075,354.75485,-141.82619,341.31827,333.8353,-221.0936,95.23111,339.06812,-115.54953,111.57986
11,0.083,354.59897,-142.37862,341.58844,334.03687,-222.20589,95.96593,339.36044,-116.68754,111.86168
12,0.092,354.87274,-143.0377,342.03769,334.3548,-222.83395,96.28584,341.96973,-118.03259,112.53239
13,0.1,355.29166,-143.83034,342.56064,334.83521,-224.05626,96.85825,340.63089,-118.44034,112.62177
14,0.108,355.54572,-144.72124,342.858,335.32504,-224.68747,97.3032,342.4165,-119.26016,113.42735
15,0.117,355.36951,-144.75958,343.58911,335.76825,-225.7332,97.9091,342.44839,-119.97165,114.1319
16,0.125,356.09476,-145.60002,344.75446,336.18817,-226.59589,98.4602,340.53326,-119.84322,114.29449
17,0.133,356.21976,-145.73741,345.1275,337.20914,-227.46233,98.52914,343.21063,-122.22279,116.18011
18,0.142,356.31982,-146.56465,345.47192,338.92511,-228.91719,99.16769,342.96243,-124.83828,116.5648
19,0.15,356.74298,-147.21086,346.03812,339.27539,-229.5992,99.38241,343.67166,-125.30618,116.69371
20,0.158,356.46948,-147.16457,346.67767,339.9494,-230.95277,100.1701,343.69278,-126.32097,117.26146
21,0.167,356.61984,-147.83418,346.89682,340.44421,-232.2197,100.34033,344.0239,-126.60053,117.69188
22,0.175,356.87286,-148.20245,347.27164,341.41156,-233.09253,101.2029,344.49039,-128.02332,117.9808
23,0.183,356.99619,-148.56883,347.57956,341.50711,-234.06317,101.87103,344.74927,-128.28003,118.5837
24,0.192,357.11508,-148.88135,347.95038,342.58658,-235.2038,102.22162,346.64719,-130.44087,119.20858
25,0.2,357.53952,-149.26897,348.24451,342.44183,-235.79536,102.42295,346.8241,-130.99965,119.4426
26,0.208,357.75684,-149.75972,348.19992,342.89551,-236.63075,102.27335,346.23059,-131.44739,119.21608
27,0.217,357.80511,-150.41954,348.22717,343.4314,-236.98659,102.14256,346.23059,-131.44739,119.21608
28,0.225,357.82498,-150.48012,348.0441,342.9491,-238.20186,101.98264,345.42221,-132.32178,119.40363
29,0.233,357.79456,-150.98984,347.901,342.91663,-238.81599,101.90829,345.51465,-132.5424,119.2795
30,0.242,357.83356,-150.99565,347.83279,342.90237,-238.96754,101.63495,345.56094,-132.71188,119.37885
31,0.25,357.68094,-151.31439,347.85049,342.96252,-238.94693,101.32549,345.76645,-132.95238,119.04714
32,0.258,357.18954,-151.51483,347.32767,342.75421,-238.94504,101.24454,345.37076,-133.50705,118.63504
33,0.267,357.32123,-152.06619,347.18076,342.36221,-239.04498,100.76443,345.32449,-133.33755,118.53568
34,0.275,357.2803,-152.36848,346.9758,342.53613,-239.0166,100.53896,344.85809,-133.94357,118.02916
35,0.283,357.28949,-152.44405,346.82236,342.53613,-239.0166,100.53896,344.85809,-133.94357,118.02916
36,0.292,357.10895,-152.41418,346.77493,342.45645,-239.15924,100.45473,344.86703,-133.84189,117.73313
37,0.3,357.12698,-152.70216,346.78613,342.53702,-239.0647,100.27271,345.17691,-133.83426,117.52557
38,0.308,357.12698,-152.70216,346.78613,342.75693,-239.04871,100.13794,344.86703,-133.84189,117.73313
39,0.317,357.12698,-152.70216,346.78613,342.95505,-239.16701,100.01746,344.50055,-133.75601,117.46985
40,0.325,357.12698,-152.70216,346.78613,342.85361,-239.15591,100.17355,344.86703,-133.84189,117.73313
41,0.333,357.0704,-152.79419,346.84024,343.20779,-239.17427,100.01904,344.43094,-134.21355,117.7028
42,0.342,356.98108,-152.76839,346.87469,343.03827,-239.36298,100.19814,344.54242,-135.19836,118.25013
43,0.35,357.0704,-152.79419,346.84024,343.1832,-239.90797,100.2235,344.54242,-135.19836,118.25013
44,0.358,357.2399,-152.53091,346.64987,343.64502,-239.84334,100.19308,344.54242,-135.19836,118.25013
45,0.367,357.10895,-152.41418,346.77493,344.12207,-239.98247,100.18399,343.84622,-135.12117,118.14149
46,0.375,357.2399,-152.53091,346.64987,344.90448,-240.2733,100.48821,344.50839,-135.31725,118.37377
47,0.383,357.10895,-152.41418,346.77493,344.91776,-240.45792,100.63508,343.84622,-135.12117,118.14149
