Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-319.43613,35.76894,642.77917,-147.89282,-150.15144,617.16077,-168.68822,233.06358,615.56763
2,0.008,-319.55298,35.98373,642.72809,-148.75739,-150.44197,617.08862,-168.68822,233.06358,615.56763
3,0.017,-319.67838,36.28342,642.53607,-148.91403,-150.52818,617.31104,-168.68822,233.06358,615.56763
4,0.025,-319.6087,35.96224,642.4411,-148.91403,-150.52818,617.31104,-168.68822,233.06358,615.56763
5,0.033,-319.67838,36.28342,642.53607,-148.99237,-151.07162,617.12073,-168.33176,233.33707,615.49951
6,0.042,-319.6087,35.96224,642.4411,-149.35681,-150.24107,617.24628,-168.33176,233.33707,615.49951
7,0.05,-319.63382,36.24642,642.2793,-149.35681,-150.24107,617.24628,-168.33176,233.33707,615.49951
8,0.058,-319.63382,36.24642,642.2793,-149.35681,-150.24107,617.24628,-168.33176,233.33707,615.49951
9,0.067,-319.59579,36.24223,642.05719,-149.35681,-150.24107,617.24628,-168.40491,233.34723,615.32452
10,0.075,-319.59579,36.24223,642.05719,-149.35681,-150.24107,617.24628,-168.33176,233.33707,615.49951
11,0.083,-319.59579,36.24223,642.05719,-149.35681,-150.24107,617.24628,-168.40491,233.34723,615.32452
12,0.092,-319.73288,35.96187,641.93414,-149.4572,-150.7439,617.41693,-168.40491,233.34723,615.32452
13,0.1,-319.95294,35.82191,641.81689,-149.64793,-151.68248,617.26746,-168.33176,233.33707,615.49951
14,0.108,-320.34366,35.93209,641.57501,-149.64793,-151.68248,617.26746,-168.20132,232.92168,615.48108
15,0.117,-320.3605,36.14224,641.61261,-149.64793,-151.68248,617.26746,-168.20132,232.92168,615.48108
16,0.125,-320.51193,36.13224,641.48419,-149.64793,-151.68248,617.26746,-168.1974,232.93839,615.21716
17,0.133,-320.51193,36.13224,641.48419,-149.64793,-151.68248,617.26746,-168.49384,232.72789,615.01917
18,0.142,-320.51193,36.13224,641.48419,-149.44171,-153.6011,616.76221,-168.49776,232.71123,615.28302
19,0.15,-320.51193,36.13224,641.48419,-148.69249,-151.83824,617.54822,-168.49776,232.71123,615.28302
20,0.158,-320.51193,36.13224,641.48419,-148.69249,-151.83824,617.54822,-168.37552,232.60756,614.87506
21,0.167,-320.51193,36.13224,641.48419,-148.69249,-151.83824,617.54822,-167.79614,233.31065,614.28204
22,0.175,-320.55276,36.12367,641.26703,-148.69249,-151.83824,617.54822,-168.44868,232.61768,614.70001
23,0.183,-320.61249,35.91463,641.0824,-148.69249,-151.83824,617.54822,-167.74997,233.23941,613.78693
24,0.192,-320.58679,35.88526,640.86499,-148.69249,-151.83824,617.54822,-167.79614,233.31065,614.28204
25,0.2,-320.70374,36.1003,640.81396,-148.69249,-151.83824,617.54822,-168.49776,232.71123,615.28302
26,0.208,-320.58679,35.88526,640.86499,-148.69249,-151.83824,617.54822,-167.74431,233.39928,614.29718
27,0.217,-320.39267,35.80887,640.65894,-148.69249,-151.83824,617.54822,-168.44868,232.61768,614.70001
28,0.225,-320.39267,35.80887,640.65894,-148.69249,-151.83824,617.54822,-168.07938,233.02654,614.4837
29,0.233,-320.39267,35.80887,640.65894,-148.69249,-151.83824,617.54822,-168.07938,233.02654,614.4837
30,0.242,-320.39267,35.80887,640.65894,-148.69249,-151.83824,617.54822,-168.44868,232.61768,614.70001
31,0.25,-320.50961,36.02392,640.60785,-148.69249,-151.83824,617.54822,-167.9077,232.60342,613.49225
32,0.258,-320.39267,35.80887,640.65894,-148.60992,-151.27916,617.38843,-168.24628,232.85133,614.61334
33,0.267,-320.26678,35.19587,640.57001,-148.60992,-151.27916,617.38843,-168.22493,232.92082,615.03247
