Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-145.32295,25.95888,1360.00818,-27.58269,31.92339,1264.56714,-254.61324,30.383,1241.90332,-46.10685,29.28397,1093.57092
2,0.008,-145.15909,26.11332,1359.79138,-27.58269,31.92339,1264.56714,-254.8405,29.18082,1241.64038,-46.45618,29.03749,1093.71472
3,0.017,-145.38329,26.16647,1359.61865,-28.17902,31.9803,1264.15625,-254.72395,29.4593,1241.78113,-46.45618,29.03749,1093.71472
4,0.025,-145.65889,26.1411,1359.83887,-28.27517,32.03671,1264.0271,-255.00067,29.52735,1241.7157,-46.66503,29.15439,1093.79956
5,0.033,-145.91792,26.12769,1359.83521,-28.83973,32.0527,1264.21045,-255.64073,29.48149,1241.86609,-46.66503,29.15439,1093.79956
6,0.042,-145.63004,26.15732,1359.69531,-29.18777,32.05976,1264.25464,-255.78528,29.27853,1241.83276,-46.91852,29.65678,1093.80518
7,0.05,-145.92531,26.13014,1359.83777,-29.12587,32.12803,1264.6488,-255.71892,28.75811,1241.68884,-47.97083,30.22335,1093.47754
8,0.058,-146.0027,26.19289,1360.07568,-29.20679,32.73787,1264.73462,-255.71892,28.75811,1241.68884,-47.826,30.40834,1093.51892
9,0.067,-146.26199,26.24405,1360.22961,-29.29796,32.24728,1264.92725,-256.04944,28.6342,1241.63586,-48.29523,30.79432,1093.42871
10,0.075,-146.74481,26.12488,1360.44055,-29.71461,32.45445,1264.93396,-256.41815,29.01175,1242.14734,-48.34299,30.58069,1093.48792
11,0.083,-147.18565,25.99232,1360.58276,-30.02054,31.72044,1265.20789,-257.09232,28.68868,1242.02747,-48.7145,31.06302,1093.46436
12,0.092,-147.20079,26.03459,1360.63843,-30.23205,31.68836,1265.32275,-257.05698,28.09348,1241.54883,-48.97813,30.98813,1093.78357
13,0.1,-147.97014,26.00641,1360.44812,-30.47772,31.73541,1265.34351,-257.47369,27.90087,1241.97009,-49.15984,31.34042,1093.44519
14,0.108,-148.18105,26.07574,1360.4696,-30.95055,32.47379,1265.89746,-257.62277,28.78242,1242.28162,-49.14577,31.1661,1093.65564
15,0.117,-148.65834,26.29457,1360.5437,-31.7156,32.23158,1265.90015,-257.84161,28.88718,1242.26123,-49.3476,31.11997,1093.81409
16,0.125,-149.09364,25.76599,1360.48853,-32.09357,32.44818,1266.27344,-258.05493,28.51676,1242.23071,-49.68068,30.03294,1093.96606
17,0.133,-149.68059,25.97068,1360.6759,-32.61695,32.13221,1266.3092,-258.54645,28.41558,1241.67517,-49.98092,29.50953,1094.08765
18,0.142,-150.66637,25.87532,1360.73267,-32.61695,32.13221,1266.3092,-258.52682,28.60175,1241.9259,-50.20497,29.57914,1094.15723
19,0.15,-150.44041,25.91784,1360.64893,-32.70567,32.08504,1266.38049,-259.08078,28.96296,1241.94006,-50.31443,29.66489,1094.13538
20,0.158,-150.44041,25.91784,1360.64893,-32.9646,32.43231,1266.50781,-259.56952,28.87583,1241.80933,-50.44593,29.45952,1094.42249
21,0.167,-150.81438,25.84622,1360.56372,-32.9646,32.43231,1266.50781,-259.71387,28.67323,1241.77625,-50.77966,29.84559,1094.48438
22,0.175,-150.97133,25.98475,1360.58728,-32.99877,33.00029,1266.58252,-259.71387,28.67323,1241.77625,-50.78895,29.55262,1094.95361
23,0.183,-151.41972,25.77102,1360.71057,-32.99877,33.00029,1266.58252,-260.17709,29.34656,1242.05127,-50.8822,29.56075,1094.98279
24,0.192,-151.86372,26.07701,1361.12341,-33.17046,32.93603,1266.7229,-260.48395,29.17227,1242.07349,-51.14956,29.69534,1094.98425
25,0.2,-152.22403,26.17825,1361.33948,-33.4893,32.69241,1266.99072,-260.75421,28.78015,1241.94958,-51.17142,30.19549,1095.35742
26,0.208,-152.33742,26.0724,1361.31421,-33.45459,32.40668,1266.74744,-261.32257,28.48357,1242.45264,-51.43827,30.3346,1095.31091
27,0.217,-152.72955,25.64798,1361.11304,-33.45459,32.40668,1266.74744,-261.2756,29.00847,1242.43396,-51.39345,30.33309,1095.10486
28,0.225,-152.94162,25.31109,1361.13708,-33.88112,32.18788,1266.60803,-261.89496,29.03941,1242.45422,-51.61675,30.39137,1095.16907
