Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,175.92664,-51.80846,50.40564,414.5289,-87.88219,53.02629,345.17795,-40.85033,74.04178
2,0.008,175.94528,-51.9188,50.23836,414.42166,-87.95074,52.91666,345.31454,-40.8188,74.01535
3,0.017,175.79332,-51.84309,50.35476,414.58453,-87.8816,53.00829,345.46719,-40.69727,74.27186
4,0.025,175.64603,-52.01328,50.37352,414.58151,-87.94579,53.07861,345.17795,-40.85033,74.04178
5,0.033,175.77936,-51.97866,50.42439,414.67285,-88.01229,53.01615,345.30276,-41.03651,73.91789
6,0.042,175.77467,-51.73276,50.52204,414.58151,-87.94579,53.07861,345.48587,-40.89094,73.92149
7,0.05,175.79332,-51.84309,50.35476,414.62021,-87.9487,52.96383,345.35547,-40.90412,73.95582
8,0.058,175.94528,-51.9188,50.23836,414.5289,-87.88219,53.02629,345.45621,-40.90594,73.92338
9,0.067,175.92664,-51.80846,50.40564,414.42371,-87.86004,52.95703,345.35547,-40.90412,73.95582
10,0.075,175.77467,-51.73276,50.52204,414.52686,-87.9729,52.98592,345.43271,-40.80041,73.98771
11,0.083,175.77467,-51.73276,50.52204,414.58151,-87.94579,53.07861,345.31454,-40.8188,74.01535
12,0.092,175.77467,-51.73276,50.52204,414.68973,-87.90375,53.07755,345.20145,-40.95587,73.97745
13,0.1,175.79332,-51.84309,50.35476,414.53189,-87.81799,52.95597,345.21152,-40.94461,73.97968
14,0.108,175.92664,-51.80846,50.40564,414.44019,-87.90109,52.99158,345.854,-39.6936,73.49522
15,0.117,175.79926,-51.7095,50.65548,414.58151,-87.94579,53.07861,345.35547,-40.90412,73.95582
16,0.125,175.65839,-51.92211,50.64952,414.52686,-87.9729,52.98592,345.3262,-40.66562,74.11118
17,0.133,175.81035,-51.99781,50.53312,414.58151,-87.94579,53.07861,345.19843,-40.83325,74.07293
18,0.142,175.92664,-51.80846,50.40564,414.44595,-87.85857,53.05877,345.17801,-40.71314,74.14332
19,0.15,175.92664,-51.80846,50.40564,414.68973,-87.90375,53.07755,345.30423,-40.68349,74.11024
20,0.158,175.79926,-51.7095,50.65548,414.63708,-87.84015,53.02523,345.20145,-40.95587,73.97745
21,0.167,175.77467,-51.73276,50.52204,414.5289,-87.88219,53.02629,345.34903,-40.71565,74.29948
22,0.175,175.77467,-51.73276,50.52204,414.60599,-87.72884,53.04933,345.17795,-40.85033,74.04178
23,0.183,175.77467,-51.73276,50.52204,414.63708,-87.84015,53.02523,345.17801,-40.71314,74.14332
24,0.192,175.95122,-51.78521,50.53908,414.5289,-87.88219,53.02629,345.54724,-40.73318,74.00845
25,0.2,175.68297,-51.89884,50.78294,414.5289,-87.88219,53.02629,345.30423,-40.68349,74.11024
26,0.208,175.81035,-51.99781,50.53312,414.49777,-87.77089,53.05038,345.34912,-40.79621,74.03362
27,0.217,175.95122,-51.78521,50.53908,414.5289,-87.88219,53.02629,345.30276,-41.03651,73.91789
28,0.225,175.95122,-51.78521,50.53908,414.6586,-87.79243,53.10165,345.17795,-40.85033,74.04178
29,0.233,175.95122,-51.78521,50.53908,414.68973,-87.90375,53.07755,345.21152,-40.94461,73.97968
30,0.242,175.79926,-51.7095,50.65548,414.57947,-88.0365,53.03824,345.17795,-40.85033,74.04178
31,0.25,175.60776,-51.84588,50.91357,414.5289,-87.88219,53.02629,345.21152,-40.94461,73.97968
32,0.258,175.72403,-51.65654,50.78611,414.5289,-87.88219,53.02629,345.42929,-41.01625,73.88924
33,0.267,175.79926,-51.7095,50.65548,414.62021,-87.9487,52.96383,345.35547,-40.90412,73.95582
34,0.275,175.95122,-51.78521,50.53908,414.63708,-87.84015,53.02523,345.17795,-40.85033,74.04178
35,0.283,175.79926,-51.7095,50.65548,414.52686,-87.9729,52.98592,345.37897,-41.00965,73.89149
36,0.292,175.95122,-51.78521,50.53908,414.60077,-88.12474,52.99783,345.46719,-40.69727,74.27186
37,0.3,175.87599,-51.73227,50.66972,414.68973,-87.90375,53.07755,345.46378,-40.91314,74.17336
38,0.308,175.95122,-51.78521,50.53908,414.57947,-88.0365,53.03824,345.30276,-41.03651,73.91789
39,0.317,175.95122,-51.78521,50.53908,414.67081,-88.10299,52.97578,345.4812,-40.89291,74.17817
40,0.325,175.95122,-51.78521,50.53908,414.60077,-88.12474,52.99783,345.41345,-40.90656,74.17561
41,0.333,175.95122,-51.78521,50.53908,414.52686,-87.9729,52.98592,345.37143,-41.14636,74.07578
42,0.342,175.95122,-51.78521,50.53908,414.71103,-87.99199,53.03714,345.6116,-40.87974,74.14384
43,0.35,175.79926,-51.7095,50.65548,414.62021,-87.9487,52.96383,345.57712,-40.98284,73.8597
44,0.358,175.74789,-51.40466,50.61666,414.72638,-87.99734,52.9224,345.42874,-41.33905,73.83286
45,0.367,175.68297,-51.89884,50.78294,414.52686,-87.9729,52.98592,345.21152,-40.94461,73.97968
46,0.375,175.81787,-51.81985,50.48819,414.62039,-88.03261,52.93059,345.45554,-41.13102,73.81834
47,0.383,175.95122,-51.78521,50.53908,414.52686,-87.9729,52.98592,345.63507,-40.9853,74.0795
48,0.392,175.95122,-51.78521,50.53908,414.69211,-88.19122,52.93537,345.29471,-40.83286,74.01402
49,0.4,175.96985,-51.89556,50.37179,414.69211,-88.19122,52.93537,345.45554,-41.13102,73.81834
50,0.408,175.94528,-51.9188,50.23836,414.69211,-88.19122,52.93537,345.30307,-40.91785,74.00536
51,0.417,175.94528,-51.9188,50.23836,414.49561,-88.10258,52.92858,345.47021,-41.10156,73.8297
52,0.425,175.89864,-51.64169,50.229,414.54816,-88.06114,52.9455,345.32346,-41.03796,73.93496
53,0.433,175.74667,-51.56599,50.34539,414.69211,-88.19122,52.93537,345.42941,-41.11399,73.9379
54,0.442,175.94528,-51.9188,50.23836,414.56107,-88.25655,52.82806,345.49002,-41.02794,74.10246
