Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-155.39113,-85.86078,1024.91992,-134.85472,133.56062,1035.56677,-304.60754,-54.08564,1034.31812,-299.04547,118.91475,1037.81873,-349.64548,-63.76427,948.61157
2,0.008,-156.04999,-86.1732,1024.98792,-135.40639,133.56294,1035.62219,-304.76956,-54.48668,1034.08362,-299.04547,118.91475,1037.81873,-349.93262,-64.28442,948.40503
3,0.017,-156.15517,-86.39228,1024.95886,-135.79985,133.80447,1035.93762,-305.59683,-54.77127,1034.08203,-299.25558,118.67469,1037.73694,-349.78143,-64.88554,948.5343
4,0.025,-156.19223,-86.40898,1024.90991,-135.7473,133.83224,1035.97986,-305.75824,-54.8814,1034.09741,-299.25558,118.67469,1037.73694,-349.95065,-64.65097,948.3219
5,0.033,-156.19223,-86.40898,1024.90991,-135.88058,133.95728,1036.22424,-305.95978,-54.81707,1034.05359,-299.25558,118.67469,1037.73694,-349.92545,-64.93394,948.33423
6,0.042,-156.19223,-86.40898,1024.90991,-135.68492,134.45897,1036.2196,-305.95978,-54.81707,1034.05359,-299.25558,118.67469,1037.73694,-350.14743,-64.51111,948.11365
7,0.05,-156.47258,-86.4622,1024.93469,-135.31635,134.81377,1036.2533,-305.95978,-54.81707,1034.05359,-299.30658,118.61298,1037.83118,-350.2952,-65.8063,947.94348
8,0.058,-156.58092,-86.50265,1024.97375,-135.61824,134.20889,1036.43408,-305.95978,-54.81707,1034.05359,-299.57144,118.40652,1037.81921,-350.2952,-65.8063,947.94348
9,0.067,-156.65285,-86.71913,1025.20166,-136.22092,132.67947,1037.13953,-305.95978,-54.81707,1034.05359,-299.73523,118.37583,1038.03357,-350.80319,-65.9459,948.32843
10,0.075,-156.7834,-86.53909,1025.09949,-136.38466,132.36269,1037.21362,-305.95978,-54.81707,1034.05359,-299.77762,118.68209,1037.93005,-350.92047,-65.87264,948.05444
11,0.083,-156.84541,-86.49915,1025.05994,-136.63646,131.86449,1037.82568,-306.11572,-54.73798,1034.07361,-299.7301,118.42905,1037.54614,-351.13281,-65.87878,948.15411
12,0.092,-157.04024,-86.40744,1025.10254,-136.70479,131.79347,1037.92896,-306.11572,-54.73798,1034.07361,-300.39224,117.82552,1037.2699,-350.93921,-65.90145,948.05817
13,0.1,-157.44061,-86.12438,1025.2218,-136.64323,131.60022,1038.13159,-306.11572,-54.73798,1034.07361,-300.35321,118.402,1037.55737,-351.35858,-65.84184,948.20111
14,0.108,-157.69592,-86.06328,1025.20667,-136.01234,131.16394,1038.58301,-306.22849,-54.8654,1033.92297,-300.35321,118.402,1037.55737,-351.35858,-65.84184,948.20111
15,0.117,-157.69162,-85.88932,1025.3302,-135.81923,131.41779,1038.74475,-306.22849,-54.8654,1033.92297,-300.72583,117.69092,1037.47314,-351.51392,-65.69669,948.17084
16,0.125,-157.24406,-85.99286,1025.57239,-136.07153,131.3399,1039.20532,-306.22849,-54.8654,1033.92297,-300.89648,118.67304,1037.05115,-351.49667,-65.68867,948.18073
17,0.133,-157.88409,-85.94308,1025.04675,-135.56378,131.07285,1039.22559,-306.22849,-54.8654,1033.92297,-301.073,118.46065,1037.03284,-351.51392,-65.69669,948.17084
18,0.142,-157.88409,-85.94308,1025.04675,-135.455,130.41299,1040.07239,-306.62064,-54.82404,1034.05627,-300.9191,118.95969,1037.63562,-351.49667,-65.68867,948.18073
19,0.15,-158.18195,-85.53779,1025.27112,-135.8459,130.41612,1040.45435,-306.84833,-54.75719,1034.02148,-301.2529,118.70689,1037.80042,-351.49667,-65.68867,948.18073
20,0.158,-158.31706,-85.61782,1025.26685,-135.16185,130.2818,1041.10059,-306.89447,-54.61289,1033.94397,-301.56714,117.78983,1036.78174,-351.51392,-65.69669,948.17084
21,0.167,-158.41531,-85.42194,1025.27673,-135.16185,130.2818,1041.10059,-307.14633,-54.60754,1033.97559,-301.4588,118.03765,1036.61304,-351.71103,-65.60958,948.12549
22,0.175,-158.49107,-85.32098,1025.28076,-134.58492,129.65726,1041.23462,-307.11569,-54.5217,1033.75867,-301.4588,118.03765,1036.61304,-351.49667,-65.68867,948.18073
23,0.183,-158.7524,-85.29943,1025.20776,-134.71167,129.50102,1042.19714,-307.29184,-54.52783,1033.85657,-301.71497,118.08517,1036.79248,-351.77072,-65.50819,947.99805
24,0.192,-158.71594,-85.27983,1025.45801,-137.70007,129.48897,1041.07275,-307.11569,-54.5217,1033.75867,-301.71497,118.08517,1036.79248,-352.15076,-65.33958,947.64648
25,0.2,-158.95474,-85.2225,1025.44958,-137.02249,129.11908,1042.57776,-307.20816,-54.41003,1033.70093,-301.78357,118.22801,1037.18677,-352.46075,-64.11263,947.30688
26,0.208,-159.37286,-85.42506,1025.66187,-136.69856,128.9861,1043.26184,-307.60312,-54.5144,1033.62122,-301.78357,118.22801,1037.18677,-352.72424,-64.07329,947.31866
27,0.217,-159.57692,-85.36636,1025.63086,-136.19693,128.44576,1043.46716,-307.60312,-54.5144,1033.62122,-301.50687,118.74008,1037.31335,-352.72424,-64.07329,947.31866
28,0.225,-159.7713,-85.59461,1025.82764,-136.34932,127.93857,1044.18689,-307.76617,-54.43858,1033.6499,-301.32083,119.07202,1037.22693,-352.89279,-63.52978,947.44214
29,0.233,-159.58455,-85.26722,1025.71973,-136.68445,127.87341,1044.54382,-307.84543,-54.27058,1033.69434,-301.32083,119.07202,1037.22693,-352.89026,-63.47827,947.40735
30,0.242,-160.01004,-85.1004,1025.82617,-136.68445,127.87341,1044.54382,-307.84543,-54.27058,1033.69434,-301.85342,119.7135,1037.42749,-352.79959,-63.33725,947.38849
31,0.25,-160.01004,-85.1004,1025.82617,-136.826,127.725,1045.38696,-307.99097,-54.19092,1033.57532,-302.00464,119.58132,1037.19922,-352.79959,-63.33725,947.38849
32,0.258,-160.30835,-85.07085,1025.56543,-136.56955,127.3784,1045.51636,-308.04355,-54.16983,1033.47473,-301.88864,119.86489,1037.36853,-352.79959,-63.33725,947.38849
33,0.267,-160.30835,-85.07085,1025.56543,-136.71585,127.48996,1045.729,-308.17001,-54.05929,1033.44153,-301.88864,119.86489,1037.36853,-352.79959,-63.33725,947.38849
34,0.275,-160.30835,-85.07085,1025.56543,-136.39314,127.30418,1045.86365,-308.17166,-53.56694,1033.19299,-302.05557,120.95396,1037.39587,-352.98096,-62.41486,947.29913
35,0.283,-160.4527,-85.07477,1025.65381,-136.25786,126.33306,1046.48999,-308.54401,-53.28876,1033.30273,-301.71765,120.67689,1037.26392,-353.07086,-61.99226,947.45056
36,0.292,-160.4527,-85.07477,1025.65381,-136.19421,125.29314,1047.28015,-308.86603,-53.18654,1033.4967,-302.05557,120.95396,1037.39587,-353.11084,-62.2536,947.24951
37,0.3,-160.65532,-85.5206,1025.74817,-136.16811,124.33987,1047.58606,-308.85486,-53.12449,1033.32776,-302.05557,120.95396,1037.39587,-353.09152,-61.72183,947.44574
38,0.308,-160.61111,-85.28793,1026.0304,-135.68454,123.95238,1048.28723,-308.8421,-52.84732,1033.19336,-301.75952,121.13818,1037.3396,-353.06915,-61.95251,947.27936
39,0.317,-160.50056,-85.11703,1026.10681,-136.01508,123.77153,1048.18823,-308.51465,-52.94907,1033.16418,-301.67996,121.40637,1037.62793,-353.09152,-61.72183,947.44574
40,0.325,-160.46071,-84.80081,1026.08997,-136.01508,123.77153,1048.18823,-308.87207,-52.76131,1033.12146,-301.67996,121.40637,1037.62793,-353.09152,-61.72183,947.44574
41,0.333,-160.82048,-84.84961,1026.07239,-135.69157,123.59309,1048.30762,-308.76218,-52.60899,1033.13196,-301.7601,121.53898,1037.29041,-353.09152,-61.72183,947.44574
42,0.342,-161.02972,-85.00398,1026.0686,-135.65685,123.35936,1048.84473,-308.76218,-52.60899,1033.13196,-301.05347,122.16716,1037.33508,-353.09152,-61.72183,947.44574
43,0.35,-161.02972,-85.00398,1026.0686,-134.86444,123.09128,1049.86841,-309.06046,-51.6691,1033.14075,-300.93863,122.67346,1037.11951,-353.09152,-61.72183,947.44574
44,0.358,-161.02972,-85.00398,1026.0686,-134.93054,122.67103,1050.06335,-309.06046,-51.6691,1033.14075,-301.57901,123.3992,1037.33618,-353.09152,-61.72183,947.44574
45,0.367,-161.20801,-84.94926,1026.03308,-134.65411,122.51046,1050.09021,-309.06046,-51.6691,1033.14075,-302.05966,122.71368,1037.46448,-353.19019,-61.53952,947.48901
46,0.375,-161.26167,-85.12847,1026.08435,-135.07129,122.37474,1050.1261,-309.06046,-51.6691,1033.14075,-301.77225,123.57877,1037.89246,-353.22565,-61.52462,947.44598
47,0.383,-161.26167,-85.12847,1026.08435,-134.70692,121.84655,1050.54114,-309.06046,-51.6691,1033.14075,-301.86432,123.87877,1038.19226,-353.19019,-61.53952,947.48901
48,0.392,-161.0834,-85.18319,1026.11987,-134.74989,121.9583,1051.11609,-309.06046,-51.6691,1033.14075,-301.47275,124.67458,1038.48816,-353.22565,-61.52462,947.44598
49,0.4,-161.08023,-85.11,1026.00159,-134.33142,121.63595,1051.38171,-309.06046,-51.6691,1033.14075,-300.59378,124.792,1038.85303,-353.22565,-61.52462,947.44598
50,0.408,-161.42824,-85.03325,1026.00525,-134.29053,121.4995,1051.63562,-309.0657,-51.40383,1033.15393,-300.59378,124.792,1038.85303,-353.31363,-61.01745,947.74445
51,0.417,-161.61441,-85.40308,1026.02649,-134.57809,121.00907,1051.81604,-309.32733,-50.43079,1033.22351,-300.44412,125.05635,1038.7019,-353.27878,-61.28218,947.61395
52,0.425,-161.61758,-85.47626,1026.14478,-134.30766,120.53648,1051.9895,-309.32733,-50.43079,1033.22351,-300.44412,125.05635,1038.7019,-353.33737,-60.14614,947.72656
53,0.433,-161.59718,-85.5181,1026.28796,-134.30766,120.53648,1051.9895,-309.32733,-50.43079,1033.22351,-300.40826,125.00351,1039.50745,-353.35831,-60.26196,947.79077
54,0.442,-161.60988,-85.54595,1026.396,-133.79362,119.6123,1052.49475,-309.32733,-50.43079,1033.22351,-300.40826,125.00351,1039.50745,-353.35831,-60.26196,947.79077
55,0.45,-161.74826,-86.05209,1026.07202,-133.256,118.65646,1052.68774,-309.32733,-50.43079,1033.22351,-300.40826,125.00351,1039.50745,-353.26517,-60.06938,947.73718
56,0.458,-161.63751,-85.95263,1026.10461,-132.93582,118.05075,1052.8656,-309.32733,-50.43079,1033.22351,-300.40826,125.00351,1039.50745,-353.29544,-59.61915,947.80872
57,0.467,-161.76021,-86.00201,1025.94299,-132.64561,118.05045,1053.07617,-309.32733,-50.43079,1033.22351,-300.36548,124.69758,1039.61096,-353.29544,-59.61915,947.80872
58,0.475,-161.76021,-86.00201,1025.94299,-132.72052,117.86195,1053.16882,-309.5036,-50.43701,1033.32153,-300.36548,124.69758,1039.61096,-353.34625,-59.65471,947.78796
59,0.483,-161.67624,-86.33977,1026.177,-132.97426,117.75152,1053.35266,-309.5036,-50.43701,1033.32153,-300.21335,124.78636,1039.83154,-353.26517,-60.06938,947.73718
60,0.492,-161.67566,-86.43396,1026.0957,-132.65033,117.26502,1053.57642,-309.32733,-50.43079,1033.22351,-300.21335,124.78636,1039.83154,-353.52185,-59.99833,947.73279
61,0.5,-161.57582,-86.43562,1026.20056,-132.65033,117.26502,1053.57642,-309.32733,-50.43079,1033.22351,-300.21335,124.78636,1039.83154,-353.69083,-59.45493,947.8562
62,0.508,-161.57526,-86.5298,1026.11938,-132.65033,117.26502,1053.57642,-309.32733,-50.43079,1033.22351,-300.21335,124.78636,1039.83154,-353.64407,-59.48158,948.00775
63,0.517,-161.57526,-86.5298,1026.11938,-132.42165,117.19547,1053.4585,-309.32733,-50.43079,1033.22351,-297.04282,124.6115,1038.83374,-353.25568,-59.97721,948.01062
64,0.525,-161.54463,-86.64738,1025.82617,-132.42165,117.19547,1053.4585,-309.14508,-51.23588,1033.19836,-297.04282,124.6115,1038.83374,-353.33737,-60.14614,947.72656
65,0.533,-161.47949,-87.03165,1025.8114,-132.42165,117.19547,1053.4585,-309.14508,-51.23588,1033.19836,-297.04282,124.6115,1038.83374,-353.52185,-59.99833,947.73279
