Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,1823.81372,-23.88777,176.69395,1628.28491,-44.49187,76.13241,1662.77417,-16.73822,113.8202
2,0.008,1807.995,-22.95094,169.89377,1607.27551,-44.887,75.23611,1643.6698,-16.43601,112.01236
3,0.017,1790.1106,-23.11604,163.35051,1587.93384,-44.71584,73.80513,1623.91003,-14.89268,109.26524
4,0.025,1773.14185,-22.51542,155.575,1568.27637,-43.78451,73.59849,1606.05139,-15.58354,108.16331
5,0.033,1755.43384,-22.70222,148.90395,1547.20251,-42.64782,73.51911,1587.99902,-14.1577,105.1166
6,0.042,1738.86108,-21.57158,143.56525,1528.97266,-42.15815,73.06075,1569.12524,-14.15096,103.98354
7,0.05,1721.50427,-22.61483,137.16649,1509.09753,-40.80239,72.18521,1549.96118,-11.82311,102.08551
8,0.058,1704.58228,-21.79819,132.02522,1490.22351,-39.54877,72.44919,1533.32922,-11.50516,101.57502
9,0.067,1685.85535,-21.24759,124.64883,1471.03882,-36.70446,72.3187,1515.30188,-9.96101,100.24667
10,0.075,1669.40491,-21.0369,118.99353,1452.37378,-34.8385,71.65102,1497.35986,-8.28306,98.98642
11,0.083,1651.98425,-22.17537,114.55549,1434.0437,-32.66965,72.9899,1479.27795,-6.15897,98.52481
12,0.092,1635.30591,-21.61509,109.20132,1416.27856,-32.75634,72.9393,1462.05981,-5.3137,98.09928
13,0.1,1617.2168,-20.153,103.38057,1397.33716,-30.58906,74.40186,1443.64832,-3.49384,96.92745
14,0.108,1599.65173,-21.20523,97.06441,1379.11719,-29.10827,74.33452,1427.15771,-3.51947,95.51954
15,0.117,1583.36902,-20.66885,93.51852,1361.27356,-26.82555,74.62423,1409.89392,-2.72648,95.79752
16,0.125,1565.61255,-18.56928,89.4512,1343.9292,-26.8989,75.78202,1392.48816,-1.33315,95.46672
17,0.133,1548.98096,-17.52576,85.66536,1326.42761,-26.07557,77.2756,1376.08801,0.45616,95.47626
18,0.142,1531.10571,-14.48796,81.88342,1309.72986,-23.49939,78.10633,1360.00085,0.43321,95.556
19,0.15,1515.36792,-13.17874,78.34884,1293.03015,-22.29193,79.26143,1343.13171,2.56391,95.92603
20,0.158,1498.67859,-13.00229,75.3138,1276.04114,-22.2476,80.98076,1327.43237,4.294,96.6189
21,0.167,1482.95642,-12.20013,73.98134,1259.96948,-20.48863,82.0541,1312.82727,4.30253,97.2488
22,0.175,1468.00452,-10.45676,71.10818,1244.87048,-19.63482,84.27824,1297.22534,5.73652,97.81816
23,0.183,1453.57153,-8.7885,69.57745,1230.39954,-19.13681,85.57738,1282.68127,7.64204,98.09446
24,0.192,1440.74084,-6.71518,68.92618,1216.41113,-17.49419,86.21115,1269.11792,8.75911,99.5033
25,0.2,1425.25342,-3.62064,64.18846,1202.56897,-16.64766,87.36296,1255.82239,9.27639,99.73458
26,0.208,1413.33521,-3.06609,65.69941,1190.62744,-15.23996,87.14221,1243.82959,9.95332,99.98548
27,0.217,1401.9801,-1.38603,64.51732,1178.49768,-14.49481,87.11764,1232.50049,11.02343,98.72531
28,0.225,1392.36829,0.87567,64.87186,1168.70081,-13.13978,84.68975,1221.61938,13.21746,97.74448
29,0.233,1383.71472,3.22304,64.85279,1159.37622,-12.75952,83.66319,1212.62903,14.08199,97.1238
30,0.242,1375.50916,6.25515,63.75969,1150.93201,-11.03211,80.73443,1203.89417,16.06372,94.94299
