Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-84.33028,93.69137,1427.49426,36.53672,107.24883,1374.08679,-171.89499,113.30781,1295.12109,58.67582,100.97,1190.67664
2,0.008,-84.36491,93.57113,1427.3158,36.58479,107.06714,1374.01379,-171.76329,113.33891,1295.06763,58.67582,100.97,1190.67664
3,0.017,-84.45274,93.74166,1427.58044,36.58479,107.06714,1374.01379,-171.54974,113.11439,1295.03967,58.67582,100.97,1190.67664
4,0.025,-84.1117,93.32985,1427.375,36.73191,106.49421,1373.89355,-171.54974,113.11439,1295.03967,58.25332,100.10069,1190.61157
5,0.033,-84.14277,93.30053,1427.42761,36.73191,106.49421,1373.89355,-171.54974,113.11439,1295.03967,58.3868,99.69112,1190.99463
6,0.042,-84.18559,93.17543,1427.35681,36.73191,106.49421,1373.89355,-171.54974,113.11439,1295.03967,58.46077,99.69732,1190.85803
7,0.05,-84.15451,93.20475,1427.30432,36.82385,106.20303,1374.04309,-171.54974,113.11439,1295.03967,58.46077,99.69732,1190.85803
8,0.058,-84.18944,92.03156,1427.34924,36.82385,106.20303,1374.04309,-171.62679,112.99434,1294.85559,58.46077,99.69732,1190.85803
9,0.067,-84.01225,91.71094,1427.35376,36.9693,105.89271,1374.19153,-171.78435,112.0714,1294.84253,58.46077,99.69732,1190.85803
10,0.075,-84.17297,91.74823,1427.46509,36.9693,105.89271,1374.19153,-171.78435,112.0714,1294.84253,58.42159,99.5715,1190.97681
11,0.083,-84.17606,91.52969,1427.52039,37.1516,105.53037,1374.23877,-171.78435,112.0714,1294.84253,58.42159,99.5715,1190.97681
12,0.092,-84.10616,91.23631,1427.77319,37.1516,105.53037,1374.23877,-171.80339,111.77777,1294.82715,58.42159,99.5715,1190.97681
13,0.1,-84.10951,90.99056,1427.71094,37.20136,105.25196,1374.10925,-171.80339,111.77777,1294.82715,58.43784,99.45744,1191.09155
14,0.108,-84.17686,90.95419,1427.86035,37.20136,105.25196,1374.10925,-171.80339,111.77777,1294.82715,58.77128,99.17063,1190.9845
15,0.117,-84.17686,90.95419,1427.86035,36.78336,104.75182,1373.96082,-171.90839,111.50552,1294.98901,58.77128,99.17063,1190.9845
16,0.125,-84.17686,90.95419,1427.86035,36.7359,103.73881,1374.07959,-171.77965,111.36405,1295.17456,58.69567,98.63783,1191.03198
17,0.133,-84.17686,90.95419,1427.86035,36.81254,103.5666,1374.30725,-171.90839,111.50552,1294.98901,58.59532,98.6558,1191.39221
18,0.142,-84.17686,90.95419,1427.86035,36.79248,103.47907,1374.42017,-171.90839,111.50552,1294.98901,58.59532,98.6558,1191.39221
19,0.15,-84.01347,90.70429,1427.82007,36.60494,103.35831,1374.30798,-171.5849,111.20564,1295.32422,58.59532,98.6558,1191.39221
20,0.158,-84.2514,90.20858,1427.98352,36.22326,103.28741,1374.26904,-171.5849,111.20564,1295.32422,58.59532,98.6558,1191.39221
21,0.167,-84.25699,90.03182,1428.09204,36.18027,103.0862,1374.1676,-171.73602,111.13661,1295.12842,59.22331,98.08416,1191.3158
22,0.175,-83.879,89.43977,1427.91028,36.18027,103.0862,1374.1676,-171.75516,110.84304,1295.11316,59.22331,98.08416,1191.3158
23,0.183,-83.60426,89.27232,1427.82019,36.36145,102.87051,1374.04688,-171.72424,110.68018,1295.2113,58.96326,97.20878,1191.27856
24,0.192,-83.60426,89.27232,1427.82019,36.7431,102.94142,1374.08569,-171.88211,109.75727,1295.19812,59.01736,97.78652,1191.41187
25,0.2,-83.50404,88.95643,1427.68286,36.61108,102.72966,1373.88757,-171.60231,109.55132,1295.19287,58.80077,97.21479,1191.2511
26,0.208,-83.50404,88.95643,1427.68286,36.98532,102.61169,1374.01599,-171.90509,109.60043,1295.43738,59.19725,97.81637,1191.44202
27,0.217,-82.93996,88.54156,1427.74548,37.1231,102.53961,1374.05994,-171.68111,109.49208,1295.27722,59.19725,97.81637,1191.44202
28,0.225,-83.01677,88.39439,1427.58594,37.1231,102.53961,1374.05994,-171.80602,109.03808,1295.18909,58.97817,97.39538,1191.26331
29,0.233,-83.21774,88.01212,1427.45862,37.1231,102.53961,1374.05994,-171.49532,108.74815,1295.24084,58.97817,97.39538,1191.26331
30,0.242,-83.40776,87.75961,1427.69714,36.74151,102.46872,1374.021,-170.86531,108.29467,1295.31042,58.97817,97.39538,1191.26331
31,0.25,-83.38592,86.63393,1427.58691,36.74151,102.46872,1374.021,-171.01639,108.22588,1295.11462,59.15809,97.42524,1191.29358
32,0.258,-83.40537,86.48856,1427.43909,37.19155,102.17256,1373.99524,-170.88284,107.813,1295.19116,59.15809,97.42524,1191.29358
33,0.267,-83.42657,86.56094,1427.43164,37.25235,101.36821,1373.63379,-170.88284,107.813,1295.19116,59.33106,97.9909,1191.78308
34,0.275,-83.4777,86.32053,1427.53149,37.17959,100.14182,1373.95984,-170.88284,107.813,1295.19116,59.30466,96.93812,1191.67932
35,0.283,-83.4777,86.32053,1427.53149,37.01772,99.89686,1373.90784,-170.86874,107.76241,1295.03015,59.30466,96.93812,1191.67932
36,0.292,-83.58955,85.93283,1427.40491,36.86669,99.50028,1374.08679,-170.86885,106.84354,1294.99512,59.08634,95.54225,1191.71155
37,0.3,-83.32104,85.76798,1427.21375,36.9705,99.41337,1374.15979,-170.76314,106.90152,1294.90979,59.08634,95.54225,1191.71155
38,0.308,-83.26829,85.76333,1427.09412,37.01868,99.23166,1374.08691,-170.90477,106.64565,1294.80676,59.01833,95.47457,1191.17139
39,0.317,-83.26829,85.76333,1427.09412,36.86002,98.88578,1374.16089,-170.90477,106.64565,1294.80676,59.01833,95.47457,1191.17139
40,0.325,-83.3164,85.64713,1427.14282,37.21704,98.258,1373.48071,-170.32047,107.73856,1294.80017,59.45533,95.84817,1191.03284
41,0.333,-83.20322,85.5992,1426.95349,37.41321,98.1507,1373.34619,-170.3215,107.01517,1294.71106,59.70985,92.72238,1191.12109
42,0.342,-83.01618,85.47145,1427.00745,37.56932,98.27744,1373.69421,-170.23248,106.75214,1294.71326,59.5537,93.18867,1190.71204
43,0.35,-82.40669,84.84774,1427.21094,37.85579,98.0991,1373.45728,-169.99385,106.42159,1294.76404,58.85038,92.38793,1190.76111
44,0.358,-82.4096,84.62938,1427.26636,38.334,97.94732,1373.61121,-169.99385,106.42159,1294.76404,59.65234,94.39969,1190.04529
45,0.367,-82.13026,84.79891,1427.13892,38.42345,98.0369,1373.38379,-169.69489,106.87734,1294.79126,60.28199,94.96442,1189.94568
46,0.375,-81.88777,84.77757,1427.16357,38.48479,98.09941,1373.28809,-169.69489,106.87734,1294.79126,60.62872,94.41798,1190.37451
47,0.383,-81.77557,84.84141,1427.00244,39.04975,96.76116,1373.4541,-169.60663,106.82455,1294.85034,60.30698,93.38742,1190.24756
48,0.392,-81.61991,84.94781,1426.93481,39.50175,96.77567,1373.35498,-168.67114,106.23014,1294.64026,60.82578,92.8521,1190.27087
49,0.4,-81.54978,84.72462,1426.87146,40.09303,96.67767,1372.95361,-168.67114,106.23014,1294.64026,61.54887,93.92992,1190.48267
50,0.408,-80.84254,84.46223,1426.4491,40.09303,96.67767,1372.95361,-168.67114,106.23014,1294.64026,61.85751,92.95576,1190.30664
51,0.417,-80.09943,84.23579,1426.56091,40.26043,96.642,1372.94421,-168.67114,106.23014,1294.64026,61.85751,92.95576,1190.30664
52,0.425,-80.09943,84.23579,1426.56091,40.45651,96.53474,1372.80981,-168.12366,106.08446,1294.50781,62.57276,93.7795,1190.25854
53,0.433,-79.60273,84.00233,1426.53406,40.45651,96.53474,1372.80981,-167.86278,106.11223,1294.36292,62.90627,93.43427,1190.27344
