Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,159.81587,-117.86628,501.8204,256.65472,-36.12428,531.06763,284.05414,-102.27579,454.95193,280.61362,8.55213,451.84418
2,0.008,159.81587,-117.86628,501.8204,256.30399,-36.49824,530.99414,284.05414,-102.27579,454.95193,280.61362,8.55213,451.84418
3,0.017,159.81587,-117.86628,501.8204,256.76248,-36.26047,531.25287,284.42639,-102.23553,454.9765,280.61362,8.55213,451.84418
4,0.025,160.12785,-117.61129,501.91971,256.51904,-36.42037,531.1684,284.05414,-102.27579,454.95193,280.61362,8.55213,451.84418
5,0.033,160.12785,-117.61129,501.91971,256.5795,-35.9711,531.29694,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
6,0.042,159.81587,-117.86628,501.8204,256.33603,-36.13099,531.21246,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
7,0.05,159.81587,-117.86628,501.8204,256.10733,-35.92722,531.18408,284.72629,-102.0575,455.09775,280.39682,8.91123,451.58398
8,0.058,159.81587,-117.86628,501.8204,256.51904,-36.42037,531.1684,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
9,0.067,159.81587,-117.86628,501.8204,256.33603,-36.13099,531.21246,284.42004,-101.53805,454.8399,280.39682,8.91123,451.58398
10,0.075,159.81587,-117.86628,501.8204,256.10733,-35.92722,531.18408,284.42639,-102.23553,454.9765,280.61362,8.55213,451.84418
11,0.083,160.01401,-117.84848,501.79282,256.29257,-36.20418,531.05261,284.31604,-101.75508,455.02872,280.39682,8.91123,451.58398
12,0.092,159.81587,-117.86628,501.8204,256.30399,-36.49824,530.99414,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
13,0.1,159.81587,-117.86628,501.8204,256.10733,-35.92722,531.18408,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
14,0.108,159.91858,-117.86711,502.00027,256.33603,-36.13099,531.21246,284.42639,-102.23553,454.9765,280.61362,8.55213,451.84418
15,0.117,159.81587,-117.86628,501.8204,256.10733,-35.92722,531.18408,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
16,0.125,159.81587,-117.86628,501.8204,255.89229,-36.00511,531.00977,284.32239,-102.45251,455.16525,280.39682,8.91123,451.58398
17,0.133,159.81587,-117.86628,501.8204,256.33603,-36.13099,531.21246,284.32239,-102.45251,455.16525,280.39682,8.91123,451.58398
18,0.142,159.81587,-117.86628,501.8204,256.16443,-36.13568,531.19806,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
19,0.15,159.81587,-117.86628,501.8204,255.93576,-35.93192,531.16968,284.05414,-102.27579,454.95193,280.61362,8.55213,451.84418
20,0.158,159.6552,-118.06545,501.79941,255.89229,-36.00511,531.00977,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
21,0.167,159.81587,-117.86628,501.8204,255.89229,-36.00511,531.00977,284.05414,-102.27579,454.95193,280.39682,8.91123,451.58398
22,0.175,159.91858,-117.86711,502.00027,255.93576,-35.93192,531.16968,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
23,0.183,159.81587,-117.86628,501.8204,256.16443,-36.13568,531.19806,284.0477,-101.57827,454.81534,280.39682,8.91123,451.58398
24,0.192,159.6552,-118.06545,501.79941,256.06387,-36.00042,531.02417,283.95013,-102.49274,455.14072,280.39682,8.91123,451.58398
25,0.2,159.6552,-118.06545,501.79941,256.12097,-36.20887,531.03815,284.32239,-102.45251,455.16525,280.39682,8.91123,451.58398
26,0.208,159.81587,-117.86628,501.8204,255.93576,-35.93192,531.16968,283.95013,-102.49274,455.14072,280.39682,8.91123,451.58398
27,0.217,159.81587,-117.86628,501.8204,256.13577,-35.84524,531.0943,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
28,0.225,159.81587,-117.86628,501.8204,255.89229,-36.00511,531.00977,284.05414,-102.27579,454.95193,280.39682,8.91123,451.58398
29,0.233,159.7579,-118.06629,501.97928,255.89229,-36.00511,531.00977,284.42639,-102.23553,454.9765,280.61362,8.55213,451.84418
30,0.242,159.6552,-118.06545,501.79941,256.06387,-36.00042,531.02417,284.32239,-102.45251,455.16525,280.39682,8.91123,451.58398
31,0.25,159.6552,-118.06545,501.79941,256.06387,-36.00042,531.02417,284.42639,-102.23553,454.9765,280.39682,8.91123,451.58398
32,0.258,159.6552,-118.06545,501.79941,255.89229,-36.00511,531.00977,284.05414,-102.27579,454.95193,280.39682,8.91123,451.58398
