Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.4673,159.6873,1021.28241,-271.92557,-20.0748,906.14386
2,0.008,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.28386,159.76292,1021.52203,-271.92557,-20.0748,906.14386
3,0.017,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.28386,159.76292,1021.52203,-271.21231,-19.84951,906.00195
4,0.025,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-240.87802,-27.10878,1008.48517,-235.28386,159.76292,1021.52203,-271.21231,-19.84951,906.00195
5,0.033,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-242.1048,-26.74019,1009.05756,-235.28386,159.76292,1021.52203,-271.21231,-19.84951,906.00195
6,0.042,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.28386,159.76292,1021.52203,-272.02664,-19.97806,906.25867
7,0.05,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-234.99109,159.5638,1021.22614,-271.21231,-19.84951,906.00195
8,0.058,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.28386,159.76292,1021.52203,-271.92557,-20.0748,906.14386
9,0.067,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.4673,159.6873,1021.28241,-272.02664,-19.97806,906.25867
10,0.075,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.4673,159.6873,1021.28241,-271.21231,-19.84951,906.00195
11,0.083,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-242.1048,-26.74019,1009.05756,-235.4673,159.6873,1021.28241,-271.92557,-20.0748,906.14386
12,0.092,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.5721,159.79688,1021.00323,-272.02664,-19.97806,906.25867
13,0.1,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.4673,159.6873,1021.28241,-272.02664,-19.97806,906.25867
14,0.108,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.4673,159.6873,1021.28241,-271.21231,-19.84951,906.00195
15,0.117,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.4673,159.6873,1021.28241,-272.63876,-20.3011,906.28625
16,0.125,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-242.1048,-26.74019,1009.05756,-235.5721,159.79688,1021.00323,-271.92557,-20.0748,906.14386
17,0.133,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.21683,159.56725,1020.51563,-271.21231,-19.84951,906.00195
18,0.142,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-242.1048,-26.74019,1009.05756,-235.5721,159.79688,1021.00323,-271.92557,-20.0748,906.14386
19,0.15,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.5721,159.79688,1021.00323,-271.21231,-19.84951,906.00195
20,0.158,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.5721,159.79688,1021.00323,-272.63876,-20.3011,906.28625
21,0.167,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.5721,159.79688,1021.00323,-271.21231,-19.84951,906.00195
22,0.175,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.44441,-27.12892,1008.58441,-235.21683,159.56725,1020.51563,-271.21231,-19.84951,906.00195
23,0.183,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.5721,159.79688,1021.00323,-271.21231,-19.84951,906.00195
24,0.192,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-241.25516,-26.70953,1008.90833,-235.5721,159.79688,1021.00323,-272.02664,-19.97806,906.25867
25,0.2,-97.59924,3.77316,998.41406,-99.20427,122.58332,1004.35004,-242.1048,-26.74019,1009.05756,-235.5721,159.79688,1021.00323,-272.02664,-19.97806,906.25867
