Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,388.10828,-251.54567,1208.13562,360.70721,-254.98508,1254.93079,365.0928,-238.58902,1281.14514,387.07303,-220.4229,1313.5083,412.02365,-180.26173,1218.0957,413.17346,-137.58484,1228.82263,415.09805,-98.91748,1240.10474
2,0.008,388.10828,-251.54567,1208.13562,360.70721,-254.98508,1254.93079,365.10513,-238.81905,1281.31921,387.07303,-220.4229,1313.5083,411.98456,-180.21605,1217.43726,413.13998,-137.51779,1229.19177,415.03186,-98.99096,1240.28528
3,0.017,388.10828,-251.54567,1208.13562,360.70721,-254.98508,1254.93079,365.0928,-238.58902,1281.14514,387.04639,-220.32129,1313.40039,412.17474,-180.27802,1218.10571,412.87723,-137.29115,1229.41174,415.03186,-98.99096,1240.28528
4,0.025,388.10828,-251.54567,1208.13562,360.70721,-254.98508,1254.93079,364.55676,-238.53696,1281.07971,387.04639,-220.32129,1313.40039,412.17474,-180.27802,1218.10571,412.69064,-137.53188,1229.4646,415.03186,-98.99096,1240.28528
5,0.033,388.10828,-251.54567,1208.13562,360.4834,-255.18631,1255.09888,364.49579,-238.8163,1281.05042,386.97534,-220.36105,1313.46155,412.17474,-180.27802,1218.10571,412.65231,-137.25562,1229.36768,415.03186,-98.99096,1240.28528
6,0.042,388.10828,-251.54567,1208.13562,360.70721,-254.98508,1254.93079,364.82391,-238.4335,1281.08105,386.97534,-220.36105,1313.46155,412.17474,-180.27802,1218.10571,412.27377,-137.51694,1229.45105,415.03186,-98.99096,1240.28528
7,0.05,388.10828,-251.54567,1208.13562,360.70721,-254.98508,1254.93079,364.49579,-238.8163,1281.05042,386.82889,-220.58501,1313.23645,412.17474,-180.27802,1218.10571,412.03537,-137.51813,1229.45654,415.03186,-98.99096,1240.28528
8,0.058,388.10828,-251.54567,1208.13562,360.70721,-254.98508,1254.93079,365.26547,-238.18643,1280.90833,386.82889,-220.58501,1313.23645,412.17474,-180.27802,1218.10571,412.27377,-137.51694,1229.45105,414.55295,-98.82037,1240.31519
9,0.067,388.10828,-251.54567,1208.13562,360.70721,-254.98508,1254.93079,365.01395,-238.07782,1280.71765,386.82889,-220.58501,1313.23645,412.31909,-179.99745,1217.90027,412.78656,-137.39555,1228.93945,414.82401,-98.52973,1239.84167
10,0.075,388.10828,-251.54567,1208.13562,360.85818,-256.05066,1254.89551,365.01395,-238.07782,1280.71765,386.90024,-219.69954,1312.82373,412.31909,-179.99745,1217.90027,412.78656,-137.39555,1228.93945,414.79865,-98.12501,1239.71277
11,0.083,388.10828,-251.54567,1208.13562,360.89639,-254.82721,1255.02869,364.9585,-238.02768,1280.86438,387.05667,-219.38634,1312.76489,412.08295,-179.93324,1217.27258,412.55679,-137.41655,1228.8175,414.86426,-97.89807,1239.46667
12,0.092,388.20486,-251.31706,1207.94092,360.86795,-254.69994,1255.1958,365.28049,-237.83057,1280.62402,387.37561,-219.40327,1312.42358,412.49655,-179.60854,1217.35168,412.83347,-137.48094,1228.47034,415.1124,-97.20699,1238.80505
13,0.1,388.20486,-251.31706,1207.94092,360.89639,-254.82721,1255.02869,365.28049,-237.83057,1280.62402,387.28806,-219.23412,1312.21143,412.49655,-179.60854,1217.35168,412.83347,-137.48094,1228.47034,415.68729,-97.64172,1238.53491
14,0.108,388.20486,-251.31706,1207.94092,360.86795,-254.69994,1255.1958,365.28049,-237.83057,1280.62402,387.96445,-218.52722,1312.02539,412.82227,-179.65608,1217.58142,412.08502,-137.4169,1228.39819,415.2739,-96.94751,1238.3374
