Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-125.16462,-89.42896,841.11292,-137.45087,-124.52111,673.83405,-162.49918,-39.94994,636.06195
2,0.008,-125.16462,-89.42896,841.11292,-137.45087,-124.52111,673.83405,-162.51913,-40.42186,635.36578
3,0.017,-125.2298,-89.56293,840.98718,-137.66798,-124.73636,673.93958,-163.30585,-40.57475,635.38989
4,0.025,-125.2298,-89.56293,840.98718,-137.95003,-124.6074,673.94452,-163.30585,-40.57475,635.38989
5,0.033,-125.63865,-89.85503,840.8847,-138.28871,-124.96307,673.73492,-163.67822,-40.72843,635.56433
6,0.042,-125.72811,-89.79536,840.72266,-138.43872,-124.86122,673.54816,-164.32945,-40.81426,635.79486
7,0.05,-125.94181,-89.71249,840.64624,-138.67937,-124.81315,673.64001,-164.32945,-40.81426,635.79486
8,0.058,-125.94181,-89.71249,840.64624,-139.15089,-125.07233,673.78772,-164.32945,-40.81426,635.79486
9,0.067,-126.1495,-89.62843,840.35785,-139.49004,-125.1253,673.43372,-164.32945,-40.81426,635.79486
10,0.075,-126.1495,-89.62843,840.35785,-139.25848,-125.01351,673.10388,-163.95732,-40.66052,635.62048
11,0.083,-126.1495,-89.62843,840.35785,-139.25848,-125.01351,673.10388,-162.73604,-41.42871,635.18713
12,0.092,-126.38835,-89.76212,840.2785,-139.51436,-124.96938,672.90851,-162.73604,-41.42871,635.18713
13,0.1,-126.42336,-89.75915,840.12579,-139.97423,-125.40555,672.73859,-161.56825,-41.2946,634.66974
14,0.108,-126.50078,-89.9045,840.05109,-140.05522,-125.08332,672.52429,-161.56825,-41.2946,634.66974
15,0.117,-126.50078,-89.9045,840.05109,-139.84543,-125.22028,672.59369,-161.56825,-41.2946,634.66974
16,0.125,-126.91829,-90.19862,839.90948,-139.84543,-125.22028,672.59369,-161.56825,-41.2946,634.66974
17,0.133,-127.15871,-89.92802,839.94238,-139.36627,-125.07903,672.40717,-161.56825,-41.2946,634.66974
18,0.142,-126.83279,-89.82916,839.9024,-138.9417,-125.04614,672.09058,-161.56825,-41.2946,634.66974
19,0.15,-126.83279,-89.82916,839.9024,-138.9417,-125.04614,672.09058,-161.56825,-41.2946,634.66974
20,0.158,-127.28169,-88.91763,839.15363,-138.9417,-125.04614,672.09058,-162.58943,-40.56776,634.58545
21,0.167,-126.58563,-89.89198,839.92493,-138.56316,-124.76014,671.92847,-162.58943,-40.56776,634.58545
22,0.175,-126.93374,-89.80635,839.23499,-138.37106,-124.66548,671.74792,-161.84782,-40.43225,634.51764
23,0.183,-126.69596,-89.66711,839.32538,-138.37132,-124.52112,671.87872,-161.84782,-40.43225,634.51764
24,0.192,-126.5894,-89.44591,839.33191,-138.37106,-124.66548,671.74792,-161.84782,-40.43225,634.51764
25,0.2,-126.25259,-89.89211,838.80951,-138.37132,-124.52112,671.87872,-161.84782,-40.43225,634.51764
26,0.208,-126.39063,-89.64653,838.38702,-138.83849,-123.96172,670.94586,-161.84782,-40.43225,634.51764
27,0.217,-126.39063,-89.64653,838.38702,-139.08168,-123.75422,670.40228,-161.84782,-40.43225,634.51764
28,0.225,-126.39063,-89.64653,838.38702,-139.08168,-123.75422,670.40228,-161.84782,-40.43225,634.51764
29,0.233,-126.22226,-89.70625,838.11438,-138.72665,-123.84422,671.02197,-161.84782,-40.43225,634.51764
30,0.242,-126.45563,-89.4556,837.93604,-138.94089,-123.6731,670.83191,-161.84782,-40.43225,634.51764
31,0.25,-126.63428,-89.61591,837.87384,-139.48799,-123.90145,670.52783,-161.84782,-40.43225,634.51764
32,0.258,-126.97906,-89.57738,837.61377,-139.51775,-123.61353,670.1803,-161.84782,-40.43225,634.51764
33,0.267,-127.13154,-89.57542,837.5036,-139.51775,-123.61353,670.1803,-161.84782,-40.43225,634.51764
34,0.275,-127.34581,-89.55588,837.58124,-139.94989,-123.13293,669.4801,-161.84782,-40.43225,634.51764
35,0.283,-127.34581,-89.55588,837.58124,-139.82652,-123.28294,669.68048,-162.20622,-40.09998,634.08704
36,0.292,-127.34581,-89.55588,837.58124,-140.01834,-123.52215,669.73041,-161.91095,-39.77613,633.78186
37,0.3,-127.41412,-89.49621,837.56122,-140.39645,-123.58865,669.74628,-160.61804,-40.61634,634.34406
38,0.308,-127.34581,-89.55588,837.58124,-140.35333,-123.93582,670.26105,-162.24481,-40.2636,634.20435
39,0.317,-127.62838,-89.47664,837.63885,-140.69713,-123.96577,670.30328,-161.51247,-40.65454,634.45892
40,0.325,-128.04829,-89.45805,837.80597,-140.69713,-123.96577,670.30328,-161.51247,-40.65454,634.45892
41,0.333,-128.15355,-89.80698,837.90936,-140.69713,-123.96577,670.30328,-161.51247,-40.65454,634.45892
42,0.342,-128.15355,-89.80698,837.90936,-140.69713,-123.96577,670.30328,-161.84782,-40.43225,634.51764
43,0.35,-128.15355,-89.80698,837.90936,-140.62627,-124.15375,670.42761,-161.84782,-40.43225,634.51764
44,0.358,-127.83633,-89.72701,837.91058,-140.62627,-124.15375,670.42761,-162.58943,-40.56776,634.58545
45,0.367,-127.55378,-89.80627,837.85297,-140.28249,-124.12382,670.38538,-162.58943,-40.56776,634.58545
46,0.375,-126.97626,-89.91708,838.00122,-139.97523,-123.86936,670.24518,-161.84782,-40.43225,634.51764
47,0.383,-126.70886,-89.93378,837.724,-139.97523,-123.86936,670.24518,-162.58943,-40.56776,634.58545
48,0.392,-126.84203,-90.06845,837.50464,-140.28249,-124.12382,670.38538,-162.58943,-40.56776,634.58545
49,0.4,-126.48969,-90.11274,837.54346,-140.28249,-124.12382,670.38538,-162.58943,-40.56776,634.58545
50,0.408,-126.48969,-90.11274,837.54346,-139.78877,-123.74687,670.09991,-162.58943,-40.56776,634.58545
51,0.417,-126.53106,-90.12729,837.29126,-139.78877,-123.74687,670.09991,-162.58943,-40.56776,634.58545
52,0.425,-126.53139,-90.25795,837.49188,-139.78877,-123.74687,670.09991,-163.39343,-40.04727,633.91724
53,0.433,-126.62808,-89.86841,837.17224,-139.78877,-123.74687,670.09991,-163.39343,-40.04727,633.91724
54,0.442,-126.66494,-89.79532,836.92651,-139.50792,-123.95779,669.92578,-163.39343,-40.04727,633.91724
55,0.45,-126.44271,-89.98022,836.63611,-139.37643,-123.59061,669.94299,-163.33333,-39.78002,633.65436
56,0.458,-126.97561,-89.96603,836.66504,-139.03845,-123.43623,669.75201,-163.25298,-39.90463,634.01172
57,0.467,-126.89462,-90.12875,836.74005,-139.07739,-123.04025,669.62048,-162.41104,-40.02883,633.63715
58,0.475,-126.93462,-90.33545,837.00043,-139.07739,-123.04025,669.62048,-162.35857,-39.86662,633.89673
59,0.483,-127.3109,-89.78082,836.76227,-138.47308,-122.26113,669.5343,-162.35857,-39.86662,633.89673
60,0.492,-127.25218,-89.2685,836.53864,-138.47308,-122.26113,669.5343,-161.46454,-39.82825,633.7818
61,0.5,-127.25218,-89.2685,836.53864,-138.54961,-122.72659,669.4574,-161.46454,-39.82825,633.7818
62,0.508,-127.50817,-89.15749,836.56378,-138.47308,-122.26113,669.5343,-161.46454,-39.82825,633.7818
63,0.517,-127.62569,-88.99276,836.60907,-138.47308,-122.26113,669.5343,-162.18094,-37.80006,633.64752
64,0.525,-127.62569,-88.99276,836.60907,-138.40765,-122.16852,669.62671,-161.9855,-37.23102,633.40527
65,0.533,-128.81657,-88.88757,836.74695,-138.47508,-121.76771,669.65259,-161.58359,-37.08676,633.17511
66,0.542,-128.87505,-89.39974,836.97046,-138.47508,-121.76771,669.65259,-161.58359,-37.08676,633.17511
67,0.55,-128.87505,-89.39974,836.97046,-138.69501,-121.67221,669.7597,-161.58359,-37.08676,633.17511
68,0.558,-128.87505,-89.39974,836.97046,-138.57275,-121.45532,669.60162,-161.58359,-37.08676,633.17511
69,0.567,-128.81657,-88.88757,836.74695,-138.53506,-120.85686,669.33069,-161.58359,-37.08676,633.17511
70,0.575,-128.81657,-88.88757,836.74695,-138.53506,-120.85686,669.33069,-161.58359,-37.08676,633.17511
71,0.583,-128.38887,-88.76776,836.78235,-138.57275,-121.45532,669.60162,-161.58359,-37.08676,633.17511
72,0.592,-128.38887,-88.76776,836.78235,-138.69501,-121.67221,669.7597,-161.58359,-37.08676,633.17511
73,0.6,-128.87505,-89.39974,836.97046,-138.69501,-121.67221,669.7597,-162.39493,-36.51398,633.13635
74,0.608,-128.11467,-89.44802,837.07495,-139.27251,-121.46048,669.54156,-163.56215,-36.64859,633.65332
75,0.617,-128.44743,-89.28003,837.00586,-139.15408,-121.65453,669.50348,-163.9352,-36.80201,633.82782
76,0.625,-128.87505,-89.39974,836.97046,-139.53902,-121.72871,669.50977,-163.9352,-36.80201,633.82782
77,0.633,-128.87505,-89.39974,836.97046,-140.02692,-121.92754,669.73431,-162.25586,-37.92189,633.56628
78,0.642,-128.94014,-89.24789,836.9873,-139.90849,-122.12156,669.69623,-163.56773,-37.11937,634.14569
79,0.65,-128.94014,-89.24789,836.9873,-140.37465,-122.72519,669.8822,-163.98619,-38.08045,634.49982
80,0.658,-128.98004,-89.40556,836.95007,-140.44919,-122.86325,669.7782,-163.32378,-38.68742,634.40814
81,0.667,-128.94014,-89.24789,836.9873,-140.4536,-123.26121,669.80713,-162.35857,-39.86662,633.89673
82,0.675,-128.98004,-89.40556,836.95007,-140.52812,-123.39922,669.70313,-162.35857,-39.86662,633.89673
83,0.683,-128.98004,-89.40556,836.95007,-140.77762,-123.24845,669.58655,-162.35857,-39.86662,633.89673
84,0.692,-128.90387,-89.58316,836.93097,-140.77762,-123.24845,669.58655,-162.35857,-39.86662,633.89673
85,0.7,-128.90387,-89.58316,836.93097,-140.77762,-123.24845,669.58655,-162.35857,-39.86662,633.89673
86,0.708,-128.90387,-89.58316,836.93097,-140.77762,-123.24845,669.58655,-162.35857,-39.86662,633.89673
87,0.717,-128.90387,-89.58316,836.93097,-140.77762,-123.24845,669.58655,-162.59184,-39.64454,633.58661
88,0.725,-128.83549,-89.36613,836.6283,-140.77577,-123.84518,669.89349,-162.59184,-39.64454,633.58661
89,0.733,-128.8759,-89.57314,836.88837,-140.77577,-123.84518,669.89349,-162.35857,-39.86662,633.89673
90,0.742,-128.8759,-89.57314,836.88837,-140.57916,-123.96497,670.06189,-162.35857,-39.86662,633.89673
91,0.75,-128.8759,-89.57314,836.88837,-140.3661,-123.45808,669.81348,-161.46454,-39.82825,633.7818
92,0.758,-128.83952,-89.39971,836.92944,-140.05669,-123.41657,669.78845,-161.46454,-39.82825,633.7818
93,0.767,-128.526,-89.54315,836.99524,-139.61926,-123.04567,669.8324,-161.46454,-39.82825,633.7818
94,0.775,-128.526,-89.54315,836.99524,-138.74388,-122.25455,669.74036,-162.43008,-38.64889,634.29333
95,0.783,-127.39338,-89.07937,836.586,-138.49603,-122.12772,669.80371,-162.9059,-37.72596,634.05408
96,0.792,-127.14996,-89.1086,836.65692,-138.40765,-122.16852,669.62671,-162.9059,-37.72596,634.05408
97,0.8,-126.75187,-89.32019,836.59064,-138.40765,-122.16852,669.62671,-161.58359,-37.08676,633.17511
98,0.808,-126.52477,-89.22819,836.35669,-138.38672,-121.80851,669.47552,-161.58359,-37.08676,633.17511
