Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,979.48633,-286.37054,874.30762,983.75281,-232.82359,862.70209,998.71698,-207.07765,829.42249,992.60614,-190.68277,789.19263,954.1839,-269.54465,795.65723,951.13312,-259.16663,750.17157,970.45874,-253.96901,710.229
2,0.008,975.45856,-285.91312,874.41962,979.73322,-233.80472,863.01477,993.07739,-206.04199,829.29523,987.53851,-190.07819,789.04285,950.59363,-269.93304,794.51923,950.64032,-260.3653,748.96008,971.29956,-253.68286,708.4917
3,0.017,971.52179,-287.45422,873.36609,975.73322,-232.83405,862.72821,990.20819,-205.06667,828.02673,982.73145,-191.96397,788.54675,949.0744,-269.52417,792.59576,950.55945,-259.13644,748.05054,972.69257,-253.03091,708.50031
4,0.025,967.69171,-286.56403,873.16083,972.49359,-233.80243,862.87335,987.68262,-206.12964,827.09668,983.70752,-193.18039,786.0246,945.47864,-267.05338,791.96021,949.54651,-256.60233,747.01282,974.66492,-251.12056,709.38953
5,0.033,961.74103,-282.55222,874.35248,971.90063,-230.30948,861.8316,988.1817,-205.21399,826.50122,983.45569,-192.69836,784.44794,941.50055,-263.83951,791.85199,949.42145,-253.59546,747.05432,974.2901,-249.2262,711.19708
6,0.042,959.04022,-280.25897,875.2262,973.28534,-228.76294,860.66217,990.51532,-205.89169,825.54895,985.81769,-194.30545,783.9754,938.18567,-260.22128,792.25336,947.37463,-249.48047,747.08374,974.19818,-246.92628,712.31964
7,0.05,955.21149,-278.52744,875.49841,973.99048,-228.56146,860.10931,992.91254,-206.72806,824.80542,990.47437,-193.62315,783.17023,935.30212,-254.63203,792.22479,945.15179,-245.65071,748.11389,973.39307,-242.40869,712.68567
8,0.058,951.87079,-275.48123,875.72253,973.40497,-226.13382,860.07007,993.20355,-205.81195,823.43781,993.42633,-195.42821,780.45087,932.41699,-250.97322,792.67981,941.8089,-240.24957,749.16406,969.61475,-240.06506,712.74866
9,0.067,949.09888,-272.34464,875.67395,972.76416,-225.96205,859.2749,999.31403,-209.32631,820.28601,994.14191,-197.5565,778.91425,928.11353,-247.56702,793.73163,938.00995,-235.55484,750.05286,963.54156,-234.853,712.52893
10,0.075,946.19446,-269.70331,876.02325,972.37756,-223.58151,858.88745,999.49371,-210.19154,819.14117,996.28729,-200.83043,777.20374,923.18304,-244.02841,795.10547,932.80811,-231.46039,750.88116,956.80731,-233.91116,713.07861
11,0.083,942.21387,-267.13596,876.05762,971.76282,-222.85597,858.41071,997.83167,-210.36243,818.362,994.35925,-200.66191,773.75189,919.44171,-241.80716,796.92609,927.46234,-227.95735,752.47162,949.66748,-229.06134,713.323
12,0.092,939.83118,-264.98093,876.03613,971.12201,-223.1382,857.14441,993.66931,-211.03288,816.08026,991.89044,-203.07391,772.77277,914.83368,-237.61015,797.77368,921.45831,-224.25325,754.06226,940.7182,-226.85724,712.98724
13,0.1,937.72845,-263.93643,875.27368,969.19537,-222.35823,856.52087,990.72876,-210.40265,814.64581,986.87238,-202.00716,771.81171,909.82605,-237.56982,800.18445,913.79541,-222.12425,754.86987,932.66302,-224.86995,712.99023
14,0.108,934.69092,-262.88882,875.50781,965.47046,-220.50166,855.71881,986.86163,-209.53586,814.06097,981.02045,-198.88222,771.99335,904.6543,-236.0235,800.90308,907.40125,-221.59912,755.71014,924.33917,-223.50928,712.68903
15,0.117,930.69604,-263.241,875.1311,961.58636,-218.80219,855.78943,980.92603,-206.57025,814.1521,972.99823,-193.65189,773.55316,900.26892,-236.38068,801.87579,901.17438,-221.62694,755.71918,917.16431,-222.46918,713.22668
16,0.125,928.32745,-264.13278,874.19952,957.05927,-220.3492,855.86963,974.39935,-204.29305,816.51715,967.38562,-191.86728,775.56061,897.37311,-237.37543,801.9563,895.35101,-221.79271,756.14465,910.19336,-221.76108,712.59302
17,0.133,923.08917,-265.35953,874.21356,950.84906,-218.07501,856.79565,968.3338,-201.61304,817.13983,960.07281,-188.8287,776.89746,892.89343,-238.39606,802.23663,889.97833,-223.70903,756.21588,905.43542,-221.21027,712.28522
18,0.142,919.77271,-265.50491,874.073,943.89746,-218.74214,857.71869,958.2522,-195.68364,818.96893,953.47278,-184.66475,778.96808,889.3891,-241.34937,800.16248,885.35382,-224.56792,755.01495,899.80811,-222.3504,712.17554
19,0.15,915.12634,-267.87234,873.20508,936.13202,-216.80299,857.69025,952.08386,-196.02133,821.68378,947.74097,-180.89806,781.51648,884.55652,-243.44971,798.38641,881.25354,-226.24567,754.76569,896.77997,-221.76997,711.27655
20,0.158,911.51892,-268.38773,872.20422,929.23834,-217.30289,858.6051,946.72852,-194.16638,823.4212,941.3255,-177.20692,783.95184,882.81293,-244.41573,797.6842,877.53955,-226.61652,753.99866,892.6712,-222.63942,711.00677
21,0.167,906.60992,-269.35541,871.78198,924.18457,-217.28963,859.66711,938.5462,-192.0558,825.33374,934.65839,-175.97913,784.4151,878.14343,-245.91467,796.80872,873.99274,-228.89372,752.47461,890.01385,-223.16663,709.776
22,0.175,902.25769,-268.26685,870.65656,915.99829,-216.18785,859.64825,932.75739,-191.20172,826.42218,927.08936,-173.9733,786.02814,876.0661,-247.05432,795.03046,871.50067,-230.52258,750.88324,888.52783,-223.60948,708.73486
23,0.183,898.22626,-269.8869,870.27954,910.75861,-216.37248,860.04541,927.6264,-191.8342,827.24371,921.21838,-173.58838,785.85486,872.85645,-248.05293,792.88599,869.05396,-230.79669,749.23218,887.59058,-223.38351,708.58112
24,0.192,895.65485,-269.38995,869.63092,903.82745,-216.52335,859.63995,920.29083,-189.77283,828.00073,915.38232,-172.8063,787.34399,870.3739,-249.02246,790.91534,867.8913,-231.52559,747.56903,886.8031,-224.02582,707.6864
25,0.2,891.21564,-269.72751,869.60217,900.27594,-217.19148,859.77789,914.82941,-189.66142,827.54572,909.99994,-170.86809,786.71747,866.90875,-248.11978,790.06415,866.23804,-232.09615,746.29382,886.25909,-225.41948,706.41064
26,0.208,886.21796,-269.60406,868.57758,894.46851,-215.8311,859.63745,911.47333,-188.91521,826.03137,905.18109,-172.62306,786.06744,864.28235,-247.3662,789.13336,864.883,-233.27299,745.64075,885.66107,-226.57138,705.22699
27,0.217,882.06702,-267.89597,868.22437,890.8891,-215.84627,858.44165,907.50757,-188.91367,825.52869,903.50244,-172.8224,785.26166,861.80493,-247.44557,787.82587,863.21307,-232.3495,744.33722,885.5993,-227.28749,705.47375
28,0.225,875.42493,-266.15146,869.5672,887.8493,-214.94884,858.19141,907.32184,-189.04047,823.66418,902.94269,-175.30478,782.70166,856.92078,-246.55077,786.81317,862.47571,-231.65378,743.47174,885.34186,-227.97333,705.22461
29,0.233,870.99786,-263.71472,870.05042,887.35541,-211.78522,858.09369,907.46539,-189.51248,820.57275,902.67456,-177.47124,780.03528,854.26111,-243.72417,786.50531,861.02856,-231.54375,743.00745,885.3277,-228.38942,705.16205
30,0.242,867.24927,-261.31107,871.15356,887.0946,-210.98737,857.42767,905.67017,-191.71483,818.9314,904.27002,-179.07298,778.81537,850.6806,-241.6245,786.43854,859.15875,-230.51233,742.91278,885.18964,-230.81183,706.25116
31,0.25,862.01459,-258.11356,872.30273,887.05127,-209.88672,854.88965,909.50165,-194.28384,816.55524,909.28668,-182.21602,775.50226,846.05414,-238.00201,787.18231,857.32697,-229.25862,743.05518,883.07324,-233.46098,707.22485
32,0.258,858.66431,-253.92178,873.34119,886.80859,-207.87207,853.32605,910.68488,-195.95557,815.08997,908.02948,-185.11124,774.4306,842.28076,-234.17288,787.88519,854.57593,-228.2412,743.57428,881.81268,-233.83159,708.02771
33,0.267,855.75073,-250.69684,873.96844,887.04541,-207.90321,852.33447,913.6051,-199.49274,814.41132,911.15369,-190.89812,771.47644,838.93768,-231.17328,789.5827,851.58453,-226.89011,744.82739,877.87207,-234.01317,709.32227
34,0.275,852.01276,-247.90152,874.93915,886.92267,-207.80411,852.48163,910.33557,-199.27121,812.95264,911.82788,-194.98878,771.41791,835.07117,-228.5513,790.63727,847.4516,-225.32315,746.10803,872.9726,-235.29091,710.56433
35,0.283,849.83789,-244.72487,876.75824,884.79156,-207.53914,852.07068,906.58643,-201.38091,812.55609,909.48419,-197.75098,769.51648,829.31073,-225.2339,792.16376,842.79456,-222.17123,747.57111,867.71442,-234.57689,711.50409
36,0.292,845.20068,-245.23077,877.56696,885.62109,-207.78712,852.37897,906.5979,-203.34489,812.66821,907.13416,-200.86928,767.68427,824.91064,-222.82008,795.43335,836.7395,-220.33293,749.63428,860.51727,-233.59688,712.75018
37,0.3,842.52655,-243.68074,879.82098,882.1181,-207.91177,853.21741,901.11578,-203.13585,811.72009,902.77808,-203.0038,767.00891,821.17255,-220.52077,798.55951,829.65613,-218.19698,751.47766,853.25543,-231.79596,714.54425
38,0.308,840.19775,-243.57616,881.10162,877.90961,-207.67021,855.23224,898.88361,-204.85394,812.30902,897.59705,-201.58333,769.66589,813.87744,-219.19664,799.97913,823.07593,-214.63698,754.03741,844.58923,-229.05296,715.72974
39,0.317,837.11682,-241.65588,881.3288,872.33441,-205.39748,856.82001,890.97473,-201.33382,812.5321,889.47589,-195.75241,771.11115,809.39203,-217.80502,804.68176,814.94196,-212.88779,757.31537,835.1701,-224.72321,718.08508
40,0.325,832.51849,-243.44203,883.33496,869.98395,-204.5412,857.13062,885.63379,-198.11404,812.79071,885.04938,-195.105,772.74976,804.5766,-216.63446,806.10114,807.95532,-210.53923,759.81952,827.35931,-220.11258,718.95251
41,0.333,829.30194,-242.85852,884.2774,864.78912,-205.69209,860.75568,879.77271,-194.52983,816.70953,875.83551,-189.71423,776.69397,798.60162,-217.42538,809.98615,801.07416,-208.5741,762.08612,819.0556,-217.2459,721.00574
42,0.342,825.5119,-244.41949,885.23627,856.2392,-202.86777,863.07556,874.86108,-194.20387,819.82208,865.95856,-180.64546,780.40851,793.97644,-218.43126,811.38232,793.4729,-207.11267,765.41675,812.23096,-212.46323,722.50671
43,0.35,820.86743,-244.73648,886.08447,848.68073,-202.57503,865.3924,867.55817,-189.24289,823.99628,859.56915,-176.20845,783.56287,788.72327,-220.08563,813.21289,788.09949,-206.62628,767.66315,805.11603,-208.6226,725.27545
44,0.358,816.48871,-247.3918,886.78668,844.96625,-202.06784,867.68195,860.50873,-185.48477,827.51416,851.60632,-171.63504,788.32709,782.55841,-222.26726,815.63074,781.20325,-206.00932,768.9447,798.70154,-207.40715,726.27667
45,0.367,813.1131,-248.55295,887.83148,836.00592,-202.30156,869.64734,852.46198,-180.62383,830.5683,845.58661,-167.83626,790.12335,778.35352,-223.33334,815.42743,775.68054,-206.14969,770.78674,793.39539,-205.47964,727.51172
46,0.375,807.9245,-249.60985,888.35992,829.6665,-199.80392,871.86755,845.94104,-180.59584,835.09436,836.45331,-162.76299,795.68225,775.82343,-226.1463,815.58478,771.05261,-207.40009,771.47729,788.39301,-204.95461,728.62555
47,0.383,803.94348,-249.73569,888.87976,821.82623,-199.36414,872.97693,838.435,-177.24944,838.02734,830.50928,-160.35011,797.85321,770.74152,-227.86856,815.65228,766.91461,-208.97925,771.54828,783.62219,-206.09433,729.39178
48,0.392,798.79083,-251.09978,889.77075,815.98981,-198.69554,876.48877,828.83008,-176.61852,841.62317,822.97498,-158.34467,801.62341,766.90997,-228.28537,815.17694,762.86517,-211.29456,771.12842,780.72784,-206.79448,728.39886
49,0.4,795.04181,-250.60504,890.52148,807.44019,-198.22577,877.42932,823.3512,-174.13034,844.03668,816.52399,-155.12372,803.64862,764.24597,-231.35112,814.16553,760.36334,-213.76431,770.5517,777.19336,-209.26166,728.23334
50,0.408,789.60669,-251.5173,890.92401,800.7821,-198.89874,878.08368,814.45526,-172.32474,844.82861,807.98761,-154.70859,805.51624,761.25146,-231.86874,813.87134,757.30756,-216.78526,769.12842,776.5351,-210.00655,728.44556
