Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,1095.73621,-272.36566,1295.43835,1116.02136,-332.19482,1109.27905,1172.74268,-274.02097,1088.90186
2,0.008,1091.75366,-272.24167,1296.30322,1113.05823,-332.44534,1109.02441,1168.67737,-273.73068,1089.3429
3,0.017,1089.25525,-272.49127,1296.24512,1109.83179,-332.3172,1109.07922,1164.91956,-271.80273,1088.44995
4,0.025,1085.12488,-272.42731,1296.30273,1105.88281,-332.50351,1108.52905,1161.026,-272.06677,1088.28918
5,0.033,1083.6051,-273.1116,1296.12891,1102.76404,-332.84894,1107.2417,1156.35779,-271.42117,1087.76953
6,0.042,1078.63843,-271.78424,1295.2832,1099.61548,-333.95453,1107.78662,1152.18811,-271.74826,1086.76331
7,0.05,1074.50366,-271.85248,1295.11975,1095.10022,-333.70514,1107.66431,1146.71814,-271.58664,1086.94031
8,0.058,1072.05652,-272.35284,1294.62073,1092.18896,-335.01968,1107.18311,1143.52625,-272.14456,1086.45129
9,0.067,1066.65918,-272.38251,1293.63647,1087.93408,-334.97958,1107.29517,1139.72327,-273.46341,1086.62793
10,0.075,1062.19324,-272.57126,1293.48645,1082.29077,-334.56683,1107.14197,1136.74219,-274.76819,1087.2467
11,0.083,1057.65125,-271.95157,1293.08472,1077.48242,-334.99393,1106.85852,1132.88599,-275.74994,1087.12097
12,0.092,1052.04993,-272.00082,1292.78674,1072.22278,-335.655,1108.06909,1130.62292,-277.06201,1087.38574
13,0.1,1047.2373,-271.84647,1292.89954,1067.1803,-334.52887,1106.81128,1126.99243,-279.02066,1087.85388
14,0.108,1042.80566,-270.43649,1291.98596,1064.65344,-334.90207,1105.80298,1123.81104,-279.65756,1087.6261
15,0.117,1037.68982,-270.55905,1291.50867,1059.8479,-334.67255,1105.61841,1120.60181,-280.25543,1088.28552
16,0.125,1033.01233,-269.23129,1290.50684,1054.61426,-334.12091,1106.54395,1116.91919,-280.24982,1088.04468
17,0.133,1028.37561,-268.82376,1290.10681,1050.00952,-333.56003,1106.01941,1113.71814,-281.52585,1088.37317
18,0.142,1024.6344,-268.55579,1290.16235,1046.92517,-331.88107,1105.29004,1109.57544,-280.43494,1088.21436
19,0.15,1021.88782,-267.97766,1289.27759,1042.73938,-331.4314,1104.95947,1106.4054,-279.78571,1088.12805
20,0.158,1017.37115,-267.81107,1289.01343,1038.66992,-331.14978,1105.49915,1102.52893,-279.99655,1087.95898
21,0.167,1013.19342,-266.53531,1289.48828,1036.23132,-330.8454,1104.95569,1099.30896,-277.65973,1087.83008
22,0.175,1009.4679,-265.50665,1289.22107,1032.46118,-329.72876,1104.92517,1094.8916,-276.30405,1087.38501
23,0.183,1007.31244,-265.00693,1288.37744,1029.73718,-327.42328,1104.40845,1090.17712,-274.41248,1086.60022
24,0.192,1003.60046,-263.92715,1289.4104,1025.86194,-327.5174,1105.07764,1087.20679,-273.36203,1086.6604
25,0.2,1000.68353,-262.42694,1289.21252,1021.37933,-325.84262,1105.03113,1082.521,-271.39554,1085.66724
26,0.208,996.85938,-261.56204,1289.84485,1019.00446,-326.07834,1104.38806,1078.40295,-269.45087,1084.58813
27,0.217,993.4917,-260.37503,1289.47949,1016.05487,-324.4458,1103.77246,1074.27783,-268.10443,1083.97522
28,0.225,992.46088,-258.40118,1288.58789,1012.30188,-323.29614,1103.73145,1070.15796,-266.45847,1083.31677
29,0.233,989.48456,-256.76404,1289.00269,1008.50909,-322.22107,1104.43079,1065.51318,-264.70251,1083.16272
30,0.242,985.93732,-255.46687,1289.65417,1006.21643,-321.82751,1103.77417,1060.8595,-263.36566,1082.25867
31,0.25,983.1264,-254.70683,1289.14209,1001.36328,-320.64761,1104.37927,1056.77234,-261.75128,1081.68823
32,0.258,979.71619,-252.68231,1290.36072,996.87549,-319.60666,1105.18201,1052.91516,-261.6236,1082.28516
33,0.267,976.4823,-251.03737,1290.81458,993.13513,-318.65479,1105.60132,1048.79272,-260.00925,1083.09668
34,0.275,972.88849,-250.02832,1291.40039,988.83582,-317.52881,1106.32166,1045.48523,-259.47064,1084.46875
35,0.283,968.33502,-248.57408,1292.38428,983.23932,-316.63071,1108.47498,1041.4209,-259.90549,1085.67712
36,0.292,964.23999,-247.18442,1293.89368,979.2337,-314.91583,1109.11206,1038.54932,-259.01764,1088.24353
37,0.3,959.28394,-245.63356,1293.68982,975.40009,-314.89218,1110.06714,1034.52112,-259.01236,1089.20569
38,0.308,955.17731,-244.67079,1294.35828,971.01813,-313.22311,1111.34216,1030.93469,-257.93729,1090.67249
39,0.317,949.79248,-243.58849,1295.63049,966.0556,-312.47885,1113.0105,1027.66382,-257.4314,1092.13416
40,0.325,943.09009,-242.59915,1297.03809,963.31061,-312.17471,1113.84924,1025.51477,-257.78534,1091.41956
41,0.333,938.70184,-241.64648,1296.89526,960.70129,-310.70508,1114.47449,1022.01971,-256.36499,1094.55688
42,0.342,934.89142,-240.95746,1297.21399,957.58557,-310.37479,1115.31494,1018.75568,-257.21078,1094.40356
43,0.35,930.65076,-239.01971,1297.35034,953.82538,-309.7558,1116.21155,1015.33398,-257.10156,1094.90613
44,0.358,928.53033,-238.54515,1298.49744,950.68542,-308.99155,1117.18335,1012.40466,-256.66019,1095.52515
45,0.367,924.86761,-237.25945,1299.10876,947.96423,-308.49295,1116.82336,1008.01825,-254.27333,1097.66956
46,0.375,921.97552,-236.05414,1301.11169,944.29999,-308.96143,1118.56567,1005.31793,-253.19534,1097.84265
47,0.383,919.37006,-235.43651,1300.86438,941.24176,-308.1817,1119.58398,1001.51831,-252.07076,1098.25549
48,0.392,916.90149,-233.95229,1301.89343,938.49139,-306.62405,1119.66003,998.16241,-252.1203,1098.7052
49,0.4,916.42169,-233.04442,1302.11316,936.0174,-306.02969,1120.0022,994.99127,-250.82019,1099.00452
50,0.408,913.52936,-231.51988,1301.8678,933.06641,-304.42224,1120.55823,992.02032,-248.82512,1098.90833
51,0.417,911.82599,-229.84834,1303.20764,929.21991,-303.41,1120.28259,988.02881,-247.49809,1099.03418
52,0.425,909.5083,-229.23369,1303.54504,926.6416,-302.04224,1121.36865,984.29895,-245.52948,1097.6189
53,0.433,907.57666,-227.33841,1303.39233,924.61536,-301.38141,1121.42334,981.29431,-243.76169,1097.4895
54,0.442,905.26483,-227.41319,1303.54089,922.638,-299.82764,1120.74866,977.3302,-241.29605,1096.68933
55,0.45,903.06238,-225.08888,1303.88147,919.24707,-299.00159,1121.37415,974.44812,-240.84006,1096.92993
56,0.458,899.87988,-224.98514,1304.70337,915.86804,-297.09912,1121.03284,970.42957,-237.77812,1095.94702
57,0.467,898.62299,-225.02747,1303.74878,913.04645,-297.07864,1121.20544,967.03955,-237.26315,1095.47278
58,0.475,894.88184,-223.1944,1303.01282,910.1156,-295.30212,1119.91699,963.32611,-234.75826,1095.14063
59,0.483,892.59009,-222.29094,1303.77466,907.51678,-293.90253,1119.73193,960.47791,-233.9019,1094.84131
60,0.492,890.55591,-221.59233,1303.30103,904.73022,-292.33939,1119.14893,957.28217,-231.57805,1094.55493
61,0.5,886.63538,-220.93381,1303.94397,900.92792,-291.33939,1119.37903,954.23309,-230.8175,1094.35254
62,0.508,883.55957,-220.33594,1303.90271,898.6441,-290.27377,1118.93542,951.41278,-230.36153,1094.17078
63,0.517,881.46332,-218.37823,1303.44922,894.57233,-289.08878,1119.00977,949.13879,-229.58424,1094.5022
64,0.525,877.22131,-217.63062,1304.12476,890.64178,-287.92847,1119.65137,946.61664,-228.63017,1094.91699
65,0.533,873.08044,-217.01561,1304.10168,887.78241,-286.73236,1119.8634,943.57782,-227.44518,1094.91711
66,0.542,871.19397,-215.78249,1303.53137,885.40228,-284.64001,1120.2627,941.09277,-226.41907,1096.11353
67,0.55,868.92236,-216.07213,1303.09607,881.96051,-284.08325,1120.20764,938.74243,-225.48172,1096.25403
68,0.558,863.87158,-215.45815,1303.62256,879.19281,-283.36298,1120.07556,936.15601,-224.29909,1095.65039
69,0.567,860.74475,-214.21077,1303.23633,877.01355,-283.47311,1119.70166,934.17615,-223.9642,1095.84668
70,0.575,858.72003,-214.6339,1303.36511,876.31635,-282.01303,1119.28906,931.54071,-222.56958,1096.2804
71,0.583,855.67615,-212.74355,1303.08643,873.43396,-280.81482,1120.06543,929.03516,-221.69101,1096.83472
72,0.592,852.82343,-212.25877,1303.39673,871.43927,-280.04428,1120.42981,927.10571,-220.76282,1096.49878
73,0.6,850.94336,-212.49167,1303.22046,870.05164,-280.13977,1119.7312,925.57697,-219.34189,1096.2832
74,0.608,849.46472,-213.34117,1303.62317,868.51031,-279.60492,1119.49231,922.39105,-217.95367,1096.28162
75,0.617,847.48273,-212.17943,1304.00549,866.85425,-279.16547,1119.35327,919.87433,-217.85538,1096.27136
76,0.625,846.21948,-211.08029,1304.06372,865.00519,-279.5253,1119.36719,917.72009,-217.9514,1096.09424
77,0.633,843.75342,-211.13705,1303.83887,862.64624,-279.61804,1119.95215,914.94519,-216.60999,1095.68347
78,0.642,841.95251,-210.76204,1303.48242,860.8465,-278.68698,1119.15735,912.66772,-215.91699,1095.64185
79,0.65,839.91364,-210.60143,1303.70288,858.62555,-278.15015,1119.59143,909.66235,-215.82117,1094.80566
80,0.658,838.44592,-210.36041,1303.82129,856.5177,-277.45142,1118.66113,906.82214,-213.97983,1094.30298
81,0.667,836.14075,-209.82378,1303.64465,853.75098,-277.90494,1118.98083,904.03778,-213.71167,1094.13074
82,0.675,832.99103,-210.13394,1303.7749,851.67621,-277.35934,1118.34241,900.927,-213.2706,1093.2052
83,0.683,829.96014,-209.18352,1304.01477,848.80145,-277.9433,1118.83496,898.75989,-213.33934,1093.42017
84,0.692,827.71246,-209.4931,1304.10986,847.29462,-277.99265,1118.57373,895.22174,-213.69304,1093.37708
85,0.7,824.33575,-209.35446,1303.38794,843.49646,-278.63354,1118.34302,892.71832,-213.44066,1093.66016
86,0.708,821.4624,-209.88535,1302.7229,841.04645,-278.74908,1117.67346,889.33899,-212.98503,1093.80847
87,0.717,817.93329,-210.16936,1302.93433,837.41815,-279.25668,1117.96814,887.09222,-214.64862,1094.09216
88,0.725,813.87622,-209.79575,1302.58081,833.98724,-279.74203,1118.02283,884.51031,-215.55104,1093.79199
89,0.733,811.33197,-210.48607,1301.83191,831.45398,-279.40027,1117.4873,880.82227,-215.93091,1094.30664
90,0.742,807.10974,-211.17978,1301.51721,827.4278,-280.11884,1117.54309,878.67688,-217.53215,1093.90991
91,0.75,802.77026,-211.60791,1300.57678,823.24982,-280.18976,1117.26709,876.54468,-219.44505,1093.5686
92,0.758,798.78253,-211.21823,1300.13098,818.96271,-280.41589,1117.06763,874.04614,-220.95987,1093.91479
93,0.767,795.83337,-211.89662,1299.82605,816.72009,-280.85324,1116.21936,871.21954,-220.79306,1093.27539
94,0.775,791.8194,-212.76738,1299.24377,812.95868,-281.62961,1116.08948,868.06702,-221.64935,1093.01184
95,0.783,787.66943,-213.14397,1298.18909,810.43805,-282.18457,1115.23755,866.06976,-221.83133,1092.99988
96,0.792,784.82898,-214.32825,1296.98267,806.86255,-281.28726,1114.19995,862.69141,-222.00739,1092.83142
97,0.8,780.77289,-214.59616,1296.97791,804.86139,-282.23605,1113.96851,859.32391,-223.20653,1092.01343
98,0.808,776.91199,-215.19836,1296.18201,801.42773,-283.23154,1113.39001,857.01813,-222.97734,1090.89246
99,0.817,773.98834,-215.96585,1294.86768,798.89819,-283.52747,1112.41626,853.4212,-223.74731,1090.55615
100,0.825,770.62762,-216.81406,1294.79785,796.01935,-284.53281,1111.33667,850.27686,-222.48244,1089.44836
101,0.833,767.8017,-217.80161,1293.80981,793.63458,-284.80563,1110.20508,846.37567,-223.56252,1088.67993
102,0.842,764.22412,-218.64923,1293.13696,790.17175,-285.93665,1109.9696,842.85217,-224.38113,1087.93945
103,0.85,761.86505,-219.08015,1292.85791,787.33691,-285.64761,1109.09546,838.49304,-223.26324,1086.55066
104,0.858,758.4151,-220.50642,1292.46423,784.56824,-286.52448,1108.03784,835.02258,-222.92531,1085.073
105,0.867,755.51129,-220.75117,1291.34717,780.31812,-287.03659,1107.11218,831.0069,-223.31064,1084.67773
106,0.875,752.10388,-221.87502,1290.63086,777.58649,-287.80756,1106.33911,825.90253,-223.52299,1083.3761
107,0.883,748.4259,-222.05856,1289.55798,774.09857,-288.6944,1105.2666,822.18726,-223.73048,1082.01123
108,0.892,745.45508,-224.20457,1288.63477,770.22186,-289.14722,1104.11987,817.37,-223.92058,1081.20166
109,0.9,741.18073,-225.42172,1287.5741,765.59766,-290.34985,1102.73206,812.43408,-223.89803,1079.20044
110,0.908,736.48096,-226.463,1286.50305,762.3913,-291.32565,1101.35315,808.39258,-225.48453,1078.62964
111,0.917,732.82068,-227.49167,1285.75781,757.43457,-292.52969,1100.66614,803.72479,-226.33136,1077.35046
112,0.925,728.48114,-228.77725,1285.4054,753.31299,-292.78378,1099.95886,798.44843,-227.9229,1076.88977
113,0.933,723.45587,-230.01639,1284.64966,748.05957,-293.61435,1099.44177,794.62799,-229.79973,1076.43298
114,0.942,719.02924,-230.64375,1284.07837,742.53033,-294.62064,1099.03625,791.25354,-231.18484,1076.43591
115,0.95,713.79773,-232.20282,1283.80481,737.56207,-295.396,1099.18188,787.23096,-233.47623,1076.93091
116,0.958,709.25061,-233.85379,1283.96313,732.48383,-298.01367,1099.08533,782.7746,-234.81418,1077.21411
117,0.967,703.22424,-234.91168,1283.79993,727.24988,-298.95538,1098.64307,778.16925,-235.6506,1077.8783
118,0.975,698.15881,-236.10817,1283.54358,721.77747,-299.50967,1098.22571,774.00812,-237.63954,1078.70911
119,0.983,692.69354,-237.3882,1283.35242,717.27911,-299.88028,1098.75427,770.53156,-238.54248,1078.60144
120,0.992,687.22705,-239.5728,1283.14771,713.56158,-301.63113,1099.70215,766.13617,-240.27132,1078.93884
121,1,682.74353,-240.68259,1284.03357,709.38098,-301.90155,1099.65515,761.96942,-242.22319,1079.75293
122,1.008,678.21484,-241.71822,1283.70569,705.13495,-304.91827,1100.51196,758.50775,-243.06134,1080.0199
123,1.017,674.04779,-242.74449,1284.35913,701.23608,-305.10849,1100.44019,754.35193,-243.92465,1080.40112
124,1.025,670.29504,-244.17122,1284.94104,698.29871,-306.58249,1101.18079,749.74597,-244.26346,1080.93127
125,1.033,666.10992,-245.70969,1285.84033,694.12854,-308.38416,1102.26514,744.92279,-245.25276,1081.30603
126,1.042,662.32758,-247.01598,1287.02014,690.0871,-308.50427,1102.80713,741.36011,-245.62767,1081.8811
127,1.05,658.85052,-248.40118,1287.74219,685.90692,-310.1756,1104.19446,737.08087,-246.78711,1083.95911
128,1.058,655.08643,-248.80254,1288.76038,682.3139,-311.65036,1104.95398,732.74323,-248.6115,1084.43213
129,1.067,651.42676,-249.98334,1290.64893,678.20282,-312.93237,1105.7135,727.86798,-249.94777,1085.16809
130,1.075,647.23456,-251.7597,1291.15686,673.14575,-315.2962,1106.04187,723.25519,-250.94608,1085.2655
131,1.083,643.85437,-251.90182,1291.92517,669.95795,-315.88687,1107.30225,718.64471,-252.65378,1085.62671
132,1.092,639.32294,-253.94707,1292.73022,664.64386,-317.76324,1108.00073,714.85364,-253.82277,1086.0166
133,1.1,634.77411,-255.15228,1292.96484,659.31659,-319.08362,1108.15869,709.28766,-254.77074,1087.29517
134,1.108,629.57886,-256.49829,1294.2511,654.98602,-320.56543,1109.12634,702.76392,-256.70779,1087.23083
135,1.117,625.58502,-257.26749,1294.651,649.68347,-321.8215,1109.43286,698.7699,-258.49081,1087.59363
136,1.125,620.46039,-257.96793,1295.10327,644.5094,-322.70642,1110.57373,694.08331,-260.09909,1088.76575
137,1.133,615.05933,-259.36017,1295.69873,639.78229,-324.75192,1110.72632,689.69928,-261.14539,1089.28711
138,1.142,609.97913,-260.23477,1295.58508,633.82983,-325.79935,1110.74194,684.42352,-263.76205,1089.63928
139,1.15,604.68262,-260.72919,1295.90039,628.66443,-327.0744,1110.85242,680.56732,-265.32346,1089.99817
140,1.158,599.14886,-261.14767,1295.76111,622.09198,-328.13303,1111.79895,675.49561,-266.85287,1091.25842
141,1.167,593.90088,-261.7948,1296.05542,617.39441,-328.52261,1112.25171,671.38751,-268.8544,1092.18494
142,1.175,588.82489,-262.04947,1296.42126,611.70331,-329.17709,1112.28857,667.72937,-271.28622,1092.69165
143,1.183,583.48328,-261.69983,1296.33032,606.25769,-330.16806,1112.86926,664.07513,-272.93732,1093.48218
144,1.192,577.97192,-262.7551,1296.2218,600.70929,-330.43787,1113.96057,659.21454,-274.74731,1094.3772
145,1.2,572.67688,-263.57874,1296.47974,594.6037,-330.629,1113.5946,655.34302,-274.84039,1095.00891
146,1.208,568.55304,-263.04761,1296.3197,591.21674,-330.27322,1113.46948,650.4397,-275.93637,1095.90015
147,1.217,563.7312,-263.73282,1296.38904,586.06433,-330.5686,1113.72876,647.52759,-276.2485,1096.10498
148,1.225,558.88226,-263.83087,1296.87292,581.57141,-331.29453,1114.17651,642.79199,-276.68964,1096.49475
149,1.233,554.45227,-264.41595,1297.27686,578.83521,-330.85046,1113.88342,639.13684,-275.11948,1096.2688
150,1.242,550.45636,-265.88248,1297.56348,574.26569,-331.6908,1114.9375,633.30603,-274.62488,1095.78711
151,1.25,547.24738,-265.16782,1297.46667,571.76563,-331.41544,1114.88245,630.04834,-274.28928,1095.08337
152,1.258,543.1441,-264.85489,1297.27283,567.55017,-331.18866,1114.76379,625.76337,-273.73596,1095.34033
153,1.267,539.66815,-265.40482,1297.51892,563.98138,-331.09457,1114.60681,620.99274,-272.4097,1094.82642
154,1.275,536.04108,-266.03589,1297.9231,560.66388,-330.00143,1114.15564,616.68109,-273.20706,1094.40686
155,1.283,532.13116,-265.46371,1298.26733,556.21246,-330.44223,1114.09058,611.99707,-270.89633,1093.97229
156,1.292,528.4267,-266.03336,1298.58936,552.68445,-330.24991,1114.15198,607.50671,-271.8942,1094.77832
157,1.3,525.1377,-265.08524,1298.43542,548.38953,-330.14902,1114.23267,603.70441,-270.90179,1093.33618
158,1.308,521.73523,-263.92743,1298.92371,544.14716,-329.46884,1114.28503,596.83685,-269.60623,1092.42322
159,1.317,517.66943,-264.57266,1298.9104,539.61047,-329.16302,1114.09424,592.7912,-269.21127,1093.0863
160,1.325,513.38861,-263.76636,1298.672,535.62018,-329.05496,1113.93213,587.04401,-267.44531,1092.90747
161,1.333,508.82315,-263.31302,1298.71155,530.62512,-329.22311,1113.93323,583.51556,-268.10098,1092.87097
162,1.342,503.97174,-261.87268,1299.11084,526.00739,-328.47241,1113.57129,577.60449,-267.25162,1091.82434
163,1.35,499.86728,-261.84555,1298.93152,520.52679,-328.04376,1113.3501,572.97943,-266.85056,1091.13928
164,1.358,494.48813,-262.09836,1298.64197,516.07007,-327.34518,1113.54663,567.47742,-266.61566,1091.18518
165,1.367,488.71912,-261.50241,1298.74707,510.79382,-328.23074,1113.32397,563.69373,-267.41995,1091.86621
166,1.375,484.1817,-260.75372,1298.15588,504.88449,-327.64896,1113.5708,558.97815,-266.76361,1092.24475
167,1.383,478.50809,-260.69586,1298.02441,500.36917,-327.0412,1113.66602,554.58105,-267.0683,1092.34961
168,1.392,472.90613,-258.8934,1298.15051,493.65781,-325.70407,1113.57617,550.14111,-268.18985,1092.85254
169,1.4,467.61273,-258.68088,1297.71289,488.4072,-325.6944,1114.16931,546.04016,-269.34396,1093.04553
170,1.408,462.73169,-257.75146,1297.16943,483.63516,-326.45724,1114.1377,542.11578,-270.17456,1093.78174
171,1.417,456.18692,-257.51825,1297.06689,476.84613,-323.96704,1114.47546,538.13245,-270.09253,1093.52954
172,1.425,452.28534,-255.40532,1296.91565,472.36124,-322.73669,1114.46643,532.58307,-269.50989,1093.68542
173,1.433,447.35538,-255.09274,1296.50891,467.3844,-321.83597,1114.04272,528.67206,-268.75525,1094.15222
174,1.442,441.832,-253.64125,1296.15808,462.57999,-320.79324,1113.59741,524.05841,-269.64746,1094.46729
175,1.45,437.89679,-252.33954,1296.35327,457.90051,-320.75293,1113.59741,520.0871,-267.61914,1094.17761
176,1.458,433.32074,-251.58945,1295.84619,454.43942,-319.74228,1113.71948,515.32959,-265.74033,1093.38818
177,1.467,429.88788,-249.25562,1296.10535,449.41229,-317.38065,1113.15039,511.05054,-264.31635,1093.66577
178,1.475,426.78229,-248.31917,1295.98828,445.84872,-315.95682,1113.62158,506.85565,-263.29886,1093.17114
179,1.483,422.9559,-247.01752,1296.34985,441.54218,-314.09525,1113.08276,501.19781,-259.46915,1093.27856
180,1.492,419.66922,-244.6174,1296.88904,437.90823,-313.37241,1113.0957,497.65329,-259.02341,1092.97937
181,1.5,416.10434,-242.78664,1297.09436,434.2236,-312.06827,1112.9856,492.36978,-255.81187,1092.75525
182,1.508,412.6763,-241.13826,1296.8689,430.13522,-309.55746,1113.33252,487.20303,-252.66997,1090.84277
183,1.517,409.4783,-239.20621,1297.44922,426.81207,-307.78268,1113.39746,483.02505,-250.70418,1090.96082
184,1.525,406.31323,-236.67725,1297.32886,422.30093,-305.48087,1113.8252,478.43036,-248.82008,1090.61108
185,1.533,402.10123,-235.04036,1298.10449,418.69885,-304.7077,1113.55579,472.40787,-246.08319,1091.01416
186,1.542,398.80118,-233.46358,1298.83972,415.23804,-302.3735,1113.76538,467.64899,-244.01816,1090.0896
187,1.55,395.237,-230.70554,1299.25012,411.33655,-300.74863,1114.50562,464.31546,-241.18973,1090.68164
188,1.558,391.05057,-229.50552,1299.47729,407.29526,-299.74194,1114.55652,458.59656,-238.15137,1091.17908
189,1.567,387.51721,-227.8456,1300.83936,402.79233,-297.86331,1115.98657,455.3739,-236.93947,1091.375
190,1.575,383.23444,-226.47966,1301.0083,398.95074,-297.04901,1116.6405,450.55478,-235.06842,1092.56018
191,1.583,379.27979,-225.21921,1301.4231,395.15607,-295.71552,1117.23914,447.69382,-234.33467,1092.71008
192,1.592,375.94,-222.86087,1301.93396,390.45059,-294.01892,1117.38379,443.4054,-234.73224,1094.14978
193,1.6,370.58185,-222.01987,1302.94836,386.19986,-292.44727,1118.13367,441.05661,-234.36215,1094.29333
194,1.608,365.9559,-220.4151,1302.88245,381.21378,-290.68378,1119.27527,437.03391,-232.76787,1095.49243
195,1.617,361.78571,-219.89043,1303.44458,377.38678,-290.64563,1119.78516,433.66556,-233.26843,1096.50891
196,1.625,357.82794,-218.47668,1303.58533,373.43906,-289.85983,1120.09155,431.42865,-232.98216,1096.99341
197,1.633,353.66736,-217.42256,1303.76575,370.41098,-288.20862,1120.62915,427.81027,-230.79562,1096.84802
198,1.642,349.76831,-216.20319,1304.2605,366.25671,-287.41696,1121.31946,423.66507,-231.57465,1098.62476
199,1.65,345.73151,-214.52574,1304.72131,362.87875,-286.46783,1122.18591,420.97314,-230.66881,1098.08582
