Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,1046.2002,-91.28811,305.61951,1137.94824,-96.82153,73.9872,1082.45691,-13.65092,82.71785
2,0.008,1045.41455,-91.65871,305.21219,1137.69153,-96.68349,73.99505,1082.07654,-13.19983,82.63837
3,0.017,1044.12354,-91.11759,304.27975,1137.65149,-96.64834,74.1127,1081.95276,-13.2863,82.34665
4,0.025,1043.08691,-91.34565,304.36218,1137.74976,-96.48194,74.12447,1079.94934,-13.20042,81.87243
5,0.033,1042.45935,-91.40978,303.93835,1137.74976,-96.48194,74.12447,1083.33032,-12.7478,81.92587
6,0.042,1041.21106,-90.96368,303.90424,1137.45227,-96.38674,74.4796,1082.52014,-12.99688,82.01344
7,0.05,1040.97266,-90.73646,303.67575,1137.60901,-96.48547,74.23438,1078.39624,-15.30715,82.45257
8,0.058,1040.1106,-90.65021,303.41718,1137.56604,-96.30993,74.42599,1080.65393,-13.25293,82.2915
9,0.067,1039.50171,-90.78068,303.30038,1137.41504,-96.35577,74.52546,1074.45068,-13.52034,80.5641
10,0.075,1037.79468,-90.89935,302.61844,1137.44409,-95.97153,74.56521,1080.41675,-13.16147,81.4129
11,0.083,1036.39661,-90.66984,301.88901,1137.44409,-95.97153,74.56521,1081.93311,-11.97439,81.79239
12,0.092,1035.94873,-90.8007,302.02209,1137.44409,-95.97153,74.56521,1081.50073,-11.97937,81.64924
13,0.1,1035.47339,-90.96873,301.77777,1137.44409,-95.97153,74.56521,1081.44434,-12.29591,81.39963
14,0.108,1034.50598,-91.03329,301.11606,1137.44409,-95.97153,74.56521,1081.28613,-11.06269,81.52741
15,0.117,1034.04248,-90.98929,300.99924,1137.41846,-95.66965,74.58478,1081.15295,-10.84766,81.27602
16,0.125,1032.55237,-90.72574,300.99356,1137.4585,-95.69386,74.74284,1081.15295,-10.84766,81.27602
17,0.133,1032.02002,-91.00277,300.77826,1137.30872,-95.63174,74.83968,1081.09204,-10.68715,81.36974
18,0.142,1031.14453,-90.91222,300.59161,1137.40564,-95.5514,74.86311,1080.99902,-10.78999,80.98709
19,0.15,1030.39185,-90.66502,300.38049,1137.40564,-95.5514,74.86311,1081.29419,-10.4477,80.88952
20,0.158,1029.77014,-90.97381,300.14871,1137.24023,-95.25006,75.13189,1081.14551,-10.43515,81.62569
21,0.167,1029.10913,-90.6834,299.74207,1137.18542,-95.19238,75.21088,1080.68616,-10.94171,81.16971
22,0.175,1027.77661,-90.55792,299.17892,1136.99951,-95.15388,75.33739,1080.80042,-10.88438,80.98515
