Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,103.70123,208.70984,509.85535,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
2,0.008,103.80707,208.89485,510.01443,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
3,0.017,103.80707,208.89485,510.01443,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
4,0.025,103.89983,208.89583,510.15613,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
5,0.033,103.74658,208.8223,510.26923,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
6,0.042,103.57114,208.38423,510.37012,246.38344,194.0546,464.0098,255.59174,67.57958,449.56354
7,0.05,103.41178,208.45963,510.33994,246.43716,193.87823,464.1265,255.59174,67.57958,449.56354
8,0.058,103.14803,208.58989,510.28497,246.43716,193.87823,464.1265,255.59174,67.57958,449.56354
9,0.067,103.14803,208.58989,510.28497,246.43716,193.87823,464.1265,255.59174,67.57958,449.56354
10,0.075,103.10986,208.50908,510.46802,246.43716,193.87823,464.1265,255.59921,67.51248,449.76321
11,0.083,103.10986,208.50908,510.46802,246.64667,193.7915,464.01151,255.47833,67.32034,449.71759
12,0.092,103.1022,208.78047,510.37088,246.80322,193.50427,463.73621,255.47833,67.32034,449.71759
13,0.1,103.19805,208.89891,510.20795,246.80322,193.50427,463.73621,255.47833,67.32034,449.71759
14,0.108,103.09592,209.0135,509.98651,246.80322,193.50427,463.73621,255.20979,67.21392,449.59518
15,0.117,103.11169,208.88803,508.90646,246.67911,193.45264,463.51218,255.21538,67.36891,449.78424
16,0.125,103.33421,209.00188,508.66721,246.73286,193.27629,463.62885,255.20979,67.21392,449.59518
17,0.133,103.42767,209.2063,508.62463,246.7435,193.29175,463.38928,255.21538,67.36891,449.78424
18,0.142,103.68295,208.8934,508.34207,246.48236,193.55403,463.38901,255.21538,67.36891,449.78424
19,0.15,103.68295,208.8934,508.34207,246.36365,193.81966,463.6825,255.20979,67.21392,449.59518
20,0.158,103.33421,209.00188,508.66721,246.21017,194.05803,463.91293,255.4964,67.49858,449.91565
21,0.167,103.10645,208.711,508.62482,245.26431,195.41238,464.29776,255.34084,67.8806,449.87219
22,0.175,102.99702,208.62601,508.8071,246.23245,194.24475,463.86478,255.34084,67.8806,449.87219
23,0.183,102.81677,208.70859,509.02087,246.0101,194.3172,463.73972,255.44366,67.89449,449.71976
24,0.192,102.75767,208.88689,509.33759,246.00885,194.34134,463.92746,255.34084,67.8806,449.87219
25,0.2,102.60756,208.86971,509.51056,246.0101,194.3172,463.73972,255.0771,67.96994,449.67859
26,0.208,102.89978,209.07785,509.84119,245.91885,194.43062,463.59799,255.34084,67.8806,449.87219
27,0.217,103.09592,209.0135,509.98651,246.00885,194.34134,463.92746,255.44366,67.89449,449.71976
28,0.225,103.27531,209.24393,510.08319,246.00885,194.34134,463.92746,255.44366,67.89449,449.71976
29,0.233,103.27531,209.24393,510.08319,245.91885,194.43062,463.59799,255.34084,67.8806,449.87219
30,0.242,103.27531,209.24393,510.08319,246.0101,194.3172,463.73972,255.34084,67.8806,449.87219
31,0.25,103.11148,209.15645,510.17392,245.9176,194.45476,463.78574,255.45854,67.98727,450.19601
32,0.258,103.11148,209.15645,510.17392,246.23245,194.24475,463.86478,255.34084,67.8806,449.87219
33,0.267,103.36224,209.45653,510.53281,246.23245,194.24475,463.86478,255.34084,67.8806,449.87219
34,0.275,103.16792,209.37163,510.94928,246.23245,194.24475,463.86478,255.46722,67.91198,450.08508
35,0.283,103.10365,209.49219,510.36444,246.23245,194.24475,463.86478,255.57005,67.92586,449.93265
36,0.292,103.26476,209.23001,510.06082,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
37,0.3,103.27531,209.24393,510.08319,246.23119,194.26886,464.05249,255.34084,67.8806,449.87219
38,0.308,103.29755,209.4655,509.57663,246.23119,194.26886,464.05249,255.46722,67.91198,450.08508
39,0.317,103.29755,209.4655,509.57663,246.23119,194.26886,464.05249,255.57005,67.92586,449.93265
40,0.325,103.40791,209.15314,508.99603,246.38344,194.0546,464.0098,255.44366,67.89449,449.71976
41,0.333,103.179,209.10748,508.93546,246.38344,194.0546,464.0098,255.44366,67.89449,449.71976
42,0.342,103.41051,209.16351,509.33389,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
43,0.35,103.45791,208.91002,509.49243,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
44,0.358,103.2114,208.791,509.55249,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
45,0.367,103.2114,208.791,509.55249,246.23119,194.26886,464.05249,255.34084,67.8806,449.87219
46,0.375,103.09831,208.7621,509.60944,246.23119,194.26886,464.05249,255.34084,67.8806,449.87219
47,0.383,103.09831,208.7621,509.60944,246.23119,194.26886,464.05249,255.57005,67.92586,449.93265
48,0.392,103.24602,209.03072,509.8136,246.23119,194.26886,464.05249,255.4248,67.97541,449.85458
49,0.4,103.24602,209.03072,509.8136,246.23119,194.26886,464.05249,255.33337,67.94769,449.67252
50,0.408,103.24602,209.03072,509.8136,246.23119,194.26886,464.05249,255.41734,68.04251,449.65488
51,0.417,103.4254,209.26112,509.91031,246.23245,194.24475,463.86478,255.34084,67.8806,449.87219
52,0.425,103.35733,209.21088,509.97589,246.23245,194.24475,463.86478,255.4248,67.97541,449.85458
53,0.433,103.27531,209.24393,510.08319,246.23245,194.24475,463.86478,255.4248,67.97541,449.85458
54,0.442,103.32173,208.93518,510.11273,246.23245,194.24475,463.86478,255.33218,67.95587,449.98315
55,0.45,103.37012,209.12082,510.34229,246.23245,194.24475,463.86478,255.34084,67.8806,449.87219
56,0.458,103.22798,209.10336,510.80615,246.23119,194.26886,464.05249,255.33337,67.94769,449.67252
57,0.467,103.15076,209.38669,511.65894,246.23245,194.24475,463.86478,255.33337,67.94769,449.67252
58,0.475,102.93461,208.84201,511.86105,246.23119,194.26886,464.05249,255.33337,67.94769,449.67252
59,0.483,102.79465,208.84404,511.74478,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
60,0.492,102.67894,209.19476,511.6062,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
61,0.5,102.91633,209.04971,510.54611,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
62,0.508,103.11148,209.15645,510.17392,246.23119,194.26886,464.05249,255.43619,67.9616,449.52005
63,0.517,103.27531,209.24393,510.08319,246.23119,194.26886,464.05249,255.33337,67.94769,449.67252
64,0.525,102.88572,208.77235,509.54855,246.23245,194.24475,463.86478,255.34084,67.8806,449.87219
65,0.533,102.70303,209.07083,509.05923,246.23119,194.26886,464.05249,255.34084,67.8806,449.87219
66,0.542,102.81612,209.0997,509.00229,246.23119,194.26886,464.05249,255.34084,67.8806,449.87219
67,0.55,102.88328,208.98822,508.84546,246.23119,194.26886,464.05249,255.33218,67.95587,449.98315
68,0.558,102.88328,208.98822,508.84546,245.07027,195.41922,464.16006,255.33218,67.95587,449.98315
69,0.567,102.70303,209.07083,509.05923,246.23119,194.26886,464.05249,255.33218,67.95587,449.98315
70,0.575,102.63493,209.02058,509.12485,246.23119,194.26886,464.05249,255.33218,67.95587,449.98315
71,0.583,102.63493,209.02058,509.12485,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
72,0.592,102.63493,209.02058,509.12485,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
73,0.6,102.5229,209.0946,509.24411,246.13992,194.38232,463.91077,255.45854,67.98727,450.19601
74,0.608,102.68972,209.05852,509.28995,246.15054,194.39783,463.6713,255.45854,67.98727,450.19601
75,0.617,103.01127,209.02206,509.61911,245.03836,195.59604,463.6655,255.58331,68.10679,450.33282
76,0.625,103.42405,209.43312,510.07001,245.92822,194.47023,463.5463,255.45854,67.98727,450.19601
77,0.633,103.36403,209.70134,510.21313,246.15179,194.37369,463.48355,255.45854,67.98727,450.19601
78,0.642,103.24033,209.66508,510.30835,246.15179,194.37369,463.48355,255.33218,67.95587,449.98315
79,0.65,103.22449,209.43762,510.68353,246.15179,194.37369,463.48355,255.33218,67.95587,449.98315
80,0.658,103.05144,209.31978,511.15881,246.24306,194.26025,463.62531,255.45854,67.98727,450.19601
81,0.667,102.94787,209.01239,511.79462,246.24179,194.28439,463.81302,255.33218,67.95587,449.98315
82,0.675,103.25651,209.1983,512.23132,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
83,0.683,103.27899,208.67043,512.22534,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
84,0.692,102.99155,208.83841,512.14038,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
85,0.7,102.79465,208.84404,511.74478,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
86,0.708,102.74065,209.07492,511.01202,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
87,0.717,103.32912,207.67044,509.22348,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
88,0.725,103.09592,209.0135,509.98651,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
89,0.733,102.68958,208.83662,509.4032,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
90,0.742,102.81677,208.70859,509.02087,246.23119,194.26886,464.05249,255.34084,67.8806,449.87219
91,0.75,102.99702,208.62601,508.8071,246.23119,194.26886,464.05249,255.46722,67.91198,450.08508
92,0.758,102.81596,208.76874,508.81644,245.26431,195.41238,464.29776,255.46722,67.91198,450.08508
93,0.767,102.99702,208.62601,508.8071,246.23119,194.26886,464.05249,255.46722,67.91198,450.08508
94,0.775,102.8706,208.58481,509.09482,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
95,0.783,102.80251,208.53455,509.16043,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
96,0.792,102.73538,208.64601,509.31723,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
97,0.8,102.78828,208.96672,509.61563,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
98,0.808,102.70627,208.99979,509.72296,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
99,0.817,103.17795,208.98045,509.87918,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
100,0.825,103.15162,209.20766,510.17841,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
101,0.833,103.11148,209.15645,510.17392,245.26431,195.41238,464.29776,255.45854,67.98727,450.19601
102,0.842,103.11148,209.15645,510.17392,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
103,0.85,103.28696,209.36732,510.82602,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
104,0.858,103.1068,209.39966,511.06833,246.23119,194.26886,464.05249,255.45854,67.98727,450.19601
105,0.867,103.21552,209.14479,511.74188,246.23119,194.26886,464.05249,255.33218,67.95587,449.98315
106,0.875,103.34959,208.95183,512.12128,246.3656,194.45494,464.23492,255.33218,67.95587,449.98315
107,0.883,103.62195,208.92255,512.46246,246.3656,194.45494,464.23492,255.34084,67.8806,449.87219
108,0.892,103.29305,207.14348,511.0097,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
109,0.9,103.14859,208.68446,512.00293,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
110,0.908,102.79465,208.84404,511.74478,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
111,0.917,103.05144,209.31978,511.15881,246.3656,194.45494,464.23492,255.44366,67.89449,449.71976
112,0.925,103.37012,209.12082,510.34229,246.3656,194.45494,464.23492,255.44366,67.89449,449.71976
113,0.933,103.1022,208.78047,510.37088,246.23119,194.26886,464.05249,255.44366,67.89449,449.71976
