Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-118.78017,36.20289,1347.59448,10.18049,36.02124,1256.23901,-227.5162,37.99582,1240.7948,-30.60871,48.34187,1067.25232
2,0.008,-119.46893,36.54351,1347.55933,10.23642,36.24648,1256.4563,-227.5162,37.99582,1240.7948,-30.48981,48.56444,1067.35449
3,0.017,-118.89317,36.24732,1347.50623,10.23642,36.24648,1256.4563,-227.5162,37.99582,1240.7948,-29.58083,48.07254,1067.74731
4,0.025,-119.39914,36.40286,1347.60425,10.18049,36.02124,1256.23901,-227.42358,38.2269,1240.91199,-30.60871,48.34187,1067.25232
5,0.033,-118.71036,36.06218,1347.6394,10.18049,36.02124,1256.23901,-227.42358,38.2269,1240.91199,-30.60871,48.34187,1067.25232
6,0.042,-118.71036,36.06218,1347.6394,10.18049,36.02124,1256.23901,-227.5162,37.99582,1240.7948,-30.60871,48.34187,1067.25232
7,0.05,-118.78017,36.20289,1347.59448,10.29481,36.01585,1256.1543,-227.5162,37.99582,1240.7948,-30.60871,48.34187,1067.25232
8,0.058,-118.71925,36.3283,1347.52454,10.29481,36.01585,1256.1543,-226.85527,37.89897,1240.8147,-29.69979,47.84997,1067.64502
9,0.067,-118.64943,36.1876,1347.56946,10.41013,36.30175,1256.08264,-227.49751,38.26766,1241.1897,-29.69979,47.84997,1067.64502
10,0.075,-118.59898,36.28495,1347.08948,10.41013,36.30175,1256.08264,-227.28761,38.537,1241.12976,-30.60871,48.34187,1067.25232
11,0.083,-118.00804,36.82669,1346.99829,10.29481,36.01585,1256.1543,-227.27454,38.68835,1241.21265,-30.48981,48.56444,1067.35449
12,0.092,-118.27541,36.74508,1347.19141,10.41013,36.30175,1256.08264,-227.16904,38.69394,1240.89746,-29.69979,47.84997,1067.64502
13,0.1,-118.10968,36.48324,1347.18958,10.56333,36.13483,1255.95459,-226.40195,38.60548,1240.85229,-29.69979,47.84997,1067.64502
14,0.108,-118.11749,36.38007,1347.13953,10.56333,36.13483,1255.95459,-226.40195,38.60548,1240.85229,-29.57664,47.81984,1067.5636
