Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,12.94453,194.41727,1029.06189,95.34133,219.74628,984.9433,95.82132,132.35722,1010.72461
2,0.008,12.85028,192.90021,1028.63782,95.34133,219.74628,984.9433,95.82132,132.35722,1010.72461
3,0.017,13.51431,193.28209,1029.17358,96.25665,219.90273,984.87415,95.97904,131.35742,1013.29657
4,0.025,13.68255,193.48492,1029.57336,96.92414,220.41147,984.85339,97.27168,131.04059,1014.04315
5,0.033,14.48718,193.60059,1029.79736,96.92414,220.41147,984.85339,98.34897,132.34491,1013.40869
6,0.042,14.56784,193.54749,1030.24377,96.8966,220.90927,985.39691,99.37112,131.75008,1014.11865
7,0.05,14.71185,194.15422,1030.51416,97.12018,220.81844,985.47577,99.54248,132.25664,1014.729
8,0.058,15.18791,194.28893,1030.88403,98.18233,221.74591,985.76007,99.93629,134.40614,1015.07385
9,0.067,15.54545,195.04872,1031.4187,98.22569,222.22032,985.04529,100.09277,134.62621,1015.30011
10,0.075,15.30408,195.72278,1031.08484,98.9536,223.38063,984.91901,100.33258,136.01468,1015.46094
11,0.083,15.94856,197.9276,1030.11963,97.94234,224.15218,983.61487,100.54506,136.61061,1015.4259
12,0.092,16.46408,199.12643,1029.80225,97.5437,225.04704,983.16809,100.12931,136.92278,1015.46918
13,0.1,17.03444,200.50694,1028.44348,97.24653,226.01857,983.27393,101.3605,140.37914,1013.05634
14,0.108,15.43275,199.14168,1028.77161,97.27615,226.7959,982.84735,100.08031,136.84482,1013.52808
15,0.117,14.9771,202.08083,1027.63599,96.76788,228.15836,984.21893,99.27097,138.11113,1011.19873
16,0.125,12.57087,200.16788,1028.55615,96.3888,227.6111,984.25049,98.33553,139.84653,1010.61108
17,0.133,11.95093,199.70633,1028.29541,95.68344,227.01346,983.69006,96.9263,141.15353,1010.15088
18,0.142,11.71578,199.61493,1028.23694,95.50272,226.95816,983.77673,95.01595,141.30183,1008.6507
19,0.15,10.2368,199.74438,1027.50574,93.25953,227.96449,984.28827,95.01595,141.30183,1008.6507
20,0.158,10.7102,201.23523,1028.11877,93.31209,228.02995,985.38519,95.01595,141.30183,1008.6507
21,0.167,10.63735,200.22499,1029.05701,93.31209,228.02995,985.38519,94.8291,140.31741,1009.19208
22,0.175,10.63735,200.22499,1029.05701,93.19675,227.98759,985.75549,94.2428,140.21126,1009.33661
23,0.183,10.63735,200.22499,1029.05701,93.39882,227.6987,986.06689,94.2428,140.21126,1009.33661
24,0.192,10.80278,200.01711,1029.23767,94.6329,226.60342,986.7074,94.2428,140.21126,1009.33661
25,0.2,10.31244,198.66556,1029.35217,94.79191,226.38631,987.07623,95.80205,138.84668,1010.63263
26,0.208,10.77825,198.60384,1029.38538,95.74201,226.36713,987.29419,96.12479,139.13161,1010.80347
27,0.217,11.99425,197.46701,1030.3988,96.10685,225.87103,987.15039,96.87803,135.0414,1013.5144
28,0.225,14.11195,195.17252,1031.24768,96.73911,224.86545,987.23999,97.883,135.40956,1013.93872
29,0.233,14.1827,195.4933,1031.60034,96.73911,224.86545,987.23999,98.99188,135.5237,1013.37799
30,0.242,14.94509,196.07545,1031.74341,96.9017,224.75124,987.35315,99.45587,135.73344,1013.61407
31,0.25,15.40959,196.27606,1031.88635,97.52095,224.60878,987.15045,100.34312,135.90208,1014.36084
32,0.258,15.40959,196.27606,1031.88635,97.81654,224.84698,986.7923,100.66788,136.50172,1014.52917
33,0.267,15.54743,196.68234,1031.80408,98.56418,225.99298,986.92218,100.92979,138.88362,1013.70416
34,0.275,15.62602,197.34735,1031.88904,98.56418,225.99298,986.92218,101.46908,139.42892,1013.92529
35,0.283,15.83375,198.24976,1031.85034,98.70433,227.62183,987.06537,100.35704,136.88513,1015.08124
36,0.292,15.66363,198.27899,1031.65198,98.43826,227.67583,987.03522,100.57304,136.5054,1014.16382
37,0.3,15.35035,198.0668,1031.40137,97.9324,227.10521,986.90338,99.89112,137.21455,1014.21484
38,0.308,13.99686,197.84123,1030.67798,96.44212,225.83727,987.34503,99.13716,135.79648,1013.65497
39,0.317,13.62465,197.2446,1030.72644,96.44212,225.83727,987.34503,98.11731,135.99773,1013.78625
40,0.325,12.82575,197.81122,1030.45239,96.07725,226.33339,987.48877,96.72428,134.76352,1014.49524
41,0.333,11.89089,198.13345,1030.51489,96.07725,226.33339,987.48877,95.9379,134.83287,1013.15442
42,0.342,11.77983,197.3087,1030.3103,95.99326,225.04947,987.65662,95.68799,134.69321,1013.00214
43,0.35,12.2431,198.41277,1030.72803,95.65213,224.38593,987.61334,95.68799,134.69321,1013.00214
44,0.358,12.56825,197.78925,1031.1073,95.65213,224.38593,987.61334,95.64835,133.77753,1013.36353
45,0.367,13.01799,198.52676,1030.28284,95.65213,224.38593,987.61334,96.29784,136.1006,1011.71527
46,0.375,13.96675,198.45877,1030.79761,96.01675,223.88937,987.46954,96.90337,135.68423,1012.52557
47,0.383,14.45655,198.17366,1031.06372,96.77576,222.14806,987.38171,96.90337,135.68423,1012.52557
48,0.392,15.16665,196.21223,1032.25305,96.77576,222.14806,987.38171,97.2258,135.96895,1012.69604
49,0.4,15.61088,196.10455,1032.52747,97.62343,222.20099,987.78979,99.24574,136.10735,1011.94934
50,0.408,16.46321,195.92961,1032.69446,98.28983,222.0298,987.56671,99.74236,136.23413,1012.98529
51,0.417,17.42668,196.1329,1033.16919,99.46992,221.79819,987.84216,100.97585,135.11636,1013.0097
52,0.425,17.62102,196.27084,1033.27759,99.86019,222.10661,988.0531,101.2558,135.44786,1013.67578
53,0.433,17.62244,194.39542,1033.43921,99.86019,222.10661,988.0531,102.64544,134.73706,1014.36542
54,0.442,18.10881,194.78883,1033.44226,100.19253,222.00406,987.83942,103.65295,134.94653,1014.99304
55,0.45,17.7567,195.33745,1033.73718,100.37326,222.05949,987.75269,105.11778,136.93803,1014.85626
56,0.458,17.89047,195.23581,1033.61316,100.41247,222.51285,987.2218,104.76718,137.37698,1014.09344
57,0.467,17.74425,195.46985,1033.21899,100.41247,222.51285,987.2218,104.65086,137.68338,1014.48645
58,0.475,17.82789,195.16891,1032.82825,100.41247,222.51285,987.2218,104.76718,137.37698,1014.09344
59,0.483,17.69409,195.27051,1032.95239,100.2475,222.60577,987.13348,102.99797,137.80708,1013.2597
60,0.492,16.81822,195.10356,1032.94092,100.2475,222.60577,987.13348,101.82649,139.11722,1013.4201
61,0.5,16.45141,194.99832,1032.74048,99.9152,222.70842,987.34717,100.8559,137.07661,1013.84741
62,0.508,15.4178,194.77942,1032.21521,98.957,222.83258,987.17017,100.34908,136.40323,1012.9032
63,0.517,14.89472,194.74098,1031.88062,98.51342,223.20837,987.4707,99.74236,136.23413,1012.98529
64,0.525,14.89472,194.74098,1031.88062,98.52122,222.55559,987.40814,99.43439,136.6837,1012.50348
65,0.533,14.56137,194.68059,1031.92871,97.3488,222.15559,987.49976,98.90643,136.70378,1012.76038
66,0.542,14.41945,194.33832,1031.24011,97.3488,222.15559,987.49976,99.69969,137.61845,1011.68011
67,0.55,14.41945,194.33832,1031.24011,97.3488,222.15559,987.49976,97.43801,136.38416,1013.06061
68,0.558,14.55723,194.21669,1031.34973,97.3488,222.15559,987.49976,97.43801,136.38416,1013.06061
69,0.567,15.28198,195.55658,1031.82324,97.62343,222.20099,987.78979,97.25055,135.39977,1013.60193
70,0.575,15.65992,195.52013,1032.51086,98.2983,221.37691,987.50433,98.60658,135.44032,1014.15955
71,0.583,15.75141,196.02011,1032.83154,99.19138,221.18478,987.76886,98.60658,135.44032,1014.15955
72,0.592,16.60077,195.76691,1033.1449,99.84373,220.64873,987.63623,99.88018,131.20718,1016.02252
