Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,1903.77356,0.87849,1037.73901,1912.19104,34.91018,947.37347,1877.09509,-38.90195,900.27203
2,0.008,1897.03369,3.76913,1035.58093,1905.33191,33.24439,944.83508,1868.36108,-35.75443,899.74933
3,0.017,1891.39001,0.70661,1035.5022,1899.92615,33.82062,945.69666,1860.54749,-32.66179,900.03632
4,0.025,1884.51941,2.92166,1033.81348,1893.38989,33.96235,943.37054,1857.8728,-34.91895,898.961
5,0.033,1880.42065,-0.37685,1033.552,1887.44604,32.58793,943.13824,1853.07776,-37.19144,898.43182
6,0.042,1874.54346,0.50333,1033.89478,1880.57617,33.78637,942.37549,1846.66565,-40.32531,896.62457
7,0.05,1868.11157,2.53809,1032.73193,1874.58875,31.84556,940.80273,1840.39868,-36.44382,896.21869
8,0.058,1859.62683,1.20131,1029.41028,1869.62292,33.07808,940.38898,1835.31445,-40.56775,893.65253
9,0.067,1853.40564,2.75213,1029.55017,1862.43176,32.2291,938.29956,1828.84131,-40.07026,893.33649
10,0.075,1847.23914,1.46179,1028.7124,1856.84595,32.57961,937.4184,1818.7384,-34.30762,893.5
11,0.083,1843.46057,1.76262,1028.41528,1851.22827,34.62883,936.85016,1815.0022,-35.80376,892.08917
12,0.092,1838.13843,2.34476,1027.67847,1845.75134,34.90426,936.32678,1811.41528,-41.0645,890.22046
13,0.1,1828.0199,2.59015,1026.245,1837.61829,34.19069,934.93597,1803.11279,-38.40071,889.78363
14,0.108,1823.84253,2.80919,1023.75592,1833.36682,34.4637,933.21967,1799.11621,-38.87561,887.04047
15,0.117,1816.77197,5.89343,1023.32428,1827.11279,34.29487,931.34772,1791.02075,-36.96886,887.28571
16,0.125,1810.2865,4.37708,1022.30206,1821.12488,35.66444,930.17596,1783.05237,-33.64802,886.15924
17,0.133,1804.23645,7.25387,1021.10999,1814.65039,37.53143,929.0343,1775.48975,-33.10903,884.97485
18,0.142,1797.69312,9.53146,1018.31708,1807.80188,35.21016,927.1239,1768.06079,-28.96359,884.65863
19,0.15,1790.38635,7.8216,1018.22412,1801.10828,37.95997,926.41327,1763.52173,-31.09513,883.02991
20,0.158,1786.72009,7.63498,1017.76752,1796.98914,38.74685,925.5816,1755.70483,-29.88781,880.87866
21,0.167,1778.74316,11.02,1017.09491,1788.06934,37.89668,924.30914,1750.20496,-31.30788,880.99713
22,0.175,1770.10229,9.47646,1014.1936,1782.71631,39.4184,923.62378,1743.55164,-31.8281,879.63519
23,0.183,1763.56995,11.49669,1013.7995,1775.1283,39.45703,919.85211,1737.36426,-30.82809,877.66125
24,0.192,1756.6991,9.59978,1013.23523,1768.48669,40.56827,919.50317,1729.18152,-27.25967,874.91675
25,0.2,1751.84924,11.41058,1010.07965,1762.15344,41.99331,917.77362,1722.50293,-26.75176,874.75165
26,0.208,1743.98779,15.01484,1009.1861,1753.48096,42.6092,916.36615,1715.51245,-26.02044,874.55316
27,0.217,1737.3916,15.95074,1008.28247,1747.2439,44.33167,916.0365,1710.1908,-28.74951,874.59393
28,0.225,1730.30115,16.55434,1007.65253,1740.61841,46.10273,915.87543,1702.75476,-23.83398,873.24634
29,0.233,1723.2002,19.57277,1006.65942,1732.34827,45.91341,915.14716,1694.09277,-24.06593,870.99463
30,0.242,1715.10962,17.8324,1005.29224,1726.29907,48.11831,914.63977,1688.30212,-23.1519,872.01379
