Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-1084.12695,-19.16143,1638.41467,-1066.56824,-224.3938,1529.20605,-1075.53137,164.8024,1549.50952
2,0.008,-1077.59961,-20.18984,1638.28442,-1060.97864,-226.35884,1529.73462,-1067.29456,165.1812,1549.58643
3,0.017,-1070.74829,-21.45191,1638.39612,-1055.81299,-227.90176,1530.29773,-1060.95813,161.78784,1549.36731
4,0.025,-1063.95911,-22.08417,1638.70789,-1049.94702,-228.62157,1529.95508,-1054.30469,161.6478,1548.45752
5,0.033,-1057.07361,-22.63053,1638.53235,-1042.77417,-229.12494,1529.03528,-1047.10767,161.71323,1547.64294
6,0.042,-1051.29224,-22.15889,1637.47766,-1033.90906,-229.29008,1528.42969,-1040.65771,162.40982,1546.62793
7,0.05,-1044.02026,-23.53215,1637.08362,-1028.78137,-230.30821,1528.60107,-1034.50513,161.33215,1546.20959
8,0.058,-1036.771,-24.81176,1638.07947,-1022.82294,-231.50536,1528.80151,-1027.5835,159.96999,1546.48755
9,0.067,-1030.84668,-23.05002,1636.78833,-1015.51166,-230.11737,1526.9928,-1021.67999,158.18303,1545.24414
10,0.075,-1023.51984,-23.45396,1635.80249,-1010.38989,-231.58882,1526.8125,-1015.6637,158.10959,1544.56628
11,0.083,-1016.83038,-24.8077,1636.01855,-1004.13464,-232.45279,1527.05811,-1010.00745,158.61386,1545.75549
12,0.092,-1009.66309,-24.95699,1634.70374,-997.9953,-233.11633,1526.70825,-1003.55743,157.29816,1544.35815
13,0.1,-1003.25183,-26.51921,1634.4679,-988.04016,-233.79933,1525.08936,-998.28058,157.37206,1543.77966
14,0.108,-996.0816,-27.73465,1633.51721,-981.61707,-233.61954,1523.61023,-992.15485,157.3839,1543.5614
15,0.117,-989.19733,-28.34125,1633.04797,-974.5896,-234.69945,1522.12012,-985.99725,155.53955,1543.31482
16,0.125,-982.30829,-28.89517,1632.01965,-966.29944,-237.12645,1522.53027,-978.42926,156.33029,1542.38721
17,0.133,-976.09717,-29.66868,1629.71582,-958.79614,-236.57652,1520.29871,-971.67145,156.00908,1541.94226
18,0.142,-967.9046,-29.50633,1628.78442,-952.72559,-236.59747,1520.52087,-965.0249,154.59418,1540.48193
19,0.15,-959.72601,-31.13272,1628.33679,-943.29749,-236.05138,1517.5863,-957.93097,153.67863,1540.33313
20,0.158,-952.60577,-31.32447,1626.73645,-935.755,-236.97575,1517.46667,-950.71997,153.64142,1539.18604
21,0.167,-946.17017,-32.10136,1626.35559,-927.78455,-235.48515,1515.35754,-942.38641,154.36023,1537.78577
22,0.175,-938.32904,-31.89381,1624.58984,-920.48444,-236.81497,1515.59766,-933.73273,155.32271,1536.84644
23,0.183,-930.50562,-30.77098,1623.94617,-911.3988,-235.4967,1513.72485,-925.13019,155.07639,1535.7594
24,0.192,-923.13464,-30.59602,1621.96997,-905.00568,-235.87244,1513.56189,-915.92255,155.55687,1533.36829
25,0.2,-916.15021,-30.29405,1621.59973,-897.5556,-234.01817,1511.98816,-908.71063,155.53905,1532.67993
26,0.208,-909.42877,-30.20758,1619.93433,-891.82159,-234.07484,1511.26563,-899.70184,155.76822,1531.01257
27,0.217,-900.83838,-28.38105,1618.92334,-883.17047,-233.28706,1509.42786,-891.62097,156.61833,1528.59131
28,0.225,-893.86676,-27.56334,1617.1532,-875.01935,-233.56671,1509.89856,-880.81366,156.08542,1526.82336
29,0.233,-886.64954,-26.41474,1616.58203,-868.05103,-231.94164,1507.09302,-873.89099,157.72318,1524.79688
30,0.242,-878.63696,-24.27231,1614.72778,-861.80182,-230.35794,1507.68799,-865.51373,159.4873,1523.31641
31,0.25,-871.06055,-23.73604,1614.17529,-854.95514,-229.5574,1505.99426,-856.9386,160.71085,1521.29932
32,0.258,-862.71265,-20.92284,1612.41663,-848.82324,-229.35178,1505.65662,-849.4884,161.97945,1519.49622
33,0.267,-855.177,-20.0198,1611.6239,-840.34637,-226.72687,1503.7373,-842.052,162.6588,1518.20605
34,0.275,-846.495,-17.88952,1609.94312,-832.21033,-225.46732,1504.50977,-834.03577,164.21678,1516.6886
35,0.283,-839.15973,-16.69427,1609.58435,-823.6424,-224.67746,1503.23462,-826.9527,165.60455,1516.08435
36,0.292,-830.57257,-14.74119,1608.78137,-817.71118,-224.92482,1503.54956,-820.03058,166.35858,1514.68774
37,0.3,-823.49335,-13.83554,1608.33752,-807.68787,-222.86301,1503.13123,-812.65631,167.83585,1513.51135
38,0.308,-814.32587,-10.38807,1608.71106,-798.30688,-221.39703,1502.62061,-805.33533,168.65744,1512.81421
39,0.317,-806.86298,-10.3453,1608.27161,-791.91589,-222.03514,1503.276,-798.92932,170.32474,1512.73499
40,0.325,-796.70636,-9.00829,1608.70264,-781.37366,-220.15274,1504.54089,-791.9151,171.20345,1514.6825
41,0.333,-789.78046,-9.19085,1609.31824,-772.65173,-218.68146,1504.56592,-784.74353,172.27232,1515.53345
42,0.342,-779.46411,-7.73666,1610.24658,-761.22498,-217.55464,1505.38513,-778.80646,172.69846,1515.42798
43,0.35,-772.67957,-7.58425,1610.44568,-751.84235,-218.38579,1507.23132,-770.00208,174.05873,1516.61414
44,0.358,-762.86719,-7.26836,1612.3385,-742.56378,-216.37115,1505.76831,-762.76654,175.60207,1518.18127
45,0.367,-754.46045,-7.82808,1612.62146,-730.73297,-215.69484,1508.70288,-753.41028,175.73495,1518.88818
46,0.375,-745.56067,-5.81593,1614.03711,-719.77325,-215.89989,1510.24194,-745.21912,177.74141,1520.0011
47,0.383,-737.12573,-6.04562,1615.58276,-713.57941,-215.00453,1511.58374,-736.15997,177.52104,1522.37756
48,0.392,-727.71692,-4.1885,1616.7063,-701.64124,-213.11897,1513.05725,-726.30292,178.84149,1523.05151
49,0.4,-720.07404,-3.35463,1617.85669,-693.42938,-210.91968,1514.08228,-717.74213,178.82751,1523.85547
50,0.408,-711.52124,-0.79487,1619.59412,-681.27411,-209.62881,1515.50354,-706.69476,180.17558,1526.43652
51,0.417,-703.88257,-0.3161,1620.32642,-675.68536,-209.91876,1518.11951,-698.57031,181.31416,1526.27698
