Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-225.73654,12.39948,1358.40417,-106.75416,7.3042,1251.65503,-333.72223,29.82149,1244.9176,-123.37496,15.37971,1093.98315
2,0.008,-225.59261,12.49375,1358.91016,-107.19477,6.54871,1252.23059,-332.89459,29.9193,1244.58606,-123.78745,15.60205,1094.30847
3,0.017,-226.23491,13.1743,1358.66492,-107.39767,6.23735,1252.6123,-333.58218,30.36299,1244.6803,-123.32629,15.66596,1095.45142
4,0.025,-227.54219,13.15265,1358.35913,-107.43481,6.10887,1253.22412,-333.69159,31.41684,1244.8512,-123.41381,15.62687,1095.94836
5,0.033,-227.68324,13.35388,1358.89636,-107.6969,6.22883,1254.06104,-334.49704,32.0065,1244.69604,-123.41381,15.62687,1095.94836
6,0.042,-227.92389,13.65979,1359.02466,-107.6969,6.22883,1254.06104,-334.51401,32.21616,1244.8418,-123.40186,15.60175,1095.93359
7,0.05,-227.92389,13.65979,1359.02466,-108.08653,6.3443,1254.12219,-334.60184,32.18952,1244.89417,-123.63724,15.64582,1096.32776
8,0.058,-227.92389,13.65979,1359.02466,-108.20822,6.7579,1253.78894,-334.64471,32.26418,1244.81201,-123.40186,15.60175,1095.93359
9,0.067,-227.0372,14.11151,1358.63696,-107.81867,6.64244,1253.72778,-334.62442,32.22452,1244.68164,-123.00517,16.31563,1095.9928
10,0.075,-227.2429,13.83149,1357.9978,-107.94076,6.97558,1252.91772,-334.43137,32.00729,1244.36597,-123.40186,15.60175,1095.93359
11,0.083,-226.93413,14.55149,1357.77051,-107.54334,7.52698,1252.66162,-334.00922,31.89772,1244.30078,-123.29805,15.65246,1095.40186
12,0.092,-226.72227,14.67579,1358.01855,-107.24498,7.24883,1252.3302,-333.11774,31.12237,1244.05042,-122.75329,16.93826,1095.02527
13,0.1,-226.32309,14.85832,1357.34021,-106.85516,7.39662,1252.25,-332.91479,30.66835,1243.74133,-122.91424,16.16272,1093.87463
14,0.108,-224.77116,14.31922,1357.03845,-106.55548,7.40267,1251.59766,-333.85388,29.88564,1243.14697,-123.00275,16.77023,1093.84595
15,0.117,-224.61107,14.10942,1356.6228,-105.90559,7.0313,1250.97131,-333.81207,29.61328,1243.60986,-122.91424,16.16272,1093.87463
16,0.125,-224.51221,13.11372,1355.6438,-105.40649,6.80454,1249.78809,-333.87445,28.37127,1243.49292,-123.21603,16.80537,1093.77783
17,0.133,-223.82018,12.74046,1355.10803,-105.44785,6.92349,1249.23254,-333.42136,27.34297,1243.31274,-123.27164,16.59365,1093.18127
18,0.142,-222.70642,12.25636,1354.92944,-105.34818,6.68126,1248.43188,-333.29834,27.63404,1243.68628,-122.98562,16.48941,1090.90869
19,0.15,-223.17386,11.94428,1354.85693,-105.12991,6.69026,1248.07581,-332.91254,27.61088,1243.69202,-123.46571,16.04654,1090.34375
20,0.158,-221.58611,11.0179,1354.62183,-105.28277,6.61573,1247.30334,-332.8197,27.47512,1243.85413,-123.15173,15.89286,1089.26318
21,0.167,-220.8844,9.90335,1354.85181,-105.1172,5.63011,1246.31885,-332.63879,26.95448,1244.36523,-124.17576,16.30159,1089.36743
22,0.175,-220.54602,9.68315,1354.53247,-105.08491,5.28882,1245.97693,-332.59039,26.82155,1244.495,-124.17576,16.30159,1089.36743
23,0.183,-220.08015,9.20109,1354.8429,-104.97324,4.80123,1245.64648,-331.9744,26.7805,1244.6311,-124.40446,16.30029,1089.36609
24,0.192,-219.40674,9.1654,1355.08569,-105.00826,4.24965,1245.81824,-331.78119,26.71717,1244.76343,-124.01207,16.07355,1089.15039
25,0.2,-219.15825,8.95689,1355.29285,-104.54706,4.26828,1245.81372,-330.91113,26.81964,1244.74756,-124.53721,15.2894,1089.45349
26,0.208,-219.50587,8.78276,1355.51367,-104.44564,4.31084,1245.96021,-331.18439,27.09566,1245.58618,-124.38641,15.14635,1089.2196
27,0.217,-218.96176,8.52066,1355.31128,-103.73933,3.54012,1246.45703,-331.39105,26.87994,1245.90173,-123.6262,15.06134,1089.22864
28,0.225,-218.96506,8.49515,1355.62488,-102.78612,3.32333,1246.79163,-330.93805,27.07112,1245.84839,-123.6262,15.06134,1089.22864
29,0.233,-218.40182,8.2546,1355.5,-102.23633,3.13746,1246.78992,-330.6622,27.73599,1246.53381,-124.00937,14.11244,1089.55835
30,0.242,-218.04012,8.23278,1355.38013,-102.22936,2.96216,1246.71948,-330.24014,27.6363,1246.55103,-124.00937,14.11244,1089.55835
31,0.25,-217.61777,8.51376,1356.12524,-102.02106,2.93195,1246.58875,-330.0004,27.52594,1246.93079,-123.89614,13.81689,1089.94836
32,0.258,-217.16472,9.1456,1356.11926,-101.91643,2.72762,1246.51465,-329.06735,27.64482,1247.19348,-124.07682,13.96391,1089.69836
33,0.267,-217.23022,8.84265,1356.37439,-101.80676,2.91452,1246.31323,-328.75546,28.0647,1247.29541,-124.07682,13.96391,1089.69836
34,0.275,-216.4516,8.93093,1355.93945,-101.91422,2.51921,1246.08008,-327.80154,28.30425,1247.31982,-124.10054,14.2291,1089.19434
35,0.283,-215.37555,8.34961,1356.45068,-101.26987,2.71183,1245.0957,-328.28177,27.3803,1247.7179,-124.10054,14.2291,1089.19434
36,0.292,-214.80663,8.22703,1356.23108,-101.21111,2.74107,1244.68079,-328.05807,28.0406,1247.96069,-125.15816,13.8724,1088.86023
37,0.3,-214.19981,7.54165,1355.45178,-101.39342,2.95767,1244.43628,-327.86868,27.82692,1247.97253,-124.87878,14.42835,1088.83252
38,0.308,-213.69801,7.64881,1355.1106,-101.21142,2.7207,1244.13464,-327.78162,27.75964,1247.8302,-125.00162,14.36746,1088.36682
39,0.317,-213.43416,7.5793,1354.96667,-101.07261,2.93032,1243.56592,-327.776,27.43167,1247.37793,-125.55196,14.14886,1087.98584
40,0.325,-213.29434,7.87369,1355.22168,-100.85846,2.82352,1243.19006,-327.21509,27.63817,1247.27368,-124.46477,14.14973,1087.94312
41,0.333,-212.80153,8.13815,1354.52539,-100.80249,3.02996,1242.57336,-327.16403,27.29091,1247.09717,-124.60378,14.93405,1086.61389
42,0.342,-212.67279,7.84397,1353.31763,-100.32769,2.50693,1240.79138,-326.93698,26.80146,1246.69861,-124.01599,14.03469,1084.74634
43,0.35,-212.53114,7.84448,1353.26953,-100.1088,2.60208,1240.12134,-326.772,26.27793,1246.22144,-124.01599,14.03469,1084.74634
44,0.358,-211.49829,7.05998,1352.73132,-99.2583,3.4255,1239.401,-326.47134,25.99452,1246.39697,-123.94577,14.81244,1084.19373
45,0.367,-210.0087,7.16053,1352.41138,-98.9571,2.60112,1238.849,-326.17017,25.64076,1245.89307,-124.05243,14.25206,1083.6842
46,0.375,-208.26103,6.93424,1351.70618,-98.03721,1.95082,1238.31543,-325.60635,25.56555,1245.73718,-124.088,13.89642,1083.60071
47,0.383,-208.282,6.64491,1350.93665,-97.19486,1.52656,1237.49487,-324.12579,24.87616,1246.30762,-124.1886,13.40361,1082.92932
48,0.392,-207.56847,6.77729,1350.99304,-97.12483,1.56967,1236.52551,-323.78189,25.08754,1246.56628,-125.37838,13.21834,1081.49512
49,0.4,-207.19208,5.75832,1351.02979,-96.74057,1.50502,1235.92834,-323.0607,25.21901,1246.84375,-124.48936,12.00417,1079.79199
50,0.408,-206.37517,5.34748,1351.05945,-96.19061,0.77179,1235.33032,-322.38965,25.42518,1247.3717,-124.41932,11.45765,1080.07629
51,0.417,-203.85657,5.11894,1350.85913,-95.85345,0.47334,1235.24243,-322.06366,25.7186,1247.70239,-124.31723,11.45172,1079.83618
52,0.425,-203.54126,5.40242,1350.98499,-95.73369,-0.5806,1235.09546,-321.87668,25.5272,1248.34192,-124.41932,11.45765,1080.07629
53,0.433,-203.1295,5.57743,1351.10486,-95.45733,-0.53124,1235.14258,-321.88254,25.54143,1249.13257,-124.31723,11.45172,1079.83618
54,0.442,-202.87949,5.42135,1351.50317,-95.48393,-0.6869,1235.02368,-321.88254,25.54143,1249.13257,-124.324,11.24585,1079.99048
55,0.45,-202.82664,5.90932,1352.18359,-95.45733,-0.53124,1235.14258,-322.04886,25.42641,1250.00122,-125.01432,10.82703,1081.36426
56,0.458,-202.93156,6.18345,1352.98572,-95.45271,-0.43491,1235.33594,-322.02457,25.35593,1250.07092,-124.81778,10.82842,1081.60156
57,0.467,-203.03325,6.03209,1353.3877,-95.51004,-0.68216,1235.60583,-321.69135,25.74574,1250.7666,-125.20662,10.67227,1081.71863
58,0.475,-203.03325,6.03209,1353.3877,-96.21157,-0.89045,1236.41736,-321.84186,26.17164,1251.46118,-125.06387,10.29336,1082.29712
59,0.483,-203.10609,6.32854,1354.14209,-96.26466,-1.01225,1237.297,-321.84186,26.17164,1251.46118,-126.17138,10.72182,1083.33582
60,0.492,-203.30542,6.05236,1354.22693,-96.0161,-1.17466,1237.90564,-321.83487,26.41541,1251.47363,-126.26933,10.47545,1083.61328
61,0.5,-204.1512,5.87836,1354.297,-96.18268,-1.11565,1238.01135,-322.50888,26.66763,1251.25549,-125.509,10.40361,1083.63464
62,0.508,-204.86685,6.18401,1354.58325,-96.30527,-1.28508,1238.66357,-322.77774,27.00434,1251.03259,-125.509,10.40361,1083.63464
63,0.517,-205.4308,6.40515,1354.50427,-96.56949,-1.45893,1239.02356,-322.79779,27.48438,1250.37451,-125.509,10.40361,1083.63464
64,0.525,-207.05072,6.17056,1353.9751,-96.52367,-1.09281,1238.9491,-322.79779,27.48438,1250.37451,-125.46972,11.1952,1083.98596
65,0.533,-207.33931,5.92546,1353.67126,-97.0844,-0.44656,1238.80103,-323.2785,28.29377,1250.04541,-124.94836,12.13341,1084.46094
66,0.542,-207.61852,6.23284,1353.02417,-96.95096,-0.09945,1238.97986,-323.64966,27.82129,1249.27112,-124.44901,11.45695,1084.21509
67,0.55,-207.71025,7.01894,1353.33435,-97.11182,0.31519,1239.15466,-323.68674,27.90846,1248.11511,-124.44901,11.45695,1084.21509
68,0.558,-208.20685,7.87396,1352.92871,-96.88793,0.44916,1238.91956,-323.40506,28.14177,1247.88965,-124.36026,11.20234,1084.198
69,0.567,-208.04297,7.7997,1352.57141,-96.95981,0.77747,1238.59424,-323.29587,27.8855,1246.94397,-124.17992,11.31285,1083.72693
70,0.575,-208.43544,7.80281,1351.75232,-96.41322,1.05103,1238.52551,-322.88385,28.16769,1246.39026,-123.98826,11.79548,1083.43835
71,0.583,-207.23555,7.93239,1351.73865,-96.09221,1.23961,1238.28784,-322.88385,28.16769,1246.39026,-123.74335,11.09653,1082.8385
