Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,-120.3144,-198.38451,710.52344,-118.61152,-126.48509,718.44873,-87.479,-92.86665,695.51367,-58.11088,-77.11231,658.35303,-19.75232,-150.87317,678.39124,-1.66978,-114.96479,659.3161,7.81483,-87.15193,636.06366
2,0.008,-120.99593,-195.5929,706.34839,-121.15924,-125.63952,710.99335,-94.63033,-93.44845,686.64545,-66.80608,-70.00503,650.93298,-24.87129,-143.25699,668.55225,-10.3693,-106.0695,645.69269,-5.51511,-80.27472,622.22601
3,0.017,-122.43143,-194.25412,702.57733,-125.31909,-122.20789,705.05939,-102.53896,-88.26543,679.43964,-79.04401,-66.38762,643.60217,-29.13201,-134.94052,657.2995,-23.12803,-98.25324,633.26196,-20.57072,-72.92678,607.69452
4,0.025,-123.19712,-191.27744,698.14661,-129.9514,-119.60194,698.4278,-109.07758,-84.17318,672.16138,-90.78365,-60.58356,636.69562,-32.95798,-127.17954,652.55182,-32.83664,-90.48362,627.49152,-34.19409,-65.10073,601.13684
5,0.033,-124.97116,-188.17464,693.54272,-135.75227,-117.40448,693.19366,-115.6913,-82.07603,665.9314,-101.55829,-58.17731,630.14551,-36.99968,-120.14744,650.70959,-39.40777,-85.87367,622.36432,-41.08991,-62.43148,596.9895
6,0.042,-126.9257,-184.91377,691.75378,-141.17432,-113.56899,688.21881,-122.11209,-81.9557,658.54413,-106.12828,-55.71229,626.81885,-39.70124,-117.03553,650.71088,-41.97646,-83.78497,621.50171,-42.04733,-59.52345,593.12671
7,0.05,-129.42354,-180.93587,691.97449,-146.37999,-115.58137,682.54138,-123.72124,-79.53773,655.7605,-107.87666,-53.97023,625.36902,-39.7868,-116.09243,650.849,-42.69525,-80.47366,621.33301,-49.04359,-55.50021,589.90002
8,0.058,-131.51048,-179.3992,692.44415,-145.22787,-109.78959,685.88995,-121.70183,-75.77617,658.6864,-105.77665,-53.1743,628.18481,-39.69171,-116.87894,651.97028,-40.61751,-82.32518,624.16711,-39.70754,-59.21531,594.57813
9,0.067,-132.8206,-179.62109,693.53656,-143.79744,-109.62811,688.93707,-119.82293,-73.20383,664.24036,-100.6648,-50.0957,636.47076,-38.83027,-118.38963,653.75848,-38.97263,-83.40138,625.96265,-42.39412,-58.86146,597.54303
10,0.075,-132.10851,-181.71873,694.3479,-141.64018,-117.05043,693.21515,-114.2803,-72.04669,675.11633,-93.1758,-50.68644,643.56445,-36.61085,-122.47047,657.3183,-37.59633,-84.92406,631.09332,-37.52666,-59.13162,607.46661
11,0.083,-132.72635,-184.78091,694.72656,-135.45612,-114.26681,700.49121,-108.17291,-79.2931,681.12506,-82.73136,-50.72556,656.18005,-33.55937,-124.67194,659.81238,-32.46171,-87.73299,636.88647,-33.67979,-58.38754,614.11865
12,0.092,-131.4257,-187.71973,693.36023,-130.40654,-117.59204,705.83093,-102.0312,-82.15968,691.29163,-72.9155,-54.75364,667.24939,-33.60468,-131.1969,661.89667,-28.48874,-90.06773,644.82086,-25.62119,-61.36213,626.60687
13,0.1,-128.92509,-193.18755,692.50311,-125.54052,-122.12232,714.91522,-94.63948,-86.75402,701.7124,-63.99283,-56.29022,677.95593,-30.35579,-135.92229,664.90399,-21.41077,-95.42191,652.72168,-19.28935,-61.42265,636.47125
14,0.108,-128.89252,-191.46521,691.14893,-120.75764,-128.00606,719.78149,-87.7773,-95.71871,711.09918,-54.35179,-63.21633,689.63287,-27.60756,-142.41895,666.78424,-15.45623,-99.48195,659.51447,-10.64801,-66.91483,647.57471
15,0.117,-128.12241,-196.59274,692.41595,-116.20189,-133.06062,724.68854,-81.04908,-102.5644,720.57782,-42.98959,-71.85072,698.76202,-25.09719,-146.62315,668.47437,-9.60807,-106.76954,665.36438,-2.65953,-73.46009,654.71533
16,0.125,-126.0683,-198.06802,693.20862,-112.60325,-138.97655,729.59924,-75.47453,-108.0314,728.06628,-36.63548,-77.66531,703.76312,-24.38292,-153.51674,671.06128,-6.43523,-114.45567,668.86804,4.05976,-80.13769,661.13544
17,0.133,-126.65329,-198.63966,692.94189,-110.20702,-142.64272,733.13489,-71.15166,-115.34021,733.07007,-28.41411,-87.69257,707.93872,-20.78435,-160.47603,674.03601,-1.76437,-120.60726,672.73322,9.62021,-86.18942,665.92169
18,0.142,-125.1977,-199.50139,694.5249,-106.43793,-144.32658,735.93115,-66.13036,-119.24095,736.36871,-20.34836,-95.76994,708.83716,-19.34204,-165.9064,676.8819,1.72808,-129.45238,676.21313,16.69895,-95.66975,671.60083
19,0.15,-123.9816,-201.00978,697.47052,-105.16369,-146.27409,739.14795,-62.67963,-121.29454,737.51575,-16.21088,-102.91495,708.93878,-17.68451,-173.40894,681.61298,6.77734,-136.61098,680.04156,18.92737,-102.08303,673.87598
20,0.158,-123.33961,-203.34474,701.18488,-103.31687,-146.44431,740.84052,-60.57263,-124.29718,739.36871,-14.38708,-106.31609,705.92853,-16.03547,-180.64879,686.26355,10.02382,-144.08032,683.3783,22.92046,-108.61941,677.18005
21,0.167,-121.6944,-204.46498,705.46198,-101.38982,-147.26788,741.55383,-58.53729,-125.25668,739.07928,-14.18136,-107.94831,704.95148,-14.82677,-187.26584,690.25879,11.42759,-151.34019,686.36975,25.48752,-114.70012,681.0296
22,0.175,-121.32942,-207.22195,708.18597,-101.23716,-148.00491,743.34308,-58.03583,-126.80143,738.70532,-14.09623,-110.88225,704.08099,-14.93071,-191.87602,694.39258,14.55106,-156.90883,688.55267,27.74159,-120.46817,682.74951
23,0.183,-120.9292,-209.62065,710.6756,-101.26939,-148.37111,744.24786,-59.21995,-125.88424,737.37396,-14.09623,-110.88225,704.08099,-15.1779,-194.16985,698.30255,16.00623,-161.97981,692.27338,30.69047,-123.86736,681.23523
24,0.192,-120.50751,-212.59331,712.68042,-102.94875,-150.97673,743.33759,-59.95345,-125.46516,736.4024,-15.26348,-110.28857,703.55603,-14.05456,-196.99414,700.49219,18.40656,-164.54143,693.1496,32.66123,-127.5834,681.12524
25,0.2,-120.28096,-213.04147,713.62079,-103.39515,-150.20364,742.66473,-62.1027,-124.94296,735.16779,-18.28644,-109.69102,701.09381,-11.74805,-197.09846,703.07684,19.28432,-166.79076,694.37866,33.81422,-128.75427,681.1106
26,0.208,-119.07433,-212.27283,712.77606,-104.32022,-150.04623,740.47083,-63.05153,-123.88805,733.71552,-20.96328,-106.74557,697.6311,-13.70932,-194.72694,700.6131,16.74955,-163.92561,693.1734,31.40046,-126.18838,679.00134
27,0.217,-119.45551,-212.2823,712.84595,-105.59608,-149.50412,739.55652,-65.53413,-120.86888,728.79498,-25.09561,-100.6811,693.71265,-13.75755,-191.3289,699.2229,15.03217,-157.75012,689.39069,30.04242,-123.73475,675.85162
28,0.225,-121.06847,-211.97476,711.19141,-107.66491,-148.99416,736.83441,-68.91024,-119.08028,724.6665,-29.29273,-101.00948,690.28064,-14.92502,-186.44923,694.43066,12.86613,-152.54672,684.36938,24.20886,-115.95546,670.13733
29,0.233,-121.90598,-212.14798,709.35248,-109.03796,-143.74896,732.87677,-73.40271,-116.07288,719.95001,-36.32519,-95.70498,683.97845,-15.79091,-177.65959,689.75464,7.47894,-141.89809,678.92212,17.61927,-107.88544,662.51837
30,0.242,-122.36275,-211.60342,706.62061,-111.35784,-140.95868,728.87134,-78.00713,-111.92881,712.38336,-44.99165,-87.49852,678.29657,-16.35696,-171.9489,682.24811,1.06466,-131.46556,670.45044,7.33915,-97.59377,653.12036
31,0.25,-123.48505,-209.56299,704.45758,-115.64405,-137.80692,723.03107,-83.41385,-107.42331,706.64417,-52.05647,-82.62713,671.90527,-21.57227,-161.90736,674.44385,-5.95753,-120.51138,660.10205,-4.38291,-87.69094,641.25214
32,0.258,-124.23554,-206.37352,699.50525,-117.49273,-137.10254,717.47028,-89.99973,-103.47387,698.96063,-62.36621,-75.5765,665.77777,-25.696,-152.97556,664.13965,-15.14263,-111.53803,648.42859,-16.15117,-79.07096,629.92566
33,0.267,-124.69819,-203.49736,695.48901,-123.03332,-132.87462,711.12195,-96.41616,-100.22131,689.87219,-71.9233,-68.97517,659.80896,-31.58421,-143.59793,655.3396,-25.29691,-103.41647,636.61047,-27.67849,-69.82631,617.16058
34,0.275,-126.2294,-201.19008,691.06293,-127.10592,-131.07057,702.7674,-103.08047,-93.21413,682.08478,-83.06629,-62.04339,653.11975,-35.28464,-137.25633,648.6582,-33.75364,-96.07607,631.45972,-36.2009,-64.03564,609.91656
35,0.283,-127.52984,-199.4073,685.67944,-132.65955,-124.33931,697.96686,-110.68311,-90.97285,674.47308,-91.05448,-61.86477,647.80463,-37.82894,-131.02396,647.74768,-37.24543,-90.85617,628.77368,-40.87815,-60.85619,608.78613
36,0.292,-129.87242,-193.48776,684.25854,-140.31914,-120.94434,692.37354,-116.06642,-86.62028,668.41986,-97.11141,-57.28833,642.16174,-39.14489,-128.32314,649.27405,-38.15271,-88.07188,629.52209,-41.03876,-60.30463,607.07434
37,0.3,-132.50101,-190.54449,683.98969,-142.09676,-119.18195,689.33618,-117.27696,-85.47338,667.479,-97.11141,-57.28833,642.16174,-40.28368,-128.1059,652.0885,-38.9567,-87.60201,630.39069,-43.57196,-59.47835,606.79321
38,0.308,-133.51817,-189.99474,684.54077,-141.32484,-117.05197,689.06445,-114.57264,-84.08793,668.21173,-91.19303,-54.87487,643.20911,-41.21959,-128.96782,652.69458,-38.75015,-87.69539,630.76257,-39.47023,-60.44929,610.04584
39,0.317,-134.96358,-190.13225,685.13623,-141.04039,-119.80312,691.88556,-111.91611,-84.20255,673.09167,-85.84785,-56.74673,649.60236,-39.17101,-130.54575,654.27686,-35.96101,-90.85691,633.60596,-39.05728,-60.93987,610.54358
40,0.325,-134.68521,-190.46495,685.40314,-137.01039,-122.9362,693.75757,-106.92418,-84.25426,679.3667,-77.6695,-57.7347,655.02795,-37.39516,-136.27138,655.651,-33.4446,-95.66103,636.86371,-34.24283,-64.77849,615.75525
41,0.333,-133.63455,-194.71144,684.97424,-136.0472,-124.39703,698.35846,-101.8148,-89.8035,686.48132,-69.30228,-61.71295,663.01324,-35.33881,-140.16402,658.00507,-28.33942,-98.59792,642.37262,-32.14293,-66.03951,622.86292
42,0.342,-134.67938,-193.89,683.33527,-130.53964,-126.34949,703.36096,-96.17815,-93.5882,694.30804,-60.96627,-67.69105,670.2417,-34.04304,-145.13113,659.4458,-23.39319,-104.72571,648.31915,-26.67274,-72.28223,631.8299
43,0.35,-134.12106,-195.62178,682.52728,-125.34013,-130.74925,709.4093,-90.07908,-99.10162,702.42065,-50.73643,-75.98033,678.06622,-30.06186,-152.77142,661.93457,-17.94985,-109.04709,653.59167,-19.54831,-75.93357,638.50598
