Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,312.9783,-128.55461,575.23694,347.7431,-39.12003,465.99817,296.86844,-91.84573,422.47363,304.24515,27.28343,406.34842
2,0.008,312.9783,-128.55461,575.23694,347.74792,-39.30885,465.88306,297.24277,-92.23808,422.30664,304.24515,27.28343,406.34842
3,0.017,312.9657,-128.72015,575.36249,347.92209,-39.17896,465.87988,296.75278,-92.12482,422.51892,304.24515,27.28343,406.34842
4,0.025,312.84689,-128.84697,575.3595,348.00156,-39.24674,465.92642,296.98138,-91.86079,422.37418,304.56653,27.21035,406.28229
5,0.033,312.84689,-128.84697,575.3595,348.11646,-39.52854,465.70041,297.11972,-92.10155,422.47363,304.56653,27.21035,406.28229
6,0.042,312.84689,-128.84697,575.3595,348.27921,-39.63905,465.71661,297.11972,-92.10155,422.47363,305.09198,27.05588,406.23026
7,0.05,312.88657,-128.95288,575.32062,348.4093,-39.83447,465.82108,297.53122,-92.47898,422.47934,305.23801,27.15768,406.15842
8,0.058,313.03305,-128.96881,575.22803,348.72498,-40.08354,465.9957,297.80692,-92.52407,422.3443,305.23801,27.15768,406.15842
9,0.067,313.4884,-129.13986,575.34039,348.896,-40.56616,465.89636,297.77383,-92.61699,422.28131,305.23801,27.15768,406.15842
10,0.075,313.48651,-128.98575,575.09808,349.19971,-40.81224,465.94009,297.80692,-92.52407,422.3443,305.23801,27.15768,406.15842
11,0.083,313.8555,-128.90814,575.14655,349.27386,-40.72737,465.89191,297.80692,-92.52407,422.3443,305.54266,26.7377,406.1467
12,0.092,314.04865,-129.12146,575.20374,349.43475,-40.83721,465.90372,297.93982,-92.55291,422.27295,305.7171,26.99664,406.17603
13,0.1,314.32239,-129.15146,575.33112,349.93341,-41.15399,465.60574,298.7099,-92.77207,421.87057,306.11752,26.90719,406.19345
14,0.108,314.65826,-129.11769,575.28418,350.26608,-41.13192,465.73163,298.83868,-93.00575,421.7352,306.46616,26.97713,406.13849
15,0.117,314.72464,-129.05447,575.25446,350.5148,-41.21062,465.6174,299.02463,-92.75856,421.78616,306.46616,26.97713,406.13849
16,0.125,314.74216,-129.32855,575.26196,351.00311,-40.79823,465.62595,299.02463,-92.75856,421.78616,307.11542,26.83681,406.4827
17,0.133,314.72464,-129.05447,575.25446,351.08313,-40.6543,465.69293,299.41141,-92.56142,421.74432,307.19553,26.43879,406.44974
18,0.142,314.90308,-129.54088,575.4328,351.08313,-40.6543,465.69293,299.63641,-92.36067,421.61554,307.42371,26.29915,406.7655
19,0.15,314.93677,-129.44658,575.1875,351.22144,-40.73086,465.75555,299.78952,-92.40511,421.69861,307.87604,26.58886,406.59641
20,0.158,315.1615,-129.67918,575.12915,351.22144,-40.73086,465.75555,299.78952,-92.40511,421.69861,308.05252,26.74167,406.78113
21,0.167,315.13599,-130.01511,575.3045,351.35275,-40.67251,465.75363,299.96692,-92.43741,421.62643,308.52603,26.37658,406.5892
22,0.175,315.29001,-130.22484,575.10626,351.48026,-40.71365,465.85483,300.12811,-92.48219,421.69583,308.60886,26.3553,406.39709
23,0.183,315.6311,-130.25394,575.28076,351.55075,-40.90885,465.73044,300.41223,-92.52757,421.52319,308.85629,26.33142,406.42072
24,0.192,315.6311,-130.25394,575.28076,351.69131,-41.00045,465.6955,300.44528,-92.63422,421.35092,309.51193,26.22705,406.21832
25,0.2,315.68033,-130.19354,575.20428,351.70865,-41.14393,465.62881,300.63855,-92.63754,421.44678,309.51193,26.22705,406.21832
26,0.208,315.67419,-130.19203,575.11292,351.74057,-40.97602,465.57852,300.63855,-92.63754,421.44678,309.51193,26.22705,406.21832
27,0.217,315.7059,-130.33191,575.16803,351.74057,-40.97602,465.57852,300.63855,-92.63754,421.44678,309.51193,26.22705,406.21832
28,0.225,315.7059,-130.33191,575.16803,351.74057,-40.97602,465.57852,300.58209,-92.73674,421.3895,309.51193,26.22705,406.21832
29,0.233,315.7059,-130.33191,575.16803,351.74057,-40.97602,465.57852,300.63855,-92.63754,421.44678,309.34402,26.02319,406.30307
30,0.242,315.85519,-130.88684,575.28271,351.74057,-40.97602,465.57852,300.63855,-92.63754,421.44678,309.51193,26.22705,406.21832
31,0.25,315.57239,-130.99124,574.98407,351.8981,-41.07114,465.59415,300.80612,-92.59236,421.4212,309.60526,25.97422,406.29617
32,0.258,315.70343,-131.18004,575.10339,351.8981,-41.07114,465.59415,300.82071,-92.71989,421.48904,309.43735,25.77036,406.38095
33,0.267,316.12079,-131.11057,575.05151,351.8981,-41.07114,465.59415,301.06677,-92.66914,421.57135,309.43735,25.77036,406.38095
34,0.275,316.37784,-130.9438,574.97754,351.8981,-41.07114,465.59415,301.06677,-92.66914,421.57135,309.34402,26.02319,406.30307
35,0.283,316.78506,-130.87517,575.02454,352.05731,-41.07758,465.54739,301.06677,-92.66914,421.57135,309.60526,25.97422,406.29617
36,0.292,317.51801,-130.158,575.63361,352.16199,-41.07209,465.52362,301.06677,-92.66914,421.57135,309.50815,25.64574,406.48752
37,0.3,317.02371,-130.9151,575.0459,352.35583,-41.09559,465.52792,301.26566,-92.71284,421.55432,309.43735,25.77036,406.38095
38,0.308,317.70407,-130.06451,575.47845,352.56711,-40.95034,465.6507,301.26566,-92.71284,421.55432,309.50815,25.64574,406.48752
39,0.317,318.04904,-130.03235,575.55609,352.69104,-40.97514,465.61398,301.38345,-92.5586,421.53159,309.50815,25.64574,406.48752
40,0.325,318.36343,-130.28343,575.42322,352.69794,-41.01528,465.76514,301.26566,-92.71284,421.55432,309.37744,25.49093,406.59796
41,0.333,318.31879,-130.36522,575.47565,352.7507,-40.98819,465.69519,301.89597,-92.64641,421.46677,309.37744,25.49093,406.59796
42,0.342,317.68933,-131.13246,574.90948,352.80795,-41.09882,465.75806,301.88495,-93.04045,421.3884,309.37744,25.49093,406.59796
43,0.35,317.73492,-131.17271,574.85767,352.48611,-41.14933,466.00461,302.19186,-93.02125,421.26624,309.88495,25.54324,406.8728
44,0.358,317.73492,-131.17271,574.85767,352.45563,-41.3321,466.06,302.29984,-93.25972,421.31409,309.78638,25.40062,406.67059
45,0.367,317.76956,-131.42534,574.88873,352.70694,-41.60727,466.07144,302.40417,-93.56319,421.4324,309.88495,25.54324,406.8728
46,0.375,317.53284,-131.62454,574.92688,353.01343,-41.81383,465.83823,302.18381,-93.81569,421.28882,309.96255,25.10033,406.94852
47,0.383,317.42032,-131.74095,574.89917,353.02725,-42.03942,465.77161,302.28757,-93.87566,421.36053,309.86398,24.95772,406.74634
48,0.392,317.45093,-131.82637,574.8139,353.22696,-42.08253,465.80322,302.13721,-93.95218,421.35516,309.86398,24.95772,406.74634
49,0.4,317.42032,-131.74095,574.89917,353.30502,-42.13422,465.84003,302.40445,-93.95656,421.39017,310.01178,24.792,406.79709
50,0.408,317.45093,-131.82637,574.8139,353.54755,-42.64122,465.7359,302.40445,-93.95656,421.39017,310.14285,24.58711,406.77536
51,0.417,317.68686,-131.93669,574.87537,353.74799,-42.78413,465.87311,302.50623,-93.8989,421.29865,310.22638,24.43041,406.58591
52,0.425,317.6958,-131.93918,574.96136,353.74799,-42.78413,465.87311,302.60718,-93.79839,421.34082,310.14285,24.58711,406.77536
53,0.433,317.91736,-132.06833,574.89172,353.8259,-42.73739,465.84894,302.84787,-93.94405,421.32715,310.49399,24.41063,406.51556
54,0.442,318.10318,-132.24449,574.94385,353.96347,-42.73592,465.76987,303.02206,-93.56341,421.19519,310.89807,24.66736,406.42584
55,0.45,318.33279,-132.26036,574.83282,354.08844,-42.6475,465.78351,303.53174,-93.81233,421.38553,310.98529,24.45277,405.94843
56,0.458,318.63724,-132.09917,574.95166,354.23004,-42.73952,465.84848,304.07193,-93.68172,421.17096,310.82675,24.55731,406.20596
57,0.467,319.49927,-131.60088,575.49628,354.34708,-42.59405,465.89322,304.07193,-93.68172,421.17096,310.9689,24.6392,406.12158
58,0.475,319.7724,-131.5849,575.35352,354.42929,-42.42852,465.86478,304.09952,-93.88518,421.18723,311.72891,24.40978,406.56009
59,0.483,320.04202,-131.32977,575.40338,354.46085,-42.27765,465.91336,304.1282,-93.49548,421.09149,311.57486,24.55473,406.27271
60,0.492,319.73666,-131.98634,575.06256,354.5239,-42.11149,465.9184,304.01868,-93.54366,421.05676,310.9689,24.6392,406.12158
61,0.5,320.18048,-131.16205,575.50287,354.5239,-42.11149,465.9184,304.1282,-93.49548,421.09149,310.89807,24.66736,406.42584
62,0.508,319.87149,-131.38702,574.86157,354.52774,-41.96482,465.99216,304.07495,-93.3574,420.97726,310.82675,24.55731,406.20596
63,0.517,319.96307,-131.28021,574.7973,354.4166,-41.69002,465.8718,304.07495,-93.3574,420.97726,310.76889,24.77971,406.09851
64,0.525,320.29196,-130.6644,575.02399,354.24927,-41.5935,465.88824,304.01935,-93.06394,420.8573,310.28491,25.0255,406.2706
65,0.533,319.80423,-131.26151,574.88953,354.23544,-41.36798,465.95483,303.62497,-93.13658,420.91599,310.30704,25.44391,406.64194
66,0.542,319.95856,-130.73175,574.86169,354.23544,-41.36798,465.95483,303.73834,-93.16747,420.98087,310.0191,25.60662,406.78168
67,0.55,318.95895,-131.37469,574.45569,354.22388,-41.15939,465.87039,303.62497,-93.13658,420.91599,309.88495,25.54324,406.8728
68,0.558,318.77417,-131.23212,574.41339,353.8913,-41.21093,465.91766,303.53751,-93.10442,420.80948,309.88495,25.54324,406.8728
69,0.567,318.23422,-131.50214,574.39447,353.63968,-41.44502,465.89978,303.0795,-93.11551,420.98749,309.95023,25.40242,406.99307
70,0.575,317.97812,-131.61824,574.31818,353.39722,-41.5319,465.85373,302.99689,-93.23174,420.99567,309.96255,25.10033,406.94852
71,0.583,317.78436,-131.7836,574.33453,353.01343,-41.81383,465.83823,302.76755,-93.58688,421.01276,309.96255,25.10033,406.94852
72,0.592,317.62567,-131.91573,574.29645,353.09149,-41.86549,465.875,302.61035,-93.87367,421.05008,309.69962,24.9975,406.97293
73,0.6,317.39529,-132.04987,574.40015,352.82037,-41.97461,466.0285,302.48193,-93.95509,421.03287,309.96255,25.10033,406.94852
74,0.608,317.12305,-132.08029,574.40936,352.71494,-42.10854,466.0517,302.14651,-94.0833,421.23422,309.80661,24.46679,406.92902
75,0.617,316.38245,-132.07649,574.53851,352.42746,-42.76564,465.99857,301.97601,-94.29539,421.09772,309.80661,24.46679,406.92902
