Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,1613.0802,463.04428,832.28522,1586.60535,429.3985,796.78705,1584.9801,427.71506,748.64514,1600.74133,430.41467,694.36841,1598.84387,501.89465,764.90259,1612.54517,510.91782,706.32916,1633.11316,457.68677,703.19586
2,0.008,1600.78735,461.6767,834.78174,1572.10913,431.45847,798.0683,1572.86804,425.41266,751.22662,1585.53674,430.2532,698.42859,1585.91223,501.96042,767.14679,1599.51868,511.13336,707.90308,1619.49768,456.66223,706.57471
3,0.017,1587.1051,464.24228,838.45966,1559.76453,432.9913,802.69391,1558.25427,428.76395,755.61292,1569.96191,433.2265,701.13416,1572.66992,503.14481,771.56067,1586.26086,510.44565,711.88776,1604.4071,457.10413,709.59241
4,0.025,1574.21753,465.4068,841.24036,1546.64429,432.17883,805.52374,1544.87305,430.13953,757.85638,1556.14331,432.63736,704.7005,1558.04724,505.04178,773.58209,1572.03271,509.44696,714.4812,1592.74438,456.64844,714.02582
5,0.033,1560.698,465.31934,845.54877,1533.005,433.867,810.64526,1530.61169,428.14749,763.15045,1540.44934,432.7048,708.34686,1544.98181,503.24908,776.79968,1556.99756,509.052,717.39581,1580.17346,455.02084,719.10242
6,0.042,1548.94116,466.11969,848.60522,1519.69226,432.57227,813.57483,1518.03772,429.69037,767.38495,1526.96045,433.00415,713.99396,1530.97217,504.40793,780.74426,1542.17224,507.06537,720.00922,1559.25146,454.26746,722.21448
7,0.05,1538.47754,466.39465,852.91895,1507.0575,435.27515,818.92712,1502.74622,428.93552,772.12341,1512.94348,432.03464,717.7785,1516.96729,506.18393,783.55157,1527.30225,506.50732,723.62268,1546.68994,452.63504,728.09753
8,0.058,1524.36316,466.95428,856.52411,1493.99951,434.74823,822.48285,1488.79907,428.69299,777.43542,1496.49585,432.02469,720.92596,1502.76355,505.65973,788.25696,1512.36096,504.84283,726.95471,1532.74463,450.59103,732.30969
9,0.067,1511.66248,469.01593,861.65039,1480.87146,435.30246,827.74976,1475.62866,429.15045,780.84619,1482.79004,431.97485,725.28723,1488.08289,505.04422,791.26044,1498.22217,502.79346,730.78918,1517.47595,448.94766,736.57928
10,0.075,1500.19592,467.47787,864.83966,1468.54395,434.87448,833.46271,1463.0946,429.52905,787.42645,1467.7832,430.45581,731.16541,1475.00024,504.79163,795.75916,1484.49817,500.8363,734.40515,1506.63025,447.81305,742.41467
