Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,1441.35706,83.08891,361.16107,1606.02808,65.19122,158.87894,1573.10144,162.82159,171.00195
2,0.008,1429.67249,82.18951,360.45947,1585.36768,62.57262,149.34729,1550.80908,161.41283,163.19484
3,0.017,1418.88489,80.22498,359.0033,1563.01379,61.88079,140.71616,1530.91418,157.0618,154.02286
4,0.025,1408.24792,78.8317,357.84711,1540.729,59.10022,132.78404,1508.52087,156.69138,147.41104
5,0.033,1399.18237,78.02423,355.94601,1519.51648,57.00412,125.3311,1489.27393,154.38327,141.35133
6,0.042,1390.41492,77.76755,354.55362,1499.83606,54.84161,119.28123,1470.71716,151.20865,133.71921
7,0.05,1382.03369,77.22871,352.1033,1479.83936,52.85012,111.68473,1450.2395,149.34259,128.98615
8,0.058,1374.13501,76.38844,350.52979,1463.04639,50.49314,107.51588,1433.10681,146.29845,123.24483
9,0.067,1367.42126,75.96821,349.69797,1446.0083,48.49739,103.61491,1416.05652,144.27837,119.39504
10,0.075,1361.47559,74.61142,347.94885,1432.26062,44.9048,101.36308,1401.54114,142.759,116.96687
11,0.083,1357.14844,73.84671,347.31473,1422.37122,42.03721,98.24918,1389.45374,140.323,114.3707
12,0.092,1352.56116,72.07773,346.03723,1413.15808,38.90229,97.84993,1380.01721,137.617,111.40753
13,0.1,1348.74316,72.26262,345.62665,1406.61108,36.98052,96.2681,1372.21179,135.64511,109.12591
14,0.108,1345.66089,71.04503,343.25867,1399.55945,36.85289,96.56627,1368.16565,134.93683,107.36442
15,0.117,1344.01953,70.535,340.93591,1400.24255,36.40135,95.47211,1369.77148,133.62437,105.3755
16,0.125,1342.90942,70.43304,339.07019,1400.72302,35.55122,92.92936,1374.01367,133.90671,101.99276
17,0.133,1341.80908,71.36417,336.05481,1404.38477,36.8048,91.64038,1378.47717,135.7011,99.19521
18,0.142,1341.38782,72.3412,332.73157,1407.12866,37.41576,90.12294,1380.14209,135.77191,98.5259
19,0.15,1341.25842,72.12821,330.08377,1411.33557,38.81367,88.92492,1382.98376,138.65018,96.62154
20,0.158,1341.05164,73.31617,328.13483,1412.05664,39.56323,87.05214,1383.10205,138.44063,94.23876
21,0.167,1340.64612,74.64783,325.4408,1409.54321,40.22527,83.22635,1382.68262,139.00827,92.10757
22,0.175,1339.96619,76.94183,323.97644,1407.67737,39.24407,80.95798,1381.65112,140.27194,89.85662
