Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,552.18726,-244.03859,489.36154,697.30908,-171.13799,518.96185,689.84406,-246.25227,427.02005,722.35052,-95.20826,423.73535
2,0.008,552.18726,-244.03859,489.36154,697.24811,-171.07309,519.10828,690.01733,-246.03525,427.29333,722.34393,-95.19865,423.96976
3,0.017,552.02124,-244.39171,489.62131,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
4,0.025,551.80322,-244.18779,489.26233,697.44739,-171.20451,519.01245,690.22955,-246.23138,427.45667,722.35052,-95.20826,423.73535
5,0.033,552.18726,-244.03859,489.36154,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
6,0.042,552.18726,-244.03859,489.36154,697.44739,-171.20451,519.01245,690.22955,-246.23138,427.45667,722.48572,-95.09142,423.98611
7,0.05,552.02124,-244.39171,489.62131,697.44739,-171.20451,519.01245,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
8,0.058,552.02124,-244.39171,489.62131,697.3418,-171.12967,518.60187,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
9,0.067,552.02124,-244.39171,489.62131,697.3418,-171.12967,518.60187,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
10,0.075,552.02124,-244.39171,489.62131,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
11,0.083,552.02124,-244.39171,489.62131,697.28082,-171.0648,518.74829,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
12,0.092,552.02124,-244.39171,489.62131,697.30908,-171.13799,518.96185,690.22955,-246.23138,427.45667,722.48572,-95.09142,423.98611
13,0.1,552.02124,-244.39171,489.62131,697.08154,-170.93336,518.84412,690.22955,-246.23138,427.45667,722.48572,-95.09142,423.98611
14,0.108,552.18726,-244.03859,489.36154,697.44739,-171.20451,519.01245,690.22955,-246.23138,427.45667,722.46851,-95.09242,424.18005
15,0.117,552.02124,-244.39171,489.62131,697.50836,-171.26938,518.86603,690.22955,-246.23138,427.45667,722.46851,-95.09242,424.18005
16,0.125,552.02124,-244.39171,489.62131,697.44739,-171.20451,519.01245,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
17,0.133,552.02124,-244.39171,489.62131,697.44739,-171.20451,519.01245,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
18,0.142,552.18726,-244.03859,489.36154,697.3418,-171.12967,518.60187,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
19,0.15,552.02124,-244.39171,489.62131,697.30908,-171.13799,518.96185,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
20,0.158,552.18726,-244.03859,489.36154,697.28082,-171.0648,518.74829,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
21,0.167,552.02124,-244.39171,489.62131,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
22,0.175,552.02124,-244.39171,489.62131,697.44739,-171.20451,519.01245,690.22955,-246.23138,427.45667,722.48572,-95.09142,423.98611
23,0.183,552.02124,-244.39171,489.62131,697.44739,-171.20451,519.01245,690.01733,-246.03525,427.29333,722.45135,-95.09352,424.37399
24,0.192,552.02124,-244.39171,489.62131,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
25,0.2,552.18726,-244.03859,489.36154,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
26,0.208,552.18726,-244.03859,489.36154,697.3418,-171.12967,518.60187,690.22955,-246.23138,427.45667,722.46851,-95.09242,424.18005
27,0.217,552.18726,-244.03859,489.36154,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
28,0.225,552.02124,-244.39171,489.62131,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.46851,-95.09242,424.18005
29,0.233,552.02124,-244.39171,489.62131,697.08154,-170.93336,518.84412,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
30,0.242,552.18726,-244.03859,489.36154,697.44739,-171.20451,519.01245,690.22955,-246.23138,427.45667,722.48572,-95.09142,423.98611
31,0.25,552.18726,-244.03859,489.36154,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
32,0.258,552.18726,-244.03859,489.36154,697.3418,-171.12967,518.60187,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
33,0.267,552.18726,-244.03859,489.36154,697.50836,-171.26938,518.86603,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
34,0.275,552.18726,-244.03859,489.36154,697.44739,-171.20451,519.01245,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
35,0.283,552.18726,-244.03859,489.36154,697.28082,-171.0648,518.74829,690.22955,-246.23138,427.45667,722.35052,-95.20826,423.73535
36,0.292,552.18726,-244.03859,489.36154,697.44739,-171.20451,519.01245,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
37,0.3,552.02124,-244.39171,489.62131,697.28082,-171.0648,518.74829,690.01733,-246.03525,427.29333,722.48572,-95.09142,423.98611
38,0.308,552.18726,-244.03859,489.36154,697.08154,-170.93336,518.84412,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
39,0.317,552.18726,-244.03859,489.36154,697.08154,-170.93336,518.84412,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
40,0.325,551.80322,-244.18779,489.26233,697.47467,-170.96657,518.48486,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
41,0.333,551.80322,-244.18779,489.26233,697.14252,-170.99825,518.69769,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
42,0.342,552.18726,-244.03859,489.36154,697.44739,-171.20451,519.01245,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
43,0.35,551.80322,-244.18779,489.26233,697.24811,-171.07309,519.10828,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
44,0.358,552.18726,-244.03859,489.36154,697.28082,-171.0648,518.74829,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
45,0.367,551.80322,-244.18779,489.26233,697.28082,-171.0648,518.74829,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
46,0.375,551.80322,-244.18779,489.26233,697.28082,-171.0648,518.74829,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
47,0.383,551.80322,-244.18779,489.26233,697.28082,-171.0648,518.74829,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
48,0.392,551.80322,-244.18779,489.26233,697.28082,-171.0648,518.74829,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
49,0.4,552.18726,-244.03859,489.36154,697.28082,-171.0648,518.74829,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
50,0.408,552.18726,-244.03859,489.36154,697.08154,-170.93336,518.84412,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
51,0.417,552.02124,-244.39171,489.62131,697.08185,-171.29688,518.77087,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
52,0.425,551.63721,-244.54083,489.52209,697.08185,-171.29688,518.77087,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
53,0.433,551.63721,-244.54083,489.52209,697.28082,-171.0648,518.74829,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
54,0.442,552.02124,-244.39171,489.62131,697.08185,-171.29688,518.77087,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
55,0.45,551.63721,-244.54083,489.52209,697.28082,-171.0648,518.74829,690.01733,-246.03525,427.29333,722.35052,-95.20826,423.73535
56,0.458,551.63721,-244.54083,489.52209,697.08185,-171.29688,518.77087,689.94769,-245.9496,427.06973,722.35052,-95.20826,423.73535
