Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,730.27618,-201.15666,286.02679,605.71667,-226.84839,80.23785,660.18835,-145.58038,65.18337
2,0.008,730.36755,-201.4064,286.07123,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
3,0.017,730.32458,-201.12158,286.16006,605.96765,-226.6001,80.12679,660.01666,-145.39188,65.2953
4,0.025,730.36566,-201.05019,285.90149,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
5,0.033,730.27618,-201.15666,286.02679,605.71667,-226.84839,80.23785,660.27643,-145.61115,64.88902
6,0.042,730.72266,-201.62979,286.35934,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
7,0.05,730.32458,-201.12158,286.16006,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
8,0.058,730.27618,-201.15666,286.02679,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
9,0.067,730.32458,-201.12158,286.16006,605.96765,-226.6001,80.12679,660.27643,-145.61115,64.88902
10,0.075,730.32458,-201.12158,286.16006,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
11,0.083,730.41595,-201.37131,286.20447,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
12,0.092,730.63135,-201.38011,286.31497,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
13,0.1,730.73071,-201.2635,286.19025,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
14,0.108,730.63135,-201.38011,286.31497,605.96765,-226.6001,80.12679,660.01666,-145.39188,65.2953
15,0.117,730.63135,-201.38011,286.31497,605.96765,-226.6001,80.12679,660.01666,-145.39188,65.2953
16,0.125,730.32458,-201.12158,286.16006,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
17,0.133,730.32458,-201.12158,286.16006,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
18,0.142,730.32458,-201.12158,286.16006,605.96765,-226.6001,80.12679,660.18835,-145.58038,65.18337
