Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-243.24663,83.32429,1142.8595,-245.58569,-119.04707,1035.10144,-180.30011,231.95992,1113.22827
2,0.008,-243.65407,83.27973,1142.72302,-245.58569,-119.04707,1035.10144,-183.6673,231.62483,1113.49536
3,0.017,-244.15506,83.25719,1142.76135,-245.75034,-119.822,1035.32544,-184.11459,231.90669,1113.51331
4,0.025,-244.49144,82.76677,1142.93762,-245.99959,-119.19991,1034.96179,-183.6584,233.07574,1112.87537
5,0.033,-244.51543,82.52805,1142.73169,-245.91917,-119.42704,1034.74561,-184.7946,232.18462,1113.64429
6,0.042,-244.85057,81.5279,1142.38989,-245.79803,-120.09972,1034.69263,-185.12378,231.5802,1113.96484
7,0.05,-244.85057,81.5279,1142.38989,-246.01811,-119.43817,1034.64807,-185.84209,230.78308,1114.07727
8,0.058,-244.98834,81.74701,1142.44116,-245.99078,-120.29399,1034.57849,-185.89598,230.60756,1114.43884
9,0.067,-244.98834,81.74701,1142.44116,-245.99078,-120.29399,1034.57849,-186.05072,230.49942,1114.37451
10,0.075,-244.98834,81.74701,1142.44116,-245.99078,-120.29399,1034.57849,-186.43105,229.80518,1114.63062
11,0.083,-244.98834,81.74701,1142.44116,-246.05084,-120.45075,1034.48145,-186.82109,229.84935,1114.44312
12,0.092,-245.47961,81.39237,1142.68481,-246.31157,-120.37486,1034.3114,-187.11339,229.99091,1114.43787
13,0.1,-246.00908,81.78293,1142.77344,-246.82162,-120.72121,1034.31458,-187.86504,229.10292,1114.53027
14,0.108,-246.00908,81.78293,1142.77344,-247.14525,-120.6787,1034.30933,-187.83162,228.83276,1114.69592
15,0.117,-246.23601,81.90383,1142.79504,-247.44431,-120.25254,1034.30176,-187.97311,228.87096,1114.83618
16,0.125,-246.23601,81.90383,1142.79504,-247.67007,-120.37016,1034.25366,-187.86397,228.77881,1114.88293
17,0.133,-246.23601,81.90383,1142.79504,-247.67007,-120.37016,1034.25366,-188.02251,228.69223,1115.15942
18,0.142,-246.56203,82.21827,1142.75488,-248.37999,-120.00884,1034.41931,-188.05728,228.76547,1115.83997
19,0.15,-246.23601,81.90383,1142.79504,-248.37999,-120.00884,1034.41931,-188.38213,228.32378,1116.2019
20,0.158,-246.586,81.98325,1142.5968,-248.37999,-120.00884,1034.41931,-188.38213,228.32378,1116.2019
