Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-172.77673,-45.28705,1026.90027,-136.82581,142.00931,1064.39209,-315.49432,6.24524,1055.85803,-292.06137,163.81728,1074.43994,-358.59662,4.52331,978.172
2,0.008,-173.41783,-45.06869,1027.00989,-137.29771,142.22905,1064.00208,-315.7757,6.08773,1055.89539,-292.40002,163.10986,1074.41736,-358.47086,4.31698,978.38464
3,0.017,-173.32793,-45.2655,1027.13599,-135.73666,142.11133,1063.9967,-315.88998,5.85284,1055.96118,-292.40002,163.10986,1074.41736,-358.59662,4.52331,978.172
4,0.025,-173.6427,-45.36905,1026.8584,-135.73666,142.11133,1063.9967,-316.11917,5.66094,1055.8822,-292.9361,163.19551,1074.74365,-358.59662,4.52331,978.172
5,0.033,-173.91611,-45.58392,1026.75061,-137.77132,142.90408,1062.65674,-316.21429,5.30437,1055.64136,-293.05191,163.14085,1074.65112,-358.65533,4.38512,978.03326
6,0.042,-173.91611,-45.58392,1026.75061,-137.77132,142.90408,1062.65674,-316.21429,5.30437,1055.64136,-293.36072,163.04445,1074.95459,-358.65533,4.38512,978.03326
7,0.05,-173.82597,-45.79304,1026.89197,-138.25978,142.97162,1062.97766,-316.20367,4.81701,1055.57678,-293.4826,163.34308,1074.77185,-358.86096,3.85106,977.73322
8,0.058,-174.10477,-46.07977,1026.84351,-139.84933,142.82735,1062.80164,-316.28226,4.79314,1055.4137,-293.96265,162.41298,1074.82104,-358.86096,3.85106,977.73322
9,0.067,-174.3533,-46.17791,1026.76575,-139.45836,142.51813,1062.99524,-316.28226,4.79314,1055.4137,-294.15314,162.39536,1074.68579,-358.86096,3.85106,977.73322
10,0.075,-174.57112,-46.04313,1026.73413,-139.45836,142.51813,1062.99524,-316.28226,4.79314,1055.4137,-294.15314,162.39536,1074.68579,-358.70819,3.58875,977.43158
