Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-97.24072,36.27073,1343.28699,42.64389,44.55253,1256.74927,-194.5873,45.45797,1249.29993,20.62857,62.98015,1091.3783
2,0.008,-97.24072,36.27073,1343.28699,42.54316,44.88722,1256.82703,-194.83911,45.56702,1249.08984,20.23171,62.88389,1091.28394
3,0.017,-97.31052,36.69568,1343.36829,42.53646,46.23082,1256.67017,-194.83911,45.56702,1249.08984,19.91783,63.07018,1091.23621
4,0.025,-97.31052,36.69568,1343.36829,42.07565,46.86142,1256.55603,-194.68486,46.13034,1249.1665,18.77868,64.73852,1091.08179
5,0.033,-97.59569,37.54591,1343.42041,41.97703,47.18726,1256.37598,-195.28758,46.62691,1249.39209,18.45985,65.71663,1090.62671
6,0.042,-97.50522,37.51315,1343.51282,41.60915,47.3204,1256.34937,-195.41011,46.84471,1249.42224,18.45985,65.71663,1090.62671
7,0.05,-97.60172,38.0864,1343.34717,41.60915,47.3204,1256.34937,-195.61012,46.95698,1249.43591,17.83426,65.31624,1090.17114
8,0.058,-97.48586,38.55952,1343.45544,41.54029,47.66344,1256.14026,-195.98241,47.23178,1249.45044,17.83426,65.31624,1090.17114
9,0.067,-97.41371,38.72667,1343.36731,41.54029,47.66344,1256.14026,-196.13637,47.71077,1249.60217,17.51325,65.43819,1089.42834
10,0.075,-97.41371,38.72667,1343.36731,41.78579,48.33319,1256.01343,-196.12259,48.29548,1249.75891,17.51325,65.43819,1089.42834
11,0.083,-97.43063,38.98656,1343.09863,41.48838,47.78822,1256.01855,-196.12259,48.29548,1249.75891,17.51325,65.43819,1089.42834
12,0.092,-97.57878,39.64958,1343.07751,41.24456,47.90759,1255.74939,-196.18739,48.55367,1249.6283,17.04676,64.53178,1089.57532
13,0.1,-97.84425,39.94351,1343.11548,41.02306,47.90743,1255.54614,-196.17599,48.7131,1249.46619,17.41594,64.75299,1090.02148
14,0.108,-97.91843,39.89366,1343.11377,41.02306,47.90743,1255.54614,-196.6386,49.23374,1249.48853,17.04676,64.53178,1089.57532
