Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,146.23807,270.73962,557.08044,291.83939,252.61278,528.97919,289.64996,121.12195,514.6051
2,0.008,146.23807,270.73962,557.08044,291.83939,252.61278,528.97919,289.42645,121.09152,514.43622
3,0.017,146.23807,270.73962,557.08044,291.84357,251.83791,528.97144,289.64996,121.12195,514.6051
4,0.025,146.23807,270.73962,557.08044,291.83588,252.07974,529.03583,289.69696,120.96294,514.58289
5,0.033,146.56488,270.53168,557.04944,291.90729,251.56956,529.06793,289.69696,120.96294,514.58289
6,0.042,146.67171,270.34216,557.02191,292.0047,251.49661,529.11499,289.46082,121.0321,514.4101
7,0.05,146.67171,270.34216,557.02191,291.88373,251.17126,528.9671,289.69696,120.96294,514.58289
8,0.058,146.55382,270.11456,557.04761,292.15903,251.28738,529.07007,289.69696,120.96294,514.58289
9,0.067,146.80499,270.27618,557.05261,291.98114,251.09831,529.01416,289.69696,120.96294,514.58289
10,0.075,146.6871,270.04858,557.07831,291.98114,251.09831,529.01416,289.74783,120.4259,514.68286
11,0.083,146.75929,269.96793,557.13635,292.10788,251.08908,528.99493,289.74783,120.4259,514.68286
12,0.092,146.74158,269.90524,557.19824,291.98114,251.09831,529.01416,289.46082,121.0321,514.4101
13,0.1,146.80539,269.56879,557.16071,291.98114,251.09831,529.01416,289.74783,120.4259,514.68286
14,0.108,146.80539,269.56879,557.16071,291.98114,251.09831,529.01416,289.74783,120.4259,514.68286
15,0.117,146.72212,269.52777,557.21747,291.98114,251.09831,529.01416,289.74783,120.4259,514.68286
16,0.125,146.72212,269.52777,557.21747,292.10788,251.08908,528.99493,289.46082,121.0321,514.4101
17,0.133,146.80539,269.56879,557.16071,291.98114,251.09831,529.01416,289.61285,120.28759,514.52106
18,0.142,146.74228,269.5896,557.15576,292.10788,251.08908,528.99493,289.31824,120.17775,514.39868
19,0.15,146.72212,269.52777,557.21747,291.98114,251.09831,529.01416,289.74783,120.4259,514.68286
20,0.158,146.74228,269.5896,557.15576,291.98114,251.09831,529.01416,289.31824,120.17775,514.39868
21,0.167,146.59482,269.59808,557.18134,291.98114,251.09831,529.01416,289.31824,120.17775,514.39868
22,0.175,146.61885,269.65521,557.12317,291.92374,250.75829,528.95459,289.46747,120.25003,514.05231
23,0.183,146.54443,269.7308,557.07025,291.84036,250.73013,528.99945,289.03119,120.78397,514.12585
24,0.192,146.33005,269.70575,557.06348,291.86868,250.87222,528.92969,289.08209,120.24692,514.22589
25,0.2,146.35452,269.72464,556.76123,291.57822,250.49051,528.78284,288.76437,119.79136,514.06445
26,0.208,146.35452,269.72464,556.76123,291.60394,250.52863,529.02405,288.63116,119.974,514.11597
27,0.217,145.8886,269.23923,556.43774,291.60394,250.52863,529.02405,288.66559,120.65777,513.80676
