Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-237.74007,-156.81183,870.84204,-253.9006,-175.95274,686.73224,-252.75198,-89.31937,672.37091
2,0.008,-237.74007,-156.81183,870.84204,-253.9006,-175.95274,686.73224,-252.75198,-89.31937,672.37091
3,0.017,-237.74007,-156.81183,870.84204,-253.52467,-175.63583,686.91028,-252.75198,-89.31937,672.37091
4,0.025,-237.74007,-156.81183,870.84204,-253.71268,-175.79417,686.82117,-252.3745,-89.06836,672.5874
5,0.033,-238.04424,-156.85106,870.8913,-253.52467,-175.63583,686.91028,-252.3745,-89.06836,672.5874
6,0.042,-238.04424,-156.85106,870.8913,-253.52467,-175.63583,686.91028,-252.3745,-89.06836,672.5874
7,0.05,-238.04424,-156.85106,870.8913,-253.83641,-175.47844,687.03937,-252.3745,-89.06836,672.5874
8,0.058,-238.04424,-156.85106,870.8913,-253.52467,-175.63583,686.91028,-252.78929,-88.14057,672.38733
9,0.067,-238.38451,-156.70395,870.94788,-253.83641,-175.47844,687.03937,-252.78929,-88.14057,672.38733
10,0.075,-238.38451,-156.70395,870.94788,-253.83641,-175.47844,687.03937,-252.58498,-88.46401,672.5376
11,0.083,-238.453,-156.80605,871.39301,-253.83641,-175.47844,687.03937,-252.78929,-88.14057,672.38733
12,0.092,-238.6624,-156.65523,871.35657,-254.00052,-175.31546,687.034,-253.03081,-88.13648,672.23993
13,0.1,-238.18251,-156.18585,871.46368,-254.00052,-175.31546,687.034,-252.78929,-88.14057,672.38733
14,0.108,-238.18251,-156.18585,871.46368,-254.00052,-175.31546,687.034,-253.51515,-87.88695,672.28375
15,0.117,-238.17825,-155.9576,871.76648,-254.00052,-175.31546,687.034,-253.51515,-87.88695,672.28375
16,0.125,-238.17825,-155.9576,871.76648,-254.00052,-175.31546,687.034,-254.19283,-88.05348,672.90668
17,0.133,-238.54404,-156.53583,872.08923,-254.06389,-175.2207,687.2691,-253.51515,-87.88695,672.28375
18,0.142,-238.67633,-155.19827,872.18237,-254.18332,-175.17757,687.18054,-254.19283,-88.05348,672.90668
19,0.15,-238.94064,-155.8078,872.55804,-254.18332,-175.17757,687.18054,-254.19283,-88.05348,672.90668
20,0.158,-238.94064,-155.8078,872.55804,-254.18332,-175.17757,687.18054,-254.79192,-88.3505,673.07788
21,0.167,-238.94064,-155.8078,872.55804,-254.18332,-175.17757,687.18054,-254.79192,-88.3505,673.07788
22,0.175,-238.94064,-155.8078,872.55804,-254.29488,-174.97192,687.34985,-255.18312,-87.13238,672.17719
23,0.183,-238.94064,-155.8078,872.55804,-254.82059,-174.73451,687.56989,-254.79192,-88.3505,673.07788
