Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,241.32921,-142.48375,1211.18726,195.11914,-138.18906,1241.02661,182.2076,-102.35021,1259.34412,164.2677,-76.82437,1281.67627,238.16484,-60.692,1208.82532,222.65718,-16.66576,1207.94226,222.29222,21.8797,1202.61438
2,0.008,241.29344,-142.64337,1210.84998,197.3222,-138.44078,1241.57666,185.30006,-102.55013,1258.3197,166.06268,-76.54766,1280.93542,239.77336,-60.40166,1207.77563,226.19749,-17.35069,1206.09363,225.63058,20.91859,1201.29565
3,0.017,242.1577,-143.86177,1210.46252,198.11255,-138.65657,1241.12,186.6362,-103.56614,1257.88391,166.55621,-76.89873,1280.13208,241.6324,-60.57766,1206.85852,226.91495,-18.11378,1205.79993,225.89491,21.31075,1200.07959
4,0.025,242.38837,-143.86494,1209.8075,198.45518,-138.81776,1240.66003,187.02451,-104.08223,1257.9093,167.73006,-76.94444,1279.42908,241.54524,-61.28624,1205.8728,227.68594,-18.04052,1205.42322,221.81459,21.84777,1198.49121
5,0.033,242.72763,-143.1553,1209.12744,198.8019,-138.92885,1240.09363,187.02451,-104.08223,1257.9093,168.79935,-76.61076,1280.32581,241.299,-61.38465,1205.74988,227.95482,-18.1602,1204.51721,221.60959,21.717,1198.13892
6,0.042,242.86377,-143.33302,1208.80664,198.83359,-138.90494,1238.59631,187.35915,-103.80135,1257.34888,168.13803,-76.99493,1280.27161,242.23672,-61.5648,1204.97607,227.35123,-18.30357,1203.55676,221.18057,21.95023,1197.67847
7,0.05,242.87628,-143.05461,1209.02637,197.79799,-138.45172,1238.17151,186.95482,-103.39101,1256.90662,168.14091,-76.14156,1279.31482,241.6653,-60.97409,1204.39246,226.36865,-19.22998,1202.68274,219.16441,20.23787,1197.41296
8,0.058,242.13374,-141.95235,1208.28442,197.86528,-137.98289,1238.46326,186.27641,-102.67397,1256.56494,166.45743,-76.25568,1279.33728,240.88861,-60.41077,1203.92017,223.41324,-18.61566,1202.02637,220.63033,18.75472,1197.18042
9,0.067,241.67287,-141.96049,1208.08582,197.76915,-137.45808,1238.87683,185.37032,-102.93598,1256.78979,164.85025,-77.01566,1278.15771,237.16983,-59.26011,1205.08374,223.63321,-18.68715,1202.15393,221.0892,19.50641,1197.58679
10,0.075,239.04567,-141.5054,1208.73071,194.29495,-135.7894,1238.02466,182.64709,-103.29464,1257.58057,163.67052,-77.24722,1277.76379,237.17032,-58.76709,1204.88025,221.20416,-16.93038,1201.42603,222.55719,17.25092,1197.8114
11,0.083,239.08687,-142.2379,1208.6145,194.21713,-136.72693,1239.38611,182.0925,-103.5658,1257.61023,162.43015,-76.77157,1277.87463,233.65205,-58.58817,1205.2478,217.71808,-14.83737,1202.77441,216.0164,22.47472,1196.08862
12,0.092,237.51862,-140.50548,1209.57617,193.45181,-136.1498,1239.98535,180.4774,-103.57893,1258.34485,160.42017,-76.70419,1278.12549,232.1153,-57.89106,1205.75378,216.85095,-15.21897,1203.14893,216.60982,20.53605,1197.4436
13,0.1,238.14722,-139.92216,1210.32593,192.52832,-132.49451,1238.76636,178.57333,-102.35168,1257.90454,157.76422,-76.11155,1279.16479,229.92169,-56.43162,1206.28113,207.08067,-12.78346,1203.51367,202.00513,24.41341,1197.01233
14,0.108,235.96205,-138.21049,1211.03101,191.63408,-133.53891,1239.97705,176.9798,-101.31413,1257.57458,155.57159,-75.28247,1279.84033,228.90556,-56.92187,1206.8075,206.55638,-13.89187,1204.27466,201.06435,25.16104,1198.25256
15,0.117,235.96205,-138.21049,1211.03101,191.63408,-133.53891,1239.97705,174.60149,-101.14952,1257.92407,155.80615,-75.63074,1281.02759,228.31026,-56.34858,1208.09814,210.94276,-14.22006,1206.31226,200.77853,25.2804,1198.83459
16,0.125,234.76134,-138.02321,1212.04297,188.73262,-135.25826,1241.35925,173.69432,-101.26946,1258.77808,154.26094,-75.70367,1279.9884,227.05562,-56.39359,1209.08777,211.24498,-12.18904,1206.97778,200.72095,25.10137,1199.39111
17,0.133,234.34093,-137.78741,1212.56836,189.18605,-134.43655,1241.37366,173.69432,-101.26946,1258.77808,153.42661,-75.87975,1280.13721,226.55063,-55.83613,1210.12061,210.60738,-12.69504,1207.37817,200.56012,25.18704,1200.17712
18,0.142,234.01521,-137.80267,1212.97144,189.19055,-134.49637,1241.79834,174.05437,-100.82039,1259.23071,153.01038,-75.92036,1280.37988,226.65152,-56.05338,1210.5271,211.14998,-11.78164,1207.59204,202.30731,25.32132,1201.48022
19,0.15,234.02797,-138.19502,1213.66797,190.10641,-132.82568,1242.43665,174.05437,-100.82039,1259.23071,153.6082,-75.56406,1281.89819,227.60626,-56.26536,1210.60889,212.24564,-12.13811,1209.06201,202.74338,25.62413,1202.55249
20,0.158,234.02797,-138.19502,1213.66797,191.00722,-132.79172,1243.16614,174.47041,-100.12859,1260.60193,154.15143,-75.20342,1281.86023,227.84703,-56.47605,1210.85913,212.22223,-11.40423,1210.17078,204.58003,25.67204,1204.06506
21,0.167,235.07481,-138.74028,1213.70068,191.82909,-132.80273,1243.01685,174.47041,-100.12859,1260.60193,155.42046,-74.98917,1282.44104,228.86234,-55.8405,1211.40161,213.39299,-10.32775,1210.57471,206.14958,27.51474,1205.0199
22,0.175,235.15555,-139.57037,1213.89294,190.88777,-133.78247,1241.75879,176.27336,-100.92738,1260.71667,155.40228,-76.33314,1281.41772,229.69293,-56.0715,1211.22156,217.03091,-12.99093,1211.36206,207.27577,27.43181,1205.74609
23,0.183,236.57512,-139.48819,1213.79639,190.88777,-133.78247,1241.75879,178.72495,-103.39901,1261.85767,156.87335,-75.63076,1281.07666,233.75603,-57.50493,1210.11731,217.61472,-13.99265,1211.69763,210.29347,26.28165,1205.34314
24,0.192,238.38855,-139.51086,1212.27979,193.46053,-135.01959,1242.14819,179.41278,-103.14121,1260.80444,159.40361,-74.84924,1282.07532,235.19905,-58.21182,1210.29846,221.34143,-14.38095,1210.9436,212.13217,23.13458,1204.30457
25,0.2,238.97729,-140.32516,1211.74951,193.66934,-134.99919,1242.06543,180.79681,-102.98466,1259.47815,160.173,-75.96389,1282.0575,235.83699,-59.15535,1209.9884,221.89601,-14.20909,1210.78198,215.6158,23.39521,1204.31006
26,0.208,239.74162,-141.09639,1211.5387,192.92113,-136.46829,1242.52405,181.7733,-102.6747,1259.1709,162.226,-76.15656,1281.17419,236.28017,-58.86687,1209.23999,222.39253,-17.31834,1207.63831,216.56413,23.95087,1203.94006
27,0.217,241.14644,-141.86937,1210.42078,194.81833,-137.76018,1241.06567,182.15111,-103.0002,1258.77979,163.71899,-76.06532,1280.15552,238.18806,-59.44245,1208.72852,223.37973,-15.90703,1207.64856,220.53119,23.3584,1203.11768
28,0.225,242.15326,-142.83215,1210.08301,194.46738,-136.92474,1238.77356,183.05785,-102.8806,1257.92566,164.95302,-76.38102,1279.72449,239.49838,-59.74283,1207.31982,227.08691,-16.57693,1206.40735,221.18048,24.15458,1200.1499
29,0.233,240.83904,-142.56525,1210.50098,197.67773,-138.21013,1239.62146,184.12886,-102.66522,1257.33826,164.69791,-76.87095,1277.7699,239.64351,-60.3693,1207.02173,226.96796,-18.00412,1206.09363,220.72569,22.28402,1198.72766
30,0.242,242.55083,-142.80728,1209.78333,197.50667,-137.81493,1239.02661,184.80783,-102.36507,1257.2478,165.01369,-76.62657,1277.67566,240.5367,-59.56491,1205.95544,227.19536,-17.95357,1205.25806,221.2543,22.73756,1198.17273
31,0.25,242.29546,-142.56168,1208.62244,193.81244,-136.19388,1238.27087,184.40971,-102.67041,1257.07874,164.58484,-76.06242,1276.79663,240.59343,-59.66509,1205.47449,227.08798,-18.15911,1202.67773,220.48354,23.28531,1197.58276
32,0.258,241.47939,-142.69025,1208.50061,194.29495,-135.7894,1238.02466,182.73215,-103.36901,1257.37671,163.41144,-76.02089,1276.31677,239.59891,-58.91502,1204.69885,223.3618,-18.6413,1202.62354,218.94629,22.43685,1196.90796
