Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-119.94665,46.24664,952.48248,-9.52634,-131.57156,942.54596,9.51954,230.03651,940.74438
2,0.008,-119.94665,46.24664,952.48248,-9.5737,-131.69337,942.91815,9.50378,229.8756,940.91541
3,0.017,-120.07729,46.39219,952.18555,-9.48704,-130.07925,941.80316,9.50378,229.8756,940.91541
4,0.025,-120.53094,46.63542,952.17847,-9.8263,-131.1506,942.22327,9.51954,230.03651,940.74438
5,0.033,-120.53094,46.63542,952.17847,-9.8263,-131.1506,942.22327,9.48794,229.7149,941.08661
6,0.042,-120.53094,46.63542,952.17847,-9.89655,-131.67657,942.44843,9.48794,229.7149,941.08661
7,0.05,-120.53094,46.63542,952.17847,-9.89655,-131.67657,942.44843,9.50378,229.8756,940.91541
8,0.058,-120.53094,46.63542,952.17847,-9.89655,-131.67657,942.44843,9.48794,229.7149,941.08661
9,0.067,-118.90608,45.77188,952.17096,-10.28405,-131.96904,942.43402,9.50378,229.8756,940.91541
10,0.075,-118.90608,45.77188,952.17096,-10.38535,-131.93631,942.48383,9.50378,229.8756,940.91541
11,0.083,-118.90608,45.77188,952.17096,-10.28405,-131.96904,942.43402,9.50378,229.8756,940.91541
12,0.092,-118.90608,45.77188,952.17096,-10.52311,-132.05986,942.67999,9.50378,229.8756,940.91541
13,0.1,-121.34177,46.9679,952.56476,-10.7444,-132.10152,942.66742,9.14828,229.8011,940.87933
14,0.108,-122.49656,46.0008,952.82867,-11.25756,-131.95206,942.89349,8.95371,229.72783,941.02063
15,0.117,-122.38573,45.95423,953.20996,-10.87403,-132.13979,942.92273,8.95371,229.72783,941.02063
16,0.125,-122.84696,45.58654,953.04846,-10.87403,-132.13979,942.92273,8.93955,229.85484,940.89398
17,0.133,-122.84696,45.58654,953.04846,-11.06752,-132.07893,943.03021,8.60691,230.00926,940.8465
18,0.142,-122.84696,45.58654,953.04846,-11.06752,-132.07893,943.03021,8.60691,230.00926,940.8465
19,0.15,-123.07227,44.80917,953.00397,-11.2594,-132.07785,943.0592,7.61438,230.3755,941.21344
20,0.158,-123.51186,44.14444,952.8913,-11.5674,-132.43547,943.11749,6.99135,229.96379,940.65771
21,0.167,-123.51186,44.14444,952.8913,-11.98053,-132.47615,943.13391,6.99135,229.96379,940.65771
22,0.175,-123.51186,44.14444,952.8913,-11.98053,-132.47615,943.13391,6.99135,229.96379,940.65771
23,0.183,-123.51186,44.14444,952.8913,-11.98053,-132.47615,943.13391,6.33822,230.09624,940.74182
24,0.192,-123.55733,44.4673,952.74725,-12.17056,-132.34927,942.99719,6.33822,230.09624,940.74182
25,0.2,-123.55733,44.4673,952.74725,-12.17056,-132.34927,942.99719,6.33822,230.09624,940.74182
26,0.208,-124.48003,43.73319,952.42474,-12.17056,-132.34927,942.99719,6.33822,230.09624,940.74182
27,0.217,-124.48003,43.73319,952.42474,-12.17056,-132.34927,942.99719,6.33822,230.09624,940.74182
28,0.225,-124.48003,43.73319,952.42474,-12.17056,-132.34927,942.99719,5.64345,230.32072,940.57043
29,0.233,-124.48003,43.73319,952.42474,-12.17056,-132.34927,942.99719,5.64345,230.32072,940.57043
30,0.242,-124.40098,43.39233,952.87061,-12.37894,-132.60289,943.06604,5.64345,230.32072,940.57043
31,0.25,-124.48003,43.73319,952.42474,-12.37894,-132.60289,943.06604,5.64345,230.32072,940.57043
32,0.258,-124.40098,43.39233,952.87061,-12.57966,-132.50386,942.96643,5.64345,230.32072,940.57043
33,0.267,-124.99571,43.92339,952.83112,-13.14092,-132.43668,942.73804,5.64345,230.32072,940.57043
34,0.275,-125.49292,43.7537,952.62366,-13.28284,-132.3909,942.8078,5.64345,230.32072,940.57043
35,0.283,-125.37178,44.0968,952.93781,-13.58822,-132.24619,942.80194,5.57136,230.0648,940.91998
36,0.292,-125.45084,44.43766,952.492,-13.89398,-132.50027,942.9613,5.20093,230.25581,941.19916
37,0.3,-125.37178,44.0968,952.93781,-14.08474,-132.80267,942.89868,5.20093,230.25581,941.19916
38,0.308,-125.76105,44.32024,952.87622,-14.25474,-132.88837,942.83148,5.20093,230.25581,941.19916
39,0.317,-126.45779,44.53817,953.47504,-14.50494,-132.77843,942.8576,5.20093,230.25581,941.19916
40,0.325,-126.45779,44.53817,953.47504,-14.33496,-132.69275,942.9248,4.93992,229.69847,941.2359
41,0.333,-126.57887,44.19501,953.16095,-14.55491,-132.90421,943.04333,4.93992,229.69847,941.2359
42,0.342,-126.65946,43.90991,953.3302,-14.55491,-132.90421,943.04333,4.93992,229.69847,941.2359
43,0.35,-126.65946,43.90991,953.3302,-15.03106,-132.70531,943.12946,4.93992,229.69847,941.2359
44,0.358,-126.54194,44.12477,953.57672,-15.31352,-132.59503,943.20795,4.93992,229.69847,941.2359
45,0.367,-126.54194,44.12477,953.57672,-15.26359,-132.46925,943.02216,4.93992,229.69847,941.2359
46,0.375,-126.54194,44.12477,953.57672,-15.26359,-132.46925,943.02216,4.93992,229.69847,941.2359
47,0.383,-127.02267,44.29563,953.61908,-16.0852,-132.49226,943.15088,4.79759,229.2697,940.96619
48,0.392,-128.11693,44.59462,953.24646,-16.13438,-132.42578,942.99359,4.45771,229.35626,940.75891
49,0.4,-128.18056,44.65437,953.05231,-16.32608,-132.42192,943.0257,3.90617,228.25992,940.7171
50,0.408,-128.31239,44.86288,952.81903,-16.32608,-132.42192,943.0257,3.72824,228.10086,941.04895
51,0.417,-128.31239,44.86288,952.81903,-16.32608,-132.42192,943.0257,2.85942,228.00362,941.09491
52,0.425,-128.31239,44.86288,952.81903,-16.54545,-132.42368,943.05591,3.73176,229.68719,941.0744
53,0.433,-128.67007,45.20575,952.30884,-16.80406,-132.19104,943.03558,3.55345,230.35263,941.25824
54,0.442,-128.67007,45.20575,952.30884,-16.80406,-132.19104,943.03558,3.55345,230.35263,941.25824
55,0.45,-128.67007,45.20575,952.30884,-16.94394,-132.13591,943.11523,3.55345,230.35263,941.25824
56,0.458,-128.67007,45.20575,952.30884,-17.13405,-132.00929,942.97864,2.44625,229.37973,941.13123
57,0.467,-128.67007,45.20575,952.30884,-17.13405,-132.00929,942.97864,2.44625,229.37973,941.13123
