Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-267.52142,311.97949,802.67633,-257.54019,342.38647,653.70026,-298.26205,267.16037,630.12817
2,0.008,-267.52142,311.97949,802.67633,-257.54019,342.38647,653.70026,-297.92947,267.44006,630.40955
3,0.017,-267.52142,311.97949,802.67633,-257.54019,342.38647,653.70026,-297.76428,266.98999,630.29169
4,0.025,-267.52142,311.97949,802.67633,-257.5293,342.60165,653.72614,-298.26205,267.16037,630.12817
5,0.033,-267.52142,311.97949,802.67633,-257.04306,342.97452,653.48462,-298.26205,267.16037,630.12817
6,0.042,-267.52142,311.97949,802.67633,-257.04306,342.97452,653.48462,-297.92947,267.44006,630.40955
7,0.05,-267.52142,311.97949,802.67633,-257.03558,343.37778,653.39203,-297.92947,267.44006,630.40955
8,0.058,-267.52142,311.97949,802.67633,-257.03558,343.37778,653.39203,-297.92947,267.44006,630.40955
9,0.067,-267.52142,311.97949,802.67633,-257.3515,343.10626,654.07123,-297.92947,267.44006,630.40955
10,0.075,-267.52142,311.97949,802.67633,-257.3515,343.10626,654.07123,-297.92947,267.44006,630.40955
11,0.083,-267.60074,312.14606,802.44415,-256.97028,343.45663,653.29926,-297.7421,267.39078,629.95331
12,0.092,-267.60074,312.14606,802.44415,-256.76553,343.64832,653.42267,-298.27689,267.65305,630.21716
13,0.1,-267.52142,311.97949,802.67633,-256.5954,343.74957,653.86047,-298.27689,267.65305,630.21716
14,0.108,-267.52142,311.97949,802.67633,-256.30499,343.69211,653.98242,-298.27689,267.65305,630.21716
15,0.117,-267.52142,311.97949,802.67633,-256.68903,343.75388,653.86835,-298.27689,267.65305,630.21716
16,0.125,-267.52142,311.97949,802.67633,-256.74438,343.41977,653.45776,-298.27689,267.65305,630.21716
17,0.133,-267.52142,311.97949,802.67633,-256.60373,343.94568,653.72302,-298.27689,267.65305,630.21716
18,0.142,-267.52142,311.97949,802.67633,-256.5954,343.74957,653.86047,-298.27689,267.65305,630.21716
19,0.15,-267.52142,311.97949,802.67633,-256.5954,343.74957,653.86047,-298.27689,267.65305,630.21716
20,0.158,-267.52142,311.97949,802.67633,-256.76553,343.64832,653.42267,-298.422,267.32413,629.47955
21,0.167,-267.52142,311.97949,802.67633,-256.76553,343.64832,653.42267,-298.422,267.32413,629.47955
22,0.175,-267.52142,311.97949,802.67633,-256.82123,343.78644,653.7019,-298.60947,267.37332,629.93573
23,0.183,-267.52142,311.97949,802.67633,-257.02597,343.59476,653.57849,-298.60947,267.37332,629.93573
24,0.192,-267.52142,311.97949,802.67633,-257.13239,343.6315,653.68878,-298.60947,267.37332,629.93573
25,0.2,-267.52142,311.97949,802.67633,-256.97028,343.45663,653.29926,-298.422,267.32413,629.47955
26,0.208,-267.52142,311.97949,802.67633,-257.03558,343.37778,653.39203,-298.422,267.32413,629.47955
27,0.217,-267.52142,311.97949,802.67633,-256.82123,343.78644,653.7019,-298.60947,267.37332,629.93573
28,0.225,-267.50946,311.7417,802.36945,-257.02597,343.59476,653.57849,-298.60947,267.37332,629.93573
29,0.233,-267.52142,311.97949,802.67633,-257.13239,343.6315,653.68878,-298.60947,267.37332,629.93573
30,0.242,-268.15344,312.1879,802.30292,-257.03558,343.37778,653.39203,-298.60947,267.37332,629.93573
31,0.25,-267.98544,312.06137,802.17444,-257.28372,343.19202,653.29736,-298.422,267.32413,629.47955
32,0.258,-267.50946,311.7417,802.36945,-257.33942,343.33014,653.5766,-298.26205,267.16037,630.12817
33,0.267,-267.70041,311.91074,802.52057,-257.02597,343.59476,653.57849,-299.16376,267.12091,630.07867
34,0.275,-267.71243,312.14853,802.82751,-257.03558,343.37778,653.39203,-298.60947,267.37332,629.93573
35,0.283,-267.91476,311.91382,802.36755,-257.03558,343.37778,653.39203,-298.26205,267.16037,630.12817
36,0.292,-267.92673,312.15161,802.6745,-257.03558,343.37778,653.39203,-298.26205,267.16037,630.12817
37,0.3,-267.50946,311.7417,802.36945,-257.52173,343.00504,653.63348,-298.81635,266.90799,630.27106
