Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,36.27606,-173.75006,483.52139,172.44292,-113.05058,529.19305,191.56425,-162.49231,450.17114,197.48491,-36.57336,451.70251
2,0.008,36.27606,-173.75006,483.52139,172.54457,-112.92374,529.23157,191.59062,-162.12851,450.18005,197.48491,-36.57336,451.70251
3,0.017,36.27606,-173.75006,483.52139,172.54457,-112.92374,529.23157,191.5621,-162.2789,449.92426,197.21346,-36.48356,451.7012
4,0.025,36.44401,-173.60095,483.54648,172.54457,-112.92374,529.23157,191.64473,-162.30458,450.03195,197.51204,-36.66258,451.58286
5,0.033,36.27606,-173.75006,483.52139,172.54457,-112.92374,529.23157,191.59074,-162.42836,449.99481,197.56726,-36.57137,451.49744
6,0.042,36.27606,-173.75006,483.52139,172.54457,-112.92374,529.23157,191.56313,-162.18835,449.96655,197.48491,-36.57336,451.70251
7,0.05,36.07923,-173.70496,483.59885,172.28839,-113.00923,529.33118,191.53333,-162.05609,449.98648,197.48491,-36.57336,451.70251
8,0.058,36.09812,-173.45055,483.75006,172.28839,-113.00923,529.33118,191.508,-162.10284,450.07233,197.48491,-36.57336,451.70251
9,0.067,36.08507,-173.48235,483.939,172.47266,-112.9053,529.31592,191.53665,-162.25229,450.14288,197.48491,-36.57336,451.70251
10,0.075,36.26196,-173.82449,483.93686,172.47266,-112.9053,529.31592,191.59062,-162.12851,450.18005,197.48491,-36.57336,451.70251
11,0.083,36.06617,-173.73679,483.78778,172.47266,-112.9053,529.31592,191.59062,-162.12851,450.18005,197.48491,-36.57336,451.70251
12,0.092,36.08507,-173.48235,483.939,172.40231,-112.87547,529.36865,191.56493,-161.98979,450.11005,197.21346,-36.48356,451.7012
13,0.1,36.22863,-173.33672,483.97192,172.40231,-112.87547,529.36865,191.56493,-161.98979,450.11005,197.48491,-36.57336,451.70251
14,0.108,36.03069,-173.61896,483.87567,172.47266,-112.9053,529.31592,191.42227,-162.39253,450.12552,197.48491,-36.57336,451.70251
15,0.117,36.03069,-173.61896,483.87567,172.28839,-113.00923,529.33118,191.56425,-162.49231,450.17114,197.48491,-36.57336,451.70251
16,0.125,35.92041,-173.83405,483.8096,172.371,-113.03214,529.2774,191.48164,-162.46664,450.06345,197.21346,-36.48356,451.7012
17,0.133,35.96173,-173.72925,484.06183,172.13441,-112.98872,529.26819,191.34918,-162.44714,450.14673,197.21346,-36.48356,451.7012
18,0.142,35.96173,-173.72925,484.06183,172.40231,-112.87547,529.36865,191.50386,-162.50876,450.19095,197.48491,-36.57336,451.70251
19,0.15,35.81259,-174.22681,483.97635,172.371,-113.03214,529.2774,191.44987,-162.63254,450.15378,197.51204,-36.66258,451.58286
20,0.158,35.94284,-173.98364,483.91061,172.371,-113.03214,529.2774,191.56425,-162.49231,450.17114,197.51204,-36.66258,451.58286
21,0.167,35.81259,-174.22681,483.97635,172.11568,-112.89597,529.16913,191.44987,-162.63254,450.15378,197.24057,-36.57277,451.58154
22,0.175,35.9559,-173.95184,483.72171,172.13783,-112.97051,529.15234,191.44987,-162.63254,450.15378,197.48491,-36.57336,451.70251
23,0.183,35.82564,-174.19502,483.78748,172.371,-113.03214,529.2774,191.32396,-162.75256,450.1152,197.48491,-36.57336,451.70251
24,0.192,35.82564,-174.19502,483.78748,172.371,-113.03214,529.2774,191.36726,-162.60687,450.04611,197.2476,-36.79803,451.56393
25,0.2,35.82564,-174.19502,483.78748,172.21703,-113.01163,529.21442,191.36726,-162.60687,450.04611,197.09978,-36.51086,451.73401
26,0.208,35.82564,-174.19502,483.78748,172.01175,-112.96416,529.16962,191.36726,-162.60687,450.04611,196.8541,-36.41426,451.62842
27,0.217,35.82564,-174.19502,483.78748,172.13441,-112.98872,529.26819,191.23279,-162.87708,450.17395,197.21346,-36.48356,451.7012
28,0.225,35.82564,-174.19502,483.78748,172.371,-113.03214,529.2774,191.23279,-162.87708,450.17395,197.07469,-36.93725,451.70013
29,0.233,35.82564,-174.19502,483.78748,172.44292,-113.05058,529.19305,191.18307,-162.98386,450.11264,197.48491,-36.57336,451.70251
30,0.242,35.82564,-174.19502,483.78748,171.96655,-112.94209,529.05621,191.22638,-162.83818,450.04355,196.86241,-36.73554,451.5954
31,0.25,35.82564,-174.19502,483.78748,172.04918,-112.965,529.00244,191.34137,-162.74551,449.98996,197.21346,-36.48356,451.7012
32,0.258,35.82564,-174.19502,483.78748,172.03058,-113.18843,529.31647,191.2502,-162.87006,450.04871,197.37125,-36.60063,451.73532
33,0.267,36.02244,-174.24013,483.71005,172.36031,-113.02769,529.24683,191.20049,-162.97681,449.98743,197.46786,-36.78809,451.69815
34,0.275,35.82564,-174.19502,483.78748,172.15515,-112.98505,529.07159,191.2502,-162.87006,450.04871,197.31491,-36.90255,451.65222
35,0.283,35.82564,-174.19502,483.78748,171.90955,-112.9328,528.96619,191.08238,-162.8194,449.84503,196.6167,-36.63895,451.48981
36,0.292,35.82564,-174.19502,483.78748,171.90627,-112.95089,529.08203,191.25909,-162.70724,449.85745,197.16103,-36.91451,451.47708
37,0.3,36.53174,-174.48981,483.95877,172.20633,-113.00719,529.18384,191.35025,-162.5827,449.79871,197.27472,-36.88724,451.44427
38,0.308,36.02244,-174.24013,483.71005,172.15855,-112.96684,528.95575,191.2502,-162.87006,450.04871,197.21552,-36.99918,451.54764
39,0.317,36.02244,-174.24013,483.71005,172.12109,-112.98344,528.91809,191.35025,-162.5827,449.79871,196.6438,-36.72816,451.37012
40,0.325,35.74643,-174.13702,483.60754,171.90955,-112.9328,528.96619,191.30695,-162.72839,449.8678,197.09978,-36.51086,451.73401
41,0.333,35.82564,-174.19502,483.78748,172.23776,-113.00793,529.01782,191.38467,-162.59984,449.92087,197.39836,-36.68985,451.61566
42,0.342,36.15271,-173.99695,483.64426,172.29202,-113.0021,529.11993,191.38467,-162.59984,449.92087,197.39836,-36.68985,451.61566
43,0.35,36.32898,-174.02975,483.53421,172.12109,-112.98344,528.91809,191.34137,-162.74551,449.98996,197.13391,-36.82531,451.59674
44,0.358,36.02244,-174.24013,483.71005,172.01723,-113.18315,528.96643,191.35025,-162.5827,449.79871,196.6167,-36.63895,451.48981
