Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-395.02542,48.46603,577.17096,-214.1963,-96.37774,671.47186,-219.65254,208.09677,652.74091
2,0.008,-395.30362,48.49743,577.18372,-213.87598,-96.15034,671.4657,-219.65254,208.09677,652.74091
3,0.017,-395.30362,48.49743,577.18372,-213.85451,-95.73936,671.34265,-219.2283,208.14018,652.71472
4,0.025,-395.30362,48.49743,577.18372,-214.17482,-95.9668,671.34882,-219.65254,208.09677,652.74091
5,0.033,-395.02542,48.46603,577.17096,-214.17482,-95.9668,671.34882,-219.65254,208.09677,652.74091
6,0.042,-395.1539,48.70378,577.07056,-214.17482,-95.9668,671.34882,-219.65254,208.09677,652.74091
7,0.05,-395.1539,48.70378,577.07056,-214.17482,-95.9668,671.34882,-219.65254,208.09677,652.74091
8,0.058,-395.39243,48.84685,577.1767,-214.17482,-95.9668,671.34882,-219.99654,207.90112,652.7821
9,0.067,-395.41357,49.09565,577.16034,-214.17979,-95.84174,671.51038,-219.99654,207.90112,652.7821
10,0.075,-395.39243,48.84685,577.1767,-214.4653,-95.95107,671.3844,-219.82727,208.01337,652.85999
11,0.083,-395.30362,48.49743,577.18372,-214.43791,-96.07741,671.22015,-219.99654,207.90112,652.7821
12,0.092,-395.17511,48.95256,577.0542,-214.43791,-96.07741,671.22015,-220.1713,207.81769,652.90125
13,0.1,-394.97733,48.95393,576.9776,-214.83156,-95.93752,671.42126,-219.99654,207.90112,652.7821
14,0.108,-395.30362,48.49743,577.18372,-214.4653,-95.95107,671.3844,-220.1713,207.81769,652.90125
15,0.117,-395.30362,48.49743,577.18372,-214.77991,-96.05574,671.26605,-220.1713,207.81769,652.90125
16,0.125,-395.41016,48.51569,577.09473,-214.77991,-96.05574,671.26605,-220.1713,207.81769,652.90125
17,0.133,-395.30362,48.49743,577.18372,-214.77991,-96.05574,671.26605,-220.1713,207.81769,652.90125
