Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,31.45195,-41.45512,46.81873,223.96593,-93.36475,45.03174,175.9697,-47.25045,70.23695
2,0.008,31.45195,-41.45512,46.81873,223.87463,-94.00858,45.06526,176.05931,-47.42645,70.2944
3,0.017,31.45195,-41.45512,46.81873,224.00533,-93.14553,45.26697,175.90967,-47.37416,70.38445
4,0.025,31.45195,-41.45512,46.81873,223.9749,-93.20564,45.1759,176.04782,-47.44648,70.41087
5,0.033,31.45195,-41.45512,46.81873,224.06931,-93.78557,45.30205,176.05931,-47.42645,70.2944
6,0.042,31.45195,-41.45512,46.81873,223.978,-93.79461,44.93164,176.14728,-47.27111,70.39382
7,0.05,31.57002,-41.33037,46.91647,223.87463,-94.00858,45.06526,176.05931,-47.42645,70.2944
8,0.058,31.45195,-41.45512,46.81873,223.9194,-93.2338,45.31918,176.14728,-47.27111,70.39382
9,0.067,31.45195,-41.45512,46.81873,224.00533,-93.14553,45.26697,175.95114,-47.63937,70.4522
10,0.075,31.36619,-41.52497,46.6836,224.00533,-93.14553,45.26697,176.05931,-47.42645,70.2944
11,0.083,31.45195,-41.45512,46.81873,223.96593,-93.36475,45.03174,176.05931,-47.42645,70.2944
12,0.092,31.57002,-41.33037,46.91647,223.96593,-93.36475,45.03174,176.05931,-47.42645,70.2944
13,0.1,31.57002,-41.33037,46.91647,224.00533,-93.14553,45.26697,176.14728,-47.27111,70.39382
14,0.108,31.45195,-41.45512,46.81873,224.00533,-93.14553,45.26697,176.05931,-47.42645,70.2944
15,0.117,31.36619,-41.52497,46.6836,223.978,-93.79461,44.93164,176.05931,-47.42645,70.2944
16,0.125,31.45195,-41.45512,46.81873,223.79353,-93.87047,44.99213,175.99928,-47.55015,70.44189
17,0.133,31.45195,-41.45512,46.81873,223.79889,-93.31486,45.01081,176.14728,-47.27111,70.39382
18,0.142,31.45195,-41.45512,46.81873,224.00533,-93.14553,45.26697,175.99928,-47.55015,70.44189
19,0.15,31.45195,-41.45512,46.81873,223.98787,-93.27126,45.34837,176.05931,-47.42645,70.2944
20,0.158,31.45195,-41.45512,46.81873,223.978,-93.79461,44.93164,176.05931,-47.42645,70.2944
21,0.167,31.45195,-41.45512,46.81873,223.96056,-93.92034,45.01305,175.9697,-47.25045,70.23695
22,0.175,31.45195,-41.45512,46.81873,224.06931,-93.78557,45.30205,176.14728,-47.27111,70.39382
23,0.183,31.45195,-41.45512,46.81873,223.90195,-93.35952,45.40058,175.99928,-47.55015,70.44189
24,0.192,31.36619,-41.52497,46.6836,223.89209,-93.88286,44.98384,175.99928,-47.55015,70.44189
25,0.2,31.36619,-41.52497,46.6836,223.978,-93.79461,44.93164,175.9697,-47.25045,70.23695
26,0.208,31.40071,-41.48113,46.66408,223.79643,-93.75438,44.99564,176.05768,-47.09511,70.33638
27,0.217,31.57002,-41.33037,46.91647,223.75235,-93.1839,45.29823,176.05931,-47.42645,70.2944
28,0.225,31.45195,-41.45512,46.81873,223.9565,-93.00425,45.28633,176.05931,-47.42645,70.2944
29,0.233,31.45195,-41.45512,46.81873,223.87463,-94.00858,45.06526,176.05931,-47.42645,70.2944
30,0.242,31.45195,-41.45512,46.81873,223.978,-93.79461,44.93164,176.0587,-47.38021,70.46859
31,0.25,31.40071,-41.48113,46.66408,223.96346,-93.80426,45.01657,176.0587,-47.38021,70.46859
32,0.258,31.45195,-41.45512,46.81873,224.06931,-93.78557,45.30205,176.05931,-47.42645,70.2944
33,0.267,31.45195,-41.45512,46.81873,223.9194,-93.2338,45.31918,175.99928,-47.55015,70.44189
34,0.275,31.45195,-41.45512,46.81873,224.10361,-93.40434,44.97157,176.05931,-47.42645,70.2944
35,0.283,31.40071,-41.48113,46.66408,223.92902,-93.77808,44.84242,175.99928,-47.55015,70.44189
36,0.292,31.40071,-41.48113,46.66408,224.02664,-93.83836,45.39703,176.05931,-47.42645,70.2944
37,0.3,31.40071,-41.48113,46.66408,223.97333,-93.28088,45.43331,176.05931,-47.42645,70.2944
38,0.308,31.40071,-41.48113,46.66408,224.16786,-93.86142,45.20765,176.05931,-47.42645,70.2944
39,0.317,31.31496,-41.55097,46.52896,223.96596,-93.99953,45.43565,176.05931,-47.42645,70.2944
40,0.325,31.40071,-41.48113,46.66408,224.14746,-93.72284,45.22705,175.99928,-47.55015,70.44189
41,0.333,31.40071,-41.48113,46.66408,223.9194,-93.2338,45.31918,176.05931,-47.42645,70.2944
42,0.342,31.51876,-41.3564,46.76181,224.08643,-93.34715,45.25395,176.05931,-47.42645,70.2944
43,0.35,31.40071,-41.48113,46.66408,224.16786,-93.86142,45.20765,176.05931,-47.42645,70.2944
44,0.358,31.40071,-41.48113,46.66408,224.37335,-93.81201,44.69868,176.05931,-47.42645,70.2944
45,0.367,31.40071,-41.48113,46.66408,223.81638,-93.82394,45.33331,176.14728,-47.27111,70.39382
46,0.375,31.28744,-41.67277,46.79496,224.06931,-93.78557,45.30205,175.95114,-47.63937,70.4522
