Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,36.24431,276.75363,493.85474,177.23227,279.2291,452.18546,211.73828,162.01942,457.21228
2,0.008,36.24431,276.75363,493.85474,177.05,279.20959,452.29282,211.55568,162.14659,457.37021
3,0.017,36.09555,276.95612,493.7525,176.98778,279.15332,452.35477,211.19598,162.10205,457.32602
4,0.025,36.12687,277.33096,493.76227,177.05,279.20959,452.29282,211.19598,162.10205,457.32602
5,0.033,36.10158,276.90903,493.98483,176.86832,279.67905,452.44189,210.96774,161.94862,457.21552
6,0.042,36.10748,276.88083,493.81662,176.66234,279.46475,452.36563,210.7361,162.02354,457.05957
7,0.05,36.10158,276.90903,493.98483,176.84401,278.99524,452.21655,210.96774,161.94862,457.21552
8,0.058,36.10158,276.90903,493.98483,176.78178,278.93893,452.27847,210.44147,162.05064,457.10007
9,0.067,35.97796,277.02151,494.11447,176.78178,278.93893,452.27847,210.53906,161.94333,456.96811
10,0.075,36.10158,276.90903,493.98483,176.67365,278.92303,452.31497,210.95184,161.6622,456.84805
11,0.083,36.29787,276.41061,493.81171,176.5507,278.76602,452.44446,210.69641,161.474,456.77039
12,0.092,36.28653,276.29468,493.91919,176.5507,278.76602,452.44446,210.78908,161.23099,456.9556
13,0.1,36.26563,275.93826,493.97095,176.53493,278.53329,452.71051,210.78908,161.23099,456.9556
14,0.108,36.26563,275.93826,493.97095,176.68971,278.72296,452.45279,211.13757,160.83304,457.19235
15,0.117,36.26563,275.93826,493.97095,176.63976,278.56424,452.52277,211.13757,160.83304,457.19235
16,0.125,36.40735,275.70432,493.90219,176.63976,278.56424,452.52277,211.11435,160.72299,457.05429
17,0.133,36.39119,275.85855,494.01169,176.53493,278.53329,452.71051,211.05066,160.5675,456.86874
18,0.142,36.41365,275.36398,493.99106,176.74899,278.578,452.48798,211.11435,160.72299,457.05429
19,0.15,36.39119,275.85855,494.01169,176.70494,278.68027,452.58212,211.13757,160.83304,457.19235
20,0.158,36.27674,275.61563,494.05347,176.79897,278.73672,452.41797,211.13757,160.83304,457.19235
21,0.167,36.39119,275.85855,494.01169,176.79897,278.73672,452.41797,211.02068,161.1561,457.11151
22,0.175,36.26563,275.93826,493.97095,176.79897,278.73672,452.41797,211.27608,161.34431,457.18915
23,0.183,36.26563,275.93826,493.97095,176.79897,278.73672,452.41797,211.18347,161.5873,457.004
24,0.192,36.51939,276.37183,493.92691,177.00494,278.95114,452.49423,211.10106,161.82901,457.0679
25,0.2,36.24431,276.75363,493.85474,177.05,279.20959,452.29282,211.32747,161.99313,457.25974
26,0.208,36.24431,276.75363,493.85474,177.08911,279.2782,452.1727,211.68382,162.32173,457.181
27,0.217,36.23238,276.82892,493.79065,176.97142,279.49811,452.1969,211.68382,162.32173,457.181
28,0.225,36.08966,276.98431,493.92072,176.88951,279.85168,452.26993,211.33533,162.66368,456.95004
29,0.233,36.08718,277.55191,493.84747,176.8316,280.1481,452.29272,211.69209,163.20157,457.12582
30,0.242,35.89806,277.6178,493.95453,176.8316,280.1481,452.29272,211.46042,163.27654,456.96988
31,0.25,35.89806,277.6178,493.95453,176.7059,280.43292,452.20706,211.46042,163.27654,456.96988
32,0.258,35.70239,277.98257,494.0997,176.7059,280.43292,452.20706,211.46042,163.27654,456.96988
33,0.267,35.70239,277.98257,494.0997,176.78712,280.23364,452.22772,211.10066,163.23201,456.92566
34,0.275,35.89435,277.68967,494.17786,176.72208,279.78036,452.33438,210.806,163.25912,456.96619
35,0.283,35.77071,277.80206,494.3075,176.46909,279.72507,452.49933,210.80904,162.76573,456.83456
36,0.292,35.78878,277.08734,494.22156,176.73386,279.32248,452.36664,210.57794,162.224,456.93582
37,0.3,35.78878,277.08734,494.22156,176.35652,279.35681,452.55481,210.7361,162.02354,457.05957
38,0.308,36.10975,276.94229,494.20663,176.33517,279.32611,452.65912,210.7361,162.02354,457.05957
39,0.317,35.86734,276.62482,494.14322,176.46107,278.80307,452.56827,210.7361,162.02354,457.05957
40,0.325,36.06361,276.12634,493.97012,176.46107,278.80307,452.56827,210.7361,162.02354,457.05957
41,0.333,36.08188,276.14868,494.13885,176.56921,278.819,452.5318,211.18347,161.5873,457.004
42,0.342,36.07052,276.03268,494.24637,176.56921,278.819,452.5318,211.18347,161.5873,457.004
43,0.35,36.05225,276.01035,494.07764,176.79897,278.73672,452.41797,211.18347,161.5873,457.004
44,0.358,36.07052,276.03268,494.24637,176.89345,278.73315,452.54474,211.18347,161.5873,457.004
45,0.367,36.26563,275.93826,493.97095,176.89345,278.73315,452.54474,211.18347,161.5873,457.004
