Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-191.69547,-234.77536,632.21759,-207.98549,-277.54633,546.08075,-154.27116,-232.29347,493.91663
2,0.008,-191.69547,-234.77536,632.21759,-207.73984,-277.32306,546.3739,-154.27116,-232.29347,493.91663
3,0.017,-191.39067,-234.59717,632.28448,-207.73984,-277.32306,546.3739,-152.46317,-232.3878,493.6098
4,0.025,-191.39067,-234.59717,632.28448,-207.73984,-277.32306,546.3739,-152.67674,-232.51788,494.11292
5,0.033,-191.39067,-234.59717,632.28448,-208.09755,-277.10184,546.57819,-152.46317,-232.3878,493.6098
6,0.042,-191.31087,-234.76166,632.6582,-208.09755,-277.10184,546.57819,-152.46317,-232.3878,493.6098
7,0.05,-191.31087,-234.76166,632.6582,-207.99612,-277.54034,546.63611,-152.36603,-232.19305,492.98001
8,0.058,-191.09642,-234.7977,632.78223,-207.99612,-277.54034,546.63611,-152.36603,-232.19305,492.98001
9,0.067,-190.74284,-235.19664,633.01117,-207.85918,-277.76801,546.79779,-152.36603,-232.19305,492.98001
10,0.075,-190.60031,-235.3456,632.99316,-207.99612,-277.54034,546.63611,-152.36603,-232.19305,492.98001
11,0.083,-190.39024,-235.65234,632.87439,-207.99612,-277.54034,546.63611,-152.36603,-232.19305,492.98001
12,0.092,-190.39024,-235.65234,632.87439,-207.99612,-277.54034,546.63611,-152.36603,-232.19305,492.98001
13,0.1,-190.39024,-235.65234,632.87439,-207.99612,-277.54034,546.63611,-152.36603,-232.19305,492.98001
14,0.108,-190.64296,-235.14018,632.82373,-207.99612,-277.54034,546.63611,-152.36603,-232.19305,492.98001
15,0.117,-190.9455,-234.75854,632.47253,-207.68597,-276.84085,546.52692,-152.36603,-232.19305,492.98001
16,0.125,-190.95193,-234.78464,632.59039,-207.36937,-276.43323,546.26508,-152.36603,-232.19305,492.98001
17,0.133,-191.24623,-234.58412,632.09259,-206.91748,-276.74179,546.30237,-152.46317,-232.3878,493.6098
18,0.142,-191.24623,-234.58412,632.09259,-207.04211,-276.49774,546.18109,-152.46317,-232.3878,493.6098
19,0.15,-191.24623,-234.58412,632.09259,-207.04211,-276.49774,546.18109,-152.46317,-232.3878,493.6098
20,0.158,-191.39067,-234.59717,632.28448,-207.04211,-276.49774,546.18109,-152.46317,-232.3878,493.6098
21,0.167,-191.39067,-234.59717,632.28448,-206.93884,-276.30817,545.79169,-152.46317,-232.3878,493.6098
22,0.175,-191.39067,-234.59717,632.28448,-207.04211,-276.49774,546.18109,-152.46317,-232.3878,493.6098
23,0.183,-191.39067,-234.59717,632.28448,-207.04211,-276.49774,546.18109,-152.46317,-232.3878,493.6098
24,0.192,-191.39067,-234.59717,632.28448,-207.04211,-276.49774,546.18109,-152.46317,-232.3878,493.6098
25,0.2,-191.39067,-234.59717,632.28448,-206.91748,-276.74179,546.30237,-152.46317,-232.3878,493.6098
26,0.208,-191.39067,-234.59717,632.28448,-206.91748,-276.74179,546.30237,-152.46317,-232.3878,493.6098
27,0.217,-191.09642,-234.7977,632.78223,-207.35692,-276.25677,546.43109,-152.46317,-232.3878,493.6098
28,0.225,-191.09642,-234.7977,632.78223,-206.40215,-276.9165,546.79694,-152.46317,-232.3878,493.6098
29,0.233,-191.09642,-234.7977,632.78223,-206.26514,-277.14426,546.95868,-152.46317,-232.3878,493.6098
30,0.242,-190.74284,-235.19664,633.01117,-206.40215,-276.9165,546.79694,-152.36603,-232.19305,492.98001
