Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,695.03217,-308.35413,1222.70313,784.10938,-390.67642,1186.86438,792.69287,-355.53781,1093.83643
2,0.008,695.01898,-308.85071,1222.82825,784.10938,-390.67642,1186.86438,792.61951,-355.65744,1093.78101
3,0.017,694.75946,-308.31351,1222.71863,783.93958,-390.49152,1186.97913,792.29834,-356.01965,1094.06677
4,0.025,694.75946,-308.31351,1222.71863,783.89435,-390.42151,1186.98816,791.90338,-356.33859,1094.18274
5,0.033,694.74048,-308.82535,1223.49292,783.89435,-390.42151,1186.98816,791.73224,-356.82932,1093.93347
6,0.042,695.01898,-308.85071,1222.82825,783.89435,-390.42151,1186.98816,791.90338,-356.33859,1094.18274
7,0.05,695.01898,-308.85071,1222.82825,784.0257,-390.15698,1186.87915,791.90338,-356.33859,1094.18274
8,0.058,695.01898,-308.85071,1222.82825,784.08984,-390.13007,1186.94983,791.90338,-356.33859,1094.18274
9,0.067,695.00977,-308.85904,1223.4834,784.09216,-389.68799,1186.65149,791.73224,-356.82932,1093.93347
10,0.075,695.00977,-308.85904,1223.4834,784.09216,-389.68799,1186.65149,791.79828,-356.75058,1093.82446
11,0.083,695.00977,-308.85904,1223.4834,783.65454,-389.21887,1186.47717,792.0542,-356.56961,1093.65613
12,0.092,695.00977,-308.85904,1223.4834,783.40302,-388.64532,1185.79663,792.50763,-355.48825,1093.64404
13,0.1,695.2749,-308.51636,1222.74048,783.29883,-388.16913,1184.85046,791.98853,-354.86389,1093.28589
14,0.108,695.2749,-308.51636,1222.74048,783.16809,-388.1347,1184.49121,791.98853,-354.86389,1093.28589
15,0.117,695.2749,-308.51636,1222.74048,782.61401,-387.77121,1184.2561,792.35345,-353.92123,1092.74243
16,0.125,695.2749,-308.51636,1222.74048,782.61401,-387.77121,1184.2561,792.08527,-353.27307,1092.5426
17,0.133,695.2749,-308.51636,1222.74048,782.61401,-387.77121,1184.2561,792.13544,-353.07779,1092.64478
18,0.142,695.0274,-308.84134,1222.17322,782.64063,-388.13382,1185.17358,792.17877,-352.43286,1092.52661
19,0.15,695.0274,-308.84134,1222.17322,782.64063,-388.13382,1185.17358,792.05206,-352.39252,1092.5835
20,0.158,695.06226,-308.32974,1221.99695,782.64063,-388.13382,1185.17358,792.05206,-352.39252,1092.5835
21,0.167,695.06226,-308.32974,1221.99695,782.54199,-388.43658,1185.3822,791.84021,-352.33759,1092.74939
22,0.175,694.17633,-308.53513,1221.68799,782.54199,-388.43658,1185.3822,791.84021,-352.33759,1092.74939
23,0.183,694.78949,-308.28912,1222.01257,782.54199,-388.43658,1185.3822,791.84021,-352.33759,1092.74939
24,0.192,694.37604,-308.38495,1221.86829,782.54199,-388.43658,1185.3822,791.80109,-352.66196,1092.88391
