Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,677.93329,301.22946,1209.42493,759.66443,388.16055,1176.59827,756.07953,345.67816,1082.09912
2,0.008,677.93329,301.22946,1209.42493,759.50824,388.34949,1176.224,756.37183,346.47525,1082.14709
3,0.017,677.93329,301.22946,1209.42493,759.50824,388.34949,1176.224,756.37183,346.47525,1082.14709
4,0.025,677.92725,301.43033,1209.55627,759.40741,388.57211,1176.09912,756.37183,346.47525,1082.14709
5,0.033,677.6178,301.42752,1209.4342,759.50824,388.34949,1176.224,756.22327,346.68201,1081.81213
6,0.042,677.6178,301.42752,1209.4342,759.40741,388.57211,1176.09912,756.37183,346.47525,1082.14709
7,0.05,677.93329,301.22946,1209.42493,759.40741,388.57211,1176.09912,756.26642,347.00314,1082.26599
8,0.058,677.93329,301.22946,1209.42493,759.40741,388.57211,1176.09912,755.96136,347.49127,1081.49243
9,0.067,677.93329,301.22946,1209.42493,758.95728,388.05536,1175.97925,755.95404,347.51984,1081.7334
10,0.075,677.81769,301.40512,1209.16541,759.02667,388.56894,1176.01001,755.80475,347.72769,1081.39905
11,0.083,677.81769,301.40512,1209.16541,758.646,388.56598,1175.92102,755.80475,347.72769,1081.39905
12,0.092,677.81769,301.40512,1209.16541,758.19586,388.04901,1175.80115,755.80475,347.72769,1081.39905
13,0.1,677.82117,301.48904,1209.04468,758.24005,388.18219,1175.72058,755.80475,347.72769,1081.39905
14,0.108,677.82117,301.48904,1209.04468,758.0899,388.24225,1175.6427,755.96301,347.75745,1081.33899
15,0.117,677.82117,301.48904,1209.04468,758.20905,388.88553,1175.12268,755.56567,347.76398,1081.39587
16,0.125,677.82117,301.48904,1209.04468,758.20905,388.88553,1175.12268,755.54492,346.75211,1081.12927
17,0.133,677.82117,301.48904,1209.04468,758.20905,388.88553,1175.12268,755.54492,346.75211,1081.12927
18,0.142,677.82117,301.48904,1209.04468,758.30975,388.76938,1174.85339,755.54492,346.75211,1081.12927
19,0.15,677.91107,301.59808,1208.89575,758.30975,388.76938,1174.85339,755.40399,346.72668,1080.99292
20,0.158,677.78827,301.73505,1209.13904,758.30975,388.76938,1174.85339,755.39673,346.71411,1081.19727
21,0.167,677.82117,301.48904,1209.04468,758.30975,388.76938,1174.85339,755.40399,346.72668,1080.99292
22,0.175,677.82117,301.48904,1209.04468,758.30975,388.76938,1174.85339,755.55225,346.76468,1080.92493
23,0.183,677.82117,301.48904,1209.04468,758.30975,388.76938,1174.85339,755.40399,346.72668,1080.99292
24,0.192,677.82117,301.48904,1209.04468,758.30975,388.76938,1174.85339,755.40399,346.72668,1080.99292
25,0.2,677.91107,301.59808,1208.89575,758.30975,388.76938,1174.85339,755.40399,346.72668,1080.99292
26,0.208,677.91107,301.59808,1208.89575,758.30975,388.76938,1174.85339,755.40399,346.72668,1080.99292
27,0.217,677.91107,301.59808,1208.89575,758.30975,388.76938,1174.85339,755.40399,346.72668,1080.99292
28,0.225,677.78827,301.73505,1209.13904,758.36469,388.8374,1174.76062,755.12885,347.00272,1080.88782
29,0.233,677.8689,301.86105,1208.97815,758.36469,388.8374,1174.76062,755.151,347.41565,1080.83057
30,0.242,677.8689,301.86105,1208.97815,758.36469,388.8374,1174.76062,755.151,347.41565,1080.83057
31,0.25,677.44806,301.54733,1208.49133,758.36469,388.8374,1174.76062,755.0199,347.35477,1080.922
32,0.258,677.44806,301.54733,1208.49133,758.36469,388.8374,1174.76062,755.0199,347.35477,1080.922
33,0.267,677.44806,301.54733,1208.49133,758.36469,388.8374,1174.76062,755.151,347.41565,1080.83057
34,0.275,677.44806,301.54733,1208.49133,758.36469,388.8374,1174.76062,755.151,347.41565,1080.83057
35,0.283,677.44806,301.54733,1208.49133,758.36469,388.8374,1174.76062,754.59662,347.46857,1080.70947
36,0.292,677.2998,301.75458,1208.25525,758.36469,388.8374,1174.76062,754.59662,347.46857,1080.70947
37,0.3,677.44806,301.54733,1208.49133,758.36469,388.8374,1174.76062,754.46552,347.40765,1080.8009
38,0.308,677.44806,301.54733,1208.49133,758.36469,388.8374,1174.76062,754.72003,347.21524,1080.55884
39,0.317,677.38831,301.80756,1208.52551,758.36469,388.8374,1174.76062,754.50391,347.07913,1080.49866
40,0.325,677.2998,301.75458,1208.25525,758.36469,388.8374,1174.76062,754.3728,347.01819,1080.59021
41,0.333,677.2998,301.75458,1208.25525,758.36469,388.8374,1174.76062,754.3728,347.01819,1080.59021
42,0.342,677.2998,301.75458,1208.25525,758.36469,388.8374,1174.76062,754.3728,347.01819,1080.59021
43,0.35,677.2998,301.75458,1208.25525,758.36469,388.8374,1174.76062,754.3728,347.01819,1080.59021
44,0.358,677.44806,301.54733,1208.49133,758.18604,388.8877,1174.69678,754.3728,347.01819,1080.59021
45,0.367,677.38831,301.80756,1208.52551,758.26959,388.83426,1174.45459,754.49731,346.82559,1080.62341
46,0.375,677.2998,301.75458,1208.25525,758.13281,388.83643,1174.02356,754.28143,346.68927,1080.56323
47,0.383,677.2998,301.75458,1208.25525,758.13281,388.83643,1174.02356,754.43829,346.51965,1080.02844
48,0.392,676.63751,302.24258,1208.15857,758.47009,388.78513,1173.84082,754.43829,346.51965,1080.02844
49,0.4,676.63751,302.24258,1208.15857,757.67676,388.86539,1174.07397,754.43829,346.51965,1080.02844
50,0.408,676.63751,302.24258,1208.15857,757.88373,389.03101,1173.73328,754.43829,346.51965,1080.02844
51,0.417,676.24591,302.26169,1208.16309,757.88373,389.03101,1173.73328,754.43829,346.51965,1080.02844
52,0.425,676.24591,302.26169,1208.16309,757.88373,389.03101,1173.73328,754.43829,346.51965,1080.02844
53,0.433,676.24591,302.26169,1208.16309,757.88373,389.03101,1173.73328,754.56952,346.5806,1079.93689
54,0.442,676.24591,302.26169,1208.16309,757.88373,389.03101,1173.73328,754.56952,346.5806,1079.93689
55,0.45,676.24591,302.26169,1208.16309,757.88373,389.03101,1173.73328,754.31372,346.71228,1079.99512
56,0.458,676.24591,302.26169,1208.16309,757.88373,389.03101,1173.73328,754.44495,346.77319,1079.90369
