Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,697.52454,-89.00726,1277.6532,700.6615,74.64395,1266.68933,547.67706,-107.60826,1288.40137,540.95398,92.22337,1289.29114,506.5369,-121.15447,1185.22021
2,0.008,698.02454,-89.19745,1277.32251,700.68054,74.70594,1266.39648,547.92664,-108.16474,1289.03015,540.96783,92.02232,1288.80396,506.5369,-121.15447,1185.22021
3,0.017,698.02454,-89.19745,1277.32251,700.4967,74.66012,1265.81348,547.97705,-108.5213,1288.14746,540.96783,92.02232,1288.80396,506.5369,-121.15447,1185.22021
4,0.025,698.02454,-89.19745,1277.32251,700.4967,74.66012,1265.81348,547.32538,-107.52967,1289.12146,540.96783,92.02232,1288.80396,506.15295,-120.68849,1185.14539
5,0.033,697.52454,-89.00726,1277.6532,700.96814,75.32218,1265.92712,546.99298,-107.49685,1289.01794,540.78552,92.46185,1288.26453,506.15295,-120.68849,1185.14539
6,0.042,698.09564,-88.57872,1277.07251,700.4967,74.66012,1265.81348,546.99298,-107.49685,1289.01794,540.78552,92.46185,1288.26453,506.15295,-120.68849,1185.14539
7,0.05,697.59552,-88.38843,1277.40332,700.4967,74.66012,1265.81348,547.40033,-107.81721,1288.27893,540.78552,92.46185,1288.26453,505.86084,-120.68851,1185.14917
8,0.058,697.59552,-88.38843,1277.40332,700.64996,74.80851,1266.18396,547.03156,-107.86375,1288.16077,540.78552,92.46185,1288.26453,506.15295,-120.68849,1185.14539
9,0.067,697.59552,-88.38843,1277.40332,700.48676,74.85712,1266.2655,546.73114,-107.88025,1288.28638,540.71301,93.43761,1288.81482,505.62683,-120.56526,1185.44604
10,0.075,697.59552,-88.38843,1277.40332,700.37677,75.82544,1266.41357,546.99298,-107.49685,1289.01794,540.71301,93.43761,1288.81482,505.78024,-120.76186,1185.27258
11,0.083,697.59552,-88.38843,1277.40332,700.52081,75.71489,1266.62488,546.9469,-107.9882,1288.18481,540.71301,93.43761,1288.81482,505.62683,-120.56526,1185.44604
12,0.092,697.59552,-88.38843,1277.40332,700.42438,76.54483,1266.92883,547.18567,-107.85785,1288.29639,540.71301,93.43761,1288.81482,505.62683,-120.56526,1185.44604
13,0.1,697.59552,-88.38843,1277.40332,700.599,76.07384,1266.68494,546.9469,-107.9882,1288.18481,540.71301,93.43761,1288.81482,505.86084,-120.68851,1185.14917
14,0.108,697.59552,-88.38843,1277.40332,700.20361,76.13328,1266.62097,546.42676,-107.24553,1287.99463,540.71301,93.43761,1288.81482,505.5224,-120.2994,1185.12891
15,0.117,697.59552,-88.38843,1277.40332,700.10486,77.04375,1266.90857,545.97253,-107.24082,1288.16187,540.71301,93.43761,1288.81482,505.62683,-120.56526,1185.44604
16,0.125,697.59552,-88.38843,1277.40332,700.39093,77.46728,1266.84387,546.21094,-107.13743,1288.09631,540.71301,93.43761,1288.81482,505.30185,-120.42233,1185.02466
17,0.133,697.59552,-88.38843,1277.40332,699.73492,77.17988,1266.67883,546.21094,-107.13743,1288.09631,540.71301,93.43761,1288.81482,505.63736,-120.31658,1185.55066
18,0.142,697.59552,-88.38843,1277.40332,700.11255,77.12696,1266.73193,546.21094,-107.13743,1288.09631,540.35284,93.89423,1289.22766,505.74188,-120.58235,1185.8678
19,0.15,697.59552,-88.38843,1277.40332,699.73492,77.17988,1266.67883,545.97253,-107.24082,1288.16187,540.71301,93.43761,1288.81482,505.63736,-120.31658,1185.55066
20,0.158,697.59552,-88.38843,1277.40332,699.73492,77.17988,1266.67883,546.21094,-107.13743,1288.09631,540.71301,93.43761,1288.81482,505.63736,-120.31658,1185.55066
21,0.167,697.59552,-88.38843,1277.40332,699.51251,76.93141,1266.40735,546.21094,-107.13743,1288.09631,540.71301,93.43761,1288.81482,505.63736,-120.31658,1185.55066
