Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,806.33472,305.42856,1222.00439,869.45978,311.47519,1175.72046,862.5564,246.58107,1240.86182
2,0.008,806.33472,305.42856,1222.00439,869.45978,311.47519,1175.72046,862.5564,246.58107,1240.86182
3,0.017,806.33472,305.42856,1222.00439,868.79956,312.58499,1174.87207,862.5564,246.58107,1240.86182
4,0.025,806.33472,305.42856,1222.00439,868.79956,312.58499,1174.87207,862.35645,246.54099,1240.69043
5,0.033,806.89941,305.46606,1222.13647,869.17328,312.67001,1174.78064,862.35645,246.54099,1240.69043
6,0.042,806.89941,305.46606,1222.13647,868.79956,312.58499,1174.87207,862.35645,246.54099,1240.69043
7,0.05,806.89941,305.46606,1222.13647,869.82898,311.57407,1175.62793,862.46155,246.48389,1240.21191
8,0.058,806.89941,305.46606,1222.13647,869.17328,312.67001,1174.78064,862.46155,246.48389,1240.21191
9,0.067,806.89941,305.46606,1222.13647,869.17328,312.67001,1174.78064,862.46155,246.48389,1240.21191
10,0.075,806.31158,305.94647,1222.13379,868.79956,312.58499,1174.87207,862.27753,246.88234,1240.15125
11,0.083,806.29364,306.0972,1221.72998,868.41138,312.56906,1174.36121,862.27753,246.88234,1240.15125
12,0.092,806.1142,306.05942,1221.97327,868.88245,311.41638,1174.94971,862.27753,246.88234,1240.15125
13,0.1,805.87628,306.30515,1221.57971,868.41138,312.56906,1174.36121,862.16364,247.0916,1240.03918
14,0.108,805.87628,306.30515,1221.57971,868.40179,312.71545,1174.19971,862.16364,247.0916,1240.03918
15,0.117,805.87628,306.30515,1221.57971,868.21167,312.61832,1174.28601,862.16364,247.0916,1240.03918
16,0.125,805.87628,306.30515,1221.57971,868.40179,312.71545,1174.19971,862.16364,247.0916,1240.03918
17,0.133,805.87628,306.30515,1221.57971,868.24402,312.97177,1174.0802,862.16364,247.0916,1240.03918
18,0.142,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
19,0.15,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
20,0.158,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
21,0.167,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
22,0.175,805.87628,306.30515,1221.57971,868.72321,311.61011,1174.33655,862.16364,247.0916,1240.03918
23,0.183,805.87628,306.30515,1221.57971,868.72321,311.61011,1174.33655,862.16364,247.0916,1240.03918
24,0.192,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
25,0.2,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
26,0.208,805.87628,306.30515,1221.57971,868.72321,311.61011,1174.33655,862.16364,247.0916,1240.03918
27,0.217,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
28,0.225,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
29,0.233,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
30,0.242,805.87628,306.30515,1221.57971,868.28229,312.72092,1173.81152,862.16364,247.0916,1240.03918
31,0.25,805.87628,306.30515,1221.57971,868.24402,312.97177,1174.0802,862.16364,247.0916,1240.03918
32,0.258,806.54321,305.79099,1220.77063,868.53973,311.49167,1174.42737,862.16364,247.0916,1240.03918
33,0.267,805.87628,306.30515,1221.57971,868.72321,311.61011,1174.33655,862.16364,247.0916,1240.03918
34,0.275,805.87628,306.30515,1221.57971,868.53973,311.49167,1174.42737,862.16364,247.0916,1240.03918
35,0.283,805.87628,306.30515,1221.57971,868.53973,311.49167,1174.42737,862.16364,247.0916,1240.03918
36,0.292,805.87628,306.30515,1221.57971,868.53973,311.49167,1174.42737,862.16364,247.0916,1240.03918
37,0.3,805.87628,306.30515,1221.57971,868.72321,311.61011,1174.33655,862.16364,247.0916,1240.03918
38,0.308,805.87628,306.30515,1221.57971,868.53973,311.49167,1174.42737,862.16364,247.0916,1240.03918
39,0.317,805.87628,306.30515,1221.57971,867.71979,312.23764,1173.87524,862.16364,247.0916,1240.03918
40,0.325,805.87628,306.30515,1221.57971,868.53973,311.49167,1174.42737,861.85132,247.16136,1240.03198
41,0.333,805.87628,306.30515,1221.57971,868.18652,311.0112,1174.3905,862.16364,247.0916,1240.03918
42,0.342,805.87628,306.30515,1221.57971,868.18652,311.0112,1174.3905,862.16364,247.0916,1240.03918
