Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,88.22898,-164.89223,57.7468,315.63324,-207.20213,45.26985,260.26904,-160.63824,81.68491
2,0.008,88.22898,-164.89223,57.7468,315.63324,-207.20213,45.26985,260.3847,-160.52344,81.83775
3,0.017,87.90251,-164.47707,58.15835,315.63324,-207.20213,45.26985,260.30606,-160.50427,81.78263
4,0.025,87.90251,-164.47707,58.15835,315.63324,-207.20213,45.26985,260.32062,-160.52881,81.73466
5,0.033,87.80375,-164.67212,58.30021,315.63324,-207.20213,45.26985,260.15256,-160.95079,81.85677
6,0.042,87.80375,-164.67212,58.30021,315.63324,-207.20213,45.26985,259.96216,-161.11737,81.6789
7,0.05,87.80375,-164.67212,58.30021,315.63324,-207.20213,45.26985,260.32062,-160.52881,81.73466
8,0.058,87.80375,-164.67212,58.30021,315.63324,-207.20213,45.26985,260.32062,-160.52881,81.73466
9,0.067,87.90251,-164.47707,58.15835,315.72238,-207.20578,45.33123,260.17932,-160.44751,81.73675
10,0.075,87.90251,-164.47707,58.15835,315.72238,-207.20578,45.33123,260.17932,-160.44751,81.73675
11,0.083,87.75929,-164.60121,58.60413,315.63324,-207.20213,45.26985,260.32062,-160.52881,81.73466
12,0.092,87.75929,-164.60121,58.60413,315.67487,-207.26486,45.40207,260.32062,-160.52881,81.73466
13,0.1,87.75929,-164.60121,58.60413,315.63324,-207.20213,45.26985,260.39258,-160.52382,81.95296
14,0.108,87.75929,-164.60121,58.60413,315.72238,-207.20578,45.33123,260.23016,-160.7896,81.97391
15,0.117,87.75929,-164.60121,58.60413,315.72238,-207.20578,45.33123,260.26859,-160.49075,81.78896
16,0.125,87.75929,-164.60121,58.60413,315.58572,-207.26123,45.34069,260.17932,-160.44751,81.73675
17,0.133,87.75929,-164.60121,58.60413,315.63324,-207.20213,45.26985,260.32062,-160.52881,81.73466
18,0.142,87.75929,-164.60121,58.60413,315.47885,-207.41872,45.34454,260.32062,-160.52881,81.73466
19,0.15,87.7246,-164.43697,58.50965,315.63324,-207.20213,45.26985,260.24197,-160.50964,81.67953
20,0.158,87.7246,-164.43697,58.50965,315.63324,-207.20213,45.26985,260.25125,-160.44252,81.95503
21,0.167,87.76906,-164.50786,58.20572,315.63324,-207.20213,45.26985,260.13449,-160.46025,82.05252
22,0.175,87.7246,-164.43697,58.50965,315.63324,-207.20213,45.26985,259.88202,-160.78314,81.90305
23,0.183,87.7246,-164.43697,58.50965,315.5603,-207.30376,45.20482,260.03473,-160.78816,82.01629
24,0.192,87.7246,-164.43697,58.50965,315.5603,-207.30376,45.20482,260.27582,-160.54153,82.05045
25,0.2,87.7246,-164.43697,58.50965,315.57446,-207.33937,45.1815,260.01202,-160.41594,81.9902
26,0.208,87.7246,-164.43697,58.50965,315.6651,-207.07664,45.18131,260.00372,-160.4848,81.71152
27,0.217,87.80375,-164.67212,58.30021,315.60782,-207.24464,45.13398,260.2392,-160.50275,81.76733
28,0.225,87.80375,-164.67212,58.30021,315.677,-207.25807,45.1671,260.32245,-160.30046,81.94521
29,0.233,87.80375,-164.67212,58.30021,315.64844,-207.30006,45.02969,260.30884,-160.54875,81.85712
30,0.242,87.80375,-164.67212,58.30021,315.76947,-207.17822,45.00252,260.23691,-160.55371,81.63882
