Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,-1474.30408,76.35995,543.40521,-1460.6488,42.63691,408.53998,-1454.58533,-71.6853,410.1669
2,0.008,-1466.41052,75.23557,544.80341,-1451.36401,41.4889,410.88934,-1446.65967,-71.97189,412.03912
3,0.017,-1458.37817,75.17498,546.28662,-1442.21985,41.21851,412.94162,-1435.94958,-73.11853,414.76727
4,0.025,-1449.43298,74.52316,547.37128,-1432.21069,39.72565,414.77368,-1427.62793,-74.38052,416.34949
5,0.033,-1440.82361,74.54694,549.44696,-1422.55237,37.79215,416.45911,-1418.30371,-74.00113,418.32321
6,0.042,-1432.73254,73.74235,550.82452,-1412.78162,38.61681,418.44186,-1408.56018,-77.36764,420.84012
7,0.05,-1425.60864,73.20508,552.04742,-1405.59412,37.27665,420.22958,-1401.38745,-77.71242,422.52939
8,0.058,-1417.51294,73.50629,552.69916,-1396.09424,37.71075,421.61584,-1391.08789,-77.8982,424.9231
9,0.067,-1408.7406,72.26418,553.93512,-1387.43408,36.00525,423.24698,-1383.81409,-77.09814,425.79901
10,0.075,-1402.82324,71.00581,555.35974,-1377.73315,35.39513,423.67206,-1375.03943,-77.0022,427.20782
11,0.083,-1396.66345,72.2308,555.96472,-1370.42065,36.27003,424.83325,-1366.73633,-77.01121,428.52548
12,0.092,-1389.91223,71.7181,557.58569,-1362.55908,35.80516,424.91238,-1357.79138,-75.65565,429.35428
13,0.1,-1383.24084,71.69027,558.77734,-1356.24158,36.82314,426.78223,-1349.18848,-75.13539,431.61832
14,0.108,-1377.23792,72.9711,558.52704,-1351.53918,38.0841,427.37469,-1345.87573,-73.98493,431.99997
15,0.117,-1372.1239,73.78594,559.29071,-1342.1073,37.67471,427.12683,-1338.28369,-74.39415,431.62119
16,0.125,-1367.30713,73.21469,558.31219,-1336.51392,37.1695,427.33859,-1330.63928,-73.61552,432.31644
17,0.133,-1362.24695,74.63408,558.39209,-1331.78381,39.24953,427.9567,-1327.59778,-71.59937,432.13806
18,0.142,-1358.35413,75.14409,556.61725,-1328.39661,39.91801,427.63385,-1321.85852,-72.18556,431.91202
19,0.15,-1355.32947,76.55929,554.67859,-1324.77844,41.11689,427.51199,-1317.39954,-70.90563,431.7001
20,0.158,-1352.52295,78.19208,553.61926,-1320.22449,42.68073,427.42899,-1312.91614,-70.37289,430.49457
21,0.167,-1350.31531,80.02482,551.29364,-1314.23474,41.64092,426.03525,-1310.82703,-69.53519,429.40259
22,0.175,-1346.89478,80.71142,549.92834,-1310.74854,42.74086,424.96088,-1307.85876,-67.34063,428.30084
23,0.183,-1344.95105,82.48205,548.03333,-1306.12756,45.23549,424.88199,-1302.1095,-66.70042,427.99271
24,0.192,-1341.91455,84.81291,545.16333,-1303.83313,45.44198,423.01031,-1301.16711,-65.34385,426.61816
25,0.2,-1340.05212,86.40047,544.19043,-1300.38452,48.30457,421.86304,-1297.32861,-63.5976,424.9342
26,0.208,-1337.44006,88.54228,542.51923,-1297.6189,49.87387,421.43539,-1293.9375,-62.27156,424.43976
27,0.217,-1333.08191,90.29753,541.86835,-1293.43762,50.96716,419.77859,-1290.44995,-61.95078,422.76514
28,0.225,-1328.31763,91.23068,540.32587,-1291.57593,52.86164,418.12903,-1286.10999,-59.66665,421.22659
29,0.233,-1324.89417,92.40221,539.78491,-1288.60449,55.2935,416.53726,-1282.29443,-58.57748,420.49179
30,0.242,-1318.79321,93.13688,538.82721,-1283.03015,54.23555,415.25693,-1277.75635,-56.37361,418.59052
31,0.25,-1313.64624,93.35968,538.07458,-1279.98877,56.51556,414.67004,-1275.46423,-55.33914,417.573
32,0.258,-1308.36646,93.98526,537.59485,-1275.89197,56.7174,411.7843,-1270.76111,-54.91429,416.93713
33,0.267,-1303.02551,93.64524,536.44116,-1271.84912,58.8319,410.58591,-1267.39844,-51.61452,414.26266
34,0.275,-1296.52881,93.01309,535.33551,-1269.84167,59.31018,410.13846,-1263.64172,-51.41234,412.85193
35,0.283,-1292.83875,93.87848,535.01031,-1264.91309,59.84766,408.88333,-1261.28943,-51.04806,411.69186
36,0.292,-1286.51038,93.01148,535.19623,-1263.75293,60.81485,409.11841,-1258.63916,-49.75061,411.08896
37,0.3,-1283.59705,94.79032,536.45422,-1260.79773,61.83555,410.48657,-1257.54834,-50.12811,411.0603
38,0.308,-1277.8623,94.91266,537.10107,-1255.63135,59.51857,410.37915,-1254.25049,-50.472,412.09781
39,0.317,-1275.98022,95.43079,537.89087,-1251.67639,60.07716,410.31241,-1253.18005,-51.78135,413.84952
40,0.325,-1272.13672,96.18274,538.55096,-1247.86523,59.49897,410.3768,-1251.58887,-50.72998,415.68576
41,0.333,-1267.57788,96.08776,539.29498,-1243.88379,61.3978,410.42743,-1250.94128,-50.36789,416.06375
42,0.342,-1260.95715,96.29799,539.86218,-1240.82788,60.96086,410.95865,-1248.64111,-49.55932,416.89221
43,0.35,-1256.15759,97.21252,540.06445,-1238.09082,62.23515,410.79111,-1247.80261,-47.43425,417.01288
44,0.358,-1250.81201,97.60691,539.625,-1237.4231,64.34598,410.8363,-1241.66174,-47.22866,416.38226
45,0.367,-1247.48523,98.90818,540.36737,-1235.68066,66.20885,410.6001,-1240.33374,-45.97345,415.69333
46,0.375,-1243.24072,100.41765,540.37305,-1234.12781,67.99628,409.32013,-1237.85828,-42.97357,415.12021
47,0.383,-1240.35144,102.14864,540.28455,-1232.62268,70.0078,409.55029,-1234.87012,-41.59896,414.51221
48,0.392,-1238.79407,103.8637,540.32733,-1231.77515,71.36164,409.69852,-1229.55859,-40.77071,414.06891
49,0.4,-1237.61182,105.25882,540.32288,-1229.23218,72.71139,410.02917,-1228.99304,-38.93126,413.66943
50,0.408,-1235.83313,106.76508,540.04669,-1228.11597,73.3057,409.41241,-1227.46533,-38.5952,413.70612
51,0.417,-1233.68274,108.00014,540.28772,-1223.77747,74.3275,409.33752,-1226.41724,-37.16953,414.5929
52,0.425,-1232.03479,110.50195,539.8645,-1222.97546,74.50481,409.35886,-1225.19727,-35.30573,414.55219
53,0.433,-1229.5625,112.40446,539.70367,-1220.60181,76.09049,408.88998,-1224.98718,-35.7513,414.85608
54,0.442,-1226.26794,112.80391,539.32843,-1218.81067,77.12168,408.36346,-1217.98169,-35.00064,414.70377
55,0.45,-1223.43579,114.74429,539.49255,-1214.29907,77.14632,408.12933,-1215.43079,-32.98184,415.18564
56,0.458,-1219.97083,114.96615,539.74036,-1212.21545,77.5378,407.31387,-1215.08521,-31.97327,414.9397
57,0.467,-1214.89294,114.64722,538.18439,-1210.81982,79.26019,407.57886,-1209.03479,-33.17374,415.21451
58,0.475,-1210.18079,114.07134,537.87085,-1207.7937,79.37512,408.0238,-1206.25525,-30.79816,415.35114
59,0.483,-1206.42517,114.43468,538.4317,-1205.05481,78.9216,407.06107,-1206.11719,-30.92338,414.98276
60,0.492,-1202.7677,114.13892,538.67596,-1203.12195,80.18888,407.11191,-1195.2124,-27.11184,416.05646
61,0.5,-1199.82581,114.19121,538.69312,-1200.7561,80.19979,407.42798,-1200.40259,-30.30453,414.0769
62,0.508,-1195.53406,114.45796,538.90106,-1196.75525,80.50761,407.14261,-1198.82959,-31.05195,414.13974
63,0.517,-1192.12585,114.64727,539.13403,-1195.32263,80.81528,407.15054,-1196.17395,-29.37976,413.73529
64,0.525,-1189.27856,114.86225,539.41754,-1193.15002,80.31425,406.48666,-1190.97156,-30.62459,413.33597
65,0.533,-1185.703,114.8458,539.27679,-1189.09729,79.3578,405.69107,-1186.16846,-29.32298,413.93997
66,0.542,-1181.86316,115.29099,539.18256,-1187.42419,78.93603,405.27924,-1187.85547,-30.26032,413.14621
67,0.55,-1177.7782,114.61279,539.14587,-1185.54944,79.70928,406.24817,-1182.4646,-29.47097,413.47668
68,0.558,-1174.62891,114.67586,538.51202,-1181.28064,79.14473,405.78131,-1185.55139,-29.89455,415.17514
69,0.567,-1170.29529,114.52148,538.82159,-1178.7074,79.26356,405.47702,-1181.12476,-29.95327,414.06027
70,0.575,-1167.77942,114.48811,538.29315,-1174.58691,79.05102,405.2916,-1176.13623,-30.13901,412.23358
71,0.583,-1163.35474,114.52991,537.9696,-1172.08606,79.33887,404.98743,-1174.33716,-29.96477,412.21057
