Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-1494.48962,-309.19766,938.60614,-1505.40686,-370.46991,877.31122,-1441.46887,-332.88666,829.70306
2,0.008,-1493.04041,-311.22375,938.94324,-1499.80676,-371.34143,876.83618,-1440.12415,-332.82294,829.98492
3,0.017,-1486.12354,-312.48813,939.3681,-1493.4906,-370.811,876.974,-1433.43372,-334.4501,831.08203
4,0.025,-1477.19934,-311.7579,939.06421,-1489.96362,-370.88205,877.32666,-1426.17786,-334.18423,832.60736
5,0.033,-1474.79919,-310.64078,940.3244,-1485.4032,-370.63202,878.19415,-1422.19141,-333.20547,830.90515
6,0.042,-1468.85229,-311.4191,939.79065,-1480.29456,-371.0968,878.97876,-1417.01538,-332.49127,833.27106
7,0.05,-1466.25366,-311.13635,940.46338,-1472.85938,-370.89334,879.89972,-1412.10913,-331.06238,832.95795
8,0.058,-1458.61719,-311.6214,941.23151,-1468.63696,-370.26013,879.9234,-1407.71094,-329.64255,834.14917
9,0.067,-1455.8158,-311.11826,940.66156,-1463.54016,-369.53833,879.08661,-1401.85095,-328.85834,830.54663
10,0.075,-1449.11243,-311.10416,940.18158,-1458.65076,-369.26477,878.8775,-1397.39661,-328.54202,829.12628
11,0.083,-1445.74951,-308.48166,940.67493,-1451.39612,-370.64145,878.78119,-1392.26453,-327.78333,829.71112
12,0.092,-1438.38037,-309.44992,938.98273,-1445.56543,-369.79019,878.78674,-1390.17456,-325.68466,828.32391
13,0.1,-1433.74341,-308.3035,938.99127,-1441.60034,-369.61566,878.95758,-1382.60828,-326.51056,827.92944
14,0.108,-1428.55823,-307.34293,939.0766,-1434.12646,-369.13309,878.47681,-1377.7356,-326.99625,827.95813
15,0.117,-1424.72205,-308.07776,939.30414,-1430.82422,-368.91351,878.83575,-1372.32507,-325.26379,827.28699
16,0.125,-1418.90393,-307.94003,936.27832,-1424.276,-368.41528,877.79578,-1366.09314,-325.39734,827.14594
17,0.133,-1411.64124,-307.34753,935.23663,-1420.17322,-368.53241,877.10907,-1364.10291,-323.68579,826.44897
18,0.142,-1408.94604,-305.53821,935.18762,-1412.06299,-368.60919,877.13159,-1356.68652,-325.73444,825.95917
19,0.15,-1403.21191,-307.53049,936.03583,-1408.77271,-368.88284,876.91052,-1353.7356,-325.34555,825.6012
20,0.158,-1399.04138,-305.8306,935.60004,-1404.69055,-369.20718,875.677,-1347.27026,-325.41699,824.59894
21,0.167,-1392.3551,-307.5217,935.2522,-1398.99695,-368.0206,874.40387,-1344.44775,-325.10999,823.45056
22,0.175,-1385.71143,-307.77975,933.93628,-1393.64355,-368.22205,873.62854,-1337.40088,-324.49854,823.40479
23,0.183,-1382.30457,-306.40607,932.41443,-1388.76648,-367.43268,871.83423,-1331.10168,-324.18488,822.05359
