Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,2303.28833,-104.85355,1463.23645,2243.71313,65.65794,1374.95886,2306.20874,-314.99741,1386.29016
2,0.008,2296.40576,-102.42386,1463.39807,2235.13086,64.72781,1374.83997,2299.24219,-314.16357,1387.24963
3,0.017,2289.0708,-102.1095,1463.55811,2226.74902,66.56811,1375.57825,2292.99805,-310.85941,1387.94788
4,0.025,2281.90796,-100.0703,1464.1145,2222.18262,68.33592,1376.2771,2286.68115,-308.49161,1388.8822
5,0.033,2274.82983,-98.03554,1463.95154,2212.10742,69.41736,1374.96875,2280.31763,-307.76343,1389.43909
6,0.042,2267.85986,-97.10598,1464.64539,2204.12891,70.53158,1375.68933,2273.81641,-306.76065,1390.1936
7,0.05,2261.05396,-96.47514,1465.73108,2196.44702,71.96793,1374.81714,2267.43872,-306.05884,1390.21155
8,0.058,2253.1394,-94.38133,1465.60437,2186.68677,72.66425,1375.15723,2261.65503,-305.19589,1390.56519
9,0.067,2245.8335,-94.20782,1467.19189,2179.22998,72.21693,1376.2644,2254.81299,-304.60245,1391.8053
10,0.075,2238.36792,-93.26398,1467.27356,2171.68555,73.71087,1377.07556,2248.55542,-304.51953,1392.65674
11,0.083,2231.00366,-92.8414,1467.90857,2164.30444,74.38683,1377.87695,2242.14307,-303.43573,1392.88159
12,0.092,2223.57886,-90.5094,1468.7793,2155.78516,72.34187,1378.5,2235.55566,-302.97623,1393.25049
13,0.1,2217.11401,-91.39463,1469.68384,2148.65723,74.98111,1378.37122,2228.68945,-302.32227,1394.34033
14,0.108,2209.6355,-91.6209,1471.25562,2144.67432,75.7601,1381.06873,2222.57349,-302.41464,1395.66223
15,0.117,2203.64478,-91.34866,1471.69446,2136.79028,74.40792,1382.08337,2214.71191,-302.46271,1396.62024
16,0.125,2196.16211,-91.32055,1472.17395,2128.12866,76.16254,1381.54126,2208.14771,-302.78333,1396.70837
17,0.133,2188.46948,-91.06868,1472.6438,2121.32715,75.82922,1384.34851,2200.20239,-301.46902,1397.21082
18,0.142,2180.96484,-90.73788,1473.47974,2113.80518,74.65271,1385.14832,2192.83032,-300.8645,1398.26587
19,0.15,2174.25903,-90.15726,1474.073,2105.21387,76.72955,1385.25964,2185.77808,-300.85126,1398.74219
20,0.158,2166.12158,-89.21561,1475.04858,2098.84351,77.81961,1387.49268,2177.80737,-298.8436,1397.71521
21,0.167,2159.73706,-89.73603,1474.9093,2090.32837,76.49712,1388.11963,2169.40625,-297.95007,1398.84839
