Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
88,0.725,-603.0351,97.83539,1344.09204
89,0.733,-597.07825,100.64266,1342.59167
90,0.742,-591.05511,101.87369,1343.37512
91,0.75,-584.10645,102.64243,1342.81787
92,0.758,-577.34467,102.36774,1340.5188
93,0.767,-571.86505,103.87121,1340.61169
94,0.775,-565.99268,107.27925,1340.42773
95,0.783,-559.77551,108.59299,1339.39368
96,0.792,-552.2887,108.95995,1338.09204
97,0.8,-546.08673,111.89333,1336.91992
98,0.808,-540.49359,113.48252,1336.78503
99,0.817,-533.36646,115.01366,1335.677
100,0.825,-527.73901,118.16713,1335.02002
101,0.833,-520.91272,118.56214,1334.19983
102,0.842,-513.97809,120.58821,1333.64734
103,0.85,-508.27087,122.21216,1334.4574
104,0.858,-501.13007,125.91179,1335.99634
105,0.867,-494.24548,126.73952,1335.93213
106,0.875,-487.55594,127.30867,1336.71106
107,0.883,-481.97256,128.11223,1338.36755
108,0.892,-476.6214,130.36407,1339.42407
109,0.9,-470.32578,131.74409,1340.00623
110,0.908,-462.74637,132.5705,1340.75415
111,0.917,-457.00348,134.59781,1342.427
112,0.925,-451.24551,136.2688,1343.30408
113,0.933,-444.59564,137.12726,1342.99304
114,0.942,-437.7103,138.94945,1343.9259
115,0.95,-430.85925,139.75204,1344.17407
116,0.958,-425.06818,142.20219,1345.03284
117,0.967,-419.18979,143.95563,1345.60364
118,0.975,-412.85425,144.94688,1346.98816
119,0.983,-405.27567,146.28195,1347.17053
120,0.992,-399.32196,148.58986,1348.08533
121,1,-390.92459,149.51137,1347.32532
122,1.008,-384.46194,150.92929,1347.75037
123,1.017,-380.42114,153.87889,1348.59033
124,1.025,-372.0322,153.73798,1349.23547
125,1.033,-365.89807,155.03767,1349.98975
126,1.042,-360.35803,155.021,1349.64868
127,1.05,-355.01547,156.74619,1350.32874
128,1.058,-348.84406,158.14166,1351.45911
129,1.067,-342.51141,159.47298,1351.26685
130,1.075,-337.10385,160.16855,1351.86328
131,1.083,-331.8428,160.69991,1352.53503
132,1.092,-326.25092,160.89645,1352.42261
133,1.1,-321.32776,163.38991,1354.16479
134,1.108,-314.01074,163.27171,1354.38928
135,1.117,-308.75717,163.00479,1354.32568
136,1.125,-303.72144,163.35245,1354.75525
137,1.133,-297.73819,164.21095,1355.25037
138,1.142,-292.32132,163.5723,1355.11646
139,1.15,-285.90176,164.90549,1354.93359
140,1.158,-280.44788,166.81448,1356.69092
141,1.167,-275.25458,166.48865,1356.63159
142,1.175,-269.8833,167.58281,1356.81787
143,1.183,-264.73453,166.91435,1356.87207
144,1.192,-258.87469,167.41074,1356.75537
145,1.2,-253.11865,167.92401,1355.81873
146,1.208,-248.0993,166.99306,1356.27466
147,1.217,-241.57877,166.07605,1355.7771
148,1.225,-236.14047,166.93764,1356.24756
149,1.233,-231.20511,167.8557,1356.91113
150,1.242,-223.80054,167.06807,1356.19202
151,1.25,-219.17365,166.71773,1356.21777
152,1.258,-214.09177,167.73715,1356.27234
153,1.267,-208.68626,166.05618,1355.521
154,1.275,-202.59261,166.4845,1356.11804
155,1.283,-197.08488,166.24951,1355.27576
156,1.292,-191.34492,165.62177,1354.32202
157,1.3,-184.89903,165.43721,1354.38281
158,1.308,-179.05501,164.74252,1354.29407
159,1.317,-172.47095,165.44313,1353.45349
160,1.325,-168.24557,164.44621,1352.86951
161,1.333,-162.59756,164.26643,1352.88062
162,1.342,-156.22188,161.76904,1350.63708
163,1.35,-149.6839,162.59613,1350.56689
164,1.358,-143.33864,161.36673,1350.03174
165,1.367,-138.05254,160.22569,1348.86206
166,1.375,-132.75677,159.12341,1347.78748
167,1.383,-126.79148,159.28326,1347.92383
168,1.392,-120.24573,158.29727,1345.50574
169,1.4,-113.51787,156.60854,1344.06079
170,1.408,-108.34937,156.65009,1344.01416
171,1.417,-102.24071,155.19124,1343.33691
172,1.425,-95.12798,153.74841,1342.37708
173,1.433,-89.07594,152.23044,1340.79871
174,1.442,-82.33662,153.47949,1340.36621
175,1.45,-75.73297,150.76053,1338.96045
176,1.458,-69.98855,150.25153,1338.08142
177,1.467,-63.27946,148.42883,1338.29236
178,1.475,-56.1984,148.17827,1338.69861
179,1.483,-48.7943,149.16983,1340.03479
180,1.492,-42.31227,147.8443,1339.82922
181,1.5,-35.36228,145.97371,1340.61572
182,1.508,-28.31848,143.93796,1340.66187
183,1.517,-21.49273,144.71437,1342.24731
184,1.525,-14.91262,143.52495,1342.66077
185,1.533,-8.6159,144.12094,1343.93176
186,1.542,-2.23337,142.83461,1345.57019
187,1.55,4.61978,140.74854,1345.16333
188,1.558,10.06842,139.15704,1345.93665
189,1.567,16.23144,137.9782,1346.52612
190,1.575,22.71109,138.13672,1348.23767
191,1.583,27.95073,137.12486,1348.27441
192,1.592,34.79674,135.97804,1348.88733
193,1.6,41.08652,133.01849,1349.1333
194,1.608,47.31858,133.10692,1350.89795
195,1.617,52.87693,132.90314,1351.13843
196,1.625,57.71172,132.70842,1351.53284
197,1.633,63.84131,129.28749,1352.36755
198,1.642,71.51752,127.93002,1352.91284
199,1.65,75.99475,126.60452,1352.9906
200,1.658,82.77062,127.36213,1352.68738
201,1.667,87.58623,126.15307,1353.59937
202,1.675,94.04085,126.79416,1354.15198
203,1.683,99.56117,125.03703,1354.62927
204,1.692,103.74158,123.55396,1354.5481
205,1.7,108.88161,122.72038,1355.25061
206,1.708,113.42489,121.68865,1355.63281
207,1.717,120.14053,123.41082,1357.69336
208,1.725,124.03859,121.20809,1357.7981
209,1.733,129.94128,121.88103,1357.54785
210,1.742,134.46948,120.55752,1357.64685
211,1.75,140.05939,118.54313,1358.62524
212,1.758,145.2428,118.40476,1358.90405
213,1.767,150.13541,117.55359,1358.03833
214,1.775,156.75586,117.59587,1358.74658
215,1.783,161.30827,116.27301,1358.8551
216,1.792,167.81148,117.36177,1358.9884
217,1.8,172.52206,115.75699,1358.5575
218,1.808,177.51653,117.15199,1359.38464
219,1.817,182.70805,115.83263,1359.0813
220,1.825,188.75659,115.63805,1358.8053
221,1.833,193.38052,114.37692,1357.82178
222,1.842,199.28181,115.42468,1358.28748
223,1.85,204.44977,115.04945,1358.99707
224,1.858,211.48921,114.11607,1357.94409
225,1.867,217.70688,115.25187,1358.66492
226,1.875,222.94872,114.62166,1357.79736
227,1.883,229.08731,115.50462,1357.1427
228,1.892,234.19847,114.92967,1357.38611
229,1.9,239.18286,117.11559,1356.39905
230,1.908,245.48189,118.07586,1356.9165
231,1.917,252.37733,118.02914,1356.28979
232,1.925,257.58188,119.47236,1354.92676
233,1.933,263.26825,120.93388,1354.66431
234,1.942,269.00906,121.65382,1354.51257
235,1.95,274.60345,122.68694,1352.15979
236,1.958,280.17584,123.70412,1352.36328
237,1.967,287.46005,124.24326,1350.84607
238,1.975,293.67657,124.14249,1348.9696
239,1.983,299.2897,125.38412,1348.77368
240,1.992,305.49109,126.68307,1347.26172
241,2,312.18872,130.47556,1347.67676
242,2.008,317.67914,131.15988,1345.22693
243,2.017,323.6254,133.06992,1345.84778
244,2.025,329.42105,133.67375,1344.85413
245,2.033,335.19583,134.40024,1342.27161
246,2.042,342.6301,136.03899,1341.11975
247,2.05,347.47711,139.76489,1340.81787
248,2.058,353.22156,141.58786,1340.47449
249,2.067,359.00201,142.82675,1339.68176
250,2.075,366.74432,143.71092,1340.19592
251,2.083,372.64746,146.06581,1340.90601
252,2.092,378.00885,146.73804,1341.36914
253,2.1,383.28998,149.62051,1342.92676
254,2.108,389.23059,151.03455,1344.5387
255,2.117,394.76312,151.40465,1345.22327
256,2.125,401.55057,153.25632,1345.92456
257,2.133,407.49152,154.05545,1346.59851
258,2.142,412.4888,154.21994,1347.5459
259,2.15,417.67297,155.91689,1349.15076
260,2.158,424.41229,157.888,1349.55896
261,2.167,430.51196,157.74451,1350.91394
262,2.175,436.76254,161.10597,1351.59985
263,2.183,443.93994,162.26411,1351.71558
264,2.192,448.72528,163.53821,1351.8645
265,2.2,454.2103,164.64233,1351.65894
266,2.208,461.8457,166.74086,1353.46533
267,2.217,467.43179,167.46791,1353.32263
268,2.225,472.58838,167.32874,1353.40796
269,2.233,480.3793,171.46312,1354.10168
270,2.242,488.28802,172.63239,1354.48828
271,2.25,492.71936,173.62346,1355.8407
272,2.258,499.61121,173.4841,1355.00818
273,2.267,505.79865,176.27406,1356.31787
274,2.275,510.71246,174.83578,1356.3855
275,2.283,516.97162,176.85321,1356.2113
276,2.292,524.63147,178.73065,1358.49329
277,2.3,529.18689,176.96722,1358.04688
278,2.308,535.15857,179.54041,1358.27551
279,2.317,538.85095,178.28711,1358.32544
280,2.325,545.84375,180.28229,1359.77026
281,2.333,552.9527,179.51935,1359.36389
282,2.342,558.1908,180.37086,1360.61218
283,2.35,563.42316,181.53668,1361.31091
284,2.358,569.14813,181.26692,1361.23206
285,2.367,576.73932,182.44614,1361.40442
286,2.375,580.53833,182.86909,1361.21704
287,2.383,587.07312,184.73615,1362.27576
288,2.392,592.91223,183.12601,1362.64429
289,2.4,598.51685,185.75818,1363.98413
290,2.408,604.89252,185.93465,1363.48425
291,2.417,610.63062,185.92807,1363.37524
292,2.425,616.68256,184.90152,1364.6626
293,2.433,621.95844,185.99991,1363.80005
294,2.442,628.27972,186.23898,1364.39233
295,2.45,635.19244,185.58331,1364.04846
296,2.458,640.58118,185.99275,1363.08313
297,2.467,646.62506,184.99562,1362.42883
298,2.475,652.66425,185.96973,1362.20825
299,2.483,658.51068,185.73361,1362.39319
300,2.492,664.10577,184.70032,1362.10522
301,2.5,672.01111,186.39375,1363.06226
302,2.508,676.86292,186.03891,1362.20325
303,2.517,682.95721,187.56248,1363.27161
304,2.525,689.1275,184.90712,1361.24365
305,2.533,695.40436,186.99272,1361.29968
306,2.542,701.43872,185.29224,1360.89111
307,2.55,706.54572,182.12875,1360.63391
308,2.558,714.11133,183.64227,1358.97107
309,2.567,719.57709,181.06519,1357.10291
310,2.575,725.35797,183.0605,1357.40356
311,2.583,730.8678,181.64622,1356.59155
312,2.592,737.57281,181.63985,1355.29187
313,2.6,743.87097,180.74548,1354.45447
314,2.608,749.57941,178.96304,1353.31897
315,2.617,756.62567,180.65808,1353.28528
316,2.625,761.80103,176.42154,1350.73621
317,2.633,767.25299,174.48514,1349.48865
318,2.642,774.6814,176.19492,1348.7749
319,2.65,779.87213,174.59123,1347.99048
320,2.658,785.98016,172.14966,1345.50806
321,2.667,792.24365,172.26822,1345.57239
322,2.675,799.25458,169.78256,1343.92981
323,2.683,804.23157,167.99422,1341.39404
324,2.692,812.07166,169.31261,1340.56274
325,2.7,817.44379,167.23911,1340.76831
326,2.708,823.50995,163.43465,1339.52844
327,2.717,830.76971,164.81351,1340.35669
328,2.725,837.30328,163.07045,1340.95825
329,2.733,845.86957,162.6227,1341.17578
330,2.742,852.73425,160.52847,1341.13745
331,2.75,858.46643,157.73473,1340.72229
332,2.758,868.48376,157.63506,1340.5199
333,2.767,873.21814,156.29683,1340.96252
334,2.775,881.34534,156.68018,1343.90027
335,2.783,887.78204,155.52092,1344.11499
336,2.792,893.79626,153.53459,1344.67712
337,2.8,900.50171,153.61328,1346.22656
338,2.808,906.69946,151.75063,1346.08154
339,2.817,912.95502,149.68307,1347.45581
340,2.825,920.5766,150.51628,1348.15747
341,2.833,926.3429,149.07521,1348.53711
342,2.842,932.03821,146.39526,1347.67126
343,2.85,937.92157,146.06642,1349.2207
344,2.858,945.23962,145.20454,1349.84814
345,2.867,950.81543,142.33113,1350.33606
346,2.875,957.04883,141.97375,1351.40186
347,2.883,964.47815,142.12801,1352.23047
348,2.892,969.77728,139.12393,1352.99487
349,2.9,975.34436,136.90434,1353.75415
350,2.908,983.56976,137.44588,1353.81482
351,2.917,988.38263,135.38974,1354.4873
352,2.925,992.21912,134.75273,1354.8313
353,2.933,1000.1485,135.76529,1355.6189
354,2.942,1005.56537,133.54137,1356.92737
355,2.95,1009.6889,132.593,1357.47583
356,2.958,1014.91583,129.93333,1358.18604
357,2.967,1022.05054,130.40686,1358.79675
358,2.975,1026.30847,129.45245,1359.06165
359,2.983,1031.55884,127.54437,1359.76086
360,2.992,1038.42517,131.36581,1361.95813
361,3,1043.6626,128.5761,1360.77539
362,3.008,1047.93152,125.29953,1360.65356
363,3.017,1054.07483,124.06772,1360.97351
364,3.025,1057.6825,122.44685,1359.84363
365,3.033,1064.6875,122.41527,1361.24731
366,3.042,1069.11865,122.07634,1360.83862
367,3.05,1075.33081,121.42571,1361.38831
368,3.058,1081.32129,121.21589,1360.41418
369,3.067,1087.69348,117.93536,1359.46704
370,3.075,1092.36096,122.49783,1362.66406
371,3.083,1098.73816,120.32278,1360.63953
372,3.092,1104.05371,118.22153,1360.67627
373,3.1,1110.67102,120.95287,1361.71838
374,3.108,1114.03687,120.45137,1360.8053
375,3.117,1122.75757,121.423,1361.39075
376,3.125,1127.95728,118.89286,1358.67944
377,3.133,1132.38354,117.82559,1358.84192
378,3.142,1138.38452,120.92812,1358.25586
379,3.15,1145.54358,119.60973,1357.55115
380,3.158,1151.1908,122.20041,1357.80737
381,3.167,1155.54065,121.85307,1357.35437
382,3.175,1162.23999,120.69277,1354.12659
383,3.183,1167.58008,121.94372,1354.37134
384,3.192,1173.88367,123.74483,1352.51575
385,3.2,1180.4198,123.34628,1352.36414
386,3.208,1184.82678,126.50173,1351.51379
387,3.217,1191.43762,125.74296,1349.43799
388,3.225,1199.6731,129.21956,1348.87488
389,3.233,1203.50598,128.26396,1348.69092
390,3.242,1210.24573,127.93803,1345.28174
391,3.25,1216.52954,132.19316,1345.80798
392,3.258,1224.09839,133.39978,1344.30286
393,3.267,1230.41028,136.85031,1344.46582
394,3.275,1235.06018,136.39519,1344.29614
395,3.283,1242.69641,136.16768,1345.09802
396,3.292,1246.75195,138.9173,1345.84558
397,3.3,1254.38025,139.54137,1347.17249
398,3.308,1259.50378,139.38121,1347.5697
399,3.317,1265.58154,141.67186,1347.974
400,3.325,1271.75781,140.3324,1348.47205
401,3.333,1276.96814,145.24605,1350.73499
402,3.342,1283.01221,143.26617,1351.01782
403,3.35,1286.72559,144.78813,1352.22778
404,3.358,1294.04468,145.81314,1352.95752
405,3.367,1301.46094,144.99165,1352.67761
406,3.375,1305.46069,148.43037,1353.29529
407,3.383,1312.74146,147.53365,1353.07642
408,3.392,1320.02588,147.91786,1353.21899
409,3.4,1324.40222,150.97141,1354.62305
410,3.408,1331.97009,150.70021,1354.81604
411,3.417,1335.87573,152.95006,1355.56104
412,3.425,1343.73572,153.23935,1355.94421
413,3.433,1350.53406,158.78496,1357.83826
414,3.442,1356.59143,156.54262,1357.12329
415,3.45,1365.42358,158.1618,1356.34167
416,3.458,1368.42285,159.15468,1356.91565
417,3.467,1376.26135,160.44058,1357.61694
418,3.475,1379.85828,161.9211,1358.31641
419,3.483,1388.04785,162.71623,1359.25
420,3.492,1394.86877,161.50554,1359.9856
421,3.5,1399.5271,165.38487,1361.40479
422,3.508,1405.48059,162.42955,1357.29883
423,3.517,1412.16211,161.75313,1357.56848
424,3.525,1415.69458,163.98302,1358.34192
425,3.533,1422.5072,162.2729,1359.41406
426,3.542,1427.08215,166.69922,1360.69617
427,3.55,1433.45349,164.44075,1360.97314
428,3.558,1436.75122,165.19951,1360.46545
429,3.567,1444.19434,166.53314,1362.84241
430,3.575,1451.70508,164.58794,1359.8186
431,3.583,1457.11401,161.88313,1360.47119
432,3.592,1461.80469,166.06776,1361.19543
433,3.6,1467.8324,163.70418,1361.25989
434,3.608,1471.33972,164.99658,1361.65613
435,3.617,1479.61145,165.80673,1362.86902
436,3.625,1482.77319,167.27411,1363.38074
437,3.633,1487.91675,164.1563,1363.58667
438,3.642,1496.28711,163.40948,1360.8252
439,3.65,1503.14417,162.22385,1361.79541
440,3.658,1506.17053,163.8562,1361.58789
441,3.667,1513.04492,162.6667,1362.56287
442,3.675,1518.12268,166.41554,1363.80505
443,3.683,1523.01025,161.9106,1362.70752
444,3.692,1529.38916,160.06332,1360.46948
445,3.7,1536.30029,158.84212,1360.66931
446,3.708,1540.07104,161.12639,1360.9812
447,3.717,1545.88574,157.99304,1361.5498
448,3.725,1553.3689,157.25443,1359.84778
449,3.733,1557.80774,153.9127,1358.65125
450,3.742,1562.94934,155.54138,1358.62903
451,3.75,1568.56274,153.55777,1358.07654
452,3.758,1571.80017,154.60635,1358.77747
453,3.767,1579.12793,153.1817,1355.15845
454,3.775,1585.11621,150.36903,1355.0177
455,3.783,1589.88391,146.0966,1354.44531
456,3.792,1592.43799,147.21997,1354.69788
457,3.8,1600.83301,147.38179,1351.91101
458,3.808,1608.31628,146.3394,1351.98853
459,3.817,1610.75806,142.89313,1349.29028
460,3.825,1615.57007,140.42178,1347.6095
461,3.833,1621.07263,137.82851,1347.85486
462,3.842,1628.06738,137.32338,1347.5083
463,3.85,1635.74512,136.73889,1344.72278
464,3.858,1637.05322,135.15884,1343.5708
465,3.867,1644.19824,133.95605,1344.60876
466,3.875,1650.62708,130.05672,1344.34094
467,3.883,1656.93591,126.67751,1343.64026
468,3.892,1662.90662,126.6482,1345.33813
469,3.9,1669.31348,125.83875,1344.72937
470,3.908,1675.52344,126.63949,1343.31531
471,3.917,1680.05688,122.65118,1344.54333
