Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
217,1.8,396.2977,-197.99959,848.85883
218,1.808,404.92688,-197.42442,850.10553
219,1.817,413.1077,-196.48952,851.5174
220,1.825,421.40714,-195.80757,852.54541
221,1.833,429.63058,-194.73917,853.16687
222,1.842,437.43927,-194.50378,854.65411
223,1.85,445.91919,-194.79285,856.36963
224,1.858,454.3559,-192.07518,856.03821
225,1.867,461.50293,-193.4696,858.27557
226,1.875,470.53079,-192.24277,859.50433
227,1.883,478.26569,-190.01903,860.1474
228,1.892,485.67178,-190.14627,860.5271
229,1.9,493.57172,-188.83432,861.69
230,1.908,500.19806,-188.89078,862.96417
231,1.917,507.85928,-188.08009,863.71381
232,1.925,516.72906,-186.30342,863.44531
233,1.933,523.8634,-185.02873,864.14404
234,1.942,530.79443,-181.93893,865.01807
235,1.95,537.88458,-182.44693,866.36066
236,1.958,544.32971,-182.21324,867.01361
237,1.967,551.5097,-181.35994,867.98016
238,1.975,558.96271,-179.68956,867.99365
239,1.983,566.24927,-179.90419,868.84625
240,1.992,573.64655,-177.50728,868.32336
241,2,581.14203,-176.59245,868.40002
242,2.008,586.63751,-175.60146,869.13318
243,2.017,594.44073,-174.42984,869.27124
244,2.025,600.04242,-173.2975,869.41956
245,2.033,606.01489,-174.35422,870.703
246,2.042,611.40491,-172.4807,870.95746
247,2.05,619.31097,-171.29788,870.99823
248,2.058,624.90509,-170.47958,870.96637
249,2.067,632.19324,-171.13629,871.98999
250,2.075,636.90833,-168.44582,870.90515
251,2.083,641.58301,-167.54259,871.1637
252,2.092,647.43408,-167.8737,871.68323
253,2.1,653.83539,-167.14714,871.98151
254,2.108,657.55371,-166.21649,872.16553
255,2.117,662.54932,-164.80266,873.17072
256,2.125,668.00909,-165.77702,873.55096
257,2.133,670.47882,-163.93515,874.07916
258,2.142,675.97504,-163.24535,874.646
259,2.15,680.29706,-163.67801,874.53418
260,2.158,684.43109,-162.33304,875.35278
261,2.167,689.80054,-161.73332,875.05548
262,2.175,693.8938,-160.09236,874.80029
263,2.183,698.43689,-159.91656,875.89545
264,2.192,702.67542,-159.44843,875.44916
265,2.2,706.74078,-158.30141,875.06421
266,2.208,711.27545,-159.00813,874.48474
267,2.217,715.19214,-157.58394,874.34747
268,2.225,719.50421,-157.75716,874.59821
269,2.233,722.62897,-157.23796,874.4248
270,2.242,727.00012,-157.89589,874.58228
271,2.25,729.92889,-156.46936,872.8526
272,2.258,733.5658,-157.08472,871.56476
273,2.267,737.24792,-156.32999,871.84052
274,2.275,740.93475,-156.98975,871.60553
275,2.283,743.99866,-156.21712,869.98438
276,2.292,747.91217,-156.34698,870.30878
277,2.3,749.70551,-156.85411,868.68243
278,2.308,753.84155,-156.09525,868.43262
279,2.317,756.66443,-154.66321,866.75726
280,2.325,759.00952,-156.82393,866.48199
281,2.333,761.49231,-156.19714,865.67676
282,2.342,763.38275,-155.72107,864.74866
283,2.35,767.65729,-156.70096,863.53308
284,2.358,769.40186,-157.01511,863.58325
285,2.367,771.70569,-156.57552,862.61188
286,2.375,775.12494,-156.31842,860.81464
287,2.383,776.01221,-156.59444,859.79938
288,2.392,779.73572,-156.82346,859.21033
289,2.4,782.24817,-156.59203,859.37817
290,2.408,784.70447,-157.24438,858.18103
291,2.417,786.76691,-158.21243,856.59186
292,2.425,789.14233,-158.1579,855.49719
293,2.433,791.90363,-156.70694,854.50122
294,2.442,794.29602,-157.83041,852.43939
295,2.45,796.4527,-159.10106,852.05994
296,2.458,799.62567,-159.73648,850.87988
297,2.467,802.10388,-158.75536,850.24207
298,2.475,804.39545,-160.47559,848.49792
299,2.483,807.81256,-159.88734,846.76331
300,2.492,810.88702,-159.33971,845.66827
301,2.5,813.12494,-162.01732,843.57361
302,2.508,815.2514,-161.78644,843.0188
303,2.517,820.41357,-162.1297,842.20227
304,2.525,823.88068,-161.68309,842.12225
305,2.533,826.17572,-163.63805,839.354
306,2.542,829.47345,-164.20483,838.55078
307,2.55,833.2536,-164.14465,835.77679
308,2.558,837.85547,-165.84663,835.65643
309,2.567,841.49988,-164.52368,834.73895
310,2.575,845.73627,-166.59238,834.13965
311,2.583,850.8288,-165.0569,832.27625
312,2.592,854.34082,-167.66508,831.13702
313,2.6,859.40576,-166.69994,830.1225
314,2.608,864.05951,-168.81766,828.19006
315,2.617,870.10382,-169.86914,827.8371
316,2.625,874.83838,-169.89574,827.25427
317,2.633,879.90082,-170.74883,825.98071
318,2.642,886.19995,-171.30974,824.5376
319,2.65,891.02679,-171.19304,823.2818
320,2.658,898.35474,-172.72797,822.69165
321,2.667,904.34344,-174.29173,821.12653
322,2.675,910.45325,-173.91417,819.95135
323,2.683,916.94159,-175.53076,819.32263
324,2.692,924.45441,-175.36816,817.65308
325,2.7,930.77911,-176.96298,817.26306
326,2.708,936.8158,-178.49001,816.53992
327,2.717,945.16205,-178.73869,815.75195
328,2.725,953.78522,-179.74179,815.54547
329,2.733,959.29419,-182.49677,814.58087
330,2.742,967.46411,-182.85454,814.51782
331,2.75,974.86475,-183.028,815.12421
332,2.758,982.77045,-183.23129,815.13422
333,2.767,991.38934,-184.2099,815.11462
334,2.775,998.9436,-184.84302,815.72284
335,2.783,1008.07458,-185.42172,816.50726
336,2.792,1015.78369,-186.78848,817.93719
337,2.8,1025.70459,-188.09264,818.83929
338,2.808,1033.78809,-188.80267,820.18988
339,2.817,1041.98999,-188.67841,821.18176
340,2.825,1050.84924,-189.27957,823.52539
341,2.833,1059.91663,-190.50719,823.64703
342,2.842,1068.24133,-191.28439,825.64978
343,2.85,1076.38232,-192.5365,826.33417
344,2.858,1084.62317,-193.08507,827.80835
345,2.867,1094.42236,-194.11392,829.49835
346,2.875,1103.18445,-194.64529,829.53857
347,2.883,1111.35901,-195.4799,831.18695
348,2.892,1122.29395,-196.8132,832.70496
349,2.9,1130.46313,-196.80046,833.24872
350,2.908,1140.52075,-196.99628,833.95282
351,2.917,1149.44434,-197.63058,834.47937
352,2.925,1158.82312,-199.02209,836.07166
353,2.933,1167.8363,-199.05803,835.87018
354,2.942,1177.19788,-199.22449,836.15594
355,2.95,1187.48962,-199.36272,838.22388
356,2.958,1195.59399,-199.35335,838.70905
357,2.967,1206.42993,-199.82558,840.75702
358,2.975,1214.06848,-200.55725,841.00421
359,2.983,1224.94739,-199.72961,842.02045
360,2.992,1233.15369,-200.63972,843.36517
361,3,1242.39783,-199.53114,843.73047
362,3.008,1250.78625,-199.07881,844.88715
363,3.017,1260.67627,-198.90036,846.05957
364,3.025,1268.15125,-198.75262,847.39874
365,3.033,1277.08594,-198.44316,848.08319
366,3.042,1285.63953,-198.14748,849.84058
367,3.05,1294.39758,-197.18315,851.07269
368,3.058,1302.49524,-197.26721,852.25928
369,3.067,1311.0481,-197.5242,852.64789
370,3.075,1320.21399,-196.87785,853.82324
371,3.083,1328.39441,-196.91655,855.19928
372,3.092,1337.02844,-196.25894,855.74323
373,3.1,1344.28625,-196.21689,856.85236
374,3.108,1353.6842,-195.80296,857.66681
375,3.117,1361.73914,-195.5464,859.51605
376,3.125,1368.86755,-194.03152,860.14319
377,3.133,1376.74451,-193.88957,861.20758
378,3.142,1384.71716,-193.46219,861.44073
379,3.15,1391.80627,-191.86263,861.72198
380,3.158,1398.18896,-191.23596,862.78754
381,3.167,1406.72815,-190.8289,864.0285
382,3.175,1413.44507,-189.61562,864.37671
383,3.183,1419.41675,-188.76172,865.40509
384,3.192,1427.26208,-188.87935,865.65503
385,3.2,1433.63831,-186.84879,865.66217
386,3.208,1439.59656,-186.16844,866.20123
387,3.217,1446.23792,-185.50621,867.13531
388,3.225,1452.60132,-185.09012,866.94312
389,3.233,1459.4187,-183.99774,867.57544
390,3.242,1465.23999,-182.85226,866.87701
391,3.25,1470.68652,-182.48917,867.20752
392,3.258,1476.52393,-181.58183,867.5376
393,3.267,1482.50928,-180.55902,867.84851
394,3.275,1488.09961,-179.60744,867.50281
395,3.283,1493.71057,-178.70181,867.86505
396,3.292,1498.20496,-178.77701,867.86475
397,3.3,1503.75037,-177.48141,866.68823
398,3.308,1507.11694,-176.93272,866.42694
399,3.317,1512.33142,-177.48247,867.69257
400,3.325,1516.61462,-175.74516,867.60461
401,3.333,1522.50281,-176.43571,867.92133
402,3.342,1525.42053,-175.39488,868.01208
403,3.35,1530.30359,-174.6618,867.37897
404,3.358,1534.10828,-175.47868,867.43262
405,3.367,1537.05078,-174.56335,867.20032
406,3.375,1543.01794,-175.3031,867.72095
407,3.383,1545.81519,-173.96661,867.89124
408,3.392,1549.43005,-174.95026,867.93262
409,3.4,1553.6582,-174.45215,867.89612
410,3.408,1558.104,-174.84387,868.00128
411,3.417,1561.98584,-175.35231,868.15674
412,3.425,1564.88708,-174.39287,867.30664
413,3.433,1568.74097,-174.96317,867.63483
414,3.442,1572.22009,-175.19963,866.62427
415,3.45,1575.07654,-174.88066,866.33136
416,3.458,1578.56873,-174.49535,864.90118
417,3.467,1582.37158,-175.67342,864.82898
418,3.475,1585.34497,-176.09912,864.79285
419,3.483,1589.25867,-177.11446,864.06305
420,3.492,1591.00586,-175.89951,862.67676
421,3.5,1593.36255,-176.32909,862.28992
422,3.508,1596.56372,-176.61261,860.75629
423,3.517,1600.38367,-177.20613,860.53809
424,3.525,1601.69629,-176.70575,859.63788
425,3.533,1606.65186,-178.30646,858.40692
426,3.542,1608.31079,-178.26147,857.23755
427,3.55,1610.8822,-177.92928,856.45502
428,3.558,1613.12036,-178.82837,856.10052
429,3.567,1616.5946,-179.71436,855.05481
430,3.575,1618.31812,-178.89326,853.74652
431,3.583,1621.76282,-179.16966,853.19391
432,3.592,1624.099,-180.77237,851.12738
433,3.6,1627.11609,-179.66725,850.98468
434,3.608,1629.61011,-181.67935,850.9469
435,3.617,1633.33997,-182.54681,849.55981
436,3.625,1636.06775,-181.37474,849.28076
437,3.633,1637.60791,-181.87457,847.36676
438,3.642,1640.72363,-181.7202,846.76837
439,3.65,1644.04639,-183.16551,846.65125
440,3.658,1646.65173,-183.87491,846.00629
441,3.667,1650.33569,-184.67436,844.87384
442,3.675,1652.26453,-183.87692,843.80811
443,3.683,1655.53674,-185.66232,842.61963
444,3.692,1660.02441,-186.15924,842.37793
445,3.7,1662.55908,-187.5432,841.66797
446,3.708,1666.83936,-187.44675,841.69934
447,3.717,1669.56555,-187.5817,839.70892
448,3.725,1673.60498,-189.18767,839.94769
449,3.733,1676.86475,-189.00589,838.50537
450,3.742,1681.71277,-189.53763,837.66333
451,3.75,1685.39441,-191.4939,837.28735
452,3.758,1690.62012,-192.43201,835.61572
453,3.767,1693.74622,-192.02467,833.77393
454,3.775,1699.1156,-193.61726,833.72742
455,3.783,1703.43372,-193.02997,832.85168
456,3.792,1708.36316,-195.81464,831.58356
457,3.8,1713.2085,-196.05679,829.48413
458,3.808,1718.0072,-197.05374,828.54901
459,3.817,1723.23169,-199.23805,828.51782
460,3.825,1728.2793,-198.3586,826.50952
461,3.833,1733.48413,-201.1615,825.17877
462,3.842,1740.06689,-202.83284,824.67767
463,3.85,1745.34814,-201.91098,824.0199
464,3.858,1750.9552,-204.43202,822.38745
465,3.867,1757.45459,-206.05743,820.92487
466,3.875,1762.26892,-207.13324,820.76385
467,3.883,1768.5332,-207.67508,820.51385
468,3.892,1773.8075,-210.92503,818.9707
469,3.9,1780.92114,-212.32881,819.28076
470,3.908,1786.34753,-214.53877,817.95386
471,3.917,1792.17737,-214.1198,818.28473
