Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
53,0.433,-843.42059,-69.65707,1215.20239,-739.77161,-208.2531,1162.31433
54,0.442,-838.07385,-72.74684,1216.25964,-731.08777,-209.46176,1162.85828
55,0.45,-832.14404,-73.02042,1216.94275,-723.66443,-209.32372,1163.26416
56,0.458,-825.08978,-74.08085,1217.36389,-716.46002,-210.49631,1163.16809
57,0.467,-818.98779,-74.52853,1218.6991,-707.69427,-209.88676,1163.62354
58,0.475,-813.4165,-74.25903,1219.25403,-700.61011,-210.06145,1163.56238
59,0.483,-807.00085,-74.88667,1220.19788,-691.18658,-210.49969,1164.60828
60,0.492,-800.77533,-75.96807,1220.75012,-682.5965,-209.39954,1163.98889
61,0.5,-794.57349,-75.76089,1220.57056,-677.66681,-212.71016,1164.35315
62,0.508,-789.30542,-79.04459,1221.77734,-668.6095,-210.24501,1165.52185
63,0.517,-782.87451,-78.981,1221.65991,-662.51477,-211.72629,1164.66541
64,0.525,-777.0766,-79.42036,1222.28845,-654.39337,-209.84073,1165.95105
65,0.533,-770.2262,-80.24613,1221.83691,-648.26727,-212.67654,1166.01282
66,0.542,-765.07013,-80.9194,1222.67664,-640.39337,-211.89799,1165.84827
67,0.55,-758.85962,-81.6741,1223.03455,-634.18762,-213.31258,1166.31873
68,0.558,-752.15228,-81.49119,1223.43481,-625.94397,-211.01196,1165.89905
69,0.567,-746.24005,-82.27687,1222.9552,-619.24237,-212.66904,1165.24524
70,0.575,-739.88483,-83.3129,1222.44006,-612.99609,-211.2925,1165.49036
71,0.583,-734.84753,-83.97612,1222.62744,-606.49835,-213.49747,1166.11121
72,0.592,-728.02258,-84.2184,1223.01184,-600.39905,-212.86423,1165.62988
73,0.6,-722.43256,-83.84026,1222.78247,-592.78711,-213.24771,1164.86621
74,0.608,-716.11469,-84.49186,1222.50476,-586.59424,-212.8741,1164.26965
75,0.617,-710.7995,-84.45039,1222.8501,-578.81494,-211.4003,1163.83545
76,0.625,-704.6449,-83.54531,1222.86389,-572.98175,-210.15973,1163.37646
77,0.633,-698.98108,-83.88823,1222.2229,-566.27344,-211.42801,1163.09631
78,0.642,-692.53119,-83.62201,1222.13647,-560.00452,-209.35738,1163.10901
79,0.65,-687.07874,-82.33301,1221.99365,-554.41437,-210.16177,1163.78247
80,0.658,-681.06622,-82.54404,1222.18677,-547.84784,-208.16888,1161.96985
81,0.667,-675.61719,-82.54188,1221.59814,-541.27832,-208.85683,1162.5061
82,0.675,-669.23419,-81.43101,1220.97314,-535.12701,-207.93613,1161.99219
83,0.683,-663.20337,-81.4876,1220.6864,-529.63812,-206.3073,1161.91699
84,0.692,-657.55853,-80.52197,1219.4231,-522.56317,-206.53885,1161.73987
85,0.7,-650.93201,-79.1675,1219.06873,-516.716,-206.23111,1160.88855
86,0.708,-645.38519,-78.04919,1218.86707,-511.76593,-205.66127,1160.04639
87,0.717,-639.33441,-77.53871,1218.47974,-504.17538,-204.93327,1160.18579
88,0.725,-632.91669,-75.73391,1217.89661,-498.77283,-203.57428,1160.24426
89,0.733,-627.59546,-75.26234,1217.39868,-493.22421,-201.6463,1159.32556
90,0.742,-621.46771,-73.77019,1216.59436,-485.68384,-202.3071,1158.93982
91,0.75,-614.90729,-72.63907,1216.24951,-480.22772,-200.85637,1158.09668
92,0.758,-609.00256,-72.28707,1215.91846,-474.48276,-198.29726,1157.26025
93,0.767,-603.14801,-70.90723,1215.13318,-468.57739,-200.09108,1157.32861
94,0.775,-597.37488,-69.22038,1214.04395,-461.74652,-197.98119,1157.17163
95,0.783,-590.53723,-68.32173,1213.10388,-456.74008,-196.5887,1156.92346
96,0.792,-584.70166,-66.06654,1212.23853,-450.11621,-194.73457,1155.36194
97,0.8,-578.43402,-65.15385,1212.24817,-443.89563,-195.14468,1156.46716
98,0.808,-571.93451,-62.70223,1210.96667,-438.43677,-192.7132,1156.75549
99,0.817,-565.19733,-61.38483,1210.78979,-431.87396,-191.7775,1156.19043
100,0.825,-559.60742,-58.34526,1210.39111,-426.25116,-189.13161,1155.44751
101,0.833,-552.72754,-57.14436,1209.44629,-419.91394,-188.87389,1155.31128
102,0.842,-546.9837,-55.43829,1209.86084,-414.22919,-187.12695,1156.33813
103,0.85,-540.04974,-54.35222,1210.22217,-409.28821,-186.02277,1157.12305
104,0.858,-534.07172,-51.59721,1211.21448,-402.04822,-183.3679,1157.84827
105,0.867,-527.37238,-51.20915,1211.95129,-396.10406,-182.42654,1159.54248
106,0.875,-521.3205,-49.94876,1213.52747,-391.08148,-182.09302,1161.02283
107,0.883,-514.04541,-48.12746,1215.29785,-384.77518,-180.31386,1162.57275
108,0.892,-507.04056,-47.03812,1215.67749,-379.21298,-179.38934,1163.5459
109,0.9,-500.05609,-45.91946,1217.07385,-370.84109,-176.87204,1165.44922
110,0.908,-494.76993,-43.82571,1218.4967,-365.43454,-175.95937,1167.76404
111,0.917,-488.02328,-43.36142,1218.93274,-359.06778,-175.19489,1169.04626
112,0.925,-481.36676,-41.02475,1220.61401,-352.41956,-173.61734,1170.52148
113,0.933,-474.6535,-40.18731,1221.38623,-346.43164,-172.21764,1172.07947
114,0.942,-468.45972,-37.95985,1222.29895,-340.3089,-170.05258,1173.60718
115,0.95,-463.80234,-37.59323,1223.18872,-334.35452,-169.59056,1174.13171
116,0.958,-456.21051,-35.43989,1224.2312,-328.23297,-168.42485,1175.50574
117,0.967,-451.41119,-33.77543,1224.28271,-323.26532,-166.97745,1175.95093
118,0.975,-445.77371,-32.32658,1224.34094,-318.6405,-166.05705,1176.24707
119,0.983,-439.36121,-31.1333,1224.79211,-312.40308,-165.85345,1176.23218
120,0.992,-433.4671,-28.52063,1226.43408,-308.37238,-165.2245,1176.67517
121,1,-428.25012,-27.50747,1226.60291,-303.48065,-164.03987,1177.36462
122,1.008,-422.60184,-27.35927,1227.08081,-298.48233,-162.96913,1178.00732
123,1.017,-416.94211,-25.03768,1226.95349,-293.88715,-161.9227,1177.46216
124,1.025,-411.36676,-23.39621,1228.22571,-289.02786,-162.13084,1178.62781
125,1.033,-406.36978,-22.425,1229.19592,-284.30887,-160.04317,1178.85181
126,1.042,-401.5304,-21.66831,1230.46729,-278.70172,-157.33192,1179.04846
127,1.05,-395.20786,-20.68025,1230.92151,-273.49756,-157.8831,1179.86206
128,1.058,-390.0835,-18.71345,1231.4519,-268.99954,-157.71269,1179.65808
129,1.067,-384.97247,-18.5345,1231.98621,-263.35843,-156.1918,1179.39636
130,1.075,-379.71194,-18.40881,1232.53088,-258.85056,-155.96822,1179.94507
131,1.083,-374.2659,-16.94591,1232.42432,-253.51199,-155.59094,1179.6062
132,1.092,-367.8956,-16.51089,1231.83167,-249.21434,-154.58252,1180.25146
133,1.1,-362.73807,-15.2819,1233.96387,-244.45003,-154.38562,1180.69495
134,1.108,-358.44547,-14.77566,1234.86292,-240.23975,-153.33185,1181.5387
135,1.117,-352.76883,-15.00651,1233.89551,-235.75446,-153.38559,1181.79187
136,1.125,-347.58746,-12.59598,1234.05127,-231.75301,-151.6647,1181.68457
137,1.133,-340.72495,-11.87169,1234.02271,-227.18839,-150.96538,1181.65271
138,1.142,-335.83148,-12.79958,1234.54346,-222.72652,-150.48444,1181.3385
139,1.15,-331.21057,-11.47205,1235.90417,-218.07248,-151.20256,1181.03613
140,1.158,-324.37402,-11.2951,1235.2572,-212.70888,-151.09163,1181.42847
141,1.167,-320.43185,-11.75055,1235.53394,-207.93271,-149.71529,1181.80066
142,1.175,-314.71475,-9.99685,1234.99658,-202.63104,-150.06477,1181.60632
143,1.183,-308.81387,-10.06608,1235.37976,-198.93129,-149.33263,1181.76367
144,1.192,-303.21466,-9.16064,1235.35132,-193.34413,-149.02003,1181.24011
145,1.2,-297.5975,-9.08797,1235.18933,-187.66367,-148.65392,1181.48389
146,1.208,-291.76489,-8.89245,1235.21375,-183.11636,-148.04756,1181.50232
147,1.217,-286.50665,-9.98081,1234.56323,-177.82672,-148.04353,1180.6792
148,1.225,-280.99377,-10.08867,1234.95996,-172.77261,-148.90849,1180.07141
149,1.233,-274.56369,-8.71395,1235.48816,-167.82704,-148.18877,1179.97693
150,1.242,-269.20853,-10.17,1235.39368,-162.69576,-148.39723,1179.67871
151,1.25,-263.17429,-9.68352,1235.47644,-156.59193,-147.58313,1179.86938
152,1.258,-257.76837,-8.80531,1234.46143,-151.4007,-148.84428,1178.69995
153,1.267,-252.49135,-9.23951,1233.49475,-145.54039,-147.51538,1177.97424
154,1.275,-246.01691,-10.11125,1233.94763,-141.31937,-147.96413,1177.86584
155,1.283,-240.32378,-8.86063,1233.46008,-135.02846,-148.55771,1178.04468
156,1.292,-233.93575,-9.76073,1233.33044,-129.78296,-148.85451,1177.46899
157,1.3,-228.91183,-10.00874,1232.50977,-124.59584,-148.41562,1176.82849
158,1.308,-222.01929,-10.03533,1232.56104,-118.68302,-149.74107,1177.03845
159,1.317,-216.17938,-11.36442,1231.87732,-113.01134,-149.86362,1175.97644
160,1.325,-211.08313,-11.96638,1231.30945,-107.548,-150.08731,1175.76648
161,1.333,-205.43903,-11.98579,1230.81091,-102.80249,-151.04407,1174.42212
162,1.342,-199.89032,-13.56193,1229.71545,-96.93303,-150.44153,1174.30933
163,1.35,-193.05899,-14.41483,1228.82312,-92.39266,-151.6219,1173.56519
164,1.358,-186.80922,-13.6791,1228.19543,-84.38638,-151.03351,1172.19189
165,1.367,-181.21083,-15.28724,1226.42749,-80.35162,-153.51486,1171.58191
166,1.375,-175.88266,-14.7501,1225.52441,-75.22832,-153.5087,1170.85425
167,1.383,-168.71333,-16.04437,1224.65454,-68.98254,-153.72461,1169.20483
168,1.392,-161.9176,-17.42146,1223.21326,-64.70852,-155.48868,1168.02527
169,1.4,-157.04462,-17.47815,1222.64368,-58.30821,-155.55127,1167.48547
170,1.408,-150.46912,-18.34281,1220.94971,-52.89803,-157.33508,1167.04565
171,1.417,-144.58669,-19.19877,1220.47437,-46.42522,-157.4024,1165.88171
172,1.425,-138.27066,-19.59808,1218.79785,-41.2528,-159.0829,1165.35901
173,1.433,-132.78056,-20.96653,1217.39099,-34.61943,-158.54552,1164.06445
174,1.442,-124.86915,-19.9382,1216.55249,-28.86853,-160.61664,1163.07227
175,1.45,-118.87893,-22.53978,1215.34009,-23.79651,-162.36357,1162.21533
176,1.458,-113.50858,-22.33949,1215.28088,-17.58756,-162.07318,1160.89648
177,1.467,-106.89883,-23.06866,1215.52686,-11.21664,-164.09163,1160.35242
178,1.475,-100.58765,-25.39292,1214.13342,-4.84174,-164.68123,1160.88
179,1.483,-94.24684,-24.92254,1214.7854,0.73715,-165.44324,1161.20703
180,1.492,-87.39281,-25.75195,1215.13611,8.47444,-166.55119,1160.66479
181,1.5,-81.77586,-26.67978,1215.79126,13.4872,-166.94339,1160.50439
182,1.508,-75.07036,-26.42165,1215.91919,20.65257,-168.39166,1161.16687
183,1.517,-68.57912,-26.68666,1216.93018,26.93219,-170.19868,1162.46838
184,1.525,-62.78828,-28.83902,1217.91577,34.32593,-169.50613,1164.17285
185,1.533,-56.58398,-29.19266,1218.1416,40.89204,-171.67909,1164.12573
186,1.542,-49.91745,-30.45417,1218.63562,48.10241,-172.20619,1164.58179
187,1.55,-42.14474,-31.62988,1219.14832,55.30608,-173.778,1165.61084
188,1.558,-36.5583,-31.42725,1220.35571,62.63722,-174.14075,1166.44238
189,1.567,-30.4975,-32.69211,1220.70386,68.66814,-175.14677,1166.9967
190,1.575,-23.54876,-35.00821,1221.97888,75.06443,-175.43445,1168.59265
191,1.583,-15.79348,-35.69345,1223.05286,81.92087,-177.08852,1169.7478
192,1.592,-10.55287,-38.38327,1223.04822,87.848,-178.53688,1170.73608
193,1.6,-2.5203,-37.68576,1223.6488,95.00903,-180.11823,1171.61047
194,1.608,3.3314,-39.2354,1223.86121,101.71136,-181.05977,1173.12329
195,1.617,10.06377,-40.53388,1224.41382,109.27824,-181.66122,1172.47839
196,1.625,16.35516,-41.35016,1223.96338,115.91969,-183.36775,1172.80579
197,1.633,22.7529,-43.15881,1224.4989,122.61833,-183.63867,1173.35156
198,1.642,28.86211,-43.41952,1224.29565,129.22134,-185.84145,1174.0061
199,1.65,35.1467,-44.72372,1225.35583,137.43855,-187.8369,1174.9812
200,1.658,41.14716,-45.70644,1225.9248,144.58466,-186.63878,1173.22314
201,1.667,47.22023,-46.00771,1226.23694,150.86563,-188.55779,1172.94812
202,1.675,52.9011,-47.62185,1226.95435,158.22,-187.67143,1174.21326
203,1.683,59.35142,-50.20622,1227.80811,166.69154,-188.42583,1173.83325
204,1.692,64.34848,-50.75233,1228.6062,174.33578,-190.0881,1174.21094
205,1.7,71.67412,-51.09668,1228.80273,180.30753,-189.1904,1174.13489
206,1.708,76.27096,-51.96101,1229.25745,188.19948,-190.2034,1174.77185
207,1.717,81.70087,-51.3762,1229.61804,195.10439,-190.47327,1175.08215
208,1.725,87.67065,-52.79422,1230.59473,202.44501,-191.88174,1175.70361
209,1.733,93.6069,-55.12709,1231.29517,209.29686,-189.87,1175.5647
210,1.742,98.43988,-55.64712,1231.80103,216.49574,-191.63231,1175.77527
211,1.75,104.92728,-56.59638,1232.15454,223.0383,-191.93373,1176.65869
212,1.758,110.93916,-56.5711,1232.27075,230.31737,-191.70995,1176.99792
213,1.767,116.6249,-56.54185,1233.21912,237.72157,-191.60068,1177.78052
214,1.775,121.55893,-57.69783,1233.3634,243.82201,-192.8008,1178.0824
215,1.783,127.60519,-57.53627,1234.07043,250.46124,-192.22101,1177.59631
216,1.792,133.10452,-58.96088,1233.69043,257.35681,-192.25914,1177.86719
217,1.8,139.6882,-59.43615,1233.57532,262.74866,-192.60385,1178.58813
218,1.808,144.77339,-61.62893,1235.69763,269.50452,-191.88689,1178.26001
219,1.817,150.30099,-61.49571,1235.30444,276.47311,-192.07562,1178.82825
220,1.825,155.9921,-60.98019,1234.98328,282.18112,-192.27708,1178.05237
221,1.833,161.67291,-62.34872,1234.10986,288.23788,-193.07558,1178.66736
222,1.842,167.09515,-61.94041,1233.92505,295.26407,-192.13879,1178.69263
223,1.85,172.23016,-62.52149,1234.5979,300.08902,-193.2879,1177.82568
224,1.858,178.2077,-62.14683,1235.15796,307.65115,-192.85939,1177.85693
225,1.867,184.12662,-62.60226,1235.24329,313.6994,-192.79193,1178.42163
226,1.875,189.71115,-61.90416,1233.75146,319.9202,-192.37117,1178.01099
227,1.883,194.91504,-61.36119,1233.84485,325.54248,-191.47752,1178.22754
228,1.892,201.30888,-60.75235,1233.29468,332.29147,-191.9091,1177.47937
229,1.9,206.77618,-60.4558,1233.34839,337.78015,-190.04269,1176.76892
230,1.908,212.28748,-59.43256,1232.51855,343.51694,-190.03918,1176.46851
231,1.917,219.1338,-57.72236,1232.52722,349.97195,-190.24141,1176.3407
232,1.925,223.51913,-59.96025,1232.96973,355.75604,-189.67766,1175.79956
233,1.933,229.8134,-57.90131,1231.74243,360.82922,-189.42119,1175.19336
234,1.942,235.96977,-57.04269,1231.23254,368.59125,-188.26779,1175.3623
235,1.95,241.06653,-57.12035,1231.26001,374.08826,-186.99857,1175.16943
236,1.958,247.05576,-55.59256,1229.89404,379.96002,-185.7052,1174.68323
237,1.967,252.89168,-54.0401,1228.81738,386.78668,-185.08923,1173.70032
238,1.975,258.11325,-53.49807,1228.20801,391.87329,-184.48761,1173.79333
239,1.983,264.50067,-52.7218,1227.85681,396.6962,-183.82649,1173.00513
240,1.992,268.97424,-51.17434,1226.46851,402.78064,-182.26701,1172.41467
241,2,274.97018,-49.51466,1226.5304,408.81955,-182.03806,1171.49707
242,2.008,281.44061,-48.00825,1224.86792,414.78,-180.42053,1171.41199
243,2.017,287.78101,-47.01531,1224.0022,419.52374,-179.11406,1170.89783
244,2.025,293.01254,-45.77966,1223.15625,425.70804,-179.27049,1170.13281
245,2.033,299.80917,-44.95831,1222.65686,430.81387,-177.65872,1169.51257
246,2.042,305.59525,-41.79699,1221.41553,437.00598,-175.86604,1170.49744
247,2.05,310.90692,-39.59586,1221.20044,442.159,-174.89078,1169.92163
248,2.058,317.61096,-39.09846,1220.89758,448.27365,-173.37392,1169.54333
249,2.067,322.85083,-38.56675,1220.76172,453.95938,-172.78331,1169.83459
250,2.075,329.53311,-36.95964,1219.76453,459.31149,-170.99103,1169.19031
251,2.083,335.9957,-34.74806,1219.93506,464.71188,-169.03053,1170.33972
252,2.092,342.47873,-33.20625,1221.3551,471.3606,-168.27647,1171.80005
253,2.1,349.16721,-32.70403,1222.26965,475.67615,-167.2823,1172.63806
254,2.108,355.65454,-30.73662,1223.8584,482.98334,-166.39737,1174.97913
255,2.117,362.72897,-29.72888,1224.03125,487.7356,-163.2536,1175.85852
256,2.125,368.40796,-30.6939,1225.84375,494.49869,-162.23831,1177.57935
257,2.133,375.52823,-28.90298,1226.94934,500.79459,-161.55777,1179.02466
258,2.142,380.83316,-26.25876,1228.8772,507.45703,-160.63249,1180.14233
259,2.15,388.10266,-24.68636,1229.45422,513.58252,-158.51091,1182.25012
260,2.158,392.92773,-24.63907,1230.4873,520.15839,-156.01947,1182.76355
261,2.167,399.582,-23.00138,1231.13879,526.83075,-154.92422,1185.30469
262,2.175,405.34448,-21.40034,1232.50354,532.39612,-153.955,1185.93286
263,2.183,411.53473,-19.86759,1233.11658,538.20306,-152.78983,1187.15356
264,2.192,418.08569,-19.09467,1233.40552,543.90814,-150.80949,1188.8562
265,2.2,424.60916,-16.26771,1234.09277,549.04504,-150.46925,1189.16003
266,2.208,429.59143,-15.66329,1233.94739,554.40271,-150.36079,1189.71875
267,2.217,434.63153,-14.0786,1235.23499,559.63965,-148.77599,1191.10779
268,2.225,440.65866,-12.82898,1236.0769,563.91174,-147.00096,1190.54077
269,2.233,446.82645,-12.08254,1235.75269,569.70367,-147.14902,1191.13953
270,2.242,452.11343,-11.62312,1236.02551,574.30713,-145.74257,1191.49158
271,2.25,458.38037,-7.78858,1237.61304,578.44543,-144.33049,1191.89355
272,2.258,462.43591,-6.73193,1237.63794,583.40057,-145.16077,1192.95691
273,2.267,468.23801,-6.10127,1238.10437,588.73468,-143.49979,1192.29358
274,2.275,473.9097,-6.11573,1238.11084,593.20349,-142.35426,1191.97754
275,2.283,479.84805,-5.48973,1238.72498,597.91687,-142.31267,1191.87366
276,2.292,485.09012,-2.41344,1240.24304,602.55951,-140.98836,1191.84863
277,2.3,489.01617,-4.4754,1240.81958,606.41034,-140.98897,1191.75256
278,2.308,495.10654,-2.81808,1241.01465,611.87408,-141.31035,1193.30945
279,2.317,500.70572,-2.21431,1240.33508,614.4682,-140.63139,1193.02466
280,2.325,504.68933,-1.16371,1240.53955,619.8053,-139.8773,1193.10303
281,2.333,510.04456,0.95297,1241.13342,624.54968,-138.90794,1192.85242
282,2.342,515.4696,0.73631,1241.81824,628.95227,-138.47974,1193.83191
283,2.35,522.68372,2.80699,1242.28699,633.58698,-138.19978,1192.81873
284,2.358,525.11713,3.18724,1242.46301,637.65582,-138.36163,1193.646
285,2.367,531.82581,4.22986,1242.61829,641.44684,-138.11153,1193.33142
286,2.375,536.51886,3.63913,1242.95007,646.80536,-137.43388,1193.67407
287,2.383,542.85132,4.93917,1243.57751,651.2738,-137.04811,1193.91797
288,2.392,546.96472,5.16751,1243.17883,655.46436,-137.15645,1194.27893
289,2.4,552.94159,6.2816,1243.87427,660.70313,-136.71646,1194.31677
290,2.408,558.23279,5.01339,1243.80859,664.58966,-135.785,1193.95911
291,2.417,563.72278,6.25168,1243.79529,668.87482,-135.38441,1193.88965
292,2.425,569.25903,8.04627,1243.79602,674.10602,-135.56366,1193.29614
293,2.433,573.92914,8.16065,1242.52002,677.40662,-135.76521,1193.34607
294,2.442,579.02832,8.99246,1242.59705,682.59937,-135.0378,1192.86938
295,2.45,585.28473,9.7232,1242.85608,687.27991,-134.85406,1191.9519
296,2.458,590.10852,8.03246,1242.63159,692.22815,-134.49467,1191.15332
297,2.467,596.50427,9.70095,1243.92139,697.35168,-133.60632,1191.28381
298,2.475,601.64124,9.23316,1241.94031,701.76147,-134.136,1191.16077
299,2.483,607.93567,9.16337,1242.17261,706.00629,-133.94881,1190.21387
300,2.492,613.54083,9.77546,1241.83423,710.46405,-134.97435,1189.96497
301,2.5,619.07788,9.44225,1241.54504,716.42963,-134.30186,1189.43494
302,2.508,624.68597,9.62758,1241.49353,721.95862,-135.6526,1189.06079
303,2.517,631.04889,9.43213,1240.0968,726.22491,-135.74144,1188.45789
304,2.525,636.64301,7.67092,1240.03906,731.82025,-135.89096,1187.59448
305,2.533,642.49567,9.04324,1239.3147,736.73077,-135.43539,1187.19812
306,2.542,648.91461,7.33802,1237.71875,742.22797,-135.98029,1186.62256
307,2.55,655.31049,8.79412,1236.76099,747.20538,-137.13098,1185.30164
308,2.558,660.38885,6.83876,1236.99939,753.0802,-137.13063,1184.74939
309,2.567,667.38226,8.32481,1236.53174,759.08282,-137.50136,1184.28503
310,2.575,673.18805,7.66694,1235.8197,763.08197,-137.91023,1183.7467
311,2.583,679.91742,9.01965,1234.12781,770.0072,-137.96257,1181.71143
312,2.592,685.42432,6.42846,1232.15869,774.44153,-139.29626,1180.86633
313,2.6,691.75684,2.40252,1231.57397,779.57996,-139.17467,1179.51099
314,2.608,697.25818,5.22591,1229.97107,786.31458,-139.86081,1178.31494
315,2.617,703.54755,2.73723,1229.62927,792.1308,-141.34682,1177.88403
316,2.625,709.93335,3.76777,1227.18054,798.2016,-141.16942,1176.28235
317,2.633,716.13074,1.95372,1226.62817,803.80804,-143.7019,1175.56238
318,2.642,722.37726,-0.46097,1225.5061,808.95282,-144.68546,1174.16602
319,2.65,729.9198,0.3723,1222.44604,816.08551,-144.90535,1173.22852
320,2.658,734.89325,-1.60479,1222.41223,821.07953,-146.78218,1172.22327
321,2.667,742.95746,-0.39533,1221.06787,827.86755,-147.26407,1170.20532
322,2.675,747.92102,-3.9079,1220.04163,833.69977,-148.20349,1169.57117
323,2.683,754.9278,-4.65984,1217.95471,840.34845,-148.44969,1167.5249
324,2.692,762.42688,-4.45289,1216.47888,846.3941,-150.15869,1166.78394
325,2.7,767.31415,-6.38855,1216.02197,851.64392,-152.85721,1166.25073
326,2.708,775.15106,-6.47,1214.72839,859.0296,-153.34209,1163.85083
327,2.717,781.21179,-8.45249,1214.33533,865.65558,-153.73091,1163.75452
328,2.725,787.62079,-9.74851,1214.53015,872.02832,-155.16666,1164.05237
329,2.733,793.3493,-10.51235,1214.16016,878.54688,-155.68205,1163.61914
330,2.742,800.26685,-11.99687,1214.87024,885.95825,-157.08372,1163.97363
331,2.75,806.66772,-10.29169,1215.88269,893.7514,-158.17978,1163.79053
332,2.758,812.93567,-12.13126,1216.06873,899.85156,-160.36317,1164.20544
333,2.767,819.31342,-11.22288,1216.60718,907.5639,-160.96242,1165.29504
334,2.775,826.83002,-13.69825,1216.26404,915.28381,-162.34557,1165.42065
335,2.783,833.28455,-16.18154,1217.198,921.53363,-162.52417,1166.38086
336,2.792,840.07709,-16.08969,1218.22021,929.01068,-163.41365,1166.98816
337,2.8,845.41803,-19.13157,1218.55017,935.94574,-165.32773,1167.88611
