Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-1153.8689,-57.84567,1338.54663
2,0.008,-1148.16125,-56.65281,1337.88123
3,0.017,-1142.11121,-56.59367,1337.38538
4,0.025,-1135.96277,-55.95403,1337.25305
5,0.033,-1129.98975,-55.29959,1335.94348
6,0.042,-1123.09924,-56.0192,1336.30396
7,0.05,-1117.87793,-54.87721,1335.69434
8,0.058,-1110.86023,-54.36036,1335.28235
9,0.067,-1105.41675,-54.84875,1334.69104
10,0.075,-1098.9082,-54.43029,1334.3009
11,0.083,-1091.69092,-54.20581,1334.15442
12,0.092,-1086.27417,-54.23819,1332.495
13,0.1,-1078.91724,-54.68676,1331.93066
14,0.108,-1073.76904,-54.84857,1331.22827
15,0.117,-1066.10461,-54.39498,1330.89941
16,0.125,-1060.50146,-55.08562,1328.96826
17,0.133,-1052.97083,-56.35511,1328.98059
18,0.142,-1046.73047,-56.26458,1326.32581
19,0.15,-1039.23035,-57.2262,1326.22913
20,0.158,-1033.552,-57.74418,1325.20093
21,0.167,-1026.38354,-58.76302,1324.35156
22,0.175,-1020.75476,-57.95801,1323.05701
23,0.183,-1013.59174,-58.91835,1321.24658
24,0.192,-1008.12805,-61.28617,1320.18054
25,0.2,-1000.81104,-62.14865,1318.59827
26,0.208,-995.28772,-62.55825,1317.2135
27,0.217,-987.87384,-63.73388,1316.08801
28,0.225,-982.06689,-63.63445,1315.89612
29,0.233,-974.63129,-65.46136,1314.92871
30,0.242,-968.44122,-66.15034,1315.23047
31,0.25,-961.89465,-67.47462,1314.88342
32,0.258,-955.64819,-68.12596,1315.31287
33,0.267,-948.86951,-68.50191,1315.30469
34,0.275,-942.69373,-68.11945,1315.74231
35,0.283,-935.94312,-68.91618,1317.11072
36,0.292,-929.26563,-68.83887,1318.21167
37,0.3,-923.21185,-69.27417,1318.96826
38,0.308,-915.9574,-70.44662,1319.38953
39,0.317,-909.85944,-71.91797,1321.05957
40,0.325,-903.64844,-72.83599,1321.70984
41,0.333,-897.0799,-73.05537,1322.00232
42,0.342,-889.93982,-72.0093,1322.36584
43,0.35,-882.76233,-73.85369,1323.18884
44,0.358,-876.10107,-73.73138,1323.35132
45,0.367,-869.41949,-74.60059,1324.13757
46,0.375,-861.54877,-76.45049,1324.89307
47,0.383,-855.12372,-77.33646,1325.64331
48,0.392,-848.21783,-78.21568,1325.24048
49,0.4,-841.05884,-79.8551,1326.24512
50,0.408,-834.50488,-80.35373,1326.27185
51,0.417,-827.362,-82.01132,1326.97559
52,0.425,-819.41644,-82.81191,1328.02039
53,0.433,-813.40778,-83.28819,1328.72815
54,0.442,-807.58392,-84.6996,1328.82214
55,0.45,-799.90808,-84.39158,1329.98523
56,0.458,-793.56055,-84.84997,1330.35632
57,0.467,-787.10535,-86.54028,1331.17957
58,0.475,-780.44537,-86.61151,1331.91919
59,0.483,-774.42603,-87.53439,1332.27942
60,0.492,-768.55603,-88.52884,1333.24463
61,0.5,-762.13208,-88.9598,1333.45972
62,0.508,-755.63245,-88.20458,1333.19604
63,0.517,-749.24652,-89.39515,1334.33826
64,0.525,-743.56689,-91.22823,1334.3551
65,0.533,-736.88385,-90.95448,1334.849
66,0.542,-731.34393,-90.74608,1334.74597
67,0.55,-724.32581,-92.2787,1334.55383
68,0.558,-718.65826,-92.19386,1334.74902
69,0.567,-712.81976,-93.42133,1334.63623
70,0.575,-706.44598,-93.64286,1334.96692
71,0.583,-699.68323,-93.33295,1335.15808
72,0.592,-693.72058,-93.42774,1334.9115
73,0.6,-687.56335,-92.95534,1334.79736
74,0.608,-681.73114,-94.74563,1334.87903
75,0.617,-676.1958,-94.0683,1334.98596
76,0.625,-669.60535,-92.93607,1334.49561
77,0.633,-663.88495,-92.607,1334.32568
78,0.642,-658.02722,-92.93802,1334.01428
79,0.65,-652.659,-93.21387,1334.37134
80,0.658,-646.08411,-92.01532,1333.9054
81,0.667,-639.89478,-91.76291,1332.81165
82,0.675,-634.02661,-92.06455,1332.93176
83,0.683,-627.94879,-90.28636,1332.55334
84,0.692,-621.97223,-89.47807,1331.56213
85,0.7,-616.38623,-87.72095,1331.94861
86,0.708,-610.44299,-87.31843,1331.82031
87,0.717,-604.91321,-86.37295,1329.58704
88,0.725,-599.36444,-86.7112,1329.83838
89,0.733,-593.49121,-85.25202,1329.56506
90,0.742,-587.22296,-84.00706,1329.15881
91,0.75,-581.5166,-81.54469,1328.83228
92,0.758,-573.62341,-81.19666,1328.03894
93,0.767,-568.16797,-79.42598,1328.13892
94,0.775,-561.42822,-78.42482,1326.86584
95,0.783,-557.74597,-75.8103,1326.6427
96,0.792,-551.22888,-74.88642,1326.02539
97,0.8,-544.98297,-72.74932,1324.79333
98,0.808,-538.30695,-71.92498,1323.1571
99,0.817,-533.35699,-69.25083,1323.26306
100,0.825,-527.10156,-66.87017,1323.94446
101,0.833,-520.15588,-66.03538,1323.61389
102,0.842,-514.99261,-62.78556,1323.83484
103,0.85,-510.18195,-60.84107,1324.89246
104,0.858,-503.24365,-59.85862,1326.25757
105,0.867,-496.4458,-58.55403,1326.62317
106,0.875,-489.35672,-57.45454,1327.61914
107,0.883,-483.74622,-55.10101,1328.4375
108,0.892,-477.16165,-54.44976,1330.06018
109,0.9,-469.63458,-52.20146,1331.09851
110,0.908,-465.35992,-51.21912,1332.44153
111,0.917,-457.80325,-50.97478,1333.92993
112,0.925,-451.57178,-48.44314,1334.88928
113,0.933,-445.32428,-47.88934,1335.38757
114,0.942,-439.94687,-46.09072,1336.86047
115,0.95,-432.83829,-44.69633,1337.15271
116,0.958,-427.49826,-41.89294,1338.31763
117,0.967,-420.50101,-40.50989,1338.81177
118,0.975,-415.12283,-39.13882,1338.68713
119,0.983,-409.45419,-37.83458,1339.79407
120,0.992,-403.68005,-37.05275,1340.6698
121,1,-397.69888,-33.78889,1341.04285
122,1.008,-391.77206,-33.7231,1341.31445
123,1.017,-386.38181,-32.33007,1341.36023
124,1.025,-380.9696,-31.25747,1342.32251
125,1.033,-374.38031,-29.89662,1342.66284
126,1.042,-368.82465,-28.11551,1343.21692
127,1.05,-363.54926,-28.82747,1343.46509
128,1.058,-357.59021,-25.84079,1344.99792
129,1.067,-353.26578,-25.8563,1345.21191
130,1.075,-347.06415,-25.15627,1345.68787
131,1.083,-342.37506,-24.35829,1346.03687
132,1.092,-336.75089,-25.06147,1346.20337
133,1.1,-330.90802,-23.07416,1347.22363
134,1.108,-324.88214,-22.27382,1347.39539
135,1.117,-318.66824,-22.02283,1347.50732
136,1.125,-314.07031,-22.30552,1347.67236
137,1.133,-308.15677,-21.61401,1348.01965
138,1.142,-302.71484,-20.76336,1348.60144
139,1.15,-298.01227,-19.56649,1348.65247
140,1.158,-292.8681,-19.17968,1347.9043
141,1.167,-285.79251,-19.53191,1348.45935
142,1.175,-279.42215,-18.30614,1348.57214
143,1.183,-274.81219,-18.41712,1348.41089
144,1.192,-269.64172,-19.20382,1348.33154
145,1.2,-263.53763,-18.47738,1347.59937
146,1.208,-257.32321,-17.49761,1348.44019
147,1.217,-251.70956,-18.03585,1348.31665
148,1.225,-245.88335,-18.41894,1348.32214
149,1.233,-239.42276,-17.56103,1347.67786
150,1.242,-234.77223,-18.61043,1347.45459
151,1.25,-228.82925,-18.51082,1347.38428
152,1.258,-222.46523,-18.02308,1347.12427
153,1.267,-216.70601,-19.61049,1346.8147
154,1.275,-209.99742,-19.7233,1346.09888
155,1.283,-204.06851,-19.5139,1345.89441
156,1.292,-198.61963,-20.03585,1345.75049
157,1.3,-192.28192,-20.97332,1344.68359
158,1.308,-187.18068,-20.67373,1344.60962
159,1.317,-181.93028,-21.90121,1343.86145
160,1.325,-174.61496,-21.53454,1342.36572
161,1.333,-169.38364,-21.27704,1342.03735
162,1.342,-163.39513,-22.18538,1341.51404
163,1.35,-157.09647,-22.62866,1340.99841
164,1.358,-151.44551,-24.66527,1339.90161
165,1.367,-146.19724,-25.03528,1338.65759
166,1.375,-140.29173,-26.39341,1337.38501
167,1.383,-133.86966,-25.60499,1336.26355
168,1.392,-126.98557,-26.13421,1335.5708
169,1.4,-122.60172,-27.35121,1335.29431
170,1.408,-116.31477,-27.9143,1333.88635
171,1.417,-110.21127,-29.08858,1332.4856
172,1.425,-104.51019,-30.84375,1331.46753
173,1.433,-97.96075,-31.23925,1329.77612
174,1.442,-92.15769,-32.40953,1328.5304
175,1.45,-85.20679,-32.72773,1328.47925
176,1.458,-79.45697,-34.198,1327.70105
177,1.467,-73.68007,-35.34144,1327.69189
178,1.475,-66.30163,-35.85078,1328.52649
179,1.483,-61.52958,-36.63903,1327.90356
180,1.492,-54.87693,-36.79335,1328.53259
181,1.5,-49.37837,-38.69715,1328.36023
182,1.508,-42.64659,-38.8023,1329.30859
183,1.517,-36.09659,-40.88169,1330.07898
184,1.525,-31.42721,-40.63333,1330.29114
185,1.533,-24.14524,-41.80709,1330.26892
186,1.542,-18.51082,-43.47837,1331.57336
187,1.55,-12.26957,-43.70636,1332.70837
188,1.558,-5.04071,-44.99419,1333.85925
189,1.567,1.17775,-46.02989,1334.35193
190,1.575,6.78073,-45.77986,1335.10571
191,1.583,13.1894,-48.03445,1336.12988
192,1.592,20.28323,-49.37697,1336.57727
193,1.6,26.39384,-50.33231,1336.72095
194,1.608,32.89373,-51.69345,1336.91455
195,1.617,40.0422,-52.73428,1337.55396
196,1.625,45.92568,-54.33664,1337.99194
197,1.633,52.16098,-54.6137,1337.45178
198,1.642,58.78635,-56.32361,1337.67578
199,1.65,65.10581,-57.25096,1338.09888
200,1.658,72.22176,-57.62986,1338.92834
201,1.667,78.37085,-59.87241,1339.59875
202,1.675,84.28545,-59.50003,1340.48816
203,1.683,90.12709,-60.33936,1339.82678
204,1.692,96.80505,-61.214,1340.79834
205,1.7,103.1382,-62.37256,1341.75623
206,1.708,108.54869,-63.28356,1342.86865
207,1.717,115.11765,-63.40059,1342.54407
208,1.725,120.35744,-64.44775,1343.59033
209,1.733,126.81041,-65.16767,1343.65601
210,1.742,132.29253,-65.7641,1344.49146
211,1.75,138.43114,-65.83585,1344.96057
212,1.758,143.97008,-66.73443,1345.63745
213,1.767,149.05675,-67.30118,1345.48108
214,1.775,154.94209,-66.71323,1345.51526
215,1.783,160.55128,-67.47961,1345.62354
216,1.792,166.88994,-68.73686,1345.84094
217,1.8,172.0592,-68.64259,1345.25427
218,1.808,178.0726,-70.02084,1346.52197
219,1.817,184.19586,-69.37637,1346.34973
220,1.825,189.72086,-70.26796,1346.85327
221,1.833,195.96957,-69.88631,1346.50745
222,1.842,201.69716,-69.39255,1345.91858
223,1.85,206.80879,-70.31752,1346.44263
224,1.858,212.49419,-69.6955,1346.68579
225,1.867,218.2697,-69.85654,1345.97339
226,1.875,224.28288,-68.79529,1346.56555
227,1.883,230.55544,-69.11487,1346.37646
228,1.892,235.82684,-69.7118,1346.82959
229,1.9,242.61551,-68.19231,1346.04517
230,1.908,247.52495,-67.95219,1345.46155
231,1.917,253.35301,-68.1815,1345.71252
232,1.925,258.93381,-65.41987,1344.26721
233,1.933,264.58792,-64.7189,1343.21289
234,1.942,270.07993,-65.39249,1344.01135
235,1.95,275.48877,-64.61018,1343.05591
236,1.958,280.82642,-63.00764,1341.93982
237,1.967,287.03357,-61.61252,1341.4209
238,1.975,292.56766,-60.51802,1341.06824
239,1.983,298.21088,-59.16211,1340.29163
240,1.992,303.9024,-56.3023,1339.49719
241,2,309.32187,-56.45763,1339.21265
242,2.008,314.56491,-55.64365,1339.18726
243,2.017,321.05905,-54.19979,1338.19543
244,2.025,327.15698,-52.30883,1336.72412
245,2.033,332.17297,-49.89355,1335.38428
246,2.042,337.35876,-49.18389,1335.6366
247,2.05,342.9516,-47.79502,1334.76404
248,2.058,348.77936,-44.76031,1333.72839
249,2.067,354.591,-43.90564,1333.70154
250,2.075,359.28564,-40.87946,1333.73804
251,2.083,366.44095,-39.47355,1334.74536
252,2.092,372.345,-38.74858,1336.59753
253,2.1,379.12357,-38.42535,1337.69202
254,2.108,385.85278,-36.8273,1337.80359
255,2.117,392.01025,-35.32715,1339.31543
256,2.125,398.32101,-33.43495,1340.50818
257,2.133,404.06125,-33.58569,1342.23352
258,2.142,411.34741,-31.79356,1343.59485
259,2.15,416.09839,-31.56918,1344.43347
260,2.158,421.4805,-29.0317,1344.97144
261,2.167,428.27866,-26.71249,1345.97961
262,2.175,434.92233,-24.9984,1346.55872
263,2.183,439.61642,-25.46402,1347.69373
264,2.192,445.72821,-23.25339,1348.2782
265,2.2,451.45251,-20.79431,1348.3147
266,2.208,457.38208,-20.69826,1348.2417
267,2.217,463.55658,-18.17045,1349.9054
268,2.225,470.25571,-16.47928,1350.54907
269,2.233,474.21085,-16.49132,1350.25696
270,2.242,480.03149,-14.94409,1350.57239
271,2.25,486.60678,-13.57957,1351.06299
272,2.258,491.58063,-13.6842,1351.25427
273,2.267,498.18671,-12.3526,1352.07092
274,2.275,502.61731,-11.24368,1352.76318
275,2.283,508.47525,-9.6337,1353.31995
276,2.292,514.25317,-7.95324,1353.96667
277,2.3,518.85895,-9.13247,1354.51843
278,2.308,524.93896,-6.74264,1354.31848
279,2.317,530.51764,-7.81551,1354.12817
280,2.325,535.63824,-5.16546,1354.61487
281,2.333,539.99146,-6.85687,1354.92871
282,2.342,546.77521,-5.45105,1355.31177
283,2.35,551.81396,-6.31979,1356.40906
284,2.358,556.33905,-4.10668,1355.95459
285,2.367,562.7113,-4.1804,1357.20471
286,2.375,568.28204,-3.46537,1356.78833
287,2.383,573.31696,-4.98313,1357.50012
288,2.392,578.95679,-3.9752,1356.79993
289,2.4,584.56812,-0.73801,1356.97876
290,2.408,590.18176,-2.18109,1356.7998
291,2.417,596.05255,0.41021,1356.18604
292,2.425,601.99744,-1.28753,1357.00647
293,2.433,606.89044,-1.76,1357.2251
294,2.442,611.53998,0.02945,1356.77405
295,2.45,618.14001,1.61784,1356.4696
296,2.458,623.12366,0.54389,1356.52319
297,2.467,628.90607,0.22194,1356.35205
298,2.475,635.41107,0.14622,1355.55127
299,2.483,640.8241,1.518,1354.52051
300,2.492,647.16248,-1.1599,1354.03748
301,2.5,652.60358,-0.60589,1353.95459
302,2.508,658.03497,-0.4973,1353.83655
303,2.517,663.91364,-0.66053,1353.37158
304,2.525,669.67462,-0.0886,1352.30762
305,2.533,676.25867,-1.13271,1351.5011
306,2.542,682.0412,-1.00835,1350.55859
307,2.55,688.1748,-1.16986,1350.90491
308,2.558,695.38507,-1.21127,1350.68567
309,2.567,700.45844,-2.17582,1348.38135
310,2.575,706.7395,-2.244,1347.76196
311,2.583,712.9231,-2.94051,1347.57996
312,2.592,718.99762,-6.06057,1345.94727
313,2.6,725.2774,-6.58842,1344.44348
314,2.608,730.93933,-6.93238,1342.65771
315,2.617,738.03229,-7.83715,1342.32715
316,2.625,743.91034,-8.3383,1340.34888
317,2.633,749.64783,-9.70804,1339.03296
318,2.642,755.81,-9.41352,1338.83118
319,2.65,762.63062,-10.74893,1336.14319
320,2.658,767.69061,-12.60741,1335.99011
321,2.667,774.87238,-13.05137,1333.33594
322,2.675,780.22766,-14.9043,1332.63684
323,2.683,787.77106,-15.11087,1330.4458
324,2.692,792.57172,-16.59023,1329.08789
325,2.7,798.60938,-19.23454,1329.38574
326,2.708,806.01379,-17.51783,1327.67346
327,2.717,811.60602,-20.9812,1328.03308
328,2.725,817.12073,-22.40224,1329.08215
329,2.733,825.72314,-22.19619,1328.18933
330,2.742,830.86737,-23.76388,1328.63855
331,2.75,837.34766,-22.97016,1328.29163
332,2.758,844.29602,-25.66763,1328.77112
333,2.767,849.78461,-27.36826,1329.83423
334,2.775,856.21155,-27.23755,1329.8147
335,2.783,864.32977,-29.53331,1331.08411
336,2.792,870.68555,-30.34153,1332.04932
337,2.8,877.5116,-31.18473,1333.25525
338,2.808,883.77032,-32.79431,1334.32373
339,2.817,890.59827,-32.37999,1333.98975
340,2.825,896.52716,-36.09674,1334.77002
341,2.833,903.52521,-36.87001,1335.59753
342,2.842,910.73657,-37.30291,1336.40979
343,2.85,917.47552,-38.70753,1337.36743
344,2.858,923.27173,-40.59977,1337.20691
345,2.867,933.13391,-41.76531,1337.72473
346,2.875,938.80249,-43.49751,1338.62817
347,2.883,946.97583,-43.87578,1339.47632
348,2.892,952.33521,-46.06352,1340.1001
349,2.9,958.13123,-47.77692,1339.96936
350,2.908,966.49048,-46.72128,1341.24524
351,2.917,973.13354,-48.73318,1342.23218
352,2.925,978.91187,-50.26172,1343.27893
353,2.933,986.33862,-51.26748,1343.77539
354,2.942,993.04315,-53.13927,1344.62903
355,2.95,999.80609,-52.54799,1345.0365
356,2.958,1005.67389,-54.67158,1346.80054
357,2.967,1011.29785,-55.59395,1346.5885
358,2.975,1019.61133,-55.00282,1346.86218
359,2.983,1026.22046,-56.6898,1347.7887
360,2.992,1030.7345,-60.22404,1347.41907
361,3,1037.59485,-59.23566,1348.44751
362,3.008,1044.27039,-60.81332,1349.77734
363,3.017,1049.1593,-62.00906,1349.11267
364,3.025,1056.55176,-62.57417,1348.73938
365,3.033,1061.6167,-62.39617,1347.45703
366,3.042,1067.0769,-62.58784,1347.73743
367,3.05,1075.35229,-63.23933,1348.22937
368,3.058,1079.78064,-64.45538,1348.28979
369,3.067,1087.21997,-63.65792,1348.25793
370,3.075,1093.39905,-66.12832,1348.77747
371,3.083,1098.32959,-67.84431,1348.73706
372,3.092,1104.40222,-66.88303,1349.33936
373,3.1,1109.62378,-67.96992,1348.96838
374,3.108,1116.09949,-67.69887,1347.73486
375,3.117,1122.96948,-68.10484,1346.30444
376,3.125,1129.10693,-67.41535,1347.66309
377,3.133,1134.41956,-67.118,1346.99976
378,3.142,1139.99744,-67.73184,1346.47046
379,3.15,1145.69324,-65.21213,1345.94861
380,3.158,1151.62109,-64.69339,1346.34143
381,3.167,1157.17896,-64.85654,1343.96729
382,3.175,1162.72534,-64.33875,1342.32642
383,3.183,1167.30981,-62.64943,1342.77014
384,3.192,1173.5658,-63.51054,1341.86584
