Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
211,1.75,260.55588,-213.87143,896.50873
212,1.758,268.1633,-212.2424,896.92163
213,1.767,277.8125,-212.5341,896.93005
214,1.775,285.08707,-211.88922,898.24408
215,1.783,293.84937,-213.18723,898.66974
216,1.792,301.87369,-212.0137,899.26605
217,1.8,310.52103,-213.08615,899.43817
218,1.808,317.77466,-212.06192,899.91284
219,1.817,326.10507,-211.89981,900.6778
220,1.825,334.25122,-212.58466,901.99963
221,1.833,340.94482,-210.27116,901.78064
222,1.842,349.46857,-211.97701,902.57452
223,1.85,356.85593,-210.37352,902.96039
224,1.858,365.22842,-209.3139,903.56909
225,1.867,372.22858,-208.17932,903.28198
226,1.875,381.13498,-208.4201,903.6543
227,1.883,387.63123,-207.13139,904.50555
228,1.892,394.61621,-206.32693,904.53754
229,1.9,402.77448,-206.44026,905.09729
230,1.908,410.28177,-206.39561,905.01068
231,1.917,417.0929,-205.71983,905.00922
232,1.925,423.7438,-204.44034,904.45624
233,1.933,431.81189,-202.51254,905.35706
234,1.942,438.73499,-201.46596,905.30981
235,1.95,445.59894,-200.70276,905.48505
236,1.958,452.07141,-199.95607,905.0943
237,1.967,459.92981,-199.71507,904.88666
238,1.975,466.31296,-199.35327,905.30505
239,1.983,473.30771,-198.47084,905.82336
240,1.992,480.75183,-196.6086,905.36877
241,2,486.61826,-195.87334,904.48016
242,2.008,493.25497,-195.41766,905.883
243,2.017,499.51392,-193.69203,905.75281
244,2.025,505.95731,-192.58475,904.38171
245,2.033,511.91187,-191.95212,904.89484
246,2.042,519.39526,-191.09563,905.40631
247,2.05,524.7533,-190.82524,904.38538
248,2.058,531.06451,-189.16307,905.02704
249,2.067,537.42566,-188.01337,905.72449
250,2.075,543.66772,-186.65025,905.24493
251,2.083,549.00732,-185.67546,905.44519
252,2.092,553.60101,-185.14366,906.12842
253,2.1,558.7027,-184.85153,906.92181
254,2.108,564.93054,-183.47456,907.65454
255,2.117,569.36987,-183.65744,908.89355
256,2.125,573.96387,-180.7874,910.06366
257,2.133,579.17682,-179.93636,911.28778
258,2.142,583.59259,-178.87675,912.01074
259,2.15,589.01361,-178.04507,912.85803
260,2.158,593.71405,-177.07011,914.72559
261,2.167,597.724,-176.89532,914.19751
262,2.175,602.43292,-175.94136,915.79675
263,2.183,606.67004,-175.14769,916.7511
264,2.192,611.51782,-174.92848,917.52075
265,2.2,616.3363,-173.43707,917.64807
266,2.208,620.29706,-173.58961,917.99078
267,2.217,624.54639,-172.37967,917.92621
268,2.225,629.21649,-171.57188,917.41998
269,2.233,633.20685,-171.33293,918.24854
270,2.242,636.89081,-171.3569,918.56348
271,2.25,640.54822,-171.11942,918.37885
272,2.258,643.84186,-171.13756,917.88794
273,2.267,648.64624,-169.03955,917.04364
274,2.275,651.48926,-169.28847,917.11981
275,2.283,655.10028,-169.74689,916.84546
276,2.292,658.59076,-169.49637,917.24835
277,2.3,661.15912,-169.02029,915.87286
278,2.308,665.01172,-167.91609,916.5365
279,2.317,667.54303,-168.5027,916.30292
280,2.325,671.4306,-167.17584,916.01404
281,2.333,673.38953,-167.90927,915.73492
282,2.342,676.57666,-167.67947,915.75519
283,2.35,680.0448,-167.17746,915.68292
284,2.358,682.71906,-167.84401,915.70569
285,2.367,685.18866,-167.20541,915.50854
286,2.375,688.51886,-166.37552,914.44135
287,2.383,691.00061,-167.26878,914.40375
288,2.392,694.54102,-166.4552,913.8407
289,2.4,697.84082,-165.56619,913.98712
290,2.408,700.29614,-166.21364,912.82959
291,2.417,702.37469,-167.22684,912.88306
292,2.425,705.74152,-165.85773,911.87354
293,2.433,707.66949,-166.17839,911.45685
294,2.442,710.51062,-165.93434,911.52258
295,2.45,715.07123,-165.15926,910.44904
296,2.458,716.81622,-166.02115,909.28949
297,2.467,719.96417,-166.59868,909.17584
298,2.475,723.16504,-166.21745,908.60052
299,2.483,725.56232,-166.59305,907.70898
300,2.492,729.11694,-166.37473,906.74866
301,2.5,732.84259,-166.75775,906.01318
302,2.508,736.50677,-166.86298,906.05463
303,2.517,739.11151,-166.86862,904.15881
304,2.525,743.27466,-166.85435,903.8725
305,2.533,746.62585,-167.9882,903.52698
306,2.542,750.73151,-167.6125,901.33618
307,2.55,754.60925,-168.82658,901.64783
308,2.558,759.20544,-168.5433,900.67047
309,2.567,763.54352,-168.59253,900.16034
310,2.575,768.12952,-169.0144,898.90637
311,2.583,771.82037,-169.62787,898.25677
312,2.592,777.80139,-169.36838,897.3028
313,2.6,782.05469,-170.4525,895.97394
314,2.608,786.63654,-170.86603,895.73138
315,2.617,792.73816,-171.69392,894.76794
316,2.625,797.79315,-171.50127,892.95374
317,2.633,802.44238,-173.74289,892.30884
318,2.642,809.41968,-174.2879,891.12518
319,2.65,814.79773,-175.5006,889.90424
320,2.658,820.2934,-176.5757,888.73413
321,2.667,827.22375,-176.89058,887.32196
322,2.675,833.19562,-177.92296,886.01508
323,2.683,840.20618,-177.80443,884.87115
324,2.692,846.0899,-178.61188,883.69312
325,2.7,853.47058,-179.19579,882.28943
326,2.708,859.46899,-179.94171,881.19165
327,2.717,867.48944,-180.65613,879.51733
328,2.725,874.05811,-182.33878,879.56946
329,2.733,881.086,-184.31215,880.37476
330,2.742,889.27869,-185.22156,879.64728
331,2.75,897.16022,-185.06277,879.31177
332,2.758,904.47449,-187.17514,879.35785
333,2.767,913.93567,-186.33527,879.7254
334,2.775,921.99756,-188.07492,881.14496
335,2.783,929.28583,-188.59192,881.17932
336,2.792,937.8728,-189.99725,881.63171
337,2.8,945.85162,-189.66827,882.45679
338,2.808,954.33838,-192.75156,883.61859
339,2.817,963.12091,-193.52277,884.40607
340,2.825,971.42249,-193.69983,884.9679
341,2.833,980.0376,-195.12971,886.97791
342,2.842,988.34351,-195.32336,888.04114
343,2.85,996.26086,-197.08954,888.35248
344,2.858,1005.09131,-197.02521,889.00653
345,2.867,1013.51617,-199.19646,890.97772
346,2.875,1023.36047,-198.77359,890.88104
347,2.883,1031.33752,-199.45027,890.88232
348,2.892,1040.32703,-201.43143,892.31763
349,2.9,1049.71252,-204.47353,892.30396
350,2.908,1058.14417,-204.17557,892.82513
351,2.917,1066.53979,-203.27513,892.54407
352,2.925,1076.86707,-206.72707,893.73627
353,2.933,1085.2146,-206.15799,894.17389
354,2.942,1094.24951,-206.75,893.94177
355,2.95,1104.17163,-207.74524,894.7301
356,2.958,1112.01782,-208.25296,895.60071
357,2.967,1122.42029,-209.99355,894.80939
358,2.975,1130.45532,-209.00185,895.52856
359,2.983,1140.30359,-210.1678,896.61884
360,2.992,1149.59802,-210.57419,897.03326
361,3,1156.68665,-211.91499,897.17975
362,3.008,1166.24841,-211.58887,898.0921
363,3.017,1175.10486,-210.83195,899.01965
364,3.025,1182.33374,-211.65927,899.51416
365,3.033,1191.06689,-212.17545,900.92206
366,3.042,1200.15356,-211.57597,901.62286
367,3.05,1207.49719,-211.77115,902.04529
368,3.058,1215.62842,-211.6115,902.33527
369,3.067,1226.71924,-214.08533,902.6698
370,3.075,1232.06616,-211.80428,902.93048
371,3.083,1240.77332,-211.41153,903.40729
372,3.092,1248.12048,-211.3656,904.01996
373,3.1,1256.5293,-212.20766,902.48895
374,3.108,1264.88232,-211.48141,903.73273
375,3.117,1272.97437,-211.24333,903.78748
376,3.125,1280.27124,-211.54294,903.82556
377,3.133,1287.56201,-211.01872,903.94714
378,3.142,1294.02673,-208.8391,904.79535
379,3.15,1301.5481,-208.65706,905.58344
380,3.158,1308.87976,-209.35406,905.4068
381,3.167,1316.23267,-208.98119,905.06342
382,3.175,1321.74622,-206.49866,905.82068
383,3.183,1329.00171,-206.80725,904.91901
384,3.192,1335.84802,-206.64212,904.91943
385,3.2,1342.0321,-203.95325,905.19788
386,3.208,1349.32605,-203.81459,904.69373
387,3.217,1354.46191,-202.9323,904.86603
388,3.225,1360.19165,-202.20518,904.61047
389,3.233,1366.83789,-202.15413,903.88672
390,3.242,1370.97522,-200.3007,903.27527
391,3.25,1379.5459,-200.40466,904.02576
392,3.258,1384.04053,-198.4418,903.34656
393,3.267,1390.7522,-198.39638,903.15204
394,3.275,1395.21179,-196.45892,903.3078
395,3.283,1401.64221,-195.61769,903.14581
396,3.292,1405.31494,-193.38834,903.17456
397,3.3,1411.69958,-193.90469,903.14136
398,3.308,1414.96753,-192.91873,903.88763
399,3.317,1420.65051,-192.2066,904.90527
400,3.325,1425.97876,-191.72984,905.66937
401,3.333,1429.92932,-191.29863,906.35834
402,3.342,1434.35718,-191.33304,906.75214
403,3.35,1437.76306,-189.48695,908.02417
404,3.358,1442.08032,-188.58542,907.43707
405,3.367,1447.66492,-188.56281,908.64264
406,3.375,1450.55872,-186.69257,909.07397
407,3.383,1455.71973,-186.42607,909.80328
408,3.392,1459.09253,-186.49989,910.12231
409,3.4,1462.80237,-185.73058,909.74835
410,3.408,1467.37097,-186.62938,909.97516
411,3.417,1470.7196,-185.01949,910.95685
412,3.425,1475.28967,-185.58267,910.86853
413,3.433,1478.65747,-185.84866,910.91833
414,3.442,1482.29761,-184.89378,910.99719
415,3.45,1487.06458,-184.85422,911.25
416,3.458,1489.34778,-184.80222,911.27173
417,3.467,1492.05249,-184.99779,911.20215
418,3.475,1496.00623,-184.38145,910.46198
419,3.483,1499.39001,-183.16566,909.72571
420,3.492,1504.22571,-185.42622,910.01721
421,3.5,1505.61475,-184.84512,910.2959
422,3.508,1508.70435,-184.50333,908.95013
423,3.517,1511.4917,-184.1723,908.85809
424,3.525,1516.25195,-183.34003,908.78937
425,3.533,1516.94141,-182.92982,908.66656
426,3.542,1521.05896,-184.19865,908.44092
427,3.55,1523.31299,-184.38295,908.36969
428,3.558,1526.33032,-183.45938,906.43085
429,3.567,1529.52527,-184.29063,906.84259
430,3.575,1533.37146,-184.35858,905.73846
431,3.583,1535.98547,-184.30945,905.07007
432,3.592,1538.44482,-184.7168,904.81696
433,3.6,1542.19189,-185.82968,905.54205
434,3.608,1543.99805,-186.1507,905.71002
435,3.617,1548.57031,-184.08429,905.24243
436,3.625,1550.89026,-184.81242,904.96954
437,3.633,1554.08936,-185.22871,905.05591
438,3.642,1558.34155,-188.23831,904.12543
439,3.65,1559.96155,-187.3239,904.25348
440,3.658,1563.02893,-185.60023,903.47369
441,3.667,1567.76367,-186.5217,903.38678
442,3.675,1571.05042,-186.88179,903.36029
443,3.683,1573.37036,-187.62497,903.0882
444,3.692,1576.35596,-188.39156,902.56671
445,3.7,1580.92676,-189.83234,902.33234
446,3.708,1584.58508,-190.62732,900.86316
447,3.717,1588.52112,-188.51195,899.02533
448,3.725,1592.54846,-191.18637,899.21411
449,3.733,1595.75208,-191.6595,898.95154
450,3.742,1600.14038,-193.05533,898.34753
451,3.75,1604.56262,-194.54703,898.4776
452,3.758,1610.10608,-193.25732,897.26801
453,3.767,1614.09351,-194.16141,895.79053
454,3.775,1617.47217,-195.31149,895.52271
455,3.783,1621.89807,-196.17152,893.5708
456,3.792,1625.93494,-196.96169,892.04541
457,3.8,1633.30396,-197.2511,891.16888
458,3.808,1637.79663,-199.1241,890.6795
459,3.817,1641.97559,-201.00829,889.24805
460,3.825,1647.99084,-203.66275,888.92804
461,3.833,1652.95654,-203.96393,886.71783
462,3.842,1658.97192,-206.18642,886.47729
463,3.85,1665.29785,-205.35693,884.03406
464,3.858,1669.37207,-206.27266,882.63953
465,3.867,1675.80823,-209.60257,882.93689
466,3.875,1681.02271,-211.45302,882.29553
467,3.883,1687.87708,-212.18549,881.00183
468,3.892,1695.16504,-213.75768,882.12036
469,3.9,1699.93396,-214.70857,881.02478
470,3.908,1706.75867,-217.30394,880.25055
471,3.917,1713.66077,-219.87895,880.65576
